"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10

0	0.5975732	1.0000000	0.9677961	0.5800654	0.8657390	1.0000000	0.5703418	0.3940765	0.2329184	0.0125427
50	0.7262281	1.0000000	0.9677962	0.5800669	0.8657394	1.0000000	0.5703418	0.3940765	0.2329179	0.0084189
100	0.8481990	1.0000000	0.9677963	0.5800674	0.8657395	1.0000000	0.5703418	0.3940765	0.2329177	0.0043852
150	0.9085314	1.0000000	0.9677963	0.5800677	0.8657396	1.0000000	0.5703418	0.3940765	0.2329176	0.0022405
200	0.9349120	1.0000000	0.9677963	0.5800678	0.8657396	1.0000000	0.5703418	0.3940765	0.2329176	0.0012060
250	0.9460315	1.0000000	0.9677963	0.5800678	0.8657396	1.0000000	0.5703418	0.3940765	0.2329176	0.0007186
300	0.9506620	1.0000000	0.9677963	0.5800678	0.8657396	1.0000000	0.5703418	0.3940765	0.2329176	0.0004903
350	0.9525823	1.0000000	0.9677963	0.5800678	0.8657396	1.0000000	0.5703418	0.3940765	0.2329176	0.0003835
400	0.9533775	1.0000000	0.9677963	0.5800678	0.8657396	1.0000000	0.5703418	0.3940765	0.2329176	0.0003336
450	0.9537067	1.0000000	0.9677963	0.5800678	0.8657396	1.0000000	0.5703418	0.3940765	0.2329176	0.0003103
500	0.9538429	1.0000000	0.9677963	0.5800678	0.8657396	1.0000000	0.5703418	0.3940765	0.2329176	0.0002994
550	0.8252454	1.0000000	0.9677963	0.5800678	0.8657396	1.0000000	0.5703418	0.3940765	0.2329176	0.0044089
600	0.7032983	1.0000000	0.9677963	0.5800678	0.8657396	1.0000000	0.5703418	0.3940765	0.2329176	0.0084359
650	0.6429757	1.0000000	0.9677963	0.5800678	0.8657396	1.0000000	0.5703418	0.3940765	0.2329176	0.0105775
700	0.6165992	1.0000000	0.9677963	0.5800678	0.8657396	1.0000000	0.5703418	0.3940765	0.2329176	0.0116105
750	0.6054814	1.0000000	0.9677963	0.5800678	0.8657396	1.0000000	0.5703418	0.3940765	0.2329176	0.0120973
800	0.6008516	1.0000000	0.9677963	0.5800678	0.8657396	1.0000000	0.5703418	0.3940765	0.2329176	0.0123253
850	0.5989316	1.0000000	0.9677963	0.5800678	0.8657396	1.0000000	0.5703418	0.3940765	0.2329176	0.0124319
900	0.5981365	1.0000000	0.9677963	0.5800678	0.8657396	1.0000000	0.5703418	0.3940765	0.2329176	0.0124817
950	0.5978073	1.0000000	0.9677963	0.5800678	0.8657396	1.0000000	0.5703418	0.3940765	0.2329176	0.0125050
1000	0.5976711	1.0000000	0.9677963	0.5800678	0.8657396	1.0000000	0.5703418	0.3940765	0.2329176	0.0125159

0	0.5975732	1.0000000	0.9677961	0.5800654	0.8657390	1.0000000	0.5703418	0.3940765	0.2329184	0.0125427
50	0.6785146	1.0000000	0.9832609	0.5800669	0.8768013	1.0000000	0.5703418	0.3940765	0.2329179	0.0084906
100	0.7552505	1.0000000	0.9937816	0.5800674	0.8881805	1.0000000	0.5703418	0.3940765	0.2329177	0.0045272
150	0.7932077	1.0000000	0.9977145	0.5800677	0.8940024	1.0000000	0.5703418	0.3940765	0.2329176	0.0024198
200	0.8098046	1.0000000	0.9990887	0.5800678	0.8965030	1.0000000	0.5703418	0.3940765	0.2329176	0.0014033
250	0.8168002	1.0000000	0.9995636	0.5800678	0.8974991	1.0000000	0.5703418	0.3940765	0.2329176	0.0009244
300	0.8197134	1.0000000	0.9997275	0.5800678	0.8978806	1.0000000	0.5703418	0.3940765	0.2329176	0.0007000
350	0.8209215	1.0000000	0.9997839	0.5800678	0.8980236	1.0000000	0.5703418	0.3940765	0.2329176	0.0005951
400	0.8214219	1.0000000	0.9998034	0.5800678	0.8980764	1.0000000	0.5703418	0.3940765	0.2329176	0.0005461
450	0.8216290	1.0000000	0.9998102	0.5800678	0.8980958	1.0000000	0.5703418	0.3940765	0.2329176	0.0005232
500	0.8217147	1.0000000	0.9998125	0.5800678	0.8981029	1.0000000	0.5703418	0.3940765	0.2329176	0.0005125
