G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.1839656	0.3432311	0.6381393	0.1443378	0.6024856	0.6928092	0.1658875	0.4047452	0.2261710	0.0004003
0.5740253	0.8571962	0.8731105	0.4147553	0.5084619	0.7236772	0.3879650	0.2544244	0.1974997	0.0010035
0.3777785	0.7434557	0.8480679	0.4777128	0.7332973	0.8515795	0.4465306	0.3066513	0.1364450	0.0069733
0.4734251	0.6760920	0.8145097	0.4494453	0.5174650	0.7069577	0.4521664	0.3074506	0.3075995	0.0093808
0.4498018	0.9152743	0.9342998	0.3788338	0.6741935	0.7840731	0.4773752	0.2079098	0.1039810	0.0058958
0.4795134	0.8112106	0.7317329	0.2631421	0.5714795	0.4691207	0.3461732	0.2583492	0.6566284	0.0194218
0.5260252	0.6650065	0.6181274	0.1402850	0.3727645	0.2450107	0.0298284	0.5734911	0.6313893	0.0155206
0.2624738	0.3638415	0.6791765	0.2326604	0.5963264	0.8496701	0.3568238	0.2611961	0.1033471	0.0051430
0.5338980	0.8104448	0.7639827	0.4858726	0.5919006	0.8140685	0.6101468	0.1849522	0.0914342	0.0320626
0.3270487	0.4874986	0.8071252	0.3522864	0.6857806	0.8233056	0.3539635	0.3469841	0.1196595	0.0057141
