G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.1022522	0.6747902	0.0032024	0.3709527	0.0200994	0.0382298	0.0172964	0.0007366	0.7294375	0.7398851
0.0094019	0.8140334	0.0039184	0.3304297	0.0075851	0.1043267	0.0038127	0.0022320	0.8438623	0.7576125
0.0021818	0.5717117	0.0432648	0.3277345	0.0863002	0.0674584	0.1010734	0.0580798	0.8835179	0.6226225
0.0133712	0.6871895	0.0020578	0.4614971	0.1046794	0.0396077	0.0344447	0.0003262	0.5110897	0.6026404
0.1677550	0.6486005	0.0354157	0.3431803	0.0481242	0.0926498	0.0140837	0.0879303	0.5834435	0.8915689
0.1019805	0.7126773	0.0009484	0.4157784	0.0445252	0.1308741	0.0129846	0.0003134	0.6700656	0.6137475
0.0024530	0.6016610	0.0310960	0.3864131	0.0364821	0.0238941	0.0231291	0.0039274	0.7161903	0.6858532
0.1114529	0.4673095	0.0415062	0.4899524	0.0342027	0.0234380	0.0820317	0.0861344	0.6490970	0.5673996
0.0228740	0.7182149	0.0048741	0.2520979	0.0727861	0.0536857	0.0068000	0.0599329	0.7415649	0.7894247
0.0030639	0.7840515	0.0038885	0.4649853	0.0901178	0.0904824	0.0253202	0.0005308	0.8149808	0.7606489
