G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.2877512	0.7039646	0.7321231	0.6004149	0.4280960	0.6946350	0.6151165	0.5959324	0.2124563	0.6763654
0.7959649	0.3585340	0.5387790	0.0875826	0.5728906	0.8058609	0.7134471	0.6985724	0.1548729	0.6868678
0.7364434	0.6012468	0.2773210	0.4412198	0.4710847	0.7418699	0.6545095	0.5478827	0.1874654	0.6559138
0.8411609	0.6306606	0.5455761	0.2290979	0.5021017	0.7968940	0.5801455	0.6130681	0.2398938	0.6715522
0.6045091	0.7534896	0.6170273	0.5529169	0.2704440	0.8566071	0.6428486	0.6374843	0.2193864	0.7424258
0.9529929	0.7926473	0.5355713	0.4777651	0.2943400	0.3220465	0.5197365	0.2999215	0.4348773	0.1402097
0.8145203	0.7828389	0.6399329	0.5510124	0.4693985	0.7656569	0.2718875	0.5543243	0.2047052	0.6838483
0.7761923	0.7880760	0.6269372	0.5586015	0.4709570	0.7608585	0.7191182	0.2694694	0.2840520	0.7205551
0.8447333	0.8073999	0.6284059	0.4360986	0.6628465	0.7228041	0.4460951	0.7208562	0.1148686	0.7323811
0.8000940	0.7237598	0.6269819	0.4511442	0.6307925	0.7747469	0.5982540	0.7550170	0.1999649	0.3527766
