G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.0500189	0.7560020	0.3756155	0.0164652	0.3384875	0.0124477	0.6045585	0.0190949	0.4903203	0.2055753
0.0374881	0.8145961	0.1771242	0.0043157	0.3238517	0.0200608	0.4288993	0.0041461	0.2409863	0.2016603
0.0507559	0.9636266	0.2921150	0.0000292	0.0911428	0.0231326	0.3048879	0.0025241	0.4038655	0.1967812
0.0440963	0.9986563	0.2573648	0.0002265	0.1211348	0.0245862	0.2718205	0.0013303	0.1357812	0.2680269
0.0292777	0.9577648	0.2508913	0.0000237	0.1926239	0.0191040	0.2800491	0.0011092	0.6034164	0.2088472
0.0006851	1.0030978	0.2919392	0.0006712	0.2163479	0.0107414	0.4192852	0.0286146	0.4493788	0.2317483
0.0022373	0.8202349	0.3132550	0.0005357	0.3281536	0.0073018	0.5232528	0.0140478	0.6116883	0.0813795
0.0027396	0.9908037	0.2422001	0.0003143	0.2772494	0.0306452	0.3092094	0.2915187	0.4088664	0.2674693
0.0020991	0.9807034	0.2550581	0.0033338	0.2708724	0.0430936	0.2592863	0.2475552	0.3784727	0.2453127
0.0025894	1.0504561	0.2410098	0.0112933	0.1557550	0.0268751	0.2684816	0.0389936	0.1894194	0.1809940
