G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.3270428	0.7055378	0.0059177	0.0612415	0.1869996	0.2470066	0.6664610	0.4723727	0.9110672	0.8935645
0.2388385	0.7482384	0.0046066	0.0604310	0.1673950	0.1322537	0.8890294	0.9848781	0.9847061	0.9884277
0.9498751	0.0485876	0.9979217	0.2311001	0.0000138	0.9999855	0.9463530	0.0041580	0.0879611	0.0341412
0.2533704	0.9257408	0.0163232	0.0578691	0.1711692	0.0905874	0.9094756	0.9973084	0.9949750	0.9994362
0.2121230	0.9712801	0.0127594	0.0573646	0.0234783	0.0747672	0.8963479	0.9988812	0.9971458	0.7022113
0.2637514	0.8883330	0.0021748	0.0076064	0.0817226	0.0842905	0.9206483	0.8432585	0.9959316	0.9995891
0.3763823	0.6000169	0.0264724	0.0441659	0.0064985	0.4110327	0.6311167	0.2781594	0.3833051	0.6962254
0.1784749	1.0000000	0.0157741	0.0088799	0.2054990	0.0572457	0.9224336	0.9912844	0.9987067	0.8788090
0.2421486	0.9693614	0.0015388	0.0573847	0.1401829	0.0753610	0.5146274	0.9268825	0.9970805	0.9997493
0.2348922	0.8994576	0.0165780	0.0044435	0.1704035	0.1015588	0.8998298	0.9954620	0.9929651	0.9990674
