G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.0330963	0.8357286	0.2646068	0.0063253	0.1829704	0.0179762	0.3012053	0.0509001	0.2281554	0.1858668
0.0548480	0.3754201	0.4677483	0.0164388	0.6131891	0.0075188	0.6658962	0.1309864	0.4789112	0.1719496
0.0183307	0.6558318	0.1155178	0.0409078	0.1529690	0.0168410	0.2042760	0.0298120	0.2093641	0.2152035
0.0200287	0.6827292	0.2336339	0.0028433	0.2112467	0.0108204	0.1969881	0.0215409	0.2496881	0.0788610
0.0351869	0.7532301	0.3243454	0.0067430	0.1061202	0.0467739	0.2120040	0.0182217	0.1909461	0.1943047
0.0309802	0.7359282	0.2350499	0.0051662	0.2268207	0.0036227	0.2469625	0.0176885	0.2237537	0.1779193
0.0502629	0.8620992	0.1580336	0.0343480	0.1158515	0.1315847	0.0759126	0.0196848	0.1626481	0.3507598
0.0536575	0.7309398	0.2312924	0.0128955	0.1645391	0.0266552	0.2330361	0.0182605	0.2148452	0.1141290
0.0433098	0.6341130	0.2355060	0.0230932	0.2036111	0.0107933	0.3237733	0.0519693	0.1585064	0.1188506
0.0397437	0.7203124	0.1603557	0.0064718	0.1783857	0.0120424	0.3092303	0.0256288	0.1677731	0.0994501
