G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.0191830	0.8952768	0.0429647	0.2706321	0.0384720	0.1190145	0.0378400	0.0734319	0.7789361	0.7375245
0.0821120	0.3425103	0.0406040	0.6116187	0.0623471	0.2366864	0.1078305	0.0549809	0.9737309	0.4631219
0.1551997	0.7267533	0.0183419	0.3788016	0.0443262	0.0880898	0.0718760	0.0944854	0.8247279	0.5485352
0.0771952	0.6863380	0.0115145	0.1722312	0.0934366	0.1007106	0.0249515	0.0682171	0.6605911	0.5529209
0.0569731	0.7447375	0.0411231	0.3883150	0.0580137	0.1177570	0.0412740	0.0314506	0.8416854	0.6853065
0.1302921	0.8241007	0.0559562	0.3276912	0.0634746	0.0940082	0.0286108	0.0391768	0.7056686	0.7838051
0.1110196	0.7250933	0.0687584	0.4181909	0.0787254	0.0679558	0.0321662	0.0369519	0.6383225	0.6233027
0.1313912	0.7306159	0.0135039	0.3508145	0.0444034	0.0799698	0.0525484	0.0330188	0.5585121	0.6912845
0.1275095	0.8092231	0.0237246	0.2756567	0.0251231	0.0611806	0.0524643	0.0950869	0.2541177	0.5126317
0.0704323	0.7360561	0.0392578	0.3202130	0.0684456	0.0459328	0.0370964	0.0829897	0.7264493	0.3103839
