G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.4213875	0.6527837	0.2842121	0.1204322	0.1312951	0.7263880	0.1133907	0.5578693	0.0373051	0.1520561
0.7119099	0.4277330	0.1310209	0.0640588	0.0702163	0.9181270	0.0505668	0.2314970	0.0369418	0.1988562
0.7798191	0.8580157	0.1028044	0.1078395	0.1854823	0.7368890	0.0778332	0.5180556	0.0446656	0.2084833
0.6793408	0.7553012	0.2513703	0.0951324	0.1830753	0.7802999	0.0919136	0.5613887	0.0582025	0.1827255
0.8877121	0.7787510	0.2743390	0.1193624	0.0956291	0.8275707	0.1246372	0.5680811	0.0397614	0.1817470
0.7014416	0.8019402	0.5453881	0.2308304	0.1885528	0.4926567	0.4469342	0.6224119	0.2130134	0.4326553
0.6545254	0.7378058	0.1868872	0.0836787	0.1873424	0.7376801	0.0199015	0.5821771	0.0170622	0.1577381
0.7616599	0.7732716	0.2749902	0.1109585	0.1592000	0.5721280	0.1043224	0.3058258	0.0646489	0.1573987
0.7808843	0.8185594	0.2160126	0.0672340	0.2462506	0.8075703	0.0280967	0.5664969	0.0396791	0.1028816
0.8654700	0.8277514	0.2028910	0.0993056	0.1662063	0.8887778	0.0376835	0.6450367	0.0361351	0.1271524
