G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.0	0.0	0.0	0.0	-0.09447549981996417	0.0	-0.3676193067803979	-0.853174498770386	-0.20167809009631843	-0.8930945575702935
0.0	-0.0408040217589587	0.0	-0.9790719235315919	0.0	-0.24228629543344038	-0.5884862942621112	0.0	0.2441243302814129	0.0
-0.10312744067050517	-0.9743564066011459	0.0	0.0	0.0	0.0	-0.22746648942120373	0.0	0.0	0.0
0.0	-0.4526290337089449	0.0	0.0	0.0	-0.08419404205764192	0.0	0.0	0.0	0.0
0.0	-0.45696680853143334	-0.4132291884161532	-0.9861645738128573	-0.9265628247521818	0.0	-0.8560301943216473	-0.26138809649273753	0.0	0.0
-0.5963120185770094	0.0	-0.9149061709176749	0.0	-0.3343006588984281	0.0	0.0	0.0	0.0	-0.157760011497885
0.0	0.0	0.0	0.0	0.0	0.0	-0.2872642397414893	-0.7309800547081977	0.0	-0.6597499712370336
0.0	0.0	-0.27752368384972215	0.0	0.0	0.0	0.0	-0.013573447708040476	0.0	-0.4728246610611677
0.0	0.0	0.0	0.0	0.0	-0.027592635051258974	-0.5343245365656912	0.0	0.0	-0.9598368681035936
0.0	-0.9682305036112666	0.0	0.0	0.0	0.0	0.0	-0.22288240073248744	0.0	0.0
