"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10

0	0.9503378	0.5764671	0.3881917	0.8336441	0.8302881	1.0000000	0.9021109	0.0117571	0.0703870	0.5121408
50	0.9508288	0.6593435	0.5619122	0.8171794	0.8832275	1.0000000	0.8893166	0.0116933	0.0176547	0.5121408
100	0.9507503	0.6569466	0.6324150	0.7832753	0.8802635	1.0000000	0.8497207	0.0115987	0.0052570	0.5121408
150	0.9481511	0.6411095	0.6580886	0.7605802	0.8753851	1.0000000	0.8101425	0.0115491	0.0023422	0.5121408
200	0.9439862	0.6298908	0.6642992	0.7495862	0.8706164	1.0000000	0.7846215	0.0115276	0.0016569	0.5121408
250	0.9400205	0.6241075	0.6636442	0.7450982	0.8670681	1.0000000	0.7719107	0.0115188	0.0014958	0.5121408
300	0.9371895	0.6216930	0.6615917	0.7436185	0.8650330	1.0000000	0.7669240	0.0115154	0.0014579	0.5121408
350	0.9355442	0.6209338	0.6599592	0.7433430	0.8641011	1.0000000	0.7656049	0.0115142	0.0014490	0.5121408
400	0.9347433	0.6208370	0.6590239	0.7434446	0.8637719	1.0000000	0.7656449	0.0115138	0.0014469	0.5121408
450	0.9344218	0.6209310	0.6585954	0.7435978	0.8637047	1.0000000	0.7659960	0.0115137	0.0014464	0.5121408
500	0.9343264	0.6210357	0.6584429	0.7437074	0.8637235	1.0000000	0.7662939	0.0115137	0.0014463	0.5121408
550	0.9293788	0.5000663	0.4847304	0.7508230	0.7707666	1.0000000	0.7817387	0.0115170	0.0541786	0.5121408
600	0.9203457	0.4940645	0.3852473	0.7762118	0.7670426	1.0000000	0.8269988	0.0115405	0.0665763	0.5121408
650	0.9235566	0.5332871	0.3412446	0.8112455	0.8025574	1.0000000	0.8721379	0.0116230	0.0694911	0.5121408
700	0.9358685	0.5761503	0.3448310	0.8390242	0.8338990	1.0000000	0.8998928	0.0117757	0.0701764	0.5121408
750	0.9470655	0.5970859	0.3689495	0.8489167	0.8446577	1.0000000	0.9103985	0.0118764	0.0703375	0.5121408
800	0.9529122	0.5956640	0.3896173	0.8451221	0.8419005	1.0000000	0.9100405	0.0118635	0.0703754	0.5121408
850	0.9540409	0.5851068	0.3982794	0.8374228	0.8350518	1.0000000	0.9054754	0.0118071	0.0703843	0.5121408
