G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.0000000	0.6695952	0.2387433	0.0016398	0.1905161	0.0248748	0.1525199	0.0436379	0.1401694	0.1676694
0.7860691	0.0000000	0.8906582	0.7103484	0.6862303	0.8530458	0.8750199	0.4737706	0.7829475	0.3380971
0.0383586	0.9045515	0.0000000	0.0029151	0.2104400	0.0117785	0.1659412	0.0277503	0.2348246	0.1269843
0.0620938	0.8494945	0.2318127	0.0000000	0.1580595	0.0329504	0.2470460	0.0401176	0.1915145	0.1475752
0.0581012	0.6891824	0.2580954	0.0071492	0.0000000	0.0193685	0.3280222	0.0158792	0.2919908	0.1930344
0.0574870	0.8714091	0.1600885	0.0062600	0.1318745	0.0000000	0.2676950	0.0324788	0.1424608	0.1323726
0.0299484	0.7864890	0.2457070	0.0047395	0.1761424	0.8592790	0.0000000	0.0196900	0.0631537	0.3313691
0.0456941	0.7729523	0.1708146	0.0150892	0.1394687	0.0094296	0.2262092	0.0000000	0.2437814	0.1215681
0.0396868	0.7368163	0.1491932	0.0098432	0.1813658	0.0228568	0.2862627	0.0238426	0.0000000	0.1431456
0.0342842	0.7936636	0.1924905	0.0182721	0.1813598	0.0079901	0.2905131	0.0241231	0.2554698	0.0000000
