"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10

0	0.6581099	0.2185389	0.2920783	0.1908179	0.2137233	0.3566159	0.4378302	0.7317238	0.5096365	0.6182383
50	0.6587709	0.2130291	0.2560280	0.0941581	0.2177511	0.4203840	0.4716713	0.4642939	0.5194195	0.3061402
100	0.5956018	0.2864995	0.2344254	0.0431951	0.2848377	0.1985684	0.3576844	0.1879922	0.4861113	0.1356376
150	0.6175697	0.2722967	0.3391465	0.0294511	0.2486848	0.1348013	0.1025985	0.1051045	0.4232730	0.0559416
200	0.5775165	0.2405455	0.2404829	0.0097554	0.2376154	0.0590057	0.0390493	0.0311110	0.4406218	0.0288572
250	0.6474934	0.2231781	0.2599684	0.0104478	0.2550954	0.1076980	0.0081387	0.0388196	0.2463841	0.0102816
300	0.5500313	0.2716215	0.2686352	0.0086030	0.1866820	0.0622596	0.0087258	0.0238909	0.2440892	0.0111315
350	0.7144619	0.1926008	0.3582234	0.0001849	0.2948448	0.0350989	0.0024682	0.0201946	0.3260182	0.0212479
400	0.7124817	0.2169341	0.2091679	0.0062415	0.2090079	0.0315529	0.0041771	0.0483469	0.2556492	0.0161719
450	0.7068712	0.2521266	0.2818366	0.0007935	0.2149058	0.0468292	0.0028562	0.0323930	0.2404743	0.0256052
500	0.5903806	0.2177796	0.1959776	0.0050819	0.2038445	0.0675763	0.0010510	0.0298868	0.2202643	0.0082134
550	0.5800063	0.2395924	0.1946040	0.0801292	0.3015417	0.0479947	0.0151950	0.2676148	0.2763910	0.3807448
600	0.5319806	0.2542168	0.2740553	0.1733371	0.3347415	0.1386534	0.0998778	0.4412064	0.3680424	0.5661005
650	0.6864655	0.2656509	0.3398394	0.1775700	0.3337129	0.2365926	0.2763514	0.6824208	0.4548727	0.5614351
700	0.6914603	0.2678522	0.2330527	0.1319716	0.2118841	0.3602469	0.4232453	0.6719215	0.5124580	0.7010236
750	0.6972365	0.1732680	0.3625783	0.1419839	0.3208987	0.3246740	0.5026369	0.5671685	0.4719613	0.6198419
800	0.6607901	0.2452056	0.2852533	0.1563702	0.2491789	0.2436399	0.4144782	0.6885571	0.3215855	0.6424748
850	0.6718432	0.2138850	0.2329745	0.2228111	0.2315903	0.3295869	0.5425191	0.6519156	0.2994462	0.8013208
900	0.7014907	0.2400599	0.1805902	0.2488932	0.3301846	0.3195835	0.3394310	0.6354822	0.3801620	0.6781998
950	0.7614146	0.2448062	0.2570315	0.2277098	0.3101102	0.3710227	0.5588068	0.7390305	0.4503156	0.8145619
1000	0.7758646	0.2799721	0.2265119	0.2015602	0.2623282	0.4712525	0.4858537	0.6518213	0.4568234	0.6967555

0	0.7464502	0.2266386	0.3276549	0.1709723	0.3281080	0.3411314	0.4107693	0.6948474	0.4452437	0.6645264
50	0.6999714	0.1697254	0.2309751	0.1468004	0.3539304	0.5137957	0.5035547	0.6945977	0.4570785	0.7279487
100	0.6709904	0.2396922	0.1468354	0.2084345	0.2276467	0.6455059	0.4875527	0.8113712	0.5907066	0.7668928
150	0.7127131	0.1778522	0.0645816	0.2466958	0.2920895	0.6442598	0.5450341	0.7473388	0.6309574	0.7350952
200	0.6377709	0.1777233	0.0589080	0.3513990	0.1935099	0.7063291	0.4171699	0.7835445	0.5902983	0.7866873
250	0.6176352	0.1934899	0.0733759	0.5902715	0.3050549	0.6475177	0.5660359	0.6510746	0.6960500	0.7430006
300	0.6131018	0.2080114	0.0755402	0.5520308	0.2042065	0.6890994	0.4671442	0.6482089	0.6216573	0.7209115
350	0.7680296	0.1573960	0.1173496	0.5359165	0.2867702	0.6287471	0.5389780	0.6907132	0.7134527	0.6787753
400	0.7428076	0.2706322	0.0438980	0.5553036	0.2211285	0.5601414	0.5007133	0.5054662	0.6373291	0.6357530
450	0.7392794	0.2586622	0.0251816	0.5267719	0.2624013	0.5559861	0.3886354	0.5949555	0.6254696	0.5624693
500	0.7052812	0.1451401	0.0763818	0.7145387	0.3639705	0.7235986	0.3892448	0.7146235	0.6330801	0.6539866
