G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.0000000	1.0000000	0.2551803	0.1526261	1.0000000	0.4931781	0.0048834	0.1053120	0.2310912	1.0000000
1.0000000	0.0000000	1.0000000	0.2918634	1.0000000	0.9999998	0.1044302	0.4410242	0.5779326	1.0000000
0.0122694	1.0000000	0.0000003	0.1526261	1.0000000	0.4931781	0.0048834	0.1053120	0.2310912	1.0000000
0.0122694	1.0000000	0.2551803	0.0000004	1.0000000	0.4931781	0.0048834	0.1053120	0.2310912	1.0000000
1.0000000	1.0000000	0.2551803	0.6082464	0.0000000	0.9999995	0.0138951	0.4454053	0.5779326	1.0000000
0.0122694	1.0000000	0.2551803	0.1526261	1.0000000	0.0000026	0.0048834	0.1053120	0.2310912	1.0000000
0.0122694	1.0000000	0.2551803	0.1526261	1.0000000	0.4931781	0.0000000	0.1053120	0.2310912	1.0000000
0.0122694	1.0000000	0.2551803	0.1526261	1.0000000	0.4931781	0.0048834	0.0000008	0.2310912	1.0000000
0.0122694	1.0000000	0.2551803	0.1526261	1.0000000	0.4931781	0.0048834	0.1053120	0.0000000	1.0000000
0.0122694	1.0000000	0.2551803	0.1526261	1.0000000	0.4931781	0.1667180	0.4454031	0.6231644	0.0000002
