G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
1.0356034	0.1472559	0.2224360	0.3720244	0.2948606	0.3413078	0.5871578	0.8077966	0.9424823	0.6337431
1.0815752	0.4613927	0.3664563	0.1789264	0.4176627	0.8595901	0.9604419	1.0163633	0.8872086	0.9523682
0.9706162	0.2913316	0.3236358	0.3115515	0.3710255	0.2600041	0.5820307	0.5250325	0.6771582	0.7831022
0.9502178	0.3135876	0.3802830	0.2084093	0.4319212	0.5735362	0.4831136	0.8516051	0.5037314	1.1326123
0.9754658	0.2970798	0.2151914	0.3832919	0.3970648	0.4568150	0.8266342	0.8414293	0.9228530	0.8804566
1.0601675	0.3444173	0.2794420	0.3578185	0.3123384	0.1536321	0.7032151	0.9885344	1.0667685	0.5251060
0.6436983	0.4963757	0.8961240	0.2579431	0.4123221	0.4872264	0.9885872	0.6188355	0.9399748	1.0109975
1.0103288	0.3563906	0.1959434	0.4578296	0.3772883	0.8510972	1.0398270	0.7963229	0.9630699	1.0427033
0.9866003	0.2985869	0.3564756	0.1899007	0.4310428	0.7423446	0.8476373	0.9960432	0.8047065	0.9751695
1.0529572	0.3339103	0.4479764	0.2505864	0.2873508	0.6682499	0.5969915	0.7133644	0.6709642	1.0688724
