G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.0000000	0.9177316	0.9233388	0.9276853	0.8847169	0.3593544	0.9844388	0.8040493	1.0794245	0.4347606
0.7678485	0.0000000	0.0361576	0.0979343	0.2458273	0.0068067	0.7553515	0.0574806	1.0810242	0.4308382
0.9570021	1.0179512	0.0000000	0.4313020	0.5654529	0.0187887	1.0651759	0.6619394	0.9688609	0.4871181
0.9698310	0.9605056	0.9333131	0.0000000	1.0201184	0.3764599	0.9859549	0.8093144	1.0931915	0.4396043
1.0239825	0.9897162	0.8724834	0.8109761	0.0000000	0.3208558	0.9478381	0.7477707	1.0008141	0.5031515
1.0067262	1.0960446	1.0523074	1.0364712	1.0171223	0.0000000	0.9657997	0.8111083	1.0148371	0.4484091
1.0374834	0.9291113	0.9385144	0.7922941	1.0645585	0.3468578	0.0000000	0.7845525	1.0305090	0.5979511
1.0675994	1.0502090	0.9196248	0.9237555	0.9403428	0.3980397	1.0003628	0.0000000	1.0067502	0.5150625
0.5682166	1.0887847	0.0533072	0.4919229	0.6535892	0.0026758	0.4428823	0.0393292	0.0017571	1.1118381
1.0238110	1.0484143	0.9199505	0.9026498	0.9701786	0.2730125	1.0590805	0.8380439	1.0519755	0.0000000
