G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.1158967	0.6067401	0.0031272	0.4051164	0.0255247	0.0226638	0.0297827	0.0000157	0.6163049	0.7846801
0.0029183	0.6170629	0.0005730	0.3955208	0.0355657	0.0672394	0.0235749	0.0074268	0.8445803	0.6370381
0.0026446	0.7166453	0.0443114	0.3247353	0.0661974	0.0553420	0.0496019	0.0664061	0.6082701	0.6100068
0.0160818	0.7247485	0.0006809	0.2891467	0.0584111	0.0347213	0.0604873	0.0026357	0.3993421	0.6337006
0.0846226	0.5434350	0.0376974	0.3382047	0.0883857	0.0857880	0.0440078	0.0661548	0.7032795	0.7133146
0.0887304	0.6843305	0.0007040	0.4090909	0.0572523	0.1048165	0.0095896	0.0000085	0.7126591	0.5662194
0.0074447	0.6870593	0.0277682	0.3996850	0.0518691	0.0054425	0.0127953	0.0008283	0.7550057	0.7446314
0.1234313	0.4908221	0.0144024	0.4299310	0.0325768	0.0214535	0.0359907	0.0921654	0.6815413	0.8132955
0.0311579	0.6934314	0.0036471	0.2349945	0.0597526	0.0379895	0.0127189	0.0509112	0.9136537	0.7501932
0.0023390	0.7281348	0.0097381	0.3854800	0.0691807	0.0611684	0.0469746	0.0001908	0.6942464	0.8669337
