G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.0000000	0.5684706	0.6120777	0.6679883	0.6371929	0.6117915	0.6714167	0.6488973	0.8396169	0.6470909
0.5760469	0.0000000	0.1379330	0.1227363	0.2910193	0.3875306	0.4326208	0.6223862	0.3788688	0.6584393
0.7168468	0.3261638	0.0000000	0.6308242	0.2404833	0.3680203	0.5865116	0.5545908	0.4501089	0.6693426
0.7205271	0.2563109	0.2305459	0.0000000	0.2957309	0.4706893	0.5622385	0.7455446	0.5241055	0.6714279
0.7070224	0.1427411	0.2117968	0.2095125	0.0000000	0.3718228	0.4437163	0.7242527	0.4846883	0.6336325
0.6149370	0.3067566	0.2674492	0.1590726	0.1973899	0.0000000	0.5850014	0.5738779	0.5247245	0.6019651
0.6669841	0.2623356	0.2668593	0.1902253	0.2659322	0.3737733	0.0000000	0.8036375	0.5707761	0.6993183
0.7091287	0.2373287	0.2202022	0.2062162	0.3179973	0.4115860	0.0003440	0.0000000	0.5005935	0.7213579
0.7942102	0.3423465	0.3111799	0.2037155	0.2750132	0.4371987	0.4930629	0.7917542	0.0038466	0.6664354
0.7186776	0.1760761	0.1777306	0.3220968	0.2081911	0.0968368	0.0152144	0.6997172	0.1868967	0.0000000
