G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G63A	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
0.3300010	0.5798095	0.5187262	0.4263155	0.5698633	0.4097477	0.5260104	0.1213138	0.2939865	0.4861523	0.3905644	0.5837420	0.4287885	0.3634106	0.4201706	0.0903153	0.3844776	0.2593448	0.4298345	0.5622900	0.5394267	0.2989177	0.2184831	0.2115551	0.6121979	0.5948811	0.2581999	0.6065446	0.0581439	0.2835272	0.2723443	0.2122921	0.5721776	0.5622170	0.4438673	0.3693763	0.3620892	0.5854638	0.2744981	0.4727701	0.4723983	0.2227138	0.3260703	0.3503606	0.5219886	0.0597763	0.6628582	0.2377954	0.1503151	0.7721594	0.2204258	0.0452735	0.5268143	0.0521852	0.2274065	0.0435500	0.1391514	0.1684274	0.1286962	0.4192759	0.6026951	0.2304203	0.6256869	0.6574752	0.3235124	0.3874413	0.5655855	0.4144622	0.6194376	0.1647273	0.4945132	0.4045692	0.6559705	0.2514531	0.1966384	0.0890370	0.4913663	0.0111170	0.6568154	0.5682590	0.6653774	0.0423962	0.2444206	0.7062573	0.4412635	0.3682903	0.1481896	0.0319743	0.0124604	0.4793968	0.1894237	0.6440573	0.3958810	0.4175111	0.6645890	0.4553045	0.4841402	0.5206276	0.7094675	0.0012458
0.0077655	0.3704292	0.1173141	0.5397433	0.5673035	0.6778773	0.3442635	0.0722414	0.1987425	0.2346699	0.5208305	0.3678297	0.1773218	0.1058855	0.3253046	0.0386581	0.3286258	0.1503911	0.2190049	0.5746902	0.5020655	0.1195534	0.0880423	0.2329700	0.6184165	0.5476987	0.3030227	0.7039802	0.0023729	0.2093679	0.0184890	0.2993058	0.2268864	0.7621310	0.5202443	0.5305879	0.7122547	0.0934944	0.2853658	0.6144785	0.4259739	0.3083495	0.0698163	0.2481542	0.5087174	0.1610777	0.7146386	0.1369448	0.3184566	0.4547459	0.1351373	0.2317437	0.0834703	0.0040114	0.0751630	0.0537655	0.2102681	0.2033846	0.0863706	0.5083563	0.2562995	0.0003734	0.5285883	0.6460007	0.2835964	0.1410468	0.4283580	0.5403193	0.4442145	0.0471411	0.1556722	0.0353475	0.5009470	0.2303994	0.4518083	0.0111464	0.1779968	0.1968002	0.7578340	0.6585256	0.7121185	0.2143038	0.3477319	0.3992948	0.3871861	0.4785411	0.2733618	0.5797236	0.0213319	0.6636104	0.0169262	0.5174649	0.2018716	0.0249601	0.2458223	0.0407084	0.1159239	0.5015006	0.4815498	0.0589962
0.0991503	0.2944194	0.3736196	0.5797479	0.3803843	0.5804079	0.2100075	0.0482774	0.3702978	0.5067707	0.3461325	0.4697292	0.3084383	0.0708451	0.3371398	0.2226633	0.3729317	0.0599057	0.1054535	0.4781729	0.5846307	0.1610631	0.1402139	0.2253220	0.6582578	0.5098695	0.4244252	0.4248566	0.0538609	0.0631204	0.2768289	0.4877200	0.5276242	0.2937651	0.7286946	0.6488182	0.3771612	0.6487754	0.1868970	0.4582995	0.6027838	0.4826169	0.3491645	0.3289827	0.2773641	0.2258482	0.6740534	0.4177130	0.4469547	0.6175181	0.1764030	0.0205441	0.5648979	0.0017941	0.2623450	0.0217960	0.0239144	0.3909111	0.1404963	0.6248158	0.3117820	0.1839797	0.1247155	0.6053838	0.0483158	0.1598339	0.6584921	0.4269878	0.7908002	0.1094015	0.1871656	0.4019668	0.7573640	0.0621406	0.1947948	0.0716731	0.7219545	0.0996965	0.6676920	0.5563427	0.6283194	0.1470091	0.0984183	0.5479970	0.1816091	0.3481986	0.2124971	0.0890149	0.3065049	0.6673941	0.0493007	0.8198848	0.1520362	0.6042137	0.6994781	0.2376488	0.5020728	0.3157032	0.6274090	0.0217963
0.1427155	0.2999849	0.1093037	0.4443422	0.2945749	0.5967277	0.1646188	0.0568467	0.4293648	0.6181716	0.3596127	0.2533467	0.4131109	0.2131558	0.4467046	0.0005964	0.4257447	0.2698720	0.4361666	0.5461066	0.4291931	0.3566608	0.1707428	0.1546695	0.6989137	0.6740405	0.2541965	0.6526069	0.0337261	0.7098116	0.0464359	0.3149613	0.2241979	0.3680144	0.5385260	0.4316230	0.6446645	0.1372942	0.5954676	0.5720592	0.4677152	0.3760365	0.2922596	0.4644109	0.1111860	0.1743078	0.6483295	0.4443284	0.1081489	0.7615078	0.1622166	0.1259275	0.3777016	0.0006334	0.1775412	0.1355781	0.0889771	0.0650541	0.2068164	0.5045840	0.6882326	0.0675478	0.6653345	0.6456673	0.2863779	0.0031907	0.6198885	0.3410599	0.4064505	0.5117006	0.2844769	0.6173565	0.6922480	0.4630436	0.5545049	0.0027307	0.3152508	0.1777399	0.6050056	0.6056159	0.5995008	0.1116294	0.0842483	0.3506635	0.6223451	0.6525381	0.3220800	0.2069060	0.2636871	0.4565994	0.0314231	0.4046187	0.3480730	0.1944944	0.6983930	0.5146577	0.4227776	0.4569736	0.6289273	0.0194142
0.1787993	0.4059422	0.3933643	0.2618598	0.4611073	0.6726457	0.4765126	0.0529847	0.3209795	0.3154371	0.3890626	0.3896383	0.3488478	0.4246080	0.2960400	0.2981283	0.2678091	0.4144645	0.4812753	0.6442422	0.5942864	0.2239651	0.2056232	0.2024238	0.6372638	0.7345190	0.4489075	0.4061132	0.0613304	0.4346469	0.0889313	0.4046072	0.3277834	0.5893505	0.4927911	0.3798550	0.7591828	0.0873905	0.1110625	0.6721199	0.5370624	0.5289243	0.0995665	0.3186920	0.1427604	0.0677250	0.6328849	0.5408929	0.2903709	0.6437111	0.1784941	0.3011494	0.1028699	0.0011018	0.3162883	0.0922582	0.0015838	0.3165833	0.2066872	0.6458930	0.3719436	0.1162984	0.8047756	0.6653773	0.3394690	0.1277263	0.6136391	0.3781414	0.5307504	0.1859059	0.2006281	0.1147338	0.4323071	0.2507016	0.7717177	0.3644056	0.3723222	0.2501482	0.5874177	0.6606251	0.7218714	0.2808554	0.2611667	0.7337676	0.4243217	0.7127198	0.2305221	0.0969644	0.0442971	0.4274900	0.2851533	0.4637512	0.0359060	0.6516340	0.6515823	0.2850327	0.2552125	0.3541584	0.6191104	0.0203798
0.1802165	0.3617494	0.2189226	0.5422990	0.5199235	0.4318071	0.2195042	0.1229935	0.3281067	0.3989624	0.2172031	0.4039787	0.4130358	0.1796226	0.3119285	0.0766003	0.4587582	0.3204741	0.1920995	0.4920569	0.5597330	0.4736602	0.4431897	0.2898549	0.6025732	0.5831254	0.2072389	0.5921722	0.0344725	0.5309195	0.0717816	0.3643265	0.3700213	0.6089419	0.7227300	0.4949454	0.5434160	0.0263581	0.6612498	0.6842003	0.5808033	0.2615925	0.0147741	0.1111984	0.0022448	0.0950243	0.7179974	0.4406689	0.2215672	0.5939736	0.0935270	0.3117365	0.0597262	0.1200885	0.1060763	0.2552461	0.1133261	0.5583107	0.3277293	0.4997145	0.1849223	0.1379375	0.3086626	0.4519958	0.3628159	0.2221886	0.5509852	0.6178379	0.6700418	0.3131045	0.1815389	0.4176551	0.3373408	0.3426457	0.5506146	0.0641172	0.5132657	0.0981865	0.7450984	0.4794590	0.7313640	0.1439986	0.0598789	0.7181479	0.3934753	0.3948766	0.1310222	0.0948257	0.3212896	0.6803118	0.2218829	0.6154448	0.1732086	0.2235702	0.5954311	0.2292631	0.6338015	0.2769880	0.4982204	0.0220203
0.3490207	0.4261674	0.0786801	0.4445778	0.3508505	0.5281993	0.2283973	0.0768676	0.4675633	0.6075899	0.4292416	0.4961643	0.4045828	0.3295407	0.4418125	0.0001202	0.4149552	0.1600234	0.3529357	0.5976063	0.4217638	0.0940600	0.0158946	0.2400512	0.5945315	0.3507365	0.3406929	0.6468354	0.0482411	0.6204912	0.1189045	0.5360563	0.1926140	0.2998975	0.6280575	0.5220475	0.4883142	0.2966189	0.2704770	0.6408491	0.5751810	0.3982372	0.2897077	0.5972609	0.6421974	0.3769349	0.7230070	0.2317327	0.4924636	0.5852402	0.0881409	0.3789123	0.2142277	0.3930831	0.4111790	0.1902318	0.0155204	0.1682126	0.5420728	0.5045802	0.4561177	0.1603661	0.6108107	0.6251014	0.2294177	0.1704726	0.6080750	0.6436338	0.3208073	0.4100255	0.2169251	0.1817917	0.5153795	0.2110353	0.1869934	0.0027604	0.3508776	0.5749032	0.6769453	0.4079564	0.6938660	0.0470136	0.1141176	0.2691350	0.4224072	0.4279681	0.1827393	0.2434827	0.2027600	0.6368155	0.0148778	0.3367227	0.6507376	0.5004240	0.5646553	0.5009150	0.1061491	0.1652302	0.5128362	0.1147680
0.0061328	0.2127344	0.0209954	0.4724223	0.4146017	0.2316638	0.0666889	0.1293632	0.0188337	0.3587456	0.2735220	0.3206466	0.1544648	0.0282115	0.3238994	0.2445780	0.2954280	0.3026878	0.3888424	0.4347127	0.4467818	0.3315697	0.2927375	0.2367080	0.8597519	0.5448761	0.3770100	0.5302359	0.0457962	0.2863120	0.0482407	0.7006260	0.0451815	0.4486612	0.6928446	0.6704551	0.5908665	0.4316978	0.1694793	0.6299982	0.5837614	0.5255743	0.0011530	0.1420170	0.0998007	0.1614840	0.7783593	0.4741002	0.1789266	0.6467986	0.0580000	0.3623548	0.3024934	0.0056973	0.0287238	0.0971205	0.1457388	0.2810249	0.1130861	0.5336251	0.6520497	0.1878060	0.7515904	0.4993951	0.3762945	0.2445155	0.4301109	0.6188133	0.4835918	0.4163737	0.2789460	0.3308457	0.4667783	0.2514760	0.4498225	0.0147787	0.0801214	0.2775146	0.6868819	0.3607481	0.6528865	0.1148769	0.1897042	0.2457840	0.5372339	0.7417352	0.0006801	0.4462541	0.2956756	0.2413688	0.0248013	0.3568311	0.3212089	0.3973321	0.2424838	0.4036151	0.2979660	0.5396670	0.6089281	0.0311473
0.1796876	0.3719045	0.4350682	0.3915988	0.3788609	0.5930541	0.2707465	0.0830422	0.5310730	0.1359313	0.5264090	0.5125473	0.3265447	0.4068777	0.4371081	0.1001182	0.2743338	0.0549843	0.2557320	0.4900558	0.5032187	0.5934652	0.4378665	0.3018532	0.6851874	0.5778997	0.2748169	0.6368905	0.0132369	0.2232251	0.2320393	0.4717924	0.3570181	0.4312195	0.5557940	0.3544772	0.6557689	0.0014513	0.3181200	0.4999469	0.5572871	0.3461135	0.2552320	0.3696926	0.0026143	0.1043859	0.6498609	0.4807453	0.0946533	0.6292742	0.0042131	0.1690086	0.4007595	0.0563463	0.1319796	0.0659283	0.0031336	0.6089286	0.3399345	0.6462848	0.7255137	0.2458989	0.4132721	0.2949852	0.1370303	0.2333479	0.7321923	0.5725864	0.6886462	0.2354223	0.4386621	0.1812461	0.5397826	0.1927744	0.6385576	0.3023078	0.5529303	0.1050994	0.6917852	0.6869465	0.6454485	0.0292003	0.3830818	0.5251389	0.4912328	0.7477898	0.0928514	0.0147379	0.1904024	0.4778121	0.1702133	0.6865797	0.3156868	0.4751737	0.5896635	0.4085828	0.2711184	0.3333366	0.3279471	0.0386067
0.0313767	0.4339168	0.1273859	0.1060695	0.3449758	0.3756641	0.2814406	0.0056736	0.5027724	0.5431212	0.5691871	0.2897169	0.2349751	0.1766328	0.3653013	0.0018695	0.3793374	0.3181376	0.3033555	0.7562005	0.4868540	0.5325627	0.4525497	0.2664682	0.6533009	0.4613379	0.2519522	0.7474768	0.0911256	0.6043254	0.0174830	0.0724395	0.0460002	0.5532878	0.1426638	0.1146202	0.6163141	0.0340838	0.5218813	0.5170267	0.6980380	0.5677115	0.0697816	0.3414464	0.2685068	0.0688030	0.6634438	0.3091271	0.2855957	0.5510800	0.1701146	0.5484902	0.3234651	0.1874874	0.7273510	0.5455052	0.3055228	0.1120266	0.3737540	0.4040310	0.4701888	0.1559077	0.3993935	0.5960884	0.0976065	0.2570557	0.6206991	0.6499124	0.5816488	0.3828292	0.3491406	0.5086176	0.6591820	0.3315227	0.5836967	0.1324171	0.0958680	0.3926363	0.7302772	0.4347690	0.5794763	0.1004177	0.1991936	0.3821905	0.4067268	0.3656938	0.0554222	0.2543948	0.3393754	0.6292972	0.1100339	0.3375855	0.2276586	0.6117075	0.5223737	0.4208181	0.7410383	0.6899976	0.5881306	0.0457827
