G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G77A	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
0.0000000	0.0251396	0.5036816	0.7369969	0.0102233	0.2203986	0.3778764	0.5705784	0.0785833	0.0747078	0.7204589	0.5807962	0.2990442	0.7174649	0.6098649	0.2188517	0.1938318	0.1992957	0.5406676	0.2634973	0.2449161	0.0620339	0.4111091	0.1069521	0.1686073	0.4520566	0.7759486	0.3891762	0.4658472	0.3158218	0.5613215	0.4609680	0.0864409	0.5884833	0.6030867	0.2242032	0.1573955	0.7351939	0.5177513	0.4039045	0.6744767	0.5723316	0.6552017	0.1291974	0.6718787	0.6652452	0.1962895	0.7281567	0.5269560	0.5781289	0.3774489	0.3139343	0.1535364	0.1691336	0.7659139	0.6685218	0.1143283	0.1373738	0.0007809	0.0406880	0.6495416	0.2156770	0.0087896	0.4208202	0.8327089	0.2700542	0.5934981	0.3244246	0.6116203	0.3372389	0.1390925	0.3518452	0.3450356	0.4459710	0.1330842	0.5634674	0.0161433	0.0253550	0.0021598	0.3242327	0.0363027	0.3742640	0.3133484	0.2431610	0.0375657	0.4361278	0.0243580	0.3521916	0.5708740	0.3014194	0.0544439	0.1038196	0.6219976	0.3983847	0.0561201	0.6863664	0.0159220	0.4133217	0.1145380	0.1406936
0.6900459	0.0000000	0.5597042	0.6349026	0.0565728	0.2760037	0.7346370	0.6115393	0.1063554	0.1249429	0.6471420	0.5591924	0.4507211	0.6934988	0.6094667	0.1641372	0.2308783	0.1289628	0.6616864	0.3736711	0.2792678	0.1284336	0.4695774	0.0395173	0.1336012	0.6054574	0.6929682	0.4067931	0.4549123	0.3965322	0.5819074	0.5140175	0.1538943	0.5050765	0.4252781	0.2404548	0.2376106	0.7446837	0.6339259	0.4966331	0.6205726	0.6208102	0.5191532	0.1431975	0.6622142	0.5564632	0.2388628	0.6239634	0.5826397	0.5878733	0.4504053	0.3947133	0.0827463	0.1905783	0.6982262	0.8270480	0.0627837	0.1856731	0.0121507	0.0596213	0.5860187	0.2281318	0.0032589	0.4204620	0.6627693	0.3082794	0.5532847	0.3009375	0.4974917	0.2265861	0.1577753	0.3227385	0.3813870	0.4425365	0.0919262	0.6652894	0.0073653	0.0274950	0.0012040	0.4401370	0.0384895	0.3767617	0.3564614	0.2291320	0.0469413	0.3944423	0.0511226	0.3367326	0.5719900	0.3435726	0.0432037	0.1158305	0.5429516	0.3399269	0.0599549	0.6150548	0.0093804	0.4478550	0.1330350	0.1631424
0.6237333	0.0949072	0.0000000	0.5836991	0.0291226	0.1689171	0.6306953	0.4940284	0.0995070	0.1689082	0.7047013	0.5004836	0.2846294	0.6721920	0.6479925	0.3394613	0.2139848	0.2356964	0.7849747	0.3927324	0.2804926	0.1125464	0.3986969	0.0412432	0.2010563	0.5250295	0.7531114	0.4406145	0.6251572	0.3452523	0.7670621	0.3976294	0.1048154	0.5920595	0.6068073	0.2432574	0.2369466	0.6226651	0.6565589	0.5303287	0.5891163	0.5752963	0.7130604	0.1743116	0.7694821	0.6236319	0.2432561	0.6616139	0.4138764	0.6505472	0.4151822	0.1451075	0.0724247	0.0631081	0.7354803	0.7781818	0.0469725	0.0702545	0.0000061	0.3565841	0.5879468	0.3513087	0.1178264	0.4288248	0.6917561	0.2445054	0.5381771	0.2383529	0.5759054	0.1537287	0.1228628	0.3288557	0.5774551	0.6206123	0.1446429	0.5401709	0.0106395	0.0681013	0.0002860	0.2840372	0.1047644	0.5213009	0.2184243	0.7553829	0.0497824	0.3784579	0.0305195	0.2080710	0.6016337	0.6382380	0.0434903	0.1071797	0.5943745	0.1266095	0.1513168	0.5573015	0.0299941	0.4363092	0.2544834	0.0393640
0.6153274	0.0204852	0.6692919	0.0000000	0.0315391	0.2020803	0.6147632	0.7215757	0.2035394	0.1164414	0.6203987	0.6053489	0.3477277	0.7020529	0.7101325	0.1441073	0.2084636	0.1485956	0.6546285	0.2243646	0.3373754	0.0474040	0.4672998	0.0453147	0.1781294	0.5166151	0.6452437	0.3397251	0.4392948	0.3127185	0.7735638	0.4303636	0.0739993	0.6391084	0.6343928	0.2475668	0.2221162	0.6036011	0.6378435	0.4567750	0.6579505	0.5763492	0.7050685	0.2044987	0.6662991	0.5808262	0.2049413	0.5679354	0.4575157	0.7142563	0.4090219	0.2719396	0.0879774	0.1662206	0.5801999	0.8415933	0.0991457	0.1522623	0.0000101	0.0088731	0.5868467	0.3111908	0.1314076	0.3297329	0.6885966	0.0847353	0.6017583	0.3444503	0.5850533	0.3187487	0.1499527	0.2680232	0.4334144	0.5531349	0.2173505	0.5946812	0.1597017	0.0301679	0.0001997	0.1968720	0.0369593	0.4193144	0.3819450	0.2337332	0.0966058	0.4200745	0.0330152	0.3298315	0.4552127	0.3787195	0.0305524	0.0966925	0.7115198	0.3422604	0.0496317	0.5899409	0.0326942	0.4701548	0.0968262	0.1089075
0.7368599	0.0250559	0.5857798	0.6166566	0.0000000	0.2630279	0.7339772	0.4843613	0.0668254	0.1356826	0.7007394	0.5200011	0.3627870	0.7493566	0.6901020	0.2318851	0.3113305	0.1732389	0.5200714	0.3403837	0.3310672	0.0768585	0.3639453	0.0358077	0.1334771	0.4554538	0.6602403	0.4698534	0.4970116	0.3207579	0.8311727	0.3585720	0.1095995	0.5143319	0.5877340	0.2096758	0.2294007	0.5307920	0.5120014	0.3319179	0.8084174	0.6282747	0.6411852	0.1813087	0.7178697	0.6808052	0.2853968	0.5942007	0.5286582	0.7163613	0.3665938	0.3116826	0.0819313	0.1762087	0.6614003	0.7269546	0.1288816	0.2128038	0.0000507	0.0051267	0.7129218	0.1839055	0.0048121	0.3634479	0.7635730	0.2790853	0.5587128	0.3328964	0.5967472	0.2028296	0.1495002	0.2830955	0.3892764	0.5821620	0.1006798	0.5524304	0.0166487	0.0238677	0.0000408	0.3282710	0.0970891	0.4060150	0.4104109	0.3096748	0.0681611	0.3879815	0.0238950	0.3488639	0.6288007	0.3157516	0.0250587	0.0934243	0.6581267	0.3421848	0.0422139	0.5967875	0.0074106	0.4189291	0.1201407	0.1807590
0.8837023	0.0143486	0.7096210	0.7414859	0.0002107	0.0000000	0.7267271	0.6314223	0.1473371	0.1308024	0.7737723	0.4575164	0.2884752	0.6199434	0.7353569	0.1511724	0.2519305	0.2159984	0.5735185	0.3289590	0.3559892	0.0774099	0.4371557	0.0512579	0.2169043	0.5565019	0.7160373	0.4405713	0.3784270	0.3260478	0.8567058	0.4381943	0.2095585	0.6193417	0.6075915	0.2657464	0.2227398	0.5584280	0.6203889	0.4957527	0.6808776	0.6429850	0.6511717	0.1158281	0.6137425	0.6151936	0.2390773	0.7673280	0.5514334	0.5685520	0.4537750	0.4315240	0.0907984	0.1532027	0.7090362	0.6930554	0.1066463	0.1768284	0.0003906	0.0337971	0.7253422	0.2902284	0.0013447	0.3125741	0.6459260	0.1988517	0.5071004	0.4589665	0.4632367	0.1588314	0.1488699	0.3334700	0.5554315	0.4405865	0.1010128	0.5948745	0.0094693	0.0624587	0.0002446	0.2682078	0.0578777	0.4843257	0.4402382	0.2521531	0.0958953	0.3164690	0.0677491	0.3152198	0.4908389	0.3203884	0.0074712	0.0998854	0.4506439	0.3319514	0.0569219	0.4874209	0.0130564	0.3510998	0.1373259	0.0888501
0.7728279	0.0520596	0.6784631	0.4378785	0.3530373	0.1358101	0.0000000	0.6211283	0.0702122	0.1832101	0.7108250	0.6039048	0.2937780	0.6320863	0.5854226	0.1468195	0.2170417	0.1404907	0.7132130	0.3091213	0.4168858	0.0712437	0.3698244	0.0405684	0.2153480	0.5767527	0.5919614	0.4757706	0.4918862	0.4105676	0.8045989	0.3840679	0.1085319	0.6671688	0.5399109	0.2196650	0.1523198	0.7550472	0.6570174	0.4924922	0.7036720	0.6368494	0.5548201	0.1389740	0.5995713	0.7388425	0.2629350	0.6270970	0.6249671	0.7102010	0.3856025	0.3066259	0.0384802	0.1047321	0.6785726	0.6803398	0.0496245	0.1939820	0.0002847	0.0266638	0.6068424	0.2719624	0.0439159	0.4270900	0.8132114	0.2481584	0.4260092	0.4516384	0.6594332	0.1632205	0.1818284	0.2301979	0.2974708	0.4200781	0.1780380	0.7867566	0.0073592	0.0710938	0.0001428	0.3383293	0.0899747	0.4600491	0.5618072	0.2276321	0.0486844	0.3019647	0.0278721	0.2795267	0.5933862	0.2550928	0.2545498	0.0554385	0.6909001	0.3400489	0.0244508	0.5562015	0.0140233	0.5347249	0.1837277	0.3136396
0.7301288	0.0136196	0.6701034	0.6027778	0.0351156	0.2396342	0.6656127	0.0000000	0.1650733	0.1312855	0.6369515	0.5116858	0.3584249	0.6649089	0.6770321	0.1820559	0.1462482	0.3909637	0.6288772	0.3237247	0.2417824	0.2699509	0.3840199	0.0350030	0.2498597	0.4636027	0.8658457	0.3934883	0.4249267	0.3160407	0.6614428	0.4557292	0.0735321	0.6155495	0.5527771	0.2080731	0.2675099	0.6432359	0.6285483	0.4455708	0.7787854	0.5907872	0.6929569	0.2102322	0.5472185	0.7149370	0.2099849	0.6671369	0.5258166	0.6860232	0.6021379	0.3005962	0.0060323	0.1544752	0.7042442	0.7795978	0.0535690	0.1930286	0.0019052	0.0086867	0.6152412	0.2308842	0.1112199	0.3356366	0.7948355	0.3387667	0.5334115	0.3199352	0.6108016	0.1427854	0.1847687	0.2874252	0.5554440	0.5080012	0.0840544	0.6758004	0.0091780	0.0816657	0.0007005	0.4960711	0.0997583	0.4377960	0.4638906	0.2892164	0.0909281	0.4681600	0.0511342	0.2940176	0.4622470	0.0199068	0.0123711	0.1083251	0.6880861	0.2713276	0.0361498	0.7616314	0.0838104	0.4183835	0.1482049	0.1909468
0.6852232	0.0153841	0.7280978	0.6819303	0.0490810	0.2501519	0.6111092	0.5413574	0.0000000	0.1424443	0.6309211	0.6085336	0.3622120	0.7372359	0.7372863	0.1438826	0.2013874	0.1565517	0.5527187	0.2459675	0.1856202	0.0710787	0.3638537	0.0904037	0.2235158	0.7047805	0.6962847	0.5525334	0.4794301	0.3713701	0.7138584	0.3860957	0.1130005	0.5979584	0.6112021	0.2434093	0.2418080	0.5996542	0.5435967	0.5604657	0.7223800	0.6096297	0.6407868	0.1757011	0.6779889	0.6277379	0.2032759	0.7053394	0.4877357	0.7111825	0.5338339	0.3798920	0.1146127	0.1689522	0.6434089	0.7374806	0.0979825	0.1495824	0.0018047	0.0103799	0.6471431	0.2813631	0.0095440	0.4280785	0.6458779	0.2337220	0.5233588	0.3480169	0.6017907	0.3382618	0.1385088	0.2364331	0.2775041	0.5890154	0.0855033	0.5298170	0.0125987	0.0586526	0.0011923	0.3152342	0.0398123	0.4738387	0.3521241	0.4017629	0.0127009	0.3724708	0.0221406	0.3247540	0.6292877	0.3880152	0.0205735	0.0711868	0.6666749	0.3591642	0.1007663	0.5744007	0.0388016	0.4682308	0.0856432	0.1201509
0.6317468	0.0179227	0.6595152	0.6567115	0.0263328	0.2727978	0.7827855	0.6502256	0.0198788	0.0000000	0.6671601	0.7085320	0.3593926	0.7167741	0.7614482	0.1545059	0.2073757	0.1750152	0.6876022	0.2736667	0.2274820	0.0872691	0.4670505	0.0123161	0.1592547	0.5675817	0.6726741	0.5236459	0.2628350	0.2544111	0.7027363	0.3572928	0.0776256	0.7692720	0.8454968	0.3023013	0.1969666	0.6096761	0.5501859	0.5495891	0.7103063	0.6243075	0.5657698	0.1806787	0.6123024	0.7990703	0.2622142	0.6208811	0.6913952	0.7012954	0.4246103	0.2494989	0.0820920	0.1635970	0.5801720	0.6495720	0.1602456	0.1854394	0.0010446	0.0017883	0.6184296	0.2996000	0.0017337	0.4536515	0.6606386	0.3007269	0.6109065	0.4709956	0.5404326	0.1916930	0.0941361	0.3675474	0.3452284	0.5728621	0.0721210	0.6929944	0.0062427	0.6097213	0.0013409	0.3312969	0.0467880	0.3986218	0.4053597	0.3168381	0.0090573	0.4056054	0.0555242	0.3489455	0.6070282	0.3920517	0.0009248	0.1623120	0.7054699	0.2967689	0.0569627	0.5624158	0.0231277	0.4437664	0.1449278	0.1592502
