G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G63A	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
0.3167328	0.5573487	0.6512114	0.4103951	0.5851210	0.3325118	0.5876982	0.1747943	0.2615583	0.4820807	0.4477152	0.6366542	0.3283800	0.3279093	0.5359826	0.1318160	0.3330122	0.2427703	0.4407099	0.5675299	0.5651039	0.2922819	0.1418729	0.2859270	0.5523289	0.7015059	0.2766189	0.5729232	0.0741511	0.2504436	0.3539742	0.2507352	0.6295883	0.6009256	0.6153155	0.2891254	0.3745526	0.5194703	0.3521893	0.4924504	0.5396545	0.2156536	0.2397414	0.3504779	0.5451156	0.0637769	0.6431019	0.2460322	0.1325244	0.5303127	0.2430851	0.0263630	0.4911137	0.0470782	0.1499261	0.0316442	0.1556005	0.2024451	0.1933185	0.4942578	0.5895264	0.3240316	0.6545605	0.5103637	0.3743311	0.3904545	0.5558775	0.4640494	0.5657530	0.1317067	0.6134196	0.3188451	0.7024255	0.2458567	0.1826554	0.1537586	0.5007235	0.0226651	0.5891390	0.5101853	0.7189303	0.0475831	0.2337139	0.6271214	0.2620577	0.4142819	0.0978740	0.0876047	0.0068310	0.4894582	0.1723631	0.6701175	0.3871288	0.4521319	0.6579862	0.4394541	0.4702095	0.5378400	0.4813582	0.0200104
0.0125930	0.2975475	0.1228979	0.4976300	0.7564441	0.6035248	0.3625873	0.0389256	0.2868832	0.2090400	0.5180719	0.3949861	0.1751242	0.0810539	0.4076524	0.0286212	0.2709956	0.1292510	0.1846474	0.4924336	0.7012365	0.2232604	0.1017291	0.3819140	0.4683049	0.5875531	0.2404865	0.7127168	0.0069895	0.2651653	0.0121601	0.2769346	0.2105734	0.5805657	0.6473253	0.5583595	0.6565011	0.1540659	0.4106029	0.5852341	0.5729432	0.3810234	0.0825736	0.3416950	0.4888644	0.1492357	0.6914831	0.1779601	0.2750210	0.4606844	0.1722853	0.2325112	0.0398628	0.0001496	0.0972658	0.0663360	0.1429832	0.1532551	0.0849380	0.5360537	0.2255033	0.0054203	0.5514460	0.5875362	0.3901608	0.2081416	0.5536166	0.5045934	0.4111825	0.0815101	0.1628556	0.0255965	0.5106950	0.3175923	0.6167839	0.0145732	0.1890703	0.2406236	0.6946932	0.6088639	0.6501161	0.2122649	0.4669691	0.2722500	0.3905262	0.4957722	0.3299695	0.3494949	0.0205858	0.6481739	0.0484991	0.4667445	0.1464356	0.0335418	0.3022680	0.0265635	0.0890518	0.5381141	0.5883120	0.0399535
0.1148182	0.2869653	0.3022113	0.5893521	0.2952649	0.4834460	0.1547721	0.0378238	0.3713003	0.4738181	0.2212872	0.4916103	0.2208490	0.0947446	0.3887829	0.2413546	0.2499518	0.0528941	0.1140355	0.4522203	0.6351881	0.1361694	0.2181204	0.2369990	0.5807619	0.5271597	0.5289773	0.3981489	0.0622313	0.0567240	0.2002949	0.5718829	0.6410474	0.3601654	0.4646560	0.6056626	0.4075330	0.4992656	0.1410497	0.4712532	0.5346466	0.4966463	0.3508007	0.2582315	0.3102015	0.2380183	0.5736795	0.4316026	0.3543556	0.5240089	0.1180583	0.0190854	0.4091698	0.0016997	0.1721413	0.0323383	0.0041998	0.4251896	0.1587619	0.6112427	0.2529383	0.1344515	0.1404931	0.6039647	0.0639955	0.1302080	0.7527715	0.4101591	0.5633675	0.1932281	0.1647208	0.4675212	0.5684424	0.1129709	0.1873534	0.0881452	0.6077832	0.0920049	0.5706134	0.4944557	0.7912722	0.1366798	0.1145761	0.6416463	0.1761277	0.3095409	0.2641914	0.0545065	0.3903957	0.7832687	0.0603236	0.6467157	0.1863428	0.6576200	0.7542418	0.1868977	0.4357780	0.2887541	0.6328745	0.0188032
0.1720461	0.4529765	0.1059445	0.5185167	0.2718054	0.6486498	0.1464156	0.0921393	0.4351125	0.5115699	0.4209791	0.2405622	0.3738598	0.2483594	0.3029247	0.0027936	0.4584777	0.2487074	0.5737047	0.6288821	0.4403599	0.3187357	0.1915537	0.1674650	0.7550639	0.5705758	0.2955975	0.6155699	0.0253556	0.5921634	0.0825695	0.3859413	0.3077329	0.3823012	0.5804648	0.4383677	0.6046977	0.1098128	0.5210370	0.5634071	0.6106846	0.3134146	0.4814814	0.3321618	0.1272744	0.2059297	0.6887764	0.4108205	0.1555447	0.7343995	0.1770621	0.1037911	0.4121749	0.0003797	0.2436805	0.1066705	0.1238735	0.1098819	0.2521060	0.6153277	0.5288771	0.0910342	0.6799171	0.5729599	0.2428076	0.0017143	0.6506103	0.4745632	0.3967908	0.4968514	0.2094630	0.4483105	0.5008923	0.3895295	0.6166008	0.0063791	0.3885457	0.1826849	0.6656999	0.5391956	0.5668100	0.0884323	0.0875540	0.3383084	0.4739488	0.8730444	0.4953937	0.2155258	0.2128615	0.5089437	0.0159377	0.3890158	0.3064452	0.2033681	0.6918337	0.3505954	0.3915224	0.4445037	0.6143600	0.0186749
0.2011931	0.4574177	0.4427906	0.3552720	0.4844276	0.7284039	0.4993117	0.0929183	0.3400969	0.3076741	0.4317807	0.3111733	0.3472712	0.3414496	0.3498273	0.2824099	0.3746014	0.4164395	0.4307309	0.4963873	0.7138616	0.1713140	0.1518577	0.2399679	0.5553500	0.5579611	0.4736074	0.4858794	0.0745600	0.4249276	0.0588555	0.5144605	0.3091675	0.5073918	0.5483738	0.3857864	0.6913963	0.0696672	0.1015897	0.5156074	0.5758912	0.4131981	0.1016634	0.3798899	0.1690535	0.0816147	0.7030842	0.6432931	0.2864300	0.6177507	0.2548020	0.3123119	0.1088665	0.0017539	0.2030996	0.1319530	0.0095544	0.3109375	0.3123137	0.6502721	0.3932145	0.1013636	0.7163275	0.5253650	0.3020191	0.0772096	0.7932746	0.3669010	0.6399814	0.2493450	0.2653971	0.1523001	0.4636519	0.2004494	0.5171253	0.1864714	0.2831959	0.2481896	0.6288886	0.5850133	0.6330529	0.2208575	0.2651311	0.7359741	0.4085547	0.5778873	0.2263679	0.0385384	0.0469908	0.3570271	0.2376614	0.4700790	0.0392727	0.4459914	0.6866076	0.2846817	0.3112312	0.4086408	0.6496290	0.0232513
0.1914944	0.3853704	0.3097325	0.5059153	0.4236631	0.5366639	0.2955265	0.0635406	0.2953562	0.5679563	0.3451523	0.4244121	0.3821923	0.2330765	0.3564784	0.0813825	0.4892436	0.2592553	0.2668591	0.5691711	0.5616457	0.4504880	0.3426369	0.2345977	0.5895942	0.5398462	0.2265156	0.8252016	0.0237201	0.4380552	0.0545571	0.3846792	0.3282861	0.5123305	0.6003622	0.5096484	0.6269662	0.0465950	0.4973516	0.6702923	0.5873999	0.2944773	0.0224662	0.1915833	0.0171514	0.0527717	0.7446738	0.3342051	0.1963841	0.6124265	0.0921870	0.2081041	0.0745020	0.0455984	0.0837246	0.3363191	0.1494704	0.5446286	0.3031627	0.5841031	0.2458072	0.1520512	0.3526997	0.4742374	0.3196688	0.2284849	0.5693052	0.5599783	0.6185809	0.4458972	0.1256430	0.4278577	0.4204003	0.2371102	0.6199581	0.0323228	0.4921700	0.0701631	0.6719766	0.6331823	0.5558979	0.1322772	0.0637814	0.5951338	0.3115007	0.4375194	0.1176483	0.0814263	0.3042140	0.5452348	0.1688548	0.5542194	0.2408474	0.2597512	0.5531726	0.2242736	0.6482840	0.1463489	0.6544220	0.0208729
0.3023447	0.4203428	0.0723196	0.3991186	0.2680033	0.4685615	0.1602326	0.1230507	0.4750402	0.4557979	0.4317897	0.6092066	0.4008492	0.3359984	0.4221834	0.0001833	0.4386797	0.2328425	0.2598321	0.6398558	0.6112742	0.0826331	0.0229937	0.1454358	0.8159040	0.2414219	0.2665410	0.6600571	0.0300871	0.6883987	0.0771348	0.4257630	0.2801768	0.2699427	0.5312099	0.5326298	0.4551051	0.3248527	0.2216772	0.6154114	0.5413181	0.3604271	0.2735826	0.5490996	0.5717589	0.4279315	0.7308524	0.2360330	0.5460839	0.5263386	0.1758942	0.3714248	0.2164693	0.3359850	0.4644366	0.1757667	0.0221965	0.2046647	0.4917062	0.5316621	0.4705706	0.2177607	0.5446079	0.5549683	0.2851880	0.1969788	0.6186900	0.6233599	0.2193025	0.3601843	0.1905080	0.2491984	0.3957822	0.2011224	0.1610673	0.0052568	0.2888376	0.5303326	0.5608636	0.4130432	0.5552142	0.0400891	0.0912692	0.3297443	0.3754672	0.5111007	0.1739947	0.3267601	0.2197847	0.6609684	0.0272597	0.3931893	0.6042060	0.5951169	0.6734815	0.4640338	0.2337857	0.1457536	0.5233214	0.0921487
0.0189512	0.2788377	0.0341427	0.4912631	0.4743861	0.1814031	0.0560573	0.1595740	0.0038914	0.2633104	0.2238841	0.4364542	0.2127284	0.0575945	0.2550929	0.2322627	0.3459431	0.3278176	0.4613170	0.4657695	0.5863023	0.3252827	0.2038803	0.1472824	0.6196855	0.6136551	0.3159859	0.5522571	0.0650252	0.2848390	0.0125751	0.6435882	0.0999637	0.4311710	0.6548745	0.5744056	0.4812498	0.4072164	0.2343480	0.6461381	0.7291447	0.4178067	0.0038976	0.1606750	0.0286696	0.1129478	0.6788077	0.4060825	0.1171321	0.7683113	0.0605494	0.3177689	0.3337270	0.0000158	0.0205392	0.0986101	0.1280057	0.2180456	0.1208050	0.5499962	0.6105836	0.1529385	0.6541945	0.4236169	0.3874070	0.2450629	0.3691862	0.5635415	0.4912095	0.3891703	0.3091914	0.3311051	0.4049656	0.1878633	0.5601370	0.0203112	0.0831495	0.3378603	0.5878800	0.2357043	0.6165900	0.1619633	0.2160283	0.2517370	0.5105892	0.6742402	0.0001655	0.4218536	0.2381117	0.3752895	0.0153574	0.3029489	0.2665593	0.3925617	0.3293964	0.4130653	0.3241991	0.6689626	0.8395235	0.0418957
0.2361082	0.3551612	0.5136477	0.4491287	0.3892094	0.6178773	0.3525019	0.0399460	0.5495577	0.2025159	0.5282112	0.5431406	0.4630207	0.4573464	0.3157480	0.1028601	0.3872747	0.0856469	0.2087687	0.4176569	0.4972476	0.6554455	0.4437544	0.2063559	0.5860700	0.4838652	0.2552904	0.5563354	0.0021290	0.2761750	0.2102439	0.4240144	0.3754072	0.5143120	0.6175833	0.4044093	0.7000725	0.0000365	0.2853570	0.5414844	0.6196733	0.4307024	0.2016998	0.3886732	0.0010850	0.0420318	0.7479563	0.4575397	0.1298852	0.6438034	0.0005831	0.1878349	0.4897119	0.0807455	0.1407568	0.0675871	0.0048414	0.7192659	0.3803533	0.5874124	0.5531764	0.2467791	0.4212941	0.3331989	0.1176022	0.2375900	0.6282179	0.6397135	0.7788548	0.2627001	0.4074470	0.2075415	0.5008627	0.2053734	0.6390473	0.3556507	0.5850347	0.1069839	0.5525026	0.6105489	0.6474033	0.0438293	0.3466490	0.4896935	0.5019884	0.6623319	0.0829374	0.0161941	0.2292579	0.5012078	0.1767630	0.6404109	0.4344101	0.5108660	0.6352053	0.2879537	0.2699994	0.3700870	0.4576371	0.0555003
0.0423333	0.4313956	0.1107259	0.1397858	0.4138858	0.2588736	0.3505758	0.0137470	0.4595491	0.5894450	0.5138520	0.2202580	0.2516361	0.1779311	0.2824143	0.0001489	0.4153620	0.2776198	0.2223034	0.6070392	0.4403943	0.6135384	0.3284752	0.2806440	0.7076933	0.5647222	0.2325559	0.6015999	0.0460423	0.6651909	0.0575859	0.0523591	0.0750775	0.4955687	0.2441443	0.1126206	0.5700882	0.0331104	0.5010933	0.5624588	0.6884725	0.5689534	0.0618044	0.2732493	0.2360919	0.0582957	0.6872370	0.3077251	0.2503061	0.4720068	0.1026042	0.5081757	0.3096274	0.1820368	0.5557333	0.5074122	0.3022589	0.1547570	0.4634446	0.4461703	0.5053017	0.0659423	0.3372892	0.6498320	0.0889349	0.3234459	0.6225251	0.6205777	0.5481254	0.2425536	0.3300140	0.4001753	0.6505492	0.3804493	0.6036498	0.1185713	0.1696488	0.4870790	0.7569350	0.5089913	0.6886636	0.0832469	0.1942348	0.5056210	0.5022166	0.3457490	0.0448152	0.3410169	0.4058408	0.8071491	0.0507453	0.2723026	0.3018401	0.6350264	0.6765442	0.5220723	0.7913808	0.4953648	0.5685876	0.0273226
