G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G68A	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
0.0000000	0.4407518	0.0142671	0.5000880	0.2222563	0.2948264	0.0181182	0.3700325	0.6951290	0.0286975	0.2842242	0.5862732	0.0157255	0.7301853	0.0116785	0.3401149	0.6658970	0.1246949	0.0752233	0.3522320	0.0015231	0.0450816	0.1146825	0.3260131	0.6521217	0.1379062	0.4346931	0.3522375	0.6044034	0.5217411	0.5193973	0.1409544	0.6661433	0.1045214	0.3291346	0.1669525	0.7631924	0.2908799	0.1160240	0.7008979	0.1374484	0.4461916	0.6891566	0.2695478	0.4162851	0.3294132	0.4134010	0.7625155	0.3037337	0.0907437	0.2864739	0.0419120	0.4036037	0.7021764	0.2233412	0.0550650	0.0210341	0.4383262	0.2695460	0.2912557	0.2533445	0.3066962	0.0488067	0.0960149	0.1017991	0.3893531	0.6799696	0.6389632	0.5864852	0.4819498	0.4715338	0.0851135	0.0858808	0.2824654	0.4349211	0.3209202	0.6002998	0.2719249	0.5057128	0.6071004	0.3426735	0.3372603	0.1994766	0.3417033	0.1754897	0.1660259	0.2965801	0.6065544	0.4308299	0.2608568	0.3868976	0.2809283	0.1969419	0.6427136	0.4436970	0.4156849	0.3723300	0.0097526	0.3539250	0.4219548
0.0048194	0.0000000	0.0359421	0.5801071	0.2235559	0.3663349	0.0213277	0.4497619	0.7223505	0.0379465	0.2327101	0.5411432	0.0647538	0.7183612	0.0114621	0.6982837	0.7225291	0.0943653	0.0513405	0.3895952	0.0059382	0.0097932	0.0709640	0.3166923	0.5611901	0.2164009	0.5765199	0.2934742	0.6951036	0.5015382	0.4632421	0.1550337	0.6268644	0.0880604	0.4652684	0.1067267	0.6086170	0.3181164	0.1562983	0.5261490	0.2241250	0.4287839	0.6338048	0.1854430	0.4796389	0.2726629	0.4060934	0.7379091	0.4066947	0.1142163	0.3578244	0.0342872	0.5237076	0.7416745	0.2844020	0.1225629	0.0448080	0.3526181	0.2965881	0.1247260	0.1331444	0.3604543	0.0613929	0.0088488	0.1136532	0.3393372	0.7519239	0.4609246	0.7354127	0.5041975	0.4691361	0.1215692	0.2107319	0.2004946	0.4028464	0.3542779	0.2846622	0.3977949	0.5618357	0.5535362	0.3641632	0.3645098	0.2530969	0.5069827	0.2621383	0.0881998	0.2860710	0.5283073	0.3048497	0.3638437	0.4583660	0.1503249	0.2231050	0.6112727	0.5486700	0.4884592	0.3728000	0.0015014	0.4078623	0.1562951
0.0043338	0.7641120	0.0000000	0.6370166	0.2454250	0.3076736	0.0127591	0.3304560	0.5258489	0.0264196	0.3308573	0.6157226	0.0024854	0.6148611	0.0047659	0.3789869	0.4762402	0.1108574	0.0692565	0.2908269	0.0005871	0.0162134	0.0982260	0.3114567	0.7403635	0.1934805	0.3661742	0.4077800	0.6093216	0.4033241	0.4355486	0.1808304	0.7128909	0.0701238	0.4509039	0.1734467	0.7115648	0.3358843	0.1193907	0.5688281	0.2019989	0.3771862	0.5657208	0.1938286	0.3974822	0.2593563	0.4070834	0.5856692	0.4764994	0.1037463	0.2589213	0.0260629	0.4169600	0.6551580	0.3044782	0.0896784	0.0161263	0.3733607	0.2913483	0.1070353	0.2176664	0.2150543	0.2189021	0.1059866	0.1200690	0.3266168	0.6346842	0.4572136	0.7369323	0.5127280	0.4618193	0.1016125	0.1144734	0.1143481	0.4047166	0.2915166	0.2756023	0.2988339	0.5078760	0.5788769	0.3324917	0.3862956	0.2225355	0.4102796	0.2415401	0.2749384	0.4070052	0.6452597	0.4318358	0.3165700	0.5203079	0.2182187	0.1324969	0.8432645	0.5713434	0.3187780	0.4231879	0.0038226	0.4262751	0.2264035
0.0092594	0.2226147	0.0405734	0.0000000	0.4177894	0.2896426	0.0330554	0.3431826	0.6715746	0.0249558	0.5163925	0.6663028	0.0205969	0.7322783	0.0104018	0.4492411	0.5218920	0.3514239	0.0425137	0.3695340	0.0040804	0.0567450	0.1917067	0.1813189	0.6862665	0.1819096	0.4258393	0.3606340	0.5708057	0.4855753	0.4767414	0.1240952	0.6600758	0.0862418	0.4234477	0.1085899	0.6015469	0.3177205	0.1059288	0.5305433	0.2748759	0.4948227	0.6141367	0.1638156	0.4692543	0.3330158	0.3731967	0.6992120	0.5006290	0.2222069	0.3080666	0.0303023	0.5521738	0.6853118	0.2205142	0.0622059	0.0290391	0.3107701	0.3700260	0.3297972	0.1996389	0.2973584	0.0021289	0.1817449	0.1869426	0.2618645	0.7264484	0.6422933	0.5782960	0.4694549	0.3217260	0.0183937	0.0765747	0.2876847	0.2353049	0.4805511	0.6077200	0.2383171	0.4761129	0.3963530	0.1555828	0.2901254	0.2083095	0.3303037	0.3598313	0.1636383	0.0124775	0.5057552	0.4712158	0.2934831	0.4872141	0.2955228	0.0367198	0.5359096	0.5831847	0.4113296	0.3802462	0.0038083	0.3490624	0.4556413
0.0034449	0.6609461	0.0413827	0.5487741	0.0000000	0.2085222	0.0136785	0.4341686	0.5213744	0.0685477	0.2166203	0.5369921	0.0091446	0.6129688	0.0214577	0.3557338	0.5492687	0.1232530	0.0189957	0.4018511	0.0000639	0.0103507	0.0426564	0.4041060	0.6790226	0.1280682	0.4467464	0.3340291	0.7738574	0.3901275	0.4658284	0.1367301	0.6349049	0.0679200	0.4949355	0.1108424	0.5636133	0.4957672	0.0907973	0.4429340	0.1317767	0.3245297	0.6760960	0.2194447	0.4078124	0.2006199	0.4417027	0.7213313	0.4556356	0.1014305	0.3602612	0.0550425	0.4661740	0.6120418	0.5657934	0.1695819	0.0573054	0.2693159	0.3380499	0.0196327	0.1285576	0.2106558	0.0331492	0.1368814	0.1236475	0.2420249	0.6807483	0.3335186	0.6968507	0.2129046	0.3807463	0.3183085	0.4613438	0.3098484	0.3920829	0.1035803	0.3099879	0.3799513	0.5113445	0.5532317	0.3605634	0.0078166	0.2243939	0.4232310	0.2514153	0.1813384	0.2929925	0.6463990	0.5456091	0.3763537	0.3258796	0.1912373	0.0011027	0.6531854	0.6125006	0.4099486	0.3920379	0.0008038	0.2555092	0.3284161
0.0259802	0.3985308	0.0586940	0.5228154	0.3077595	0.0000000	0.0225222	0.2692091	0.7203446	0.0337674	0.2520442	0.5196960	0.0070517	0.5981158	0.0055443	0.3981567	0.7097258	0.1815204	0.0797141	0.3558614	0.0033796	0.0318533	0.0415181	0.3130495	0.6174543	0.1764409	0.4292986	0.3206948	0.5996491	0.3867850	0.4289862	0.2097655	0.7070740	0.0395280	0.4802489	0.1602646	0.6564418	0.3916346	0.1129001	0.4940012	0.1751606	0.4504328	0.7809845	0.1768776	0.3977195	0.2434446	0.4635352	0.8353015	0.4414192	0.1475936	0.3779704	0.0407788	0.5992441	0.5631053	0.2723172	0.0900114	0.0540164	0.3019893	0.2913690	0.1931068	0.1870463	0.3986715	0.0252113	0.1327168	0.1480447	0.3153966	0.6350615	0.4951231	0.6078240	0.2706018	0.5357653	0.0470855	0.7038954	0.2080429	0.4814467	0.4293955	0.5202066	0.3384444	0.5751949	0.6492098	0.3581496	0.3601010	0.1970810	0.3729548	0.2569137	0.1410709	0.4863082	0.6199684	0.4056127	0.2607108	0.5056614	0.2560763	0.1821690	0.6013135	0.4806482	0.4559218	0.4800188	0.0002707	0.3898710	0.2374739
0.0098437	0.4804689	0.0365788	0.5032330	0.2491297	0.3348791	0.0000000	0.3227176	0.6151977	0.0357125	0.2684420	0.5825538	0.0109530	0.7036333	0.0058186	0.3923607	0.6141781	0.1825671	0.0774492	0.3680683	0.0014532	0.0276097	0.0627677	0.3660719	0.6488847	0.2312184	0.5066844	0.3859951	0.6731479	0.3918811	0.4501822	0.1622391	0.7900514	0.0288230	0.2871817	0.1723196	0.6971585	0.2350683	0.1000364	0.5715621	0.2048873	0.4072521	0.6712271	0.1837586	0.4705098	0.3571931	0.4226498	0.6257124	0.4901991	0.1077856	0.3463879	0.0179040	0.3980952	0.6417136	0.2377156	0.0678918	0.0201125	0.2862002	0.4340723	0.1087754	0.1817683	0.3324383	0.0338489	0.2170506	0.0933580	0.3083180	0.6456255	0.4663885	0.5624889	0.4687061	0.4436486	0.0781490	0.1682733	0.2357504	0.3946653	0.3628421	0.4570807	0.3968229	0.5888593	0.5543329	0.3345744	0.3458085	0.2696982	0.4399366	0.2614014	0.2000165	0.4883538	0.5308082	0.4673308	0.2497470	0.4221268	0.2152805	0.1671091	0.6707145	0.5237661	0.3460704	0.3865255	0.0026303	0.3482614	0.2398250
0.0017537	0.4665540	0.0502064	0.5321432	0.1879298	0.2692403	0.0279039	0.0000000	0.6698568	0.0318843	0.2178580	0.5542092	0.0052100	0.6732268	0.0183591	0.3724590	0.6027793	0.1104074	0.0788971	0.3302195	0.0090761	0.0077540	0.0461009	0.3736606	0.6150240	0.1876485	0.5304938	0.3754504	0.7243655	0.4570419	0.5154277	0.1504796	0.6223753	0.1036927	0.4114702	0.1132794	0.5740318	0.3833365	0.1136689	0.6415764	0.2134591	0.4005736	0.7601040	0.2302565	0.3905332	0.3208203	0.5354800	0.6449208	0.4071052	0.0987420	0.3132081	0.3796541	0.6162016	0.6389542	0.3885706	0.0880537	0.0168685	0.3478861	0.2704663	0.1456971	0.1731014	0.3134559	0.0299673	0.0162628	0.1722863	0.4417037	0.5895994	0.6677447	0.6649117	0.0441178	0.4673817	0.1430775	0.0252053	0.2457996	0.4900857	0.3977185	0.3417486	0.2568561	0.5617334	0.5882803	0.3388092	0.3148680	0.2039329	0.4461856	0.2124810	0.1805985	0.3707137	0.4955045	0.4033334	0.2197226	0.4136431	0.2585832	0.1630284	0.6640443	0.5961601	0.3515165	0.4330793	0.0143726	0.3007281	0.2875750
0.0169797	0.6258816	0.0318746	0.6440954	0.1517062	0.3018223	0.0363827	0.7344974	0.0000000	0.0166758	0.1874455	0.3814836	0.0072864	0.7332416	0.0128706	0.1002074	0.4126400	0.1469987	0.0654793	0.4119600	0.0014969	0.0511025	0.0971445	0.2018713	0.6733528	0.1794222	0.4154910	0.2891892	0.1327485	0.0755587	0.2769922	0.1010476	0.6320620	0.0782345	0.5617679	0.1205084	0.6273268	0.3418812	0.1410559	0.6009272	0.1381723	0.3020251	0.6516226	0.1769093	0.4567510	0.2821260	0.4240598	0.6897723	0.5206054	0.2888276	0.3725572	0.0451673	0.5693054	0.7122149	0.3203166	0.1666443	0.0388315	0.3336299	0.3390777	0.1612966	0.2274134	0.2202694	0.0063092	0.1218530	0.1262445	0.4457946	0.7471532	0.6527622	0.7551465	0.4958462	0.6737416	0.1049208	0.2072713	0.2634620	0.1814322	0.3151562	0.2273693	0.3682334	0.5675622	0.5164447	0.3709288	0.4821132	0.2502856	0.3797883	0.1612656	0.2118467	0.4143551	0.5481571	0.4513359	0.5639803	0.1393266	0.0464155	0.2393420	0.5486017	0.5645894	0.3706713	0.3631941	0.0151097	0.3804373	0.2870152
0.0127526	0.4693831	0.0332258	0.4551073	0.2726473	0.2183609	0.0153219	0.3443162	0.7014647	0.0000000	0.2431591	0.5237298	0.0183953	0.6971407	0.0436632	0.3911048	0.6111345	0.1387264	0.0824569	0.2804664	0.0059865	0.0448512	0.0412188	0.4495012	0.5331195	0.1519966	0.4525557	0.4471343	0.5556909	0.4442362	0.3910187	0.2285645	0.6266072	0.1158073	0.2778087	0.0913938	0.6402281	0.3087990	0.1284929	0.5995521	0.0982601	0.4042426	0.6439662	0.1926222	0.5316175	0.2979956	0.3933083	0.7209381	0.3907185	0.1021585	0.5463862	0.0353411	0.5072486	0.6006469	0.2036364	0.0598302	0.0254455	0.2459677	0.2527166	0.1476002	0.2221868	0.2940502	0.0499730	0.1380889	0.1201489	0.3558360	0.6286605	0.4829615	0.6015054	0.3852956	0.5001138	0.0863101	0.0840400	0.3065550	0.4428724	0.4141138	0.4110182	0.3013373	0.4808255	0.6424758	0.3819115	0.3394107	0.2303876	0.3942711	0.2343794	0.1193846	0.4290393	0.5637419	0.3941861	0.2331100	0.5821488	0.3352049	0.3336961	0.5936682	0.5132376	0.5559750	0.4276161	0.0036456	0.4795811	0.2284348
