G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G65A	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
0.3760519	0.4036737	0.9557271	0.3363472	0.4000167	0.1532004	0.8083058	0.2095329	0.4598272	0.1781787	0.9778855	0.7047820	1.0072048	0.3543986	0.4221421	0.4616784	0.7853358	0.3218229	0.2792814	0.2331340	0.5372146	0.8000240	0.4379329	0.7969140	0.2154704	0.3906975	0.3625642	0.2041301	0.5279995	0.5381223	0.4789665	0.3668851	0.9830136	0.4938373	0.1291106	0.8741397	0.9670534	0.3511797	1.0658501	0.4323658	0.6271355	0.2359967	0.2887186	0.2529008	0.5903058	0.8481374	0.5222163	0.0074994	0.2628995	1.0345392	1.0028741	0.0088443	0.4686808	0.5925241	1.0578783	0.8089877	1.0425728	0.2120424	0.4613311	0.4077181	0.7155347	0.4972731	0.0308785	0.0038261	0.7766377	0.9140592	0.6687603	0.3527231	0.7520109	0.2644368	0.1373787	0.5572912	0.7544199	0.0864995	0.1323894	0.9190734	0.6729619	0.2077799	0.2379942	0.0000373	0.5435267	0.4398378	0.4446964	0.1501574	0.2604304	0.8676509	1.0618087	0.4342450	0.3105994	0.2156886	0.5604983	0.2123380	0.5947393	0.9185824	0.0761353	0.4343755	0.7715052	0.4801775	0.6935155	0.7487506
0.3203248	0.0000643	0.9871581	0.0077431	0.7267918	0.2082360	0.7830736	0.6262420	0.0853667	0.7866327	0.5797764	0.8144420	0.9526547	0.4541684	0.0288275	0.1329465	0.8710381	0.4935100	0.3427756	0.5943252	0.4548847	0.9105291	0.0594445	0.3340642	0.7557744	0.0456359	0.1388518	0.0240184	0.9612351	0.2350199	0.2198233	0.1453386	0.6615047	0.5505818	0.1784212	0.9296205	1.0107616	0.7704208	0.8894034	0.2595733	0.7927713	0.9127498	0.0258877	0.0456739	0.7401067	0.9462290	0.9047053	0.5970574	0.0205120	0.9710477	0.6773741	0.1073717	0.8424072	0.9892183	0.8425776	0.2779648	1.0920939	0.0860061	0.5833245	0.3345645	0.7517297	0.1390734	0.2573467	0.0039638	0.1877058	0.6550509	0.7029279	0.2753647	0.9527884	0.2059090	0.1116952	0.2709688	1.0103666	0.7593713	0.3117909	0.7104705	0.8054995	0.3780803	0.0162290	0.0423920	0.2513028	0.7712989	0.2524656	0.2922873	0.0295424	0.4102305	0.9152817	0.0058197	0.8125133	0.1916134	0.1323946	0.2145485	0.3652297	1.0224617	0.0760191	0.6034420	0.9556125	0.5806127	0.8177861	0.9381010
0.3027817	0.5767367	1.0184591	0.4045010	0.3041867	0.4769515	0.7906378	0.0509076	0.4210719	0.2727041	1.0091572	0.5790533	0.8756863	0.3958729	0.3211222	0.0769394	0.8968208	0.3362443	0.1335947	0.1600296	0.4031868	0.8338212	0.7844503	0.9884763	0.4916705	0.1278168	0.1677042	0.0266370	0.8570705	0.1274275	0.2357104	0.2151437	1.0068688	0.2240758	0.1698639	0.8004650	0.7278961	0.3977194	0.9049443	0.1959838	0.7526821	0.6574351	0.1645189	0.0222247	0.6909657	0.7654990	0.7090156	0.0124156	0.1990596	0.9144607	0.9990287	0.2878239	0.7379176	0.9858092	0.9535656	0.6437854	0.9459338	0.1233887	0.2365612	0.2838965	0.8658806	0.8075184	0.0607949	0.0035581	0.1912701	1.0226678	0.9986436	0.0025412	0.8581504	0.4438145	0.3381198	0.4830445	0.8315871	0.1689768	0.0153140	0.8452449	0.9663763	0.0112330	0.0254859	0.0002025	0.4080464	0.5819032	0.5385703	0.1782103	0.4149481	0.0201032	0.9161553	0.3554207	0.5900466	0.1318883	0.4334475	0.0957575	0.8279720	0.9967707	0.0006069	0.0155078	0.4267683	0.1946811	0.6932758	0.8684872
0.6805952	0.5252504	0.8507153	0.1812189	0.2235106	0.4236286	0.7868445	0.4729055	0.0254097	1.0271563	1.0288210	0.8474730	0.8697233	0.3226750	0.2204776	0.3011946	0.9080282	0.3852971	0.3842112	0.7786452	0.7123532	0.9401250	0.7921093	0.4545796	0.9080112	0.5506346	0.0036160	0.7668966	0.2553288	0.0611402	0.2411441	0.5639185	0.8484653	0.4825646	0.2382298	0.8667268	0.8080081	0.5179442	0.7414496	0.2491069	0.6993477	0.3487657	0.0011127	0.0375665	0.8395807	1.0724665	0.7277817	0.0663646	0.1667362	0.9476226	0.9996537	0.0139255	0.8668946	0.9969797	1.0728446	0.6148867	1.0244566	0.2604809	0.4258487	0.0197630	0.8932094	0.7273622	0.0010507	0.0000469	0.4781215	0.6713609	0.7276825	0.0000576	0.1163932	0.0941089	0.4870811	0.8108076	1.0400260	0.1946643	0.0880937	0.7343225	0.7888297	0.0017109	0.0009943	0.2755802	0.0340519	0.7295448	0.3689966	0.3685141	0.1385506	0.3255201	0.8675175	0.3469529	0.9599223	0.1627495	0.8875646	0.1606687	0.2080357	0.7719054	0.0137222	0.0679087	0.7507810	0.5513775	0.7564993	0.7398240
0.4227222	0.0827037	0.8798903	0.4565260	0.4275313	0.4178048	0.5131932	0.0796245	0.5235246	0.1917994	0.7708371	0.7673791	0.6317850	0.0002265	0.3934018	0.0031957	0.2843895	0.1493964	0.0252088	0.2104408	0.2939785	0.4353425	0.8084075	1.0955533	0.2816080	0.2039994	0.6079681	0.0284035	0.8992642	0.0453326	0.2548980	0.5243906	1.0336362	0.2843796	0.2213039	0.8106027	0.7898292	0.6704866	0.7860146	0.2070857	0.8182424	0.9135362	0.1661879	0.0284875	0.2005142	0.8446354	0.9903268	0.0251472	0.1979786	1.0141791	0.8192503	0.0021804	0.3808709	0.7308024	0.9793363	0.6456506	0.9428492	0.1777645	0.2643567	0.2693507	0.5327863	0.9476851	0.1464265	0.1448650	0.8905724	0.6727643	0.7312562	0.1117926	0.3118554	0.2310450	0.2098597	0.7698755	0.6151330	0.1262022	0.0886634	0.7054932	1.0362535	0.5567071	0.2658268	0.1643762	0.3495584	0.4435270	0.8315052	0.5746390	0.0638369	0.2877737	1.0465973	0.4418852	0.8024818	0.0341274	0.4738560	0.0285533	0.4448380	1.0273345	0.0024190	0.5596419	0.7779610	0.4894955	0.7283948	0.9521443
0.1562248	0.2803258	0.9491200	0.0502867	0.6537632	0.1735439	0.9798473	0.0867972	0.0836961	0.3479740	0.8509791	0.6362174	0.8548304	0.0899476	0.3131201	0.0535323	0.7048075	0.2841208	0.0764058	0.3207988	0.3446434	0.6750787	0.5217223	0.9250881	0.4403723	0.0503881	0.0860956	0.0689480	0.6591806	0.0391035	0.2062440	0.3986277	0.8874325	0.3434827	0.3405412	0.8952866	0.7281289	0.8121165	0.7231915	0.8966844	0.3463078	1.0720614	0.1047390	0.0387064	0.6395230	0.7915100	0.6911427	0.0050737	0.9139998	0.2966314	0.8309445	0.3618510	0.5647297	0.7584865	0.8403332	0.6587345	1.0503260	0.0877457	0.2302446	0.0004086	0.9963114	0.2076513	0.0180961	0.0024485	0.6152467	1.0249646	0.8752773	0.1510675	0.5551852	0.3567807	0.4391811	0.6401803	0.7685703	0.1079257	0.0770494	0.7531097	1.0050493	0.0105669	0.0918791	0.3304500	0.7839823	0.5721466	0.8622865	0.0456984	0.4186011	0.0568242	1.0087591	0.0093883	0.7778001	0.1298162	0.2989550	0.1905630	0.2030769	1.0329010	0.0439960	0.2315146	0.9516382	0.0041809	0.3702355	0.3737582
0.3925952	0.2342705	0.8456626	0.0038722	0.6639296	0.2907311	0.9165428	0.5542910	0.0895916	0.6410355	1.0185461	0.6646471	1.0283175	0.4590487	0.3660751	0.1308269	1.0116549	0.4768480	0.7299140	0.3416065	0.5765914	0.3804512	0.8098592	0.2755748	0.7754168	0.3138949	0.0033706	0.7483260	0.1822089	0.0363925	0.1339368	0.2904929	0.1230256	1.0207097	0.5773816	0.8775052	0.7379988	0.3570309	0.7549029	0.0829422	0.9539663	0.8091456	0.5134599	0.0983665	0.7875983	0.6149133	1.0724168	0.0321821	0.3670000	0.8114501	1.0144645	0.0147793	1.0142752	0.8120399	1.0107983	1.0323678	1.0465554	0.1889564	0.0687549	0.0684745	1.0696426	0.9026178	0.0044988	0.3701081	0.7074186	0.6070332	0.2526384	0.0069230	0.4487795	0.5408491	0.7003920	0.2398982	0.8334638	0.1391536	0.6779105	0.9226405	0.7520366	0.0263597	0.3460765	0.3229060	0.7893716	0.9978529	0.2451637	0.0762105	0.4231937	0.2290696	0.9087386	0.0000268	0.7890709	0.0598459	0.1281555	0.0155753	0.4038107	0.9165987	0.7147152	0.1176337	0.8679010	0.6687356	0.9423669	0.7628533
0.1589253	0.0890439	1.0159272	0.0858218	0.2082710	0.3951522	0.8501357	0.1064366	0.2343592	0.3471884	0.6199719	0.8378039	0.7860796	0.4912455	0.2107615	0.0043190	0.9489470	0.4412526	0.3389415	0.1371997	0.3765427	0.5851234	0.3126822	0.1308198	0.9254732	0.1228455	0.0243809	0.0313811	0.8071257	0.1846991	0.3281447	0.3456834	0.6028484	0.3951606	0.4628786	1.0428710	1.0002421	0.7609195	0.7807427	0.3590534	0.6524210	0.7621492	0.0039062	0.0515651	0.6822252	0.9754076	1.0272552	0.0175625	0.2238545	1.0699227	0.9187972	0.0055347	0.6192415	0.8899148	1.0017616	0.7249678	0.7528377	0.0297882	0.4562146	0.1874415	0.2787070	0.0867259	0.0149714	0.0014049	0.3369095	0.4441699	1.1021236	0.0097770	0.5081051	0.0823935	0.1686451	0.3083620	0.7066761	0.0632599	0.4023527	0.9465101	0.8899611	0.3472569	0.0000107	0.3679049	0.8789747	0.8429324	0.2216382	0.4155112	0.4081774	0.2140350	0.7951133	0.2490129	0.3848266	0.5055942	0.0239879	0.0100302	0.0961854	1.0105526	0.0073159	0.5608359	0.9421835	0.7582437	0.5993886	0.8355275
0.3492807	0.3476125	0.9325320	0.0149725	0.4486352	0.3990919	0.8678083	0.1793423	0.2574396	0.2941391	0.9382135	0.6248334	0.7654790	0.6846897	0.4380356	0.6888527	1.0165687	0.4804906	0.3967565	0.3380958	0.5645040	0.9304864	0.6999644	0.5596791	0.7195701	0.3902036	0.1014156	0.1687603	0.6810400	0.5916924	0.5832747	0.4338246	0.8075785	0.4688235	0.1234196	1.0826578	0.8526277	0.1876408	0.9365601	0.1083570	1.0133356	0.9288380	0.1825577	0.2309100	0.7043438	0.9166218	1.0616385	0.0495042	0.2042992	1.0387155	0.7157818	0.0558482	0.3975475	0.6078373	0.5184336	0.8114320	0.7354835	0.5346056	0.2611010	0.0249978	0.9143847	0.3753468	0.3313149	0.2097707	0.8084319	0.9553442	0.8994958	0.0009762	0.7285522	0.0737078	0.5441185	0.5349068	0.8987434	0.0979210	0.2085186	0.9797137	0.9414374	0.0031974	0.1266125	0.2419569	1.0985661	0.8554967	0.2138010	0.1121638	0.0742002	0.4643138	0.8905449	0.1354519	0.9737371	0.6573265	0.7052392	0.0682406	0.6604128	0.6205385	0.2037601	0.1271581	0.7919684	0.9115171	0.7495788	0.9132750
0.2666604	0.3314444	0.9243872	0.0198602	0.5458350	0.4405428	0.9916257	0.5198939	0.1907020	0.5033202	0.9722187	0.3959830	1.0097477	0.3406761	0.0031481	0.0002050	0.9318799	0.5875132	0.2246812	0.2775633	0.4119296	0.8447506	0.3936378	1.0640126	0.2832869	0.3534413	0.0531484	0.6820430	0.4437517	0.3211861	0.4272274	0.6869256	0.5661730	0.7032822	0.8086630	0.9516276	0.6716640	0.2804016	0.9477051	0.1243125	0.8648335	0.9707532	0.0612637	0.1452747	0.4886807	0.9677244	0.6107437	0.0249779	0.4553927	0.7047752	0.8300553	0.0205001	0.7661229	0.9089638	1.0301574	0.8957306	0.8731411	0.1835282	0.5992520	0.3023891	0.7325865	0.5123341	0.1918586	0.2091660	0.5926382	0.8935226	0.6204181	0.0072355	0.3205221	0.1748973	0.3436991	0.5380261	0.6920830	0.8542717	0.0388711	0.9329947	0.9259571	0.5968300	0.0024939	0.1911253	0.8388890	0.4364278	0.3200485	0.0845096	0.0861868	0.6031344	0.8433000	0.3265211	0.8736308	0.4671517	0.8390070	0.1498371	1.0152088	1.0365897	0.4683942	0.0224381	1.0233747	0.9358409	0.6454048	0.5435730
