G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G93A	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
0.2777356	0.2573067	0.0972528	0.1223455	0.5006212	0.2447313	0.5445268	0.8008303	0.3244163	0.5767364	0.9503724	0.9657458	0.9106959	0.6240084	0.8257586	0.9471292	0.0047641	0.0005606	0.9999999	0.0170407	0.5283509	0.8958018	0.4660358	0.8535304	0.0226179	0.8830074	0.2245002	0.8115996	0.0894711	0.9906293	0.0738966	0.4518931	0.3625493	0.6731565	0.7409841	0.7375424	0.0124280	0.0759561	1.0000000	0.1296606	1.0000000	0.6370653	0.2417458	0.7719455	0.2315527	0.6444899	0.9398389	0.4286191	0.7211234	0.9803634	0.8027850	0.3862621	0.2722571	0.0104835	0.7459422	0.0023927	0.7421095	0.0001371	0.8018353	0.7254385	0.5615747	0.9998006	0.8127454	0.6997260	0.9925800	0.8729749	0.5544448	0.5759090	0.5739244	0.3244670	0.0003023	0.9658450	0.2368770	0.9943008	0.5406483	0.8142557	0.8560108	0.3993339	0.3753420	0.4344241	0.3157423	0.9995655	1.0000000	0.3908041	0.1409826	0.3600096	0.7243153	0.0624956	0.0073743	0.2579496	0.1546387	0.3869815	0.7188741	0.0487909	0.0328793	0.8771526	0.0323169	0.5916673	0.1744197	0.6007395
0.5499320	0.1286532	0.0972527	0.1223455	0.5006212	0.2685633	0.5445267	0.8008304	0.3244164	0.5767360	0.9503724	0.9657458	0.9106959	0.6619781	0.8664319	0.9471292	0.0047641	0.0005606	0.9999999	0.0170355	0.5283509	0.8958019	0.4660358	0.8535304	0.0226179	0.8830075	0.2245004	0.8115992	0.0894711	0.9906292	0.0738963	0.4518931	0.3625493	0.6731552	0.7409830	0.7375416	0.0124280	0.0759561	1.0000000	0.1296606	1.0000000	0.6370653	0.2417459	0.7719455	0.2315529	0.6444902	0.9398390	0.4286190	0.7211234	0.9803634	0.8018390	0.4010539	0.2744976	0.0041180	0.7496925	0.0023927	0.7420920	0.0001490	0.8018320	0.7680413	0.5869791	0.9997974	0.8129628	0.7189450	0.9927733	0.8729748	0.5566565	0.5759096	0.5842005	0.3243774	0.0002674	0.9658449	0.2212216	0.9943008	0.7088784	0.8142557	0.8479536	0.4463824	0.3753411	0.4381146	0.2670229	0.9995655	1.0000000	0.3908040	0.1498714	0.3600095	0.7246647	0.0624956	0.0053340	0.2597302	0.1546389	0.3880341	0.9022066	0.0507769	0.0328794	0.8802699	0.3228853	0.8216904	0.1744200	0.7811015
0.5495812	0.0952397	0.0486263	0.1223455	0.5006212	0.2753024	0.5445267	0.8008305	0.3244164	0.5767359	0.9503724	0.9657458	0.9106959	0.6696343	0.8750723	0.9471292	0.0047641	0.0005606	0.9999999	0.0170347	0.5283509	0.8958019	0.4660358	0.8535304	0.0226179	0.8830075	0.2245004	0.8115992	0.0894711	0.9906292	0.0738962	0.4518931	0.3625493	0.6731550	0.7409828	0.7375415	0.0124280	0.0759561	1.0000000	0.1296607	1.0000000	0.6370653	0.2417459	0.7719455	0.2315529	0.6444902	0.9398390	0.4286190	0.7211234	0.9803634	0.8013424	0.4564841	0.2787970	0.0027147	0.7504422	0.0024210	0.7420887	0.0000720	0.8018348	0.7749707	0.5869341	0.9997968	0.8130030	0.7227349	0.9927722	0.8732262	0.6180814	0.5759097	0.5842938	0.3248031	0.0002607	0.9285992	0.1809851	0.9956323	0.7101709	0.8142558	0.8358870	0.3745121	0.3753410	0.4390971	0.2523400	0.9995655	1.0000000	0.3859602	0.1498653	0.2710309	0.7247281	0.0624957	0.0053060	0.2600990	0.1546390	0.3880327	0.9019712	0.0511851	0.0328795	0.8802683	0.3665040	0.8214800	0.1744200	0.8127004
0.5550901	0.2524909	0.0961300	0.0611727	0.5006212	0.2455386	0.5445268	0.8008303	0.3244163	0.5767364	0.9503724	0.9657458	0.9106959	0.6252941	0.8273016	0.9471292	0.0047625	0.0005266	0.9999999	0.0170405	0.5283509	0.8958018	0.4660358	0.8535304	0.0226179	0.8830074	0.2245002	0.8115996	0.0894711	0.9906293	0.0738966	0.4518931	0.3625493	0.6731565	0.7409841	0.7375424	0.0124280	0.0759561	1.0000000	0.1296606	1.0000000	0.6370653	0.2417458	0.7719455	0.2315527	0.6444899	0.9398389	0.4286191	0.7211234	0.9803634	0.8027877	0.3885679	0.2723313	0.0102644	0.7460700	0.0023938	0.7421089	0.0001350	0.8018337	0.7271886	0.5876420	0.9998005	0.8127509	0.7001693	0.9956522	0.8729840	0.5555178	0.5759090	0.5843406	0.3243782	0.0003011	0.9700774	0.2368444	0.9943127	0.7054352	0.8142557	0.8559432	0.5298016	0.3753420	0.4345576	0.3141727	0.9995655	1.0000000	0.3907048	0.1499595	0.3588865	0.7243283	0.0624956	0.0071580	0.2580091	0.1546387	0.3880550	0.9033059	0.0488547	0.0328793	0.8802923	0.0331814	0.8247599	0.1744197	0.6071819
0.5550562	0.2520787	0.0960339	0.0382348	0.2503448	0.2456185	0.5445264	0.8008310	0.3244184	0.5767248	0.9504381	0.9488669	0.9106954	0.6255580	0.8275115	0.9471293	0.0047621	0.0005190	0.9999999	0.0183006	0.5283509	0.8958019	0.4660358	0.8535305	0.0226179	0.8830085	0.2245001	0.8115992	0.0894711	0.9906292	0.0738945	0.4518931	0.3625493	0.6731560	0.7409823	0.7375416	0.0124280	0.0759561	1.0000000	0.1296604	1.0000000	0.6370653	0.2417458	0.7719455	0.2315529	0.6444901	0.9398390	0.4286190	0.7211235	0.9803634	0.8027878	0.3887590	0.2723383	0.0097576	0.7463506	0.0023939	0.7421079	0.0001348	0.8018335	0.7273586	0.5875612	0.9998005	0.8127516	0.7003393	0.9959129	0.8729847	0.5555996	0.5759090	0.5843399	0.3243782	0.0003008	0.9713842	0.2368413	0.9943137	0.7054470	0.7755829	0.8559392	0.5362910	0.3753449	0.4345717	0.3140309	0.9995655	1.0000000	0.3906961	0.1769241	0.4710734	0.7243308	0.0624958	0.0071394	0.2580209	0.1546236	0.3880548	0.7954516	0.0488687	0.0328792	0.8802921	0.0332660	0.8247373	0.1744200	0.6077972
0.5554705	0.2573062	0.0972526	0.1223455	0.5006212	0.1223667	0.5445266	0.8008305	0.3244164	0.5767359	0.9503724	0.9657458	0.9106959	0.2542891	0.4910566	0.9471292	0.0047641	0.0005606	0.9999999	0.0198194	0.5283509	0.8958019	0.4660358	0.8535304	0.0226179	0.8830075	0.2245004	0.8115991	0.0894711	0.9906292	0.0738962	0.4518931	0.3625493	0.6731550	0.7409828	0.7375414	0.0124280	0.0759561	1.0000000	0.1296607	1.0000000	0.6370653	0.2417459	0.7719455	0.2315528	0.6444902	0.9398390	0.4286191	0.7211234	0.9803634	0.8027850	0.4154470	0.2722570	0.0104836	0.6876972	0.0023927	0.7425294	0.0001371	0.8018709	0.7254360	0.5876913	0.9998568	0.8049284	0.4605636	0.9927949	0.8729747	0.4948319	0.5758990	0.5843465	0.3243769	0.0011173	0.9658446	0.2368770	0.9943008	0.6667030	0.8142558	0.8560110	0.5354534	0.3753410	0.4344239	0.3157421	0.9995655	1.0000000	0.3908040	0.1499852	0.3600094	0.7088541	0.0624957	0.0073743	0.2400664	0.1546390	0.3880565	0.9033921	0.0288876	0.0328795	0.8802938	0.0323171	0.8249767	0.1744201	0.6007390
0.5458283	0.2584946	0.0975275	0.1304500	0.5145321	0.3228381	0.2722629	0.8008326	0.3244243	0.5766887	0.9503699	0.9663766	0.9106928	0.7011400	0.9125040	0.9471200	0.0047644	0.0005663	0.9999999	0.0185796	0.5283564	0.8958008	0.4660341	0.8535279	0.0226179	0.8304169	0.2245309	0.8114752	0.0895673	0.9906300	0.0738823	0.4519662	0.3627116	0.6730864	0.7407770	0.7371022	0.0137135	0.0789455	1.0000000	0.1296804	1.0000000	0.6370653	0.2417614	0.7719467	0.2315453	0.6444888	0.9398373	0.4286229	0.7211151	0.9803633	0.8027847	0.3807711	0.2722114	0.0105566	0.7535134	0.0023915	0.7417366	0.0004075	0.7631295	0.7290917	0.5864688	0.9997944	0.8131518	0.7377663	0.9920576	0.8729647	0.5588684	0.5759172	0.5840902	0.3243796	0.0002341	0.8795313	0.2368932	0.9942986	0.7169393	0.8163365	0.8560413	0.3819304	0.3752670	0.4343545	0.3161281	0.9995654	1.0000000	0.3872530	0.1495651	0.3526613	0.7249704	0.1997153	0.0074313	0.2616618	0.1547110	0.3880181	0.9035739	0.0528973	0.1928677	0.8802522	0.0321244	0.8192066	0.1745087	0.4320192
0.5717242	0.3397227	0.1157693	0.0940178	0.4456816	0.1754503	0.8289797	0.4004962	0.3248994	0.5764860	0.9506383	0.9631064	0.9114908	0.2835977	0.5206048	0.9549193	0.0047633	0.0005427	0.9999999	0.0183504	0.5243331	0.8975543	0.4682470	0.8561854	0.0226179	0.9177417	0.2003044	0.9151726	0.0884192	0.9906179	0.0736321	0.4508404	0.3607665	0.7048381	0.7401171	0.7373642	0.0119777	0.0748649	1.0000000	0.1129211	1.0000000	0.6371059	0.2297330	0.7705423	0.2411922	0.6469454	0.9419031	0.4244393	0.7290708	0.9804887	0.8022851	0.3670793	0.2659236	0.0141896	0.6954337	0.0035610	0.7437495	0.0000495	0.8341071	0.6992027	0.5822325	0.9998548	0.8053495	0.4794388	0.9933845	0.8770684	0.5262254	0.5727056	0.5846042	0.3224374	0.0010106	0.9868938	0.2389857	0.9939938	0.6607309	0.8057715	0.8553099	0.5105795	0.3750338	0.4189794	0.3382776	0.9995934	1.0000000	0.3965238	0.1512208	0.4080275	0.7100981	0.0390638	0.0154258	0.2405423	0.1540269	0.3876446	0.8916491	0.0310596	0.0093129	0.8793292	0.0308353	0.8390940	0.1744858	0.5455103
0.5418428	0.2685095	0.0998420	0.1193311	0.4952721	0.2338419	0.5814082	0.7342588	0.1622443	0.5766615	0.9503674	0.9655076	0.9108180	0.5927588	0.7943525	0.9482356	0.0047640	0.0005585	0.9999999	0.0195271	0.5277167	0.8960133	0.4663100	0.8538680	0.0226179	0.8078890	0.2210988	0.8249985	0.0894171	0.9906285	0.0739614	0.4518210	0.3624562	0.6767055	0.7406613	0.7368422	0.0144437	0.0805682	1.0000000	0.1273091	1.0000000	0.6370636	0.2399653	0.7717703	0.2327289	0.6444273	0.9398045	0.4280915	0.7221307	0.9803602	0.8027306	0.3843996	0.1752163	0.0110277	0.7426370	0.0025249	0.7418211	0.0001198	0.8064552	0.7278707	0.5846352	0.9999725	0.8833625	0.6832608	0.9928913	0.8733751	0.5520387	0.5876373	0.5839645	0.3241066	0.0003352	0.9709413	0.2372523	0.9942485	0.6929194	0.8134454	0.8560369	0.4745608	0.3752220	0.4326555	0.3234850	0.9995681	1.0000000	0.3915526	0.1499640	0.3654801	0.7236255	0.0570820	0.0086021	0.2737589	0.1546577	0.3879281	0.8988788	0.0770371	0.0764471	0.8801312	0.0311648	0.8174221	0.1745685	0.5956919
0.5610078	0.2467982	0.0947826	0.1234032	0.5024784	0.2586466	0.5239483	0.8422865	0.4704469	0.2852622	0.9503581	0.9629615	0.8791593	0.6510949	0.8547192	0.9460938	0.0047642	0.0005613	1.0000000	0.0159485	0.5289648	0.8956154	0.4657918	0.8532261	0.0226179	0.9278489	0.2276890	0.7993092	0.0898131	0.9906323	0.0381105	0.4521793	0.3631279	0.6615834	0.7154367	0.7285621	0.0115718	0.0738572	1.0000000	0.1318556	1.0000000	0.6370620	0.2434361	0.7721016	0.2305103	0.6442579	0.9396252	0.4290930	0.7202123	0.9803515	0.8012339	0.3565539	0.2786032	0.0098856	0.7587982	0.0022818	0.7347228	0.0001436	0.7953879	0.7162428	0.5896940	0.9993296	0.7076279	0.7132337	0.9928393	0.8713997	0.5645446	0.5542406	0.5845080	0.3246314	0.0002758	0.9590945	0.2370933	0.9943510	0.7147316	0.8145711	0.9455937	0.4646609	0.3655737	0.4390961	0.3021682	0.9995107	1.0000000	0.3902091	0.1502269	0.3508399	0.7249008	0.0812636	0.0067926	0.2474873	0.1561973	0.3881542	0.9086087	0.0396681	0.0213669	0.8804012	0.0341324	0.8275927	0.1762689	0.6127597
