G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G93A	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
0.0000000	0.1715752	0.0600472	0.1270318	0.3962850	0.1260229	0.3141463	0.5193852	0.3467056	0.3838157	0.6416445	0.7356286	0.5853494	0.4177098	0.6691687	0.5335967	0.0088635	0.0029387	0.7397847	0.0253527	0.3487267	0.7558224	0.3271803	0.5544645	0.0219980	0.4850228	0.1098543	0.6375586	0.0550332	0.6839445	0.0461665	0.2978151	0.2174156	0.4322129	0.5432970	0.6289898	0.0015431	0.0914366	0.5935543	0.0740369	0.6852908	0.3388182	0.2331196	0.6207547	0.0997812	0.5062858	0.7450241	0.2620015	0.4814541	0.6645883	0.5459864	0.2319335	0.2106945	0.0061718	0.6001070	0.0008020	0.4920769	0.0032487	0.5989279	0.5338318	0.3725040	0.7033530	0.5628798	0.5029296	0.4840856	0.5717477	0.2794679	0.5087866	0.4542778	0.5855721	0.0000267	0.7251444	0.0905733	0.7700113	0.2743958	0.6073633	0.6412063	0.1839380	0.2759928	0.2974924	0.3024183	0.5915715	0.6344280	0.2362928	0.0718239	0.2119648	0.5275078	0.0386173	0.0087299	0.1640168	0.0787785	0.2846936	0.3569967	0.0313129	0.0441854	0.2242048	0.0219976	0.3422160	0.1300642	0.4734275
0.4639509	0.0000000	0.0589333	0.0507707	0.2927307	0.1549934	0.4143518	0.4562264	0.2298008	0.3681648	0.6390478	0.5652667	0.5056322	0.5250859	0.6543830	0.6169101	0.0013603	0.0014896	0.6229729	0.0065696	0.3947288	0.5017912	0.2692676	0.6012580	0.0284858	0.5963214	0.1830855	0.6136030	0.0789807	0.6682995	0.0405106	0.3890411	0.2388476	0.4760877	0.5516186	0.5596625	0.0138894	0.0378346	0.6271320	0.0674685	0.7155512	0.4266191	0.2181904	0.6239202	0.1428746	0.4404710	0.6514614	0.4014291	0.3804132	0.6211598	0.3916266	0.2764328	0.1886139	0.0015116	0.4679618	0.0045339	0.4596742	0.0006652	0.6535125	0.5792033	0.3830654	0.8002754	0.6585064	0.4845914	0.6778130	0.4532155	0.4624392	0.3413364	0.4041486	0.2130968	0.0007460	0.6796702	0.0909732	0.6738408	0.5158882	0.5581824	0.4520229	0.3444190	0.2931249	0.3372888	0.0893891	0.6933356	0.6849802	0.2818171	0.1409065	0.3004368	0.3713142	0.0471819	0.0074862	0.2182151	0.0966978	0.2324658	0.5349026	0.0419319	0.0136519	0.5441109	0.2580505	0.3871420	0.0946722	0.5548470
0.2957183	0.0255612	0.0000000	0.1212818	0.3844465	0.1384857	0.4335036	0.4184483	0.2091726	0.3141096	0.6120452	0.5430526	0.5473268	0.6366591	0.6811523	0.7757924	0.0172422	0.0030998	0.8274669	0.0043962	0.4981304	0.5948198	0.3083744	0.6481437	0.0162219	0.6860060	0.1089125	0.5813243	0.0569529	0.6300989	0.0485065	0.2956038	0.2265013	0.4885219	0.4967304	0.5156855	0.0012997	0.0466928	0.6200490	0.1004881	0.5730963	0.3898551	0.1248377	0.5253542	0.1457264	0.2970146	0.4695706	0.3027846	0.4253197	0.6396853	0.4914899	0.2783850	0.2016120	0.0088057	0.6430947	0.0111260	0.4825946	0.0000727	0.4453407	0.5461042	0.3742058	0.7498132	0.6139919	0.4574953	0.6488988	0.5185415	0.4612716	0.3437435	0.4583887	0.5968483	0.0003365	0.7185861	0.0680185	0.6377449	0.4201126	0.5535243	0.4188870	0.2017503	0.2790902	0.2925207	0.1800676	0.6718722	0.7383017	0.3618051	0.1154411	0.0186487	0.5828568	0.0355157	0.0064723	0.1768395	0.1152977	0.2172312	0.5495993	0.0324393	0.0187161	0.6441758	0.2398409	0.5040740	0.1072133	0.5474820
0.4053518	0.1497619	0.0763892	0.0000000	0.3400951	0.1321033	0.2901384	0.6414213	0.1799212	0.3323772	0.6255455	0.6712522	0.6262778	0.4874499	0.5946401	0.5802504	0.0077651	0.0015825	0.6515232	0.0116096	0.2468973	0.5190402	0.3212108	0.5293463	0.0060257	0.6441753	0.1817128	0.6473332	0.0795988	0.6318091	0.0587113	0.3182029	0.2169839	0.4286351	0.4902843	0.4963128	0.0149582	0.0525833	0.7819754	0.0859186	0.6135799	0.3838026	0.2002177	0.5285631	0.0904222	0.4872233	0.5053333	0.2727883	0.4381451	0.5705871	0.5184445	0.2751075	0.2614004	0.0082868	0.6348360	0.0002659	0.5686601	0.0003755	0.6643760	0.4512521	0.4091123	0.7648448	0.5381608	0.4898811	0.6848762	0.7595943	0.3326953	0.3937880	0.4083366	0.2650873	0.0024546	0.6362625	0.1185284	0.7149336	0.5125743	0.4937711	0.5471271	0.2739831	0.1958420	0.3390713	0.2432282	0.7107417	0.8079994	0.3360284	0.1426890	0.2417056	0.5313473	0.0427379	0.0036531	0.1564053	0.1245146	0.2749192	0.6669320	0.0346195	0.0131320	0.5586209	0.0337021	0.5524494	0.1185894	0.5087119
0.3278213	0.2088973	0.0893305	0.0177068	0.0000000	0.2173964	0.3629579	0.5673849	0.2191383	0.4043193	0.5825600	0.5951086	0.6380395	0.4249662	0.5202269	0.6960032	0.0037596	0.0011753	0.6220391	0.0163161	0.4122868	0.6031325	0.5010235	0.5759277	0.0213792	0.5529116	0.1537609	0.5711694	0.0958583	0.7117000	0.0451453	0.2953590	0.2383801	0.4525610	0.4542745	0.5538117	0.0144964	0.0541826	0.7027245	0.0700574	0.6322706	0.3963682	0.1611941	0.4622316	0.1670158	0.3714640	0.5452195	0.2991923	0.5660815	0.7050895	0.6090223	0.2943270	0.2289534	0.0044310	0.5152824	0.0030709	0.5588008	0.0026934	0.4843627	0.4606575	0.3543617	0.6692538	0.5430631	0.5021981	0.6525692	0.6078557	0.3683201	0.5095407	0.4507658	0.1860044	0.0008242	0.6010290	0.1495523	0.6785518	0.4398809	0.5653155	0.6295433	0.3654860	0.1994555	0.2278062	0.2264460	0.6771658	0.5751007	0.2720473	0.2926330	0.3037293	0.5013642	0.0533486	0.0319554	0.1784427	0.1696614	0.2896268	0.3611864	0.0592335	0.0203186	0.5370670	0.0431655	0.5830277	0.1975956	0.4689306
0.3101413	0.1588039	0.0989313	0.1062011	0.4023530	0.0000000	0.3652451	0.5627362	0.2267421	0.3780689	0.7130694	0.6287737	0.6154821	0.1736212	0.3577090	0.6372715	0.0016367	0.0006836	0.7486940	0.0188228	0.4525128	0.5156048	0.4328240	0.5617687	0.0285059	0.6300871	0.1180153	0.5486584	0.0554429	0.6948311	0.0394730	0.2658039	0.1870506	0.3948876	0.4863845	0.4090211	0.0015853	0.0302569	0.7632560	0.1128017	0.7124576	0.3884399	0.1653847	0.7251685	0.2047765	0.4566858	0.6618502	0.2962561	0.5135762	0.6779130	0.6207832	0.3493097	0.2439492	0.0107337	0.4989234	0.0066863	0.5426255	0.0015767	0.6666296	0.5140261	0.3816370	0.5333879	0.5257952	0.4034605	0.7079787	0.8110224	0.1077825	0.4739419	0.5274397	0.2102947	0.0007982	0.6787627	0.1516897	0.5293319	0.4674660	0.6522624	0.6378962	0.3663044	0.2340861	0.2778769	0.2088277	0.7184750	0.6519327	0.2721246	0.1652386	0.2259161	0.4180494	0.0318410	0.0041071	0.1723484	0.1137746	0.2864387	0.6169707	0.0152889	0.0186303	0.6416758	0.0342012	0.5787467	0.0914203	0.4187874
0.3511156	0.1045726	0.0538795	0.1171757	0.4146696	0.4919481	0.0000000	0.5268911	0.3158270	0.3593631	0.6076518	0.6262491	0.5415022	0.5075789	0.5853925	0.7635512	0.0042110	0.0011438	0.5992443	0.0089567	0.3697662	0.5235306	0.2205826	0.5611709	0.0272707	0.5432956	0.1240484	0.6014900	0.1106828	0.6844078	0.1065592	0.2780909	0.3463177	0.3257081	0.4831633	0.5298817	0.0075633	0.1001006	0.7428098	0.0974062	0.6753095	0.3774924	0.1860655	0.5256545	0.1685379	0.4456436	0.5619002	0.3075719	0.4563977	0.7156361	0.4023649	0.2935744	0.2584553	0.0097953	0.5102028	0.0053776	0.4574885	0.0002652	0.4927388	0.5087997	0.3831955	0.7282619	0.5493424	0.5281551	0.7243964	0.3846469	0.4612798	0.4046529	0.4260389	0.2501341	0.0014825	0.5597767	0.0952487	0.6821030	0.4743555	0.4885811	0.4935622	0.3257810	0.2643923	0.2854926	0.1799209	0.6959282	0.6257436	0.2526641	0.0959048	0.2948007	0.4703261	0.3000748	0.0026365	0.2670306	0.0976487	0.2619683	0.6621912	0.0331958	0.3307201	0.5340182	0.0761064	0.6919407	0.1317189	0.3793424
0.3630123	0.1195586	0.0593376	0.0637859	0.2807843	0.1816402	0.6897838	0.0000000	0.3449119	0.3743834	0.6746166	0.6618247	0.6395931	0.3706542	0.4919123	0.6565087	0.0058747	0.0152660	0.7199569	0.0128125	0.3475205	0.5868993	0.2879641	0.4875782	0.0212677	0.6021045	0.1941720	0.5521383	0.0621072	0.7095192	0.0608987	0.3052570	0.2702354	0.3720991	0.1872055	0.3880598	0.0262936	0.0656910	0.7396766	0.0601000	0.5349592	0.3757773	0.1375096	0.5263783	0.3379197	0.4308031	0.7967566	0.2334345	0.4808494	0.6558668	0.4830647	0.3064675	0.1872880	0.0040022	0.4637453	0.0052366	0.3264820	0.0008645	0.4970712	0.3035637	0.5048066	0.7674923	0.5347740	0.4035997	0.6154860	0.5392338	0.4955759	0.3450373	0.3885303	0.2297369	0.0054978	0.6790430	0.1377587	0.6005787	0.4608446	0.5789350	0.6877174	0.3002437	0.1510224	0.2160090	0.1619511	0.7168429	0.7211610	0.2625553	0.1462606	0.2767735	0.3992744	0.0270235	0.0070397	0.1249209	0.0110680	0.2729746	0.4523267	0.0282258	0.0675206	0.6312637	0.0881214	0.5764824	0.1965379	0.6107969
0.4549848	0.4597888	0.0904044	0.3395749	0.6909531	0.0874840	0.4055211	0.4640192	0.0000000	0.3118630	0.3660338	0.4123030	0.7111988	0.3490311	0.5156432	0.6382434	0.0096759	0.0020640	0.7537128	0.0412473	0.3961658	0.7761072	0.3823292	0.5481002	0.0151214	0.5888375	0.1797897	0.4553969	0.4870418	0.6810478	0.1339882	0.4395348	0.5438296	0.4968091	0.4220124	0.2927658	0.2387635	0.0734128	0.6804483	0.0520776	0.6511375	0.0490252	0.1721260	0.4014172	0.4351046	0.0078465	0.0370392	0.2300668	0.6400161	0.0330829	0.2438723	0.4319442	0.1539109	0.0102749	0.4301493	0.0589300	0.1646569	0.0244147	0.3274710	0.4414293	0.5226238	0.6299840	0.2498666	0.7060246	0.2786825	0.5119558	0.5817287	0.5969669	0.3589772	0.2902162	0.0004496	0.6078423	0.2247380	0.7564338	0.4600480	0.4311902	0.6266903	0.1494897	0.3086995	0.1284146	0.2878604	0.5764664	0.7473393	0.2528056	0.0661068	0.0990932	0.4551907	0.0349216	0.4983935	0.1314710	0.0120998	0.2716618	0.6200700	0.0832970	0.3794443	0.4907841	0.2183354	0.6088556	0.1797648	0.3199260
0.3773373	0.1689168	0.0670941	0.0670616	0.3725160	0.2385665	0.3498948	0.6464868	0.6425678	0.0000000	0.5009164	0.6149200	0.3688625	0.3829158	0.7008343	0.7395286	0.0163611	0.0012803	0.5746766	0.0273075	0.3637093	0.6118732	0.3297777	0.6123620	0.0180597	0.5803554	0.0994679	0.4944049	0.1170349	0.5778167	0.0115115	0.3000565	0.3255058	0.3979221	0.6377159	0.5336304	0.0079347	0.0458807	0.6826192	0.0697951	0.5920058	0.4034713	0.1235534	0.4522747	0.3661519	0.6220313	0.6788818	0.3013376	0.5110838	0.6812599	0.4372949	0.1253089	0.1921758	0.0076100	0.5204735	0.0039352	0.5634459	0.0016713	0.4741719	0.5755834	0.3717082	0.7484335	0.4216069	0.5361264	0.7075982	0.6874867	0.2797319	0.3221778	0.4545872	0.2733348	0.0009056	0.6801062	0.1952869	0.6463309	0.4395057	0.4959742	0.6502233	0.3196916	0.2711514	0.4237353	0.1638011	0.7244630	0.7602272	0.3208382	0.1142800	0.2369337	0.5082954	0.1501505	0.0013058	0.1480379	0.1118597	0.1732415	0.7013428	0.0434392	0.0101675	0.5997348	0.0871492	0.6294538	0.1035489	0.5185178
