G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G56A	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
0.2928293	0.6536239	0.1033005	0.6092218	0.3061990	0.0000000	0.0902593	0.6194135	0.1389637	0.5877457	0.6374386	0.6313195	0.6532587	0.2166041	0.4283518	0.7180855	0.2783970	0.4506318	0.3942730	0.0282806	0.1226055	0.3449066	0.7093587	0.6467561	0.3465691	0.3223323	0.1784580	0.6445354	0.2651552	0.0328108	0.6660941	0.0456743	0.0000000	0.4370756	0.4623995	0.5677601	0.2404946	0.3604136	0.5765770	0.2172381	0.1754000	0.7270568	0.5848329	0.7983663	0.2001245	0.7537569	0.6125552	0.8530687	0.6880926	0.4043931	0.3540261	0.3170067	0.0000659	0.2971849	0.1695420	0.0026266	0.0332794	0.5446248	0.2231240	0.0056206	0.4603542	0.3899678	0.4873962	0.0381401	0.5535591	0.6352374	0.5435898	0.1781969	0.6668213	0.0177512	0.2972021	0.2896435	0.4105545	0.8240575	0.3955183	0.2012334	0.5696858	0.0022898	0.2959231	0.6013618	0.4701635	0.4655019	0.2289632	0.2265040	0.5425096	0.7183675	0.3976998	0.5389565	0.0555194	0.2151863	0.1169400	0.0023010	0.5001694	0.3475189	0.4898438	0.0838971	0.6293452	0.5526306	0.0275914	0.0296294
0.3759624	0.7162541	0.1153398	0.6978803	0.3868884	0.0000000	0.1039003	0.6072971	0.1682096	0.6199274	0.6778347	0.7143858	0.7682968	0.1902628	0.5709582	0.6552188	0.4527091	0.5034562	0.1107927	0.0188833	0.0019654	0.0000000	0.6760058	0.5465893	0.3030997	0.3016476	0.1838090	0.5876147	0.2589519	0.0276714	0.6524949	0.1103246	0.3236042	0.4163690	0.4448951	0.5900906	0.2249196	0.4506984	0.4550921	0.2401460	0.1871030	0.7159782	0.5784201	0.7466013	0.1580615	0.3804874	0.7219328	0.6896944	0.4728619	0.4255514	0.0561503	0.4306260	0.0066517	0.3046946	0.1130536	0.0062464	0.0391866	0.5085882	0.1917487	0.4653419	0.5976603	0.3270605	0.0757230	0.0057812	0.7511106	0.2539854	0.7022741	0.1031048	0.7717907	0.0786818	0.2145918	0.2345597	0.3090976	0.6772084	0.5992081	0.3653849	0.7970874	0.0015215	0.1400140	0.3392477	0.4902566	0.4371874	0.2046405	0.1824550	0.3399074	0.5929625	0.2912863	0.6194015	0.0630347	0.3174924	0.0945468	0.0185899	0.2697801	0.3442752	0.4243091	0.1804844	0.3640837	0.5063594	0.1535874	0.0597472
0.2806679	0.5668102	0.1307324	0.6955370	0.5945643	0.2865306	0.1517307	0.6857031	0.0000000	0.6950815	0.7904984	0.7206491	0.6919211	0.2793089	0.4099318	0.6677431	0.2997709	0.4001501	0.4659276	0.0582734	0.1864024	0.5331053	0.7002335	0.5853115	0.3249991	0.4025222	0.1091363	0.3226653	0.6712475	0.4096227	0.6305821	0.0474443	0.0000000	0.4676533	0.3624974	0.5726393	0.1541990	0.3341476	0.5292105	0.2140386	0.1668610	0.6903382	0.5560981	0.5566683	0.1422799	0.8160837	0.6306345	0.7039763	0.6958852	0.5087567	0.6367736	0.3724104	0.0037514	0.2841650	0.0484460	0.0006043	0.0239528	0.6627978	0.5448705	0.0007485	0.4898277	0.2989958	0.5123595	0.0212386	0.5411159	0.4968518	0.4163173	0.0484941	0.6508709	0.0735482	0.2191926	0.3940104	0.6089861	0.7412087	0.2381218	0.2729895	0.5041548	0.0040854	0.5317853	0.7905937	0.4094096	0.5068573	0.3325405	0.2202634	0.2366907	0.5753196	0.2039599	0.4538873	0.0626836	0.2527192	0.4247679	0.0043620	0.4655759	0.3291216	0.5265238	0.2068568	0.6939802	0.5580097	0.0165264	0.1658429
0.4500476	0.6040530	0.1239618	0.5379809	0.5348058	0.6125185	0.0977517	0.3846976	0.3460249	0.4850111	0.6953703	0.6506736	0.6453842	0.2093161	0.4825533	0.6702494	0.4684738	0.4150394	0.1082131	0.0230782	0.0078124	0.0000000	0.5924609	0.5504099	0.4347397	0.3190992	0.0313330	0.3115116	0.8380905	0.4484567	0.6791251	0.0333954	0.0000000	0.5343281	0.4050303	0.6946334	0.0597366	0.3442152	0.6613734	0.2079036	0.0798243	0.6850951	0.6792694	0.6476775	0.1647491	0.8553358	0.7748307	0.7074604	0.7796192	0.4249392	0.0047124	0.3904536	0.2521745	0.0330649	0.1786231	0.0108938	0.0484438	0.6251776	0.3750192	0.1818958	0.6780236	0.3466076	0.1024838	0.0023072	0.5525495	0.5335707	0.5066122	0.0280467	0.7154105	0.0040499	0.2051826	0.0809924	0.3063928	0.7359220	0.1270409	0.4747326	0.5710497	0.0001308	0.7067826	0.2357174	0.5746882	0.4774709	0.1912779	0.1707062	0.5652591	0.8556664	0.4004312	0.3378816	0.2851071	0.3463227	0.5404611	0.0028814	0.3324812	0.3420835	0.3931226	0.0204381	0.4364293	0.4423216	0.3963753	0.3073061
0.3911970	0.5785722	0.1800890	0.5554454	0.5593566	0.3219401	0.0000000	0.3863080	0.2773477	0.6316969	0.7455919	0.5364287	0.7385985	0.2794580	0.6116887	0.5912172	0.3768792	0.3769348	0.3877291	0.0705132	0.1332688	0.4202077	0.6513491	0.5793440	0.2935978	0.3094783	0.1117124	0.3496693	0.8213657	0.4852064	0.6969904	0.0489210	0.0000000	0.3816739	0.4697707	0.6500738	0.1545844	0.3398433	0.5178798	0.2135578	0.1941106	0.6553016	0.5203666	0.6971084	0.2494370	0.7277499	0.5941458	0.6621520	0.6798444	0.4591619	0.5946387	0.2893442	0.0036740	0.1867708	0.0844235	0.0181496	0.0373005	0.8668726	0.2791288	0.1111126	0.5102132	0.0990845	0.5129417	0.0000813	0.6316177	0.5123527	0.5796217	0.0355201	0.7490183	0.0656331	0.2538647	0.1287790	0.4208457	0.5863617	0.2633978	0.2613680	0.5518005	0.0019957	0.6748346	0.6833413	0.4866948	0.5504244	0.1703997	0.1616533	0.4935491	0.6206058	0.3457813	0.4834225	0.2921672	0.2717661	0.4840656	0.0097155	0.5278329	0.2920955	0.3508137	0.1290746	0.6766986	0.5527554	0.0114577	0.1231332
0.3848034	0.6387219	0.1100779	0.6246404	0.3317393	0.0000000	0.2131548	0.6141783	0.0000000	0.4836474	0.6527192	0.6286884	0.7160516	0.2063093	0.4316529	0.7301780	0.3804526	0.3996078	0.2345084	0.0310601	0.0345040	0.2419877	0.6742197	0.5729657	0.2930432	0.3769414	0.2331501	0.6293204	0.2101709	0.0334030	0.7715538	0.1041724	0.3975703	0.3929354	0.5817690	0.5614426	0.1928103	0.4701164	0.3013551	0.2431094	0.1745673	0.6990771	0.6544019	0.6828056	0.2153844	0.4633655	0.5943968	0.6739107	0.4207726	0.4384662	0.5116095	0.4519464	0.0024523	0.3300791	0.0414758	0.0047015	0.0537037	0.2518385	0.1519336	0.1724826	0.5940626	0.3156228	0.4129843	0.0247856	0.6216031	0.2161287	0.5899252	0.2015536	0.5173478	0.0489828	0.1668908	0.3569143	0.4167559	0.6817497	0.4616603	0.3264687	0.5783078	0.0049667	0.1716741	0.7343353	0.4260600	0.5030710	0.2237339	0.1061725	0.1551645	0.8801259	0.0797733	0.5192661	0.0850018	0.2865436	0.0777417	0.0097191	0.4447238	0.3262762	0.3489548	0.1229039	0.5143186	0.5781477	0.0081028	0.0596080
0.4104717	0.5641751	0.0878288	0.5233580	0.5850398	0.5177407	0.1093151	0.4044044	0.3764109	0.6279450	0.7960391	0.7338918	0.6316804	0.2652824	0.4590184	0.7590854	0.3574344	0.6016148	0.0000000	0.0447709	0.1726102	0.6858317	0.6810986	0.6332391	0.2707023	0.3216240	0.0748128	0.3355628	0.6272281	0.4886487	0.6557799	0.0625437	0.0000000	0.4850834	0.3682827	0.6706669	0.0500079	0.3560703	0.6063792	0.2298614	0.1523472	0.6057285	0.5651091	0.7380413	0.2501221	0.7975808	0.6717026	0.8154628	0.7099230	0.3260476	0.3508829	0.4555280	0.0084489	0.1871458	0.1740105	0.1114789	0.0362991	0.5675529	0.2392395	0.0049356	0.4790283	0.2312615	0.5045075	0.0028889	0.6038914	0.5202627	0.5173868	0.0547277	0.7194591	0.0641899	0.1793097	0.1260864	0.2230194	0.6983634	0.0822337	0.4730653	0.6287088	0.0003046	0.6390103	0.6066057	0.5053032	0.6111326	0.1739553	0.1381174	0.6718029	0.6573832	0.1789356	0.5268800	0.3199196	0.2455722	0.5467245	0.0018778	0.4839128	0.4192248	0.3962272	0.0419938	0.5846883	0.5584049	0.3101612	0.1798994
0.4086816	0.6167807	0.1648291	0.7967387	0.0000000	0.4313075	0.3506023	0.5141650	0.3699876	0.5618610	0.8030749	0.5819011	0.7182831	0.2258810	0.5483969	0.8469505	0.3878021	0.5249826	0.3665727	0.1265132	0.1757937	0.6230939	0.7248759	0.5381169	0.3826654	0.4178951	0.2604178	0.3625544	0.6404286	0.3806896	0.7398377	0.0877627	0.0000000	0.0323361	0.3805770	0.6370897	0.3404395	0.3023421	0.6056444	0.2334940	0.1333670	0.7336913	0.5980435	0.6665290	0.1865283	0.6065489	0.6651389	0.7241000	0.6968245	0.4536112	0.6227762	0.4910718	0.0001334	0.2430180	0.0392274	0.0242287	0.0261402	0.7513710	0.0052909	0.2464925	0.5651825	0.4622651	0.4642373	0.1607977	0.6776670	0.6352438	0.4836348	0.4659815	0.8654757	0.4167993	0.2099767	0.4290235	0.2942776	0.5973325	0.1484834	0.2261929	0.6002488	0.0002140	0.1972456	0.6830761	0.6077975	0.5990478	0.1707621	0.1800612	0.5240022	0.6326353	0.3408298	0.4966200	0.2433503	0.3433478	0.4894459	0.0230544	0.3350673	0.3740296	0.3232521	0.0485650	0.6385105	0.6442077	0.0473972	0.1239123
0.3545038	0.6721013	0.1566772	0.6232974	0.5693368	0.3487657	0.1437463	0.5117666	0.2468761	0.5797342	0.7012237	0.7185162	0.7567863	0.2666566	0.5349837	0.6627657	0.4380028	0.4203326	0.3793689	0.0179913	0.0733468	0.3803008	0.5926591	0.6572081	0.3511549	0.2957447	0.0000000	0.3272442	0.8509473	0.3828737	0.6834996	0.0778900	0.2484285	0.4399861	0.5449789	0.7212993	0.0587808	0.0000000	0.5343342	0.2180753	0.1507218	0.5185603	0.6392544	0.7923337	0.1969613	0.4549501	0.6451994	0.6663152	0.4387177	0.4374907	0.6218364	0.1139213	0.0379176	0.1616264	0.0484624	0.0130475	0.0280549	0.5549543	0.2141740	0.1885655	0.4498502	0.4115502	0.5628604	0.0001642	0.6588984	0.3768806	0.6830887	0.0651090	0.6981656	0.0312398	0.2715794	0.1594679	0.4406867	0.6795498	0.3810290	0.4068278	0.5836141	0.0011172	0.5794358	0.6736201	0.6586198	0.6232467	0.2724415	0.1507019	0.5679564	0.6928158	0.6720053	0.2305941	0.0590152	0.3221821	0.4128190	0.0111242	0.4358983	0.3828453	0.7252385	0.1689201	0.5344160	0.6067893	0.0186664	0.0782464
0.3984970	0.6731197	0.1095400	0.7194549	0.5229266	0.2999102	0.1098602	0.3446185	0.3680826	0.5769173	0.6200998	0.6523962	0.7000359	0.2240637	0.5144044	0.6758064	0.2951682	0.4748899	0.4171459	0.0507130	0.1200643	0.4652791	0.7873509	0.4976916	0.3184200	0.3778967	0.1333319	0.2746310	0.6465916	0.4672633	0.8000937	0.0624477	0.0000000	0.4680097	0.3888055	0.6664192	0.0527500	0.0000000	0.6537267	0.2210441	0.1107343	0.5823728	0.7201680	0.7322066	0.1571671	0.6013519	0.5562839	0.7021359	0.8456607	0.4300290	0.6789099	0.1631038	0.0001109	0.2060716	0.0301257	0.0010375	0.0456976	0.6648598	0.2531026	0.0013793	0.5802860	0.3071689	0.5808191	0.0089374	0.6672214	0.6893661	0.5646551	0.0672314	0.6398023	0.0527280	0.1780372	0.1640474	0.3707293	0.6670171	0.4501747	0.3736577	0.7749621	0.0001187	0.5517917	0.6387397	0.3457558	0.4425802	0.3147044	0.2582691	0.5022430	0.7697092	0.6462961	0.1601165	0.0950827	0.2047161	0.4315671	0.0039839	0.4651500	0.3594632	0.4943825	0.1573077	0.7560371	0.5556071	0.0186759	0.1253217
