G13	G1	-
G46	G1	+
G12	G1	+
G16	G2	+
G15	G2	-
G4	G3	-
G47	G3	-
G14	G4	-
G13	G5	-
G14	G5	-
G12	G6	+
G47	G6	-
G11	G7	-
G42	G7	-
G43	G7	-
G11	G8	-
G10	G9	-
G11	G10	+
G29	G10	+
G12	G11	-
G13	G12	-
G5	G12	+
G6	G12	+
G47	G12	+
G10	G13	+
G14	G13	-
G15	G14	-
G16	G15	+
G28	G16	-
G4	G16	+
G14	G17	-
G30	G17	-
G3	G17	-
G16	G17	-
G6	G17	-
G10	G17	+
G13	G17	+
G18	G17	-
G19	G18	+
G10	G18	+
G17	G18	+
G20	G19	+
G5	G19	-
G2	G19	+
G47	G20	-
G15	G20	-
G25	G20	+
G6	G20	+
G33	G20	+
G21	G20	+
G11	G21	+
G46	G21	+
G22	G21	-
G4	G21	-
G19	G21	+
G23	G22	-
G20	G23	-
G48	G23	-
G24	G23	+
G12	G23	+
G47	G23	+
G25	G24	-
G32	G25	+
G33	G25	+
G27	G25	-
G18	G25	-
G22	G26	+
G27	G26	-
G2	G27	-
G28	G27	-
G2	G28	-
G29	G28	+
G11	G29	+
G5	G29	+
G13	G29	+
G30	G29	+
G14	G29	-
G16	G29	+
G2	G29	-
G31	G30	-
G10	G31	-
G32	G31	+
G25	G32	+
G33	G32	+
G10	G32	-
G30	G33	+
G12	G33	+
G19	G33	+
G18	G33	-
G36	G33	-
G35	G34	-
G13	G35	-
G26	G35	-
G12	G35	-
G2	G35	+
G28	G35	-
G14	G35	+
G36	G35	-
G20	G36	+
G19	G36	+
G13	G36	-
G47	G36	-
G12	G36	+
G37	G36	+
G14	G36	-
G38	G37	+
G40	G38	+
G31	G38	+
G24	G38	+
G39	G38	-
G40	G39	-
G24	G39	+
G41	G40	-
G46	G40	-
G32	G40	-
G10	G40	-
G17	G40	+
G4	G40	-
G34	G40	+
G20	G41	-
G19	G41	-
G6	G41	-
G42	G41	+
G43	G41	-
G47	G41	-
G12	G41	-
G36	G41	-
G43	G42	+
G44	G43	-
G20	G44	+
G13	G44	+
G14	G44	+
G12	G44	-
G45	G44	+
G46	G45	+
G39	G45	+
G15	G45	-
G47	G46	-
G45	G46	-
G29	G46	+
G16	G46	-
G12	G46	+
G27	G46	+
G2	G47	-
G48	G47	-
G6	G47	+
G20	G47	+
G36	G47	+
G25	G47	+
G49	G48	+
G2	G48	-
G28	G48	-
G19	G48	-
G12	G48	-
G45	G50	-
G41	G51	+
G9	G51	+
G23	G51	-
G33	G51	-
G24	G51	+
G5	G51	+
G30	G51	+
G50	G51	-
G7	G51	+
G22	G51	+
G29	G51	+
G47	G51	+
G20	G51	+
G11	G51	-
G36	G51	-
G41	G52	+
G36	G52	+
G5	G52	+
G47	G52	+
G23	G52	+
G50	G52	+
G22	G52	+
G11	G52	-
G32	G52	+
G20	G52	+
G9	G52	-
G44	G52	+
G30	G52	+
G33	G52	+
G7	G52	-
G35	G52	+
G50	G53	+
G22	G53	+
G5	G53	+
G23	G53	+
G32	G53	+
G39	G53	-
G36	G53	-
G41	G53	-
G24	G53	+
G11	G53	+
G20	G53	+
G9	G53	-
G15	G53	-
G47	G53	+
G33	G53	-
G7	G53	-
G44	G53	-
G22	G54	+
G23	G54	+
G9	G54	+
G32	G54	+
G5	G54	+
G36	G54	+
G50	G54	-
G30	G54	+
G11	G54	-
G41	G54	-
