G14	G1	+
G15	G1	+
G46	G2	-
G3	G2	-
G13	G3	+
G12	G4	+
G13	G4	-
G11	G5	+
G46	G5	-
G10	G6	+
G42	G6	+
G41	G6	+
G10	G7	+
G9	G8	-
G10	G9	-
G28	G9	-
G11	G10	-
G12	G11	+
G4	G11	-
G5	G11	-
G46	G11	+
G9	G12	+
G13	G12	-
G14	G13	-
G15	G14	-
G3	G15	+
G27	G15	+
G15	G16	+
G29	G16	+
G17	G16	-
G5	G16	-
G12	G16	-
G13	G16	+
G9	G16	+
G2	G16	-
G9	G17	-
G18	G17	-
G16	G17	+
G19	G18	+
G1	G18	+
G4	G18	-
G24	G19	+
G20	G19	+
G14	G19	+
G5	G19	+
G46	G19	-
G32	G19	+
G10	G20	+
G45	G20	-
G21	G20	-
G18	G20	+
G3	G20	+
G22	G21	+
G11	G22	-
G46	G22	-
G23	G22	-
G47	G22	-
G19	G22	+
G24	G23	-
G32	G24	-
G26	G24	+
G31	G24	-
G17	G24	+
G21	G25	-
G26	G25	+
G27	G26	-
G1	G26	+
G28	G27	+
G1	G27	-
G13	G28	-
G1	G28	-
G12	G28	+
G10	G28	+
G4	G28	+
G15	G28	-
G29	G28	+
G30	G29	+
G31	G30	+
G9	G30	+
G24	G31	-
G32	G31	+
G9	G31	+
G35	G32	-
G18	G32	-
G11	G32	-
G17	G32	-
G29	G32	+
G34	G33	-
G35	G34	-
G25	G34	-
G27	G34	-
G11	G34	+
G12	G34	-
G13	G34	-
G1	G34	-
G11	G35	-
G13	G35	-
G36	G35	-
G19	G35	+
G18	G35	-
G46	G35	-
G12	G35	-
G37	G36	-
G38	G37	-
G23	G37	-
G39	G37	-
G30	G37	-
G39	G38	+
G23	G38	-
G31	G39	-
G16	G39	-
G40	G39	+
G9	G39	+
G45	G39	-
G3	G39	+
G33	G39	+
G35	G40	-
G46	G40	-
G11	G40	-
G19	G40	-
G42	G40	-
G18	G40	+
G5	G40	+
G41	G40	+
G42	G41	+
G43	G42	+
G19	G43	-
G12	G43	-
G13	G43	-
G44	G43	-
G11	G43	+
G14	G44	+
G38	G44	+
G45	G44	+
G44	G45	-
G26	G45	-
G46	G45	-
G11	G45	+
G15	G45	+
G28	G45	-
G47	G46	-
G19	G46	+
G5	G46	+
G24	G46	+
G35	G46	-
G1	G46	-
G11	G47	-
G48	G47	+
G18	G47	-
G1	G47	-
G27	G47	+
G44	G49	-
G6	G50	+
G14	G50	-
G8	G50	-
G40	G50	-
G29	G50	-
G28	G51	-
G21	G51	-
G32	G51	-
G4	G51	-
G29	G51	-
G19	G51	+
G23	G51	+
G40	G51	-
G8	G51	-
G46	G51	-
G10	G51	-
G35	G51	-
G6	G51	-
G22	G51	+
G49	G51	+
G21	G52	-
G6	G52	-
G31	G52	+
G8	G52	-
G19	G52	-
G10	G52	-
G32	G52	-
G4	G52	+
G34	G52	+
G43	G52	+
G40	G52	+
G35	G52	+
G22	G52	-
G29	G52	-
G49	G52	-
G46	G52	-
G32	G53	-
G21	G53	-
G49	G53	-
G31	G53	-
G6	G53	-
G4	G53	-
G14	G53	-
G40	G53	-
G8	G53	-
G19	G53	-
G46	G53	+
G35	G53	+
G23	G53	+
G10	G53	-
G43	G53	-
G38	G53	+
G22	G53	+
G35	G54	+
G22	G54	+
G49	G54	+
G21	G54	+
G8	G54	+
G40	G54	+
G43	G54	+
G34	G54	+
G29	G54	+
G19	G54	+
G31	G54	+
G4	G54	+
G46	G54	+
G10	G54	-
G12	G55	+
G22	G55	+
G23	G55	+
G19	G55	-
G5	G55	-
G35	G55	+
G46	G55	-
G21	G55	-
G18	G55	+
G47	G55	+
G11	G55	-
G20	G55	+
G19	G56	-
G20	G56	+
G23	G56	-
G47	G56	-
G12	G56	-
G35	G56	+
G5	G56	-
G25	G56	-
G46	G56	-
G18	G56	+
G41	G56	-
G22	G56	+
G12	G57	-
G20	G57	-
G15	G57	+
G35	G57	+
G19	G57	-
G17	G57	-
G11	G57	-
G45	G57	+
G18	G57	+
G46	G57	-
G13	G57	+
G2	G57	-
G23	G58	-
G25	G58	+
G46	G58	-
G41	G58	-
G22	G58	-
G35	G58	-
G19	G58	-
G20	G58	+
G5	G58	+
G47	G58	-
G12	G58	-
G18	G58	+
G2	G59	-
G20	G59	-
G19	G59	-
G18	G59	-
G46	G59	-
G11	G59	+
G15	G59	+
G12	G59	+
G17	G59	+
G45	G59	-
G13	G59	+
G35	G59	+
G18	G60	+
G35	G60	+
G11	G60	-
G47	G60	-
G40	G60	+
G19	G60	+
G5	G60	+
G20	G60	+
G13	G60	+
G46	G60	+
G22	G60	+
G36	G60	+
G11	G61	-
G39	G61	+
G17	G61	+
G32	G61	+
G5	G61	+
G1	G61	+
G46	G61	-
G20	G61	-
G24	G61	-
G45	G61	+
G18	G61	+
G23	G62	-
G6	G62	-
G4	G62	-
G29	G62	-
G10	G62	+
G46	G62	+
G21	G62	+
G19	G62	+
G8	G62	+
G40	G62	+
G32	G62	-
G49	G62	-
G28	G62	-
G35	G62	-
G22	G62	+
G41	G63	+
G42	G63	+
G35	G63	+
G11	G63	+
G47	G63	+
G46	G63	+
G20	G63	+
G31	G63	+
G19	G63	+
G39	G63	-
G23	G63	-
G26	G64	+
G2	G64	+
G25	G64	+
G44	G64	+
G22	G64	+
G8	G64	+
G14	G64	-
G13	G64	+
G1	G64	+
G12	G64	+
G4	G64	-
G20	G64	-
G12	G65	-
G44	G65	-
G20	G65	-
G38	G65	-
G39	G65	+
G35	G65	+
G11	G65	+
G19	G65	-
G36	G65	-
G46	G65	+
G13	G65	-
G35	G66	-
G5	G66	-
G47	G66	+
G36	G66	+
G46	G66	+
G25	G66	+
G4	G66	+
G18	G66	-
G19	G66	-
G1	G66	-
G44	G66	+
G22	G66	+
G4	G67	+
G46	G67	-
G35	G67	-
G26	G67	+
G18	G67	+
G5	G67	+
G20	G67	-
G11	G67	+
G14	G67	+
G15	G67	-
G17	G68	-
G20	G68	-
G22	G68	-
G36	G68	+
G14	G68	+
G5	G68	+
G24	G68	+
G46	G68	+
G32	G68	-
G24	G69	-
G36	G69	-
G14	G69	-
G20	G69	-
G32	G69	+
G22	G69	+
G17	G69	-
G46	G69	-
G5	G69	-
G28	G70	+
G33	G70	+
G8	G70	+
G4	G70	-
G3	G70	-
G43	G70	+
G35	G70	+
G10	G70	+
G8	G71	+
G35	G71	+
G33	G71	+
G4	G71	+
G10	G71	-
G28	G71	-
G43	G71	-
G3	G71	+
G11	G72	-
G35	G72	-
G20	G72	-
G22	G72	+
G42	G72	-
G47	G72	-
G18	G72	-
G46	G72	+
G5	G72	-
G19	G72	-
G8	G73	+
G40	G73	+
G43	G73	+
G34	G73	+
G4	G73	+
G10	G73	+
G46	G73	-
G35	G73	+
G19	G73	-
G6	G73	-
G46	G74	-
G41	G74	-
G21	G74	+
G12	G74	-
G19	G74	-
G35	G74	-
G47	G74	-
G5	G74	+
G38	G75	-
G34	G75	-
G35	G75	+
G10	G75	+
G30	G75	+
G8	G75	-
G4	G75	+
G43	G75	+
G20	G76	+
G46	G76	+
G5	G76	+
G11	G76	+
G22	G76	+
G35	G76	+
G4	G76	+
G41	G76	-
G22	G77	-
G5	G77	-
G20	G77	-
G46	G77	-
G41	G77	-
G19	G77	-
G11	G77	+
G35	G77	-
G20	G78	-
G22	G78	-
G11	G78	+
G46	G78	-
G5	G78	+
G35	G78	+
G41	G78	+
G4	G78	+
G21	G79	-
G6	G79	-
G46	G79	-
G32	G79	-
G22	G79	-
G23	G79	-
G40	G79	-
G19	G79	+
G49	G79	+
G8	G79	+
G26	G79	+
G13	G80	+
G20	G80	+
G26	G80	+
G44	G80	-
G2	G80	+
G25	G80	+
G4	G80	+
G22	G80	-
G12	G80	+
G1	G80	-
G22	G81	-
G5	G81	-
G44	G81	+
G35	G81	+
G20	G81	-
G47	G81	-
G19	G81	+
G43	G81	+
G46	G81	+
G18	G81	-
G7	G82	+
G36	G82	+
G35	G82	-
G12	G82	-
G5	G82	+
G11	G82	+
G43	G82	+
G19	G82	+
G46	G82	-
G24	G68A	+
G5	G68A	+
G32	G68A	+
G22	G68A	+
G20	G68A	-
G17	G68A	+
G46	G68A	+
G36	G68A	-
G21	G84	+
G8	G84	+
G35	G84	+
G38	G84	+
G4	G84	+
G43	G84	-
G10	G84	+
G28	G84	+
G43	G85	+
G44	G85	+
G13	G85	+
G15	G85	+
G4	G85	-
G35	G85	-
G25	G85	-
G12	G85	+
G5	G86	+
G39	G86	+
G46	G86	-
G32	G86	-
G19	G86	-
G35	G86	-
G17	G86	-
G24	G86	+
G10	G87	+
G40	G87	+
G6	G87	-
G8	G87	-
G35	G87	+
G43	G87	-
G4	G87	+
G34	G87	-
G35	G88	+
G8	G88	+
G28	G88	+
G10	G88	-
G43	G88	+
G34	G88	-
G4	G88	-
G2	G89	-
G44	G89	+
G11	G89	+
G46	G89	-
G17	G89	+
G26	G89	+
G15	G89	+
G3	G90	-
G31	G90	-
G45	G90	-
G40	G90	+
G16	G90	-
G33	G90	-
G9	G90	-
G5	G91	+
G26	G91	-
G15	G91	+
G45	G91	-
G9	G91	+
G46	G91	+
G22	G91	+
G5	G92	+
G15	G92	+
G26	G92	-
G46	G92	+
G9	G92	+
G45	G92	-
G22	G92	-
G5	G93	+
G18	G93	-
G35	G93	-
G11	G93	-
G42	G93	+
G20	G93	+
G25	G93	-
G4	G94	-
G10	G94	-
G35	G94	-
G43	G94	-
