G29	G1	+
G2	G1	-
G34	G2	+
G3	G2	+
G34	G3	-
G4	G3	-
G48	G4	+
G46	G4	+
G43	G4	+
G37	G4	-
G34	G4	-
G5	G4	+
G45	G4	-
G30	G5	+
G6	G5	-
G42	G6	-
G7	G6	+
G8	G7	+
G42	G7	+
G5	G8	+
G11	G8	+
G50	G8	-
G44	G8	-
G10	G9	-
G1	G10	-
G46	G10	-
G3	G10	-
G45	G10	-
G44	G10	+
G11	G10	-
G34	G10	+
G44	G11	+
G45	G11	-
G22	G11	-
G46	G11	-
G12	G11	-
G13	G12	+
G15	G13	-
G6	G13	+
G14	G13	+
G15	G14	-
G49	G15	+
G42	G15	-
G21	G15	-
G9	G15	-
G36	G15	+
G16	G15	-
G7	G15	-
G22	G16	-
G44	G16	-
G17	G16	-
G11	G16	+
G38	G16	-
G18	G16	-
G18	G17	-
G19	G18	+
G20	G19	-
G46	G19	+
G45	G19	+
G44	G19	+
G14	G20	-
G21	G20	+
G47	G20	-
G22	G21	+
G20	G21	+
G2	G21	+
G44	G21	+
G4	G21	+
G48	G21	-
G23	G22	+
G34	G22	+
G38	G22	-
G11	G22	+
G24	G23	+
G3	G23	+
G34	G23	+
G30	G23	-
G44	G23	-
G28	G24	-
G20	G25	-
G27	G25	+
G16	G26	+
G39	G26	+
G47	G26	+
G5	G26	-
G41	G26	-
G27	G26	+
G28	G27	+
G25	G27	+
G20	G27	+
G43	G27	-
G35	G28	+
G20	G28	+
G34	G28	+
G21	G28	+
G25	G28	-
G29	G28	+
G41	G28	+
G5	G28	+
G2	G28	-
G18	G29	-
G3	G29	-
G17	G29	+
G34	G29	-
G40	G29	-
G6	G29	+
G30	G29	+
G47	G30	-
G3	G30	-
G31	G30	+
G44	G30	+
G26	G30	-
G32	G31	-
G47	G31	-
G30	G31	+
G45	G32	-
G33	G32	-
G45	G33	+
G21	G33	-
G44	G33	+
G47	G34	-
G48	G34	-
G22	G35	+
G36	G35	-
G46	G36	+
G45	G37	+
G46	G37	+
G44	G38	-
G22	G38	+
G18	G39	+
G17	G39	-
G43	G39	-
G43	G40	+
G42	G41	+
G4	G42	+
G43	G42	-
G44	G43	+
G37	G44	+
G38	G44	-
G22	G44	-
G45	G44	-
G42	G45	+
G46	G45	-
G47	G46	-
G48	G47	+
G3	G48	+
G36	G48	+
G30	G49	+
G5	G49	+
G46	G49	+
G48	G49	+
G38	G49	+
G42	G49	-
G45	G49	+
G50	G49	+
G35	G49	-
G49	G50	+
G32	G50	-
G42	G50	+
G32	G51	+
G8	G51	-
G22	G51	-
G27	G51	-
G41	G51	-
G19	G51	-
G43	G51	+
G37	G51	-
G39	G51	-
G10	G51	+
G11	G51	+
G16	G51	-
G7	G51	-
G5	G51	-
G25	G51	-
G14	G52	+
G47	G52	+
G43	G52	+
G8	G52	+
G7	G52	+
G27	G52	+
G39	G52	+
G32	G52	-
G19	G52	-
G16	G52	+
G25	G52	+
G11	G52	+
G31	G52	+
G37	G52	-
G41	G52	-
G22	G52	+
G7	G53	-
G43	G53	-
G32	G53	-
G11	G53	-
G41	G53	+
G19	G53	+
G16	G53	-
G10	G53	+
G37	G53	+
G27	G53	+
G22	G53	-
G25	G53	-
G5	G53	+
G47	G54	+
G20	G54	+
G41	G54	+
G34	G54	-
G32	G54	-
G45	G54	-
G37	G54	+
G1	G54	+
G35	G54	+
G2	G54	+
G30	G54	+
G46	G54	-
G39	G55	+
G27	G55	+
G19	G55	+
G43	G55	+
G31	G55	-
G10	G55	+
G16	G55	+
G41	G55	+
G37	G55	+
G11	G55	+
G22	G55	-
G35	G56	+
G11	G56	+
G31	G56	+
G45	G56	+
G46	G56	-
G30	G56	-
G3	G56	-
G34	G56	-
G49	G56	-
G32	G56	-
G49	G57	+
G35	G57	+
G30	G57	+
G3	G57	-
G32	G57	-
G11	G57	-
G31	G57	-
G34	G57	+
G46	G57	+
G45	G57	+
G39	G58	-
G41	G58	-
G8	G58	-
G22	G58	-
G37	G58	-
G5	G58	-
G25	G58	-
G16	G58	-
G32	G58	-
G4	G58	+
G11	G58	+
G43	G58	+
G27	G58	-
G44	G59	-
G45	G59	-
G31	G59	-
G22	G59	-
G48	G59	-
G46	G59	+
G30	G59	-
G50	G59	-
G11	G59	+
G35	G59	+
G21	G59	+
G50	G60	+
G46	G60	+
G31	G60	-
G11	G60	-
G30	G60	-
G21	G60	-
G35	G60	+
G22	G60	+
G48	G60	-
G44	G60	-
G45	G60	-
G39	G61	-
G16	G61	-
G22	G61	-
G43	G61	+
G29	G61	-
G37	G61	-
G8	G61	-
G41	G61	-
G25	G61	+
G5	G61	+
G4	G61	+
G27	G61	+
G32	G61	-
G11	G61	-
G4	G62	-
G19	G62	+
G29	G62	+
G41	G62	+
G18	G62	+
G11	G62	-
G30	G62	-
G37	G62	-
G10	G62	+
G43	G62	-
G19	G63	-
G43	G63	-
G41	G63	-
G37	G63	-
G36	G63	+
G11	G63	+
G4	G63	+
G9	G63	-
G30	G64	+
G29	G64	+
G2	G64	+
G43	G64	+
G45	G64	-
G31	G64	-
G46	G64	-
G4	G64	+
G37	G65	-
G43	G65	-
G9	G65	-
G11	G65	-
G19	G65	+
G4	G65	+
G36	G65	+
G41	G65	-
G6	G66	-
G11	G66	-
G41	G66	-
G19	G66	-
G14	G66	+
G10	G66	+
G43	G66	-
G37	G66	+
G4	G67	+
G41	G67	+
G10	G67	+
G29	G67	+
G19	G67	-
G30	G67	-
G11	G67	-
G37	G67	+
G2	G68	+
G20	G68	+
G45	G68	+
G35	G68	+
G30	G68	-
G34	G68	-
G46	G68	-
G37	G68	-
G1	G68	-
G32	G68	-
G39	G69	+
G19	G69	+
G41	G69	+
G37	G69	+
G43	G69	+
G11	G69	-
G16	G69	-
G10	G69	+
G34	G70	+
G2	G70	+
G21	G70	+
G29	G70	+
G41	G70	+
G20	G70	-
G5	G70	-
G35	G70	+
G37	G71	-
G45	G71	-
G19	G71	+
G48	G71	-
G11	G71	-
G20	G71	-
G46	G71	+
G1	G71	+
G7	G72	+
G49	G72	+
G36	G72	+
G21	G72	-
G16	G72	+
G42	G72	-
G9	G72	-
G44	G73	+
G50	G73	-
G48	G73	+
G22	G73	+
G35	G73	+
G20	G73	-
G2	G73	-
G43	G74	+
G19	G74	-
G37	G74	-
G4	G74	+
G11	G74	+
G41	G74	+
G10	G74	-
G22	G75	-
G11	G75	-
G48	G75	-
G38	G75	+
G2	G75	+
G37	G75	+
G44	G75	+
G47	G75	+
G33	G75	+
G38	G76	+
G22	G76	+
G37	G76	+
G3	G76	-
