G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G56A	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
0.4240008	0.5557983	0.1789400	0.6018219	0.3412367	0.0000000	0.1218112	0.5209409	0.1106585	0.5587632	0.6657805	0.6243100	0.7045327	0.1998980	0.4413238	0.7644610	0.2703087	0.4598223	0.4469969	0.0482870	0.0974494	0.3713279	0.6939834	0.5431935	0.3159108	0.3278694	0.2116576	0.6767236	0.2604095	0.0419314	0.6908264	0.0479238	0.0000000	0.4448999	0.4357749	0.5996404	0.2108003	0.4014679	0.4523297	0.2785304	0.1730267	0.6677509	0.5720238	0.8202356	0.2056151	0.7180808	0.6655263	0.6135752	0.7068338	0.5524329	0.2757535	0.4060154	0.0011091	0.3213265	0.1495818	0.0019253	0.0133935	0.5995309	0.1706657	0.0031646	0.4570011	0.2630199	0.5949039	0.0345594	0.5173526	0.6690280	0.4802676	0.2599704	0.7276458	0.0179441	0.1846628	0.2479202	0.3789965	0.7633968	0.3530790	0.1839847	0.6040586	0.0113172	0.1905190	0.8305814	0.4492567	0.5440546	0.2504196	0.1900164	0.7133151	0.7272484	0.3723308	0.4643117	0.0642340	0.2528982	0.0725687	0.0052918	0.3638337	0.4109482	0.5591333	0.0820432	0.5054030	0.4933871	0.0253307	0.0851608
0.4439216	0.6506450	0.1488434	0.5128409	0.3180552	0.0000000	0.1204631	0.6155115	0.1758656	0.5772539	0.6414936	0.6617790	0.6893386	0.2738083	0.5795919	0.6182878	0.4700314	0.6252740	0.0762027	0.0422296	0.0023428	0.0000000	0.6796244	0.7196515	0.3437636	0.4299900	0.1767137	0.7016384	0.2964403	0.0421414	0.6585943	0.0996708	0.4911126	0.4176811	0.5969443	0.6183490	0.2392869	0.4652463	0.4208074	0.2043162	0.1436641	0.6292166	0.5734046	0.6266269	0.1730530	0.3807989	0.7534129	0.8283154	0.4645926	0.4998841	0.0918225	0.3827634	0.0046312	0.2569843	0.0866193	0.0024073	0.0819484	0.4231523	0.1658579	0.5857132	0.6487144	0.2685136	0.1268770	0.0508368	0.7050049	0.2625233	0.5606338	0.1320535	0.7623429	0.0397549	0.2517733	0.2638641	0.3577207	0.7947451	0.4286473	0.3656322	0.6009853	0.0028037	0.1130393	0.4503518	0.4863218	0.4124447	0.1447032	0.1277248	0.4226389	0.5993106	0.1848479	0.5484337	0.0532438	0.2475455	0.0703923	0.0104802	0.3179753	0.4132803	0.3998424	0.1690815	0.3644829	0.4841896	0.1707403	0.0890435
0.3355297	0.7189647	0.0850903	0.4374934	0.5855884	0.3994744	0.1079050	0.8032994	0.0000000	0.5318832	0.7688423	0.5234159	0.5965433	0.2420723	0.5150848	0.6945373	0.3566013	0.3992715	0.3843633	0.0704104	0.1581211	0.5352104	0.6577322	0.4933919	0.4251807	0.3029657	0.1009796	0.2853708	0.7123963	0.4452905	0.6939249	0.0949626	0.0000000	0.5064161	0.3145582	0.6681493	0.1462583	0.3499715	0.5965750	0.1711422	0.1273256	0.5850795	0.5337452	0.6853312	0.2112680	0.6333241	0.6879008	0.7088345	0.7112941	0.3497136	0.5789202	0.3731032	0.0021271	0.2735789	0.0270853	0.0010428	0.0374511	0.5562310	0.5734317	0.0033972	0.6990261	0.2756227	0.5160653	0.0208186	0.6510224	0.4329154	0.4401612	0.0538185	0.6470140	0.0683018	0.2147384	0.3637699	0.4086767	0.6676180	0.3017433	0.2361143	0.6411178	0.0011288	0.6303770	0.6543273	0.4305879	0.4466058	0.4054563	0.2228660	0.1652285	0.6397970	0.1877343	0.4127519	0.0882852	0.2553434	0.5524624	0.0015537	0.5298969	0.4360269	0.4741842	0.1655777	0.6741338	0.5828106	0.0328682	0.1401705
0.4305006	0.6914457	0.1199508	0.6575350	0.6131680	0.7175966	0.1110823	0.4524027	0.5215853	0.5568179	0.5055047	0.5626929	0.6699964	0.1893069	0.4910102	0.7400249	0.4816367	0.6114664	0.0922547	0.0266338	0.0047315	0.0000000	0.6169089	0.5444036	0.3077597	0.3367517	0.0253324	0.3027536	0.8108153	0.4934576	0.7187469	0.0176083	0.0000000	0.4653845	0.3849971	0.5858625	0.0491082	0.3436685	0.6164163	0.2058299	0.0967414	0.6978044	0.6027602	0.7211091	0.2076614	0.6802913	0.8213811	0.7932806	0.8395067	0.3836763	0.0042444	0.4007027	0.1520579	0.0620942	0.1832238	0.0074964	0.0675942	0.5985406	0.4990805	0.2397049	0.6219042	0.2902605	0.1739516	0.0021148	0.6982771	0.5519352	0.5964403	0.0352045	0.8116218	0.0066998	0.1533337	0.1110395	0.2709794	0.6347460	0.0845604	0.3587196	0.7295042	0.0000511	0.6379536	0.2880262	0.5200375	0.5584787	0.2263457	0.1905383	0.6100825	0.7129043	0.4053050	0.3467564	0.2878806	0.3408335	0.4986597	0.0070308	0.3070451	0.3693034	0.4642079	0.0157334	0.3548570	0.4219138	0.3397103	0.2967860
0.4088654	0.7144584	0.1634794	0.6528638	0.5590653	0.4071157	0.0000000	0.4770733	0.4008435	0.5486112	0.6797058	0.5206584	0.7484164	0.2245340	0.5662883	0.7703605	0.4323037	0.3959579	0.4288654	0.0490463	0.1858543	0.5449241	0.7244896	0.5408036	0.3192326	0.3515466	0.0850549	0.2634559	0.7092928	0.3728792	0.8818030	0.0613407	0.0000000	0.4005596	0.4178049	0.5678518	0.0969258	0.3450477	0.4606425	0.1925506	0.2041275	0.6429603	0.5894522	0.6719940	0.1843495	0.8609744	0.7619080	0.7155803	0.6762826	0.4362533	0.5183100	0.4272369	0.0007232	0.1716700	0.0441005	0.0103847	0.0246540	0.7236689	0.2761849	0.1132063	0.5593981	0.0752306	0.5105445	0.0005176	0.5866449	0.5222719	0.5249467	0.0237295	0.5979527	0.0424774	0.2015485	0.1696033	0.4332086	0.5712719	0.3302914	0.3848445	0.6418086	0.0003477	0.6139115	0.6919968	0.5684772	0.5495610	0.2960422	0.2342493	0.4816876	0.6936848	0.3216992	0.3441009	0.2511617	0.3132319	0.4922594	0.0024432	0.5254057	0.3419437	0.4300343	0.1051444	0.5730931	0.5146406	0.0120128	0.1458830
0.2908009	0.6050162	0.1768044	0.8070678	0.2845935	0.0000000	0.1699614	0.6164130	0.0000000	0.4684458	0.6512501	0.6375902	0.7857878	0.2418056	0.4098206	0.5870649	0.3673713	0.5034430	0.2626682	0.0241183	0.0230458	0.1632881	0.7970088	0.6861552	0.3444609	0.3302320	0.2248026	0.6230404	0.1727844	0.0496822	0.7634672	0.1701417	0.2812300	0.4018126	0.5537629	0.5238089	0.3456954	0.5721851	0.3696524	0.2102748	0.1555190	0.6690309	0.5733218	0.7300549	0.1939650	0.4176936	0.6799391	0.7206392	0.6138479	0.5254260	0.4369359	0.3682138	0.0066574	0.4202657	0.0936302	0.0094628	0.0220359	0.3684185	0.1793304	0.1777677	0.5605735	0.4171429	0.4736630	0.0430508	0.6013582	0.2446472	0.7481206	0.2785210	0.5530259	0.0275077	0.1436223	0.3788875	0.3098709	0.7397659	0.5012518	0.4392484	0.6005207	0.0002515	0.1340353	0.6839693	0.4870491	0.3507880	0.1480389	0.1908016	0.1633885	0.7721718	0.1161795	0.4808087	0.1370911	0.3071290	0.0688527	0.0133245	0.3729919	0.3200183	0.4510638	0.1517846	0.4405211	0.5611813	0.0083557	0.0329916
0.4725197	0.6672225	0.0892334	0.5050093	0.8233967	0.5497420	0.0915819	0.4555520	0.4542074	0.5639147	0.7639482	0.5826631	0.6855680	0.2663806	0.4728954	0.7352292	0.4358190	0.5084816	0.0000000	0.0760775	0.1685670	0.5505538	0.6279801	0.5198182	0.3299318	0.3505687	0.0385315	0.3187338	0.7337089	0.4244807	0.7524086	0.0768599	0.0000000	0.5238940	0.4273879	0.6438577	0.0465421	0.3079831	0.5890515	0.3314754	0.1430548	0.5893916	0.5556934	0.7029935	0.2281903	0.6770555	0.7630774	0.7842339	0.7134476	0.3546383	0.3347213	0.4592835	0.0020930	0.1666677	0.1884450	0.1373067	0.0491522	0.7624089	0.3571383	0.0075546	0.4476823	0.2103740	0.5699072	0.0056670	0.5867798	0.6651811	0.4285977	0.0429014	0.6072879	0.0652735	0.1831305	0.2022061	0.2722420	0.6803402	0.0725286	0.4382586	0.6699956	0.0011669	0.6838025	0.6879558	0.4696408	0.6475534	0.2031188	0.1399151	0.5377336	0.6079831	0.1650561	0.6005218	0.3447834	0.2975733	0.6092480	0.0065365	0.3800457	0.3566398	0.4201047	0.0378499	0.6217029	0.5091600	0.3915104	0.1084413
0.3789390	0.6322978	0.1218551	0.6978918	0.0000000	0.4484092	0.3126483	0.4582588	0.3914441	0.5850192	0.7213736	0.6093690	0.7733820	0.1728170	0.5976036	0.7251914	0.3799087	0.4743829	0.2712777	0.0759927	0.2053466	0.6807108	0.6948833	0.5978499	0.2961691	0.3448403	0.2935716	0.3493764	0.7573226	0.3904289	0.5649497	0.0228033	0.0000000	0.0421300	0.4976465	0.5612510	0.3427640	0.3855095	0.5775165	0.2543933	0.1673366	0.7442695	0.4561134	0.6582707	0.2060730	0.6019581	0.6914083	0.6444959	0.5993198	0.6086267	0.5159628	0.4557626	0.0007652	0.1862929	0.0480260	0.0111937	0.0811493	0.6689452	0.0065475	0.2462554	0.5277557	0.3944394	0.4387775	0.1974564	0.8936828	0.6960929	0.5386405	0.5651824	0.7767680	0.3764834	0.1901215	0.3715071	0.3266050	0.6655165	0.3014053	0.2356500	0.5343946	0.0038167	0.2172461	0.5021162	0.5110267	0.5485857	0.2569502	0.1551802	0.5027773	0.6242791	0.4297894	0.4624618	0.3199610	0.2393474	0.5714432	0.0045549	0.3332915	0.3580372	0.3602226	0.0703222	0.6978929	0.4646470	0.0330129	0.1200310
0.3736044	0.6658554	0.0922552	0.6513805	0.3887152	0.2407221	0.1311718	0.4380948	0.2405477	0.5747777	0.7140475	0.5497657	0.6656290	0.2379328	0.4858251	0.7907271	0.4496931	0.4718101	0.4065259	0.0154366	0.1064209	0.4349666	0.6664466	0.5779714	0.3264664	0.3049212	0.0000000	0.4119873	0.7447669	0.3636974	0.8509717	0.0819821	0.3542641	0.4586220	0.4091596	0.7487619	0.0543610	0.0000000	0.4897397	0.2230023	0.1240667	0.5549408	0.7491050	0.5544038	0.2714880	0.4679318	0.6640612	0.6742343	0.5233154	0.4082095	0.6425573	0.1373866	0.0394275	0.1395445	0.0389835	0.0201436	0.0245486	0.6876380	0.2105985	0.1201251	0.4163290	0.4216656	0.4029327	0.0005051	0.5895745	0.3610132	0.6625828	0.1010819	0.7253402	0.0244708	0.1851982	0.1147730	0.4317129	0.6732926	0.4861327	0.4513640	0.6526059	0.0058638	0.4468121	0.7383910	0.7812238	0.5400071	0.2322103	0.1235829	0.6635210	0.6755921	0.8065686	0.1650521	0.0824314	0.3072407	0.4238945	0.0172857	0.4892918	0.5013267	0.7614007	0.1342614	0.4974490	0.4614723	0.0223339	0.1277146
0.3795514	0.6453846	0.1246861	0.7150913	0.4275917	0.3941921	0.1737811	0.4326653	0.3642799	0.6050763	0.5415945	0.6889347	0.5911350	0.2080828	0.4980095	0.6802211	0.2479800	0.3763518	0.4230220	0.0549701	0.0974752	0.4398720	0.6248218	0.5613790	0.4390093	0.2981069	0.1541116	0.3424902	0.7129119	0.4159182	0.6068213	0.0747544	0.0000000	0.5238035	0.4656494	0.7910925	0.0846886	0.0000000	0.7118427	0.1616124	0.1191779	0.6552596	0.5681662	0.5879065	0.2428680	0.6774443	0.7172682	0.6357147	0.6470931	0.4215231	0.6418856	0.1924792	0.0016172	0.1376255	0.0456789	0.0078759	0.0407649	0.5921978	0.2109999	0.0005479	0.5376700	0.3951111	0.4477682	0.0036942	0.5145689	0.6630311	0.3733228	0.0590530	0.6654935	0.0560100	0.2583918	0.1089772	0.3608122	0.7244259	0.4723823	0.3564577	0.5384466	0.0015650	0.7082386	0.6804555	0.4263714	0.4046497	0.2829707	0.1591247	0.5400168	0.7374169	0.6480976	0.1221636	0.0909917	0.3379534	0.4180868	0.0024457	0.4208434	0.3358134	0.5051439	0.1897783	0.6612706	0.6467126	0.0050866	0.0878383
