G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G68A	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
0.0000001	0.7681033	0.0427543	0.8320039	0.3324322	0.4516868	0.0249242	0.4965074	0.9981040	0.0468335	0.3776538	0.7873310	0.0179724	0.9999966	0.0237937	0.6152607	0.9404893	0.1914852	0.1283690	0.5274590	0.0020946	0.0444489	0.1001631	0.5120736	1.0000000	0.2834525	0.6668613	0.5393957	0.9554444	0.6805743	0.6418624	0.2454933	0.9999983	0.0776782	0.6632103	0.1752222	0.9514767	0.4718072	0.1511393	0.8911270	0.2596036	0.6020243	0.9897959	0.2959649	0.6363664	0.4346790	0.6012118	1.0000000	0.5767540	0.1872650	0.5416855	0.0421984	0.7548272	0.9978822	0.4829851	0.1398679	0.0598720	0.4756594	0.4761702	0.2561570	0.2868781	0.4398463	0.0749892	0.1628297	0.1606625	0.5300364	0.9999794	0.8171462	0.9948223	0.5924790	0.7154151	0.1413096	0.3037436	0.3119546	0.6384285	0.4807067	0.5049001	0.5340696	0.8154988	0.8711982	0.5484748	0.4707214	0.3645688	0.5676625	0.3492485	0.2515661	0.5659181	0.9065520	0.6386079	0.4230132	0.6644121	0.3355870	0.2874852	0.9525007	0.8191174	0.5897947	0.6215393	0.0031721	0.5602682	0.3526765
0.0061295	0.0000000	0.0427543	0.8320039	0.3280346	0.4516457	0.0249095	0.4965053	0.9981082	0.0467815	0.3784173	0.7873316	0.0179724	0.9999966	0.0237937	0.9206770	0.9737587	0.1915297	0.1273781	0.5274586	0.0020822	0.0442886	0.0879292	0.5505610	1.0000000	0.2834713	0.6668559	0.5393781	0.9548853	0.6763930	0.6316682	0.2415511	0.9999983	0.0777946	0.6607811	0.1752896	0.9511936	0.4725517	0.1509732	0.8888738	0.2596410	0.6020673	0.9898446	0.2963702	0.6363581	0.4479005	0.6011614	1.0000000	0.5763728	0.1874600	0.5416766	0.0415709	0.7540839	0.9979554	0.4829199	0.1442171	0.1029583	0.4784258	0.4912868	0.2475045	0.2957916	0.4474336	0.1324345	0.0166624	0.1614210	0.5334757	0.9999795	0.8257716	0.9944873	0.5923587	0.7153941	0.1453804	0.2843870	0.3147217	0.6384152	0.4811399	0.5073875	0.5289491	0.8159358	0.7953649	0.5513127	0.4706795	0.3679151	0.5676838	0.3492741	0.2898673	0.5654758	0.9061914	0.6751818	0.3873468	0.6686517	0.3470972	0.2822442	0.9526346	0.8192965	0.5868265	0.6207738	0.0032606	0.5613249	0.3526765
0.0061291	1.0000000	0.0000000	0.8320040	0.3346447	0.4517787	0.0249321	0.4965085	0.9981018	0.0468613	0.3772511	0.7873307	0.0179724	0.9999966	0.0236463	0.5506572	0.9244734	0.1915301	0.1281767	0.5256191	0.0020917	0.0444121	0.1074806	0.4932338	1.0000000	0.2834707	0.6668642	0.5394051	0.9557240	0.6826952	0.6470499	0.2475408	0.9999983	0.0776173	0.6643339	0.1751657	0.9517145	0.4711783	0.1508373	0.8926387	0.2596200	0.6020442	0.9898192	0.2956222	0.6363705	0.4276861	0.6012380	1.0000000	0.5770764	0.1871615	0.5416845	0.0425282	0.7547108	0.9978278	0.4823252	0.1380985	0.0522482	0.4734497	0.4456821	0.2579852	0.2977469	0.4349174	0.0536173	0.1648773	0.1602543	0.5281542	0.9999794	0.8126482	0.9950162	0.7505382	0.7154048	0.1393191	0.3150955	0.3124730	0.6384357	0.4804725	0.5036948	0.5368935	0.8152335	0.8786152	0.5472586	0.4707325	0.3631251	0.5676426	0.3492357	0.2334695	0.5661548	0.9067355	0.6387271	0.4653342	0.6623178	0.3294601	0.2900181	0.9526190	0.8194587	0.5908328	0.6221823	0.0031190	0.5587233	0.3526764
0.0061295	0.5865288	0.0427543	0.0000000	0.5111215	0.4515768	0.0236199	0.4962987	0.9985146	0.0419988	0.7261845	0.7873863	0.0179724	0.9999966	0.0237936	0.6385800	0.7446494	0.5497299	0.0975604	0.5274214	0.0018569	0.0411286	0.2602098	0.3203532	1.0000000	0.2836772	0.6638430	0.5296675	0.9584202	0.7041074	0.7001319	0.2497893	0.9999938	0.0975333	0.4217955	0.1733889	0.9591936	0.4460775	0.1504929	0.8766299	0.2642558	0.6074563	0.9960246	0.2817407	0.6363170	0.6105874	0.5911037	1.0000000	0.5905355	0.1874022	0.5415591	0.0138341	0.7384638	0.9151850	0.2149153	0.0635866	0.0292673	0.6017736	0.4473038	0.3950007	0.2139562	0.4827175	0.0014421	0.2928977	0.3378380	0.3726611	0.9924513	0.8077328	0.9807682	0.7438441	0.4511407	0.0098351	0.0722941	0.4751334	0.4120620	0.6924460	0.8481860	0.3851208	0.8068804	0.6659894	0.2575548	0.4714281	0.3969345	0.5395334	0.3527770	0.1081617	0.0587411	0.9420858	0.6925994	0.4138910	0.8120550	0.4707941	0.0524115	0.9430173	0.7544224	0.6462759	0.5988826	0.0027043	0.5199484	0.6923822
0.0061295	0.8962232	0.0427543	0.8320040	0.0000000	0.4527274	0.0246042	0.4964612	0.9981949	0.0456934	0.3969704	0.7873433	0.0179724	0.9999966	0.0237937	0.6190562	0.9412659	0.1914993	0.0495070	0.5274493	0.0015527	0.0357436	0.0996034	0.5136223	1.0000000	0.2834790	0.6667427	0.5390102	0.9554151	0.6803618	0.6413485	0.2440355	0.9999979	0.0801781	0.6527786	0.1749945	0.9524300	0.4693386	0.1418801	0.7244536	0.2614083	0.6041379	0.9922123	0.2946197	0.6364239	0.2969453	0.6000226	1.0000000	0.5780285	0.1954008	0.5413043	0.0475596	0.7247950	0.9900128	0.7416841	0.1769086	0.0857955	0.4454422	0.4909625	0.0535897	0.2789087	0.4411540	0.0768911	0.1630612	0.1772285	0.4852958	0.9999806	0.3720030	0.9983626	0.5916763	0.7153432	0.4590371	0.6158951	0.4290130	0.6381468	0.1508983	0.5329663	0.5769622	0.8162742	0.8757184	0.5274269	0.0377403	0.3528299	0.5675041	0.3493464	0.2564752	0.5535739	0.9021538	0.6805954	0.4179646	0.5602084	0.2103892	0.0091934	0.9805573	0.8027576	0.5307249	0.6247224	0.0000043	0.5221577	0.3526766
0.0061295	0.7682132	0.0427543	0.8320039	0.3324661	0.0000000	0.0249243	0.4965074	0.9981040	0.0468340	0.3776476	0.7873310	0.0179724	0.9999966	0.0237937	0.6152141	0.9404728	0.1915302	0.1283766	0.5274590	0.0020947	0.0444505	0.1001628	0.5120737	1.0000000	0.2834709	0.6668613	0.5393959	0.9554443	0.6805730	0.6418590	0.2454552	0.9999983	0.0776771	0.6632254	0.1752223	0.9514767	0.4718074	0.1511402	0.8911465	0.2596031	0.6020237	0.9897952	0.2959649	0.6363665	0.4345672	0.6012119	1.0000000	0.5767539	0.1521771	0.5416914	0.0422031	0.7551687	0.9978815	0.4829839	0.1398793	0.0599091	0.4756960	0.4761654	0.2562371	0.2970140	0.4675026	0.0749907	0.1628325	0.1606554	0.5300083	0.9999794	0.8172268	0.9948236	0.5924798	0.7154152	0.1412597	0.7962631	0.3119320	0.6384287	0.4807029	0.5048822	0.5341099	0.8155063	0.8712033	0.5484147	0.4707217	0.3645514	0.5676625	0.3492483	0.2515769	0.5661170	0.9065547	0.6386139	0.4230224	0.6643763	0.3354927	0.2875190	0.9524997	0.8191151	0.5898203	0.6215465	0.0031713	0.5602606	0.3526765
0.0061295	0.7682138	0.0427543	0.8320039	0.3324664	0.4516870	0.0000000	0.4965074	0.9981040	0.0468340	0.3776475	0.7873310	0.0179724	0.9999966	0.0237937	0.6152139	0.9404729	0.1915302	0.1283768	0.5274590	0.0020947	0.0444505	0.1001628	0.5120739	1.0000000	0.2834709	0.6668613	0.5393959	0.9554443	0.6805730	0.6418589	0.2454552	0.9999983	0.0776771	0.6632255	0.1752223	0.9514766	0.4718074	0.1511402	0.8911466	0.2596031	0.6020237	0.9897952	0.2959650	0.6363665	0.4345682	0.6012119	1.0000000	0.5767539	0.1872642	0.5416856	0.0422032	0.7548329	0.9978815	0.4829837	0.1398793	0.0599094	0.4756960	0.4761654	0.2562378	0.2970140	0.4398451	0.0749912	0.1628325	0.1606554	0.5300081	0.9999794	0.8172267	0.9948236	0.5924798	0.7154152	0.1412593	0.3039085	0.3119319	0.6384286	0.4807029	0.5048822	0.5341102	0.8155041	0.8712033	0.5484146	0.4707216	0.3645513	0.5676625	0.3492483	0.2515772	0.5659222	0.9065546	0.6386141	0.4230223	0.6643762	0.3354920	0.2875196	0.9524997	0.8191149	0.5898206	0.6215464	0.0031713	0.5602604	0.3526765
0.0061295	0.7682137	0.0427543	0.8320039	0.3324663	0.4516871	0.0249243	0.0000000	0.9981040	0.0468340	0.3776475	0.7873310	0.0179724	0.9999966	0.0237937	0.6152141	0.9404728	0.1915302	0.1283767	0.5274590	0.0020947	0.0444505	0.1001629	0.5120736	1.0000000	0.2834709	0.6668613	0.5393959	0.9554443	0.6805731	0.6418590	0.2454552	0.9999983	0.0776771	0.6632255	0.1752222	0.9514767	0.4718074	0.1511402	0.8911466	0.2596031	0.6020237	0.9897952	0.2959649	0.6363665	0.4345671	0.6012119	1.0000000	0.5767540	0.2081956	0.5416914	0.5800242	0.7551687	0.9978815	0.4829839	0.1398793	0.0599093	0.4756959	0.4761654	0.2562371	0.2970140	0.4398270	0.0749902	0.0166623	0.1606554	0.5300082	0.9999794	0.8172268	0.9948236	0.0303066	0.6998895	0.1412597	0.0342139	0.3119321	0.8329368	0.4807029	0.5048822	0.5341101	0.7903916	0.8712033	0.5484146	0.4707217	0.3645513	0.5676456	0.3492483	0.2515767	0.5661170	0.8750818	0.6386140	0.4230224	0.6643761	0.3354923	0.2875191	0.9999939	0.8191150	0.5898203	0.6206011	0.0031713	0.5602606	0.3526615
0.0061295	0.8500764	0.0427543	0.8298581	0.3217621	0.4574799	0.0254896	1.0000000	0.0000000	0.0487853	0.3543739	0.5214440	0.0179724	0.9999966	0.0237937	0.1486130	0.5572195	0.1921922	0.0922493	0.5274768	0.0017261	0.0390162	0.1840714	0.3784308	1.0000000	0.2834573	0.6670610	0.5400454	0.1678190	0.0737912	0.3455609	0.1246559	0.9999967	0.0871426	0.6881352	0.1752458	0.9513907	0.4719428	0.1822509	0.9235461	0.2602102	0.6027357	0.9906094	0.2960609	0.6364058	0.3508981	0.6028875	1.0000000	0.5766468	0.3252678	0.5414291	0.0491793	0.7376468	0.8203177	0.5205847	0.1805067	0.0838695	0.5420083	0.4873868	0.1746339	0.3054727	0.3776166	0.0033630	0.1672518	0.1498679	0.5041756	0.9999760	0.9880185	0.9975163	0.5950971	0.8069251	0.1507402	0.4987840	0.4229839	0.2907539	0.4672883	0.4593980	0.5654306	0.9364362	0.8349443	0.5326813	0.6194819	0.3516933	0.5677064	0.2410390	0.1465698	0.5395505	0.9110471	0.6192880	0.9930630	0.1463457	0.0574242	0.2813567	0.9524993	0.8216767	0.5573640	0.6082488	0.0020890	0.5345868	0.3556721
0.0061295	0.7681128	0.0427543	0.8320050	0.3324549	0.4295032	0.0182143	0.4955468	1.0000000	0.0000000	0.3776668	0.7875861	0.0179724	0.9999966	0.0237936	0.6153360	0.9404679	0.1915298	0.1283251	0.5273300	0.0021011	0.0445501	0.1001970	0.5119772	1.0000000	0.2836729	0.6638470	0.5296676	0.9554665	0.6807576	0.6423203	0.2454625	0.9999983	0.0777611	0.6631874	0.1752255	0.9514607	0.4718526	0.1513115	0.8911489	0.2596042	0.6020251	0.9897970	0.2959874	0.6363665	0.4346854	0.6003219	1.0000000	0.5767358	0.1837657	0.5416956	0.0422306	0.7570321	0.9979136	0.4829204	0.1399043	0.0598973	0.4756329	0.4761818	0.2560611	0.2970256	0.4414362	0.0748909	0.1628470	0.1607075	0.5300510	0.9999794	0.8172156	0.9948234	0.5796232	0.7171558	0.1413140	0.2575344	0.3123740	0.6261666	0.4807160	0.5049222	0.5340156	0.8153791	0.8712401	0.5486143	0.4706524	0.3645618	0.5671532	0.3493299	0.2515006	0.5539742	0.9070274	0.6386254	0.4227345	0.6646436	0.3365391	0.2875094	0.9507807	0.8191472	0.5897863	0.6214089	0.0031724	0.5603801	0.3526602
