G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G68A	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
0.7969058	0.7580263	0.0141441	0.4315366	0.8290030	0.3279873	0.0728614	0.4522530	0.0292327	0.6994666	0.7471161	0.4868231	0.4811358	0.1893494	0.2220049	0.1463256	0.5710226	0.5338608	0.1684121	0.1966336	0.4273730	0.0250457	0.7398429	1.1676988	0.0008697	0.3560823	0.0474280	0.6590452	0.7794864	0.5655375	0.1337450	0.0000217	0.0011693	0.9322455	0.0764993	0.9405945	0.8996803	0.4001717	0.3394721	0.7477785	0.0074687	0.7474037	0.7647944	0.3445375	0.3006002	0.4853076	0.7975319	0.3517041	0.9612415	0.0739768	0.8597960	0.8155631	0.8372138	0.3529120	0.6254622	0.1043763	0.7437657	0.5077726	0.7272131	0.9540157	0.2984214	1.0157671	0.7928941	0.7316017	0.7940443	0.1858504	0.9304510	0.3467968	0.0971885	0.6376870	0.0728684	0.4562130	0.7453275	0.9961088	0.1366866	1.0650533	0.5959622	0.8741436	0.6582478	0.9389607	0.7786277	0.9031568	0.6965498	0.0641722	0.0577806	0.1746401	0.9177734	0.4892969	0.2126653	0.8948497	0.9641725	0.0862505	0.9885055	0.7995054	0.7099420	0.9433314	0.4826053	0.8915538	1.0376437	0.3541606
0.8599979	0.9839443	0.5036862	0.2440377	0.8074347	0.5891912	0.3884434	0.9369066	0.6455363	0.0620639	0.1181621	0.8942512	0.0988269	0.2696273	0.0724999	0.4188999	0.5627130	0.1991654	0.2925627	0.8610135	0.8380701	0.0274551	1.0757918	0.6323709	0.4782358	0.2241576	0.0283578	0.8078068	0.5802332	0.0004953	0.4610778	0.1071730	0.0013464	0.8759371	0.0522686	1.0934132	0.8960630	0.2376194	0.7613474	0.2826846	0.0158108	0.7946705	1.0855395	0.2050837	0.9112605	0.3547250	0.9651542	0.1265792	0.9689240	0.0014160	0.8802729	0.5351211	0.9657778	0.8361871	1.0805585	0.2459879	0.9865836	0.9727224	0.8917042	0.9757039	0.0227916	0.8721433	0.1779659	0.1690115	0.2048578	0.1924217	0.5769089	0.4164879	0.1334439	0.7056432	0.0036708	0.7359443	0.9991588	0.8984638	0.5252657	0.6158226	0.0302478	0.6637945	0.7790368	0.7271048	0.6373940	0.8161455	0.9502314	0.1586221	0.3767263	0.3507788	0.8776298	0.4874400	0.2325507	0.8861199	1.0155557	0.3135454	1.0291118	0.7436484	0.7093262	0.8971059	0.2139433	0.2856614	1.0104757	0.2331560
0.7076476	0.5585548	0.7095638	0.0173896	0.5643079	0.2922199	0.0564358	0.3883104	0.2421057	0.4627430	0.6079412	0.4610760	0.2061664	0.7251878	0.0029411	0.1649787	0.4108783	0.3705658	0.1214756	0.5590502	0.7602125	0.0031695	0.6886526	0.7009547	0.2524034	0.1504573	0.1049395	0.3824563	0.3571695	0.0021005	0.4154409	0.1139546	0.0005510	0.7707209	0.1542077	0.7555789	0.9581483	0.4833275	0.5820579	0.4470941	0.2243020	0.8076518	0.9529359	0.2839949	0.6752303	0.2728685	0.6948741	0.6455606	0.9952123	0.0650336	0.6684081	0.6178334	0.9740362	0.5505714	0.8328155	0.3175903	0.3160664	0.9493046	0.8023792	0.5902774	0.2431393	0.5827871	0.1203561	0.8052236	0.5608165	0.1928955	0.4602080	0.0431353	0.4287387	0.5349292	0.5455946	0.5990294	0.6934269	0.9712661	0.2269256	0.7189674	0.0585635	0.4482991	0.8002961	0.6964418	0.5560076	0.8486327	0.9393822	0.3465703	0.8894108	0.2714993	1.0051559	0.4139500	0.2947975	0.9445738	1.0031636	0.1817082	0.9950701	0.9606492	1.0894498	0.9315675	0.0832496	0.9720620	0.9860362	0.3785961
0.8659543	0.9760151	0.0791668	0.1998085	0.9476265	0.3363424	0.2318813	0.2032276	0.0259438	0.7948132	0.8307426	0.4656844	0.1994496	0.2814605	0.1370707	0.5421183	0.5691211	0.8875083	0.2839177	0.4702575	0.2972291	0.0186263	0.9255325	0.3201962	0.1345436	0.1724067	0.0499608	0.7470128	0.7131119	0.1668695	0.3290084	0.2709360	0.3457815	0.6568973	0.0455672	0.9924055	0.9750270	0.7505728	0.0701596	0.6121673	0.0050212	0.6410386	0.7637751	0.6138653	0.2548458	0.4385244	0.8107696	0.1090363	1.0595772	0.0752986	0.3359363	0.8112478	0.3072848	0.2988316	0.9992645	0.0254739	0.5118670	0.8477375	0.6043814	1.0361294	0.1369074	0.3989116	0.3214468	0.2419430	0.8282326	0.2858577	0.8931882	0.2714907	0.4437282	0.6874431	0.1892919	0.5849792	0.9910927	0.3850942	0.4483037	1.1111381	0.1629655	0.9788146	0.5378976	0.9535756	0.8596793	0.8902956	0.6845430	0.0189148	0.1121300	0.0898312	1.0652010	0.3365914	0.0311138	0.8567534	0.9022889	0.0556769	0.8167298	0.5172388	0.7583560	0.9106651	0.3151606	0.4613819	1.0132989	0.4314801
0.0276443	0.9136994	0.3617149	0.2552476	0.7124957	0.3257432	0.4411536	0.9317241	0.1532289	0.3295406	0.3966389	0.5184205	0.1053169	0.2549796	0.2992876	0.7461653	0.4288893	0.2858673	0.3350813	0.3171166	0.7459750	0.0051495	1.0232226	0.3851971	0.4227323	0.1005878	0.0296914	0.8106015	0.9448824	0.2338521	0.3589838	0.0590262	0.0015022	0.6774208	0.0878886	0.6423323	0.9187605	0.2511672	0.4542618	0.3841489	0.0350596	0.6351490	0.5813702	0.5183282	0.0049414	0.0349010	0.7971155	0.1198760	0.9201271	0.9830004	0.7188986	0.1845693	0.5195860	0.5495100	0.6381609	0.0950215	0.5376544	1.0523616	1.0002910	1.0510997	0.6232386	0.9463469	0.2203845	0.4952619	0.8578289	0.5435474	0.8106525	0.0396365	0.1184898	0.4478254	0.0377857	0.9739847	0.5564127	0.9766411	0.3729902	0.8628580	0.2179705	0.8491566	0.3704727	0.2006588	0.4708121	0.9150757	1.0129522	0.2312999	0.7606265	0.2798705	0.7534891	0.2835253	0.0255033	0.9306592	0.8451218	0.5113937	0.9475879	0.6329897	0.7508813	1.0424448	0.0133318	0.7174391	1.0089269	0.0392485
0.4380896	0.7558089	0.2821385	1.0589243	0.9784627	0.4848528	0.5059485	0.9478023	0.8807416	0.0840159	0.1647809	0.9555524	0.1387622	0.0189971	0.5999193	0.9719594	0.4737194	0.2197931	0.4028455	0.2475558	0.3116524	0.0065717	0.6120676	0.5941772	0.1994331	0.2273365	0.0484693	0.8994133	0.9792170	0.0082449	0.2689693	0.0158581	0.0044151	0.9877416	0.0233229	0.9734988	0.9917816	0.6085955	0.1715226	0.5855012	0.0114329	0.7596272	1.0320821	0.3383035	0.1175142	0.3447657	0.7543829	0.1880935	0.8174839	0.0610879	0.3913816	0.4144934	0.7969763	0.4165156	0.8267150	0.2949784	0.8702296	0.9837100	0.6170236	0.5778207	0.5965434	0.6798663	0.4895627	0.7262399	0.7907641	0.5263840	0.7535584	0.4066689	0.3434793	0.3950153	0.0049985	0.4955158	0.6441864	0.6070548	0.6977040	0.7518280	0.4941513	0.7506435	0.0842901	0.6476268	0.8067092	0.7055002	0.6990893	0.5373396	0.9008037	0.4813764	0.9081776	0.3351353	0.1349851	0.7222495	0.9070404	0.2066545	0.5464211	1.0485313	0.2279742	0.9220984	0.0128333	0.5429798	1.1406739	0.4684691
0.2063427	0.6017488	0.1444571	0.1835729	0.8841406	0.3068642	0.3795142	0.9625314	0.2650719	0.1847927	0.2163802	0.8811875	0.0992991	0.2139278	0.1602340	0.3706504	0.5522278	0.2835812	0.2648153	0.0785990	0.8375081	0.0353319	0.8027665	0.8412403	0.0018165	0.2227191	0.0328456	0.7231887	0.6740929	0.0018368	0.4259889	0.0000000	0.5239689	0.9106735	0.1238262	0.6655147	0.9507616	0.6058128	0.3389656	0.4269624	0.0168003	0.9107088	0.9004818	0.1415050	0.3792024	0.0017455	0.9995349	0.0789058	0.9506841	0.0170700	0.5240385	0.3408472	0.3458709	0.7183183	0.7167973	0.0346303	0.8613784	0.9581125	0.7598147	0.7316069	0.8621573	0.8882348	0.5665625	0.7470962	0.8000442	0.1850179	0.8632566	0.6272740	0.3744322	0.7242158	0.0020932	0.7894944	0.9876556	0.7526747	0.2645809	0.8462806	0.2717930	0.7936613	0.5841613	1.0004581	0.9034504	0.6291935	0.8361508	0.1715613	0.8808459	0.2787374	1.0361865	0.6314498	0.0333738	0.8576607	1.0001121	0.3774067	0.8415974	0.5762411	0.4375295	0.8628193	0.1072498	0.5250280	1.0263450	0.2465641
1.0225907	0.6847372	0.0842933	1.0019833	1.1208785	0.4026864	0.5329734	1.0411020	1.0517095	0.0623076	0.1698621	1.0014692	0.0175734	0.0294790	0.2944026	0.5685728	0.1611297	0.0013611	0.1068810	0.2564192	0.5321654	0.0005627	1.0201992	0.6004500	0.0172689	0.4791079	0.0504628	0.9200430	0.8675732	0.0846119	0.8164213	0.5029535	0.1232015	0.8495455	0.1425410	1.0322647	0.9946943	0.1910633	0.8221898	0.0384532	0.0198572	0.9398318	0.9400757	0.1539212	0.3549740	0.4730350	1.1140624	0.2609308	0.8442928	0.0473709	0.4101555	0.3666715	0.8165899	0.3990671	0.8746843	0.0097300	0.6891670	1.0626076	0.9066566	0.7726503	0.1712690	1.0176085	0.5044726	0.4168699	0.7320646	0.6342171	0.9843553	0.3190652	0.0977647	0.4098208	0.0020467	0.2453673	1.0220674	0.3762210	0.2486304	0.9528953	0.1363768	0.5100477	0.4742995	0.8976254	0.1852754	0.8482829	0.4799936	0.2675759	0.1832065	0.2287154	0.7561155	0.4743939	0.4834648	0.2445170	1.0704085	0.6761141	1.0410215	0.9621628	0.5972112	0.9248140	0.5067332	0.7419748	0.9434472	0.1874121
0.8040669	1.0472522	0.9999321	0.0063830	0.4786901	0.6983854	0.3187278	0.9809860	0.1895879	0.5490371	0.2577630	0.8008395	0.1810046	0.4472160	0.0358262	0.4024575	0.2206862	0.2685174	0.4246819	0.3111182	0.8736418	0.0284016	1.0203783	0.9142001	0.0199495	0.2526256	0.0823525	0.5429403	0.4524367	0.9840128	0.0204706	0.0021963	0.6864576	0.3964856	0.2586984	0.9578158	0.9493760	0.1719753	0.5748473	0.5042339	0.1040480	0.6796352	0.7498672	0.3952420	0.7831948	0.2374044	0.3630063	0.4479520	1.0002243	0.0000589	0.6790468	0.9169947	0.2014825	0.5817921	0.4248762	0.0336928	0.8814372	0.8852132	0.9341985	0.9180163	0.8443839	0.6994864	0.3135560	0.3296503	0.3486731	0.3792122	0.5697009	0.6773223	0.1015059	1.0120819	0.0019221	0.8925131	0.9577597	0.1521059	0.6035494	0.9126656	0.2738162	1.0256387	0.7954378	0.8510174	0.4370191	0.9274198	0.9186194	0.2694531	0.4165373	0.5564169	0.9985180	0.9418160	0.1375737	1.0281873	1.0104602	0.5358513	0.9880182	0.8307901	0.2357938	0.8273280	0.0387706	0.3888705	0.9243419	0.0112313
0.3403215	0.5489106	0.2338304	0.2098331	0.9660820	0.6237110	0.4698207	0.9451298	0.4209647	0.1740476	0.2663975	0.8043878	0.1425507	0.2138347	0.1665843	0.0477537	0.2971507	0.0093391	0.0930645	0.0615327	0.6520459	0.0095803	0.9167897	0.9358580	0.0849958	0.2522628	0.0145946	0.9416550	0.6816279	0.2167874	0.4761854	0.2066811	0.2421199	0.6915981	0.0839433	0.8656377	0.9507855	0.4783182	0.8494000	0.4165886	0.0202806	0.7724852	0.9730231	0.5240010	0.2292383	0.1656861	1.0862866	0.1185980	1.0102216	0.0566876	0.6105099	0.4631336	0.4916556	0.8991411	0.9529089	0.0150103	0.3222484	0.6021996	0.8891988	0.8802534	0.1352021	0.3447518	0.3703031	0.5799737	0.7007840	0.7225074	0.8964589	0.0974734	0.3489553	0.3727086	0.3299024	0.9941481	0.5656088	0.6660594	0.6034324	0.8890006	0.0702686	0.5151521	0.8933331	0.7565385	0.9530242	0.9277780	0.8714662	0.4638435	0.2222518	0.5941950	1.0243955	0.3187911	0.3203786	0.8790079	1.0465621	0.2163264	0.7739403	0.9021399	0.4992108	0.8501419	0.1394223	0.9505840	1.1003935	0.3198552
