G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G68A	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
0.5355470	0.6864111	0.6542459	0.0032473	0.3876553	0.4343784	0.1884751	0.5808988	0.1756391	0.2573534	0.2952901	0.4526088	0.1130097	0.5056944	0.0169955	0.2286148	0.2714740	0.2233152	0.2892891	0.0000000	0.3805905	0.0149898	0.5491898	0.7114881	0.0202515	0.0565467	0.0204134	0.4364547	0.3851760	0.1721136	0.0605158	0.0017300	0.0258673	0.4512344	0.1576481	0.6494045	0.5878005	0.0890391	0.5630528	0.1950461	0.2414229	0.4685386	0.5692773	0.2359581	0.5195746	0.1523300	0.0000000	0.0845677	0.8194189	0.0391375	0.1618026	0.1956813	0.1249389	0.6111621	0.2689276	0.0934429	0.3249806	0.5977265	0.5814045	0.6809554	0.1646216	0.6830060	0.4744578	0.3202401	0.3284388	0.0020545	0.6579087	0.2628927	0.1376742	0.5686471	0.0065666	0.4421406	0.5633469	0.3319079	0.3904784	0.6516217	0.3488876	0.5724757	0.3452456	0.6333602	0.2723297	0.6033530	0.5525114	0.1174241	0.2769877	0.2146918	0.5892718	0.2675946	0.0421989	0.7372210	0.5942068	0.3820525	0.7799253	0.5898019	0.3252211	0.3491440	0.2216008	0.2518609	0.6169189	0.1113312
0.6013103	0.6439939	0.7925971	0.0268154	0.4434682	0.4866113	0.1775994	0.6868989	0.1532049	0.3764443	0.3528058	0.4281752	0.1649127	0.3735707	0.0095928	0.2514708	0.3686852	0.1264161	0.1743734	0.3571506	0.4185796	0.0146111	0.5973984	0.7587030	0.0031819	0.0314579	0.0429457	0.4440196	0.4130531	0.4300721	0.0504721	0.0057760	0.0116375	0.1585728	0.5249571	0.0000000	0.6711614	0.1080831	0.5921127	0.1203411	0.2180929	0.5830010	0.7485626	0.2381945	0.5566959	0.2390200	0.0000000	0.1094148	0.7284471	0.0262260	0.5181991	0.3535465	0.2995352	0.5335919	0.3508158	0.0627828	0.3758846	0.3850526	0.7292776	0.5065324	0.2058219	0.7481990	0.1622970	0.3354329	0.2740384	0.0927890	0.7658078	0.2086573	0.1295857	0.4549372	0.0008266	0.0992966	0.6357028	0.2555127	0.6608391	0.6984673	0.3143596	0.7062773	0.2837083	0.5009437	0.3016709	0.5855683	0.4141453	0.1042868	0.5494693	0.2401401	0.4577642	0.3800598	0.0257449	0.5761603	0.1385254	0.3330878	0.5741638	0.6032361	0.3972534	0.2123676	0.1912654	0.3686515	0.8348143	0.0095491
0.6018346	0.6918013	0.5905174	0.0066861	0.7225210	0.4189849	0.3105548	0.6273394	0.3638234	0.1241356	0.1352793	0.6483564	0.0649115	0.4157767	0.0182449	0.1668007	0.4123772	0.0803327	0.2514032	0.0000000	0.3146285	0.0243655	0.6853821	0.6307579	0.0103072	0.0117646	0.0157289	0.4499344	0.4551554	0.1342803	0.2397423	0.0068030	0.0253191	0.1174139	0.4997531	0.0000000	0.5915880	0.1665575	0.6311587	0.0712813	0.2964460	0.4068909	0.7078365	0.2494204	0.5339322	0.2300866	0.4466055	0.0552165	0.5963378	0.0480718	0.6330374	0.3060011	0.3219328	0.5454167	0.6157493	0.0328509	0.3707765	0.3869849	0.7321963	0.6641072	0.0225347	0.5868668	0.3761804	0.4719407	0.4100367	0.2374656	0.6302741	0.2205363	0.1459193	0.4984579	0.0002301	0.4978684	0.6576072	0.4662027	0.6834179	0.6875288	0.0581556	0.3958630	0.3749362	0.5661700	0.3015280	0.4617479	0.4034558	0.1077953	0.3553415	0.1401085	0.4102333	0.1914807	0.0662739	0.6086782	0.1558259	0.3039126	0.4071303	0.6222001	0.3153338	0.5636592	0.5258719	0.3429400	0.7722877	0.0265501
0.5045883	0.6544925	0.7466491	0.0155344	0.3180870	0.0000000	0.2134359	0.4259520	0.2019032	0.2472476	0.3613215	0.3645995	0.1937007	0.3377657	0.0177791	0.2267043	0.2706670	0.2814644	0.1930110	0.3015022	0.5119328	0.0180893	0.5139155	0.6485432	0.0183901	0.0761871	0.0116412	0.4977646	0.3973097	0.3706349	0.1150612	0.0126409	0.0210686	0.4982006	0.2349802	0.8037216	0.5933640	0.1331904	0.5641303	0.2993549	0.2071488	0.5306984	0.5699077	0.2671135	0.5916592	0.2014963	0.0000000	0.1140435	0.5942125	0.1006292	0.3504790	0.2525486	0.3108140	0.4160640	0.2922856	0.0649191	0.3655874	0.4900268	0.6999896	0.5007350	0.2973570	0.6029850	0.4068307	0.3848648	0.3252935	0.0068566	0.3114190	0.2854075	0.1472512	0.5476745	0.0031574	0.0991254	0.7337387	0.3331268	0.4350884	0.6484370	0.3204373	0.6235474	0.2810686	0.4747905	0.1942365	0.5039569	0.5212803	0.0874875	0.2523091	0.1289968	0.6014695	0.5206058	0.0118818	0.6301550	0.5984351	0.3220602	0.7840186	0.3802257	0.3496051	0.1796501	0.0022398	0.3483230	0.7351576	0.3353361
0.5279811	0.6938205	0.6236755	0.0119310	0.3914300	0.5201633	0.1956316	0.5700133	0.1715553	0.2162492	0.3722483	0.5394619	0.1641857	0.3109950	0.0068132	0.2135090	0.2881993	0.1607222	0.2198655	0.2081202	0.2449675	0.8927046	0.0000000	0.7767540	0.0111655	0.4785722	0.0139067	0.5439543	0.4608054	0.1748672	0.1115123	0.0004354	0.0203205	0.4788653	0.1019080	0.7010375	0.6326227	0.1386771	0.3620707	0.2797648	0.1926675	0.5406498	0.7729978	0.2000656	0.5377434	0.1819511	0.0000000	0.0683411	0.7592873	0.0327242	0.2340567	0.2308656	0.2090692	0.4720551	0.3891135	0.0884208	0.1341053	0.5039823	0.6792428	0.2870669	0.2279011	0.5879879	0.3272549	0.2311092	0.2291519	0.0086400	0.6451788	0.2902780	0.1516947	0.4330357	0.0007698	0.2396810	0.5761474	0.1675830	0.3207061	0.4528717	0.2741859	0.5770288	0.3956935	0.5783332	0.4439781	0.7257674	0.6442513	0.0557912	0.3995781	0.3337245	0.6187229	0.3431196	0.0177977	0.8230934	0.6863456	0.2218487	0.6076540	0.5453636	0.1228610	0.2573089	0.0019602	0.3490177	0.7297661	0.2808683
0.2091057	0.6610854	0.6723834	0.0179072	0.2979604	0.0270961	0.1831539	0.2273545	0.1659560	0.3584316	0.8364032	0.0000000	0.2765587	0.4281528	0.0039814	0.1196010	0.1654201	0.2079206	0.2665120	0.2541462	0.4156690	0.0086540	0.3513315	0.6442431	0.0391849	0.0981414	0.0071579	0.6014541	0.5117358	0.6820100	0.0394381	0.0032849	0.0572513	0.5321365	0.1878824	0.5858193	0.6506208	0.1277771	0.6136630	0.2194800	0.2363528	0.4216017	0.5082311	0.3105057	0.5001832	0.2095318	0.0000000	0.2325727	0.5644476	0.0407534	0.3448021	0.4172991	0.3211641	0.4266366	0.2964332	0.3320219	0.3222911	0.5237223	0.5218894	0.4372681	0.2693508	0.7227417	0.3888014	0.4421434	0.1993452	0.0487308	0.3833660	0.2668105	0.1706093	0.4255489	0.0845117	0.1563421	0.6736947	0.3279633	0.3130292	0.7006047	0.3258945	0.6399584	0.3828864	0.3111839	0.3390354	0.6782904	0.5915981	0.0207229	0.1832915	0.1073585	0.4985600	0.3008237	0.0305284	0.6422473	0.6777396	0.2677636	0.6111013	0.4373774	0.3616104	0.3471762	0.0000161	0.3162123	0.6962750	0.3679050
0.4925168	0.6067911	0.7069997	0.0240048	0.5549768	0.4173202	0.1895651	0.5557546	0.1689813	0.2645648	0.2872211	0.4984441	0.1032041	0.3312215	0.0244364	0.2054394	0.4012207	0.1584232	0.1985821	0.3375465	0.0000000	0.0066173	0.4950420	0.6245711	0.0035101	0.0406784	0.0056439	0.5474521	0.3415578	0.2472419	0.2056560	0.0041424	0.0145984	0.4643352	0.0603709	0.7122598	0.7396313	0.1784574	0.4563814	0.1824006	0.2417618	0.5639440	0.5013327	0.3699896	0.4995092	0.2024872	0.0000000	0.1247594	0.7426339	0.0522306	0.3250644	0.3013507	0.1422561	0.5439682	0.2894428	0.0328261	0.3721779	0.6213210	0.2341243	0.7140221	0.2183517	0.7374359	0.0639609	0.2313596	0.3329950	0.0042843	0.5517149	0.2170512	0.2231659	0.4886490	0.0033070	0.2432855	0.6309331	0.2117043	0.1075414	0.7018589	0.6662000	0.7136601	0.4490973	0.4152167	0.2868643	0.7053649	0.6627263	0.0767981	0.2218827	0.1875469	0.5704574	0.2230260	0.0244595	0.7883326	0.5958523	0.3589034	0.6078130	0.5804663	0.3538543	0.3041426	0.0050576	0.6595685	0.7368266	0.0786534
0.5322006	0.6430029	0.5992345	0.0064099	0.3698228	0.0000000	0.1395225	0.6165908	0.1857717	0.1822013	0.3525423	0.4731379	0.1206669	0.3596673	0.0052005	0.2019489	0.3665869	0.1439978	0.1310839	0.1221242	0.3469002	0.0048841	0.6093327	0.5852303	0.0048114	0.0137244	0.0237971	0.5804542	0.3347806	0.2757913	0.1592500	0.0106363	0.0456383	0.1438967	0.3900296	0.0000000	0.7078837	0.1187805	0.4808151	0.0594487	0.2859742	0.5316684	0.6365785	0.2545311	0.6482858	0.2687049	0.3737377	0.0892134	0.6389583	0.0297077	0.4572128	0.3501136	0.3815390	0.6011119	0.4567346	0.0519457	0.3147138	0.5435290	0.6487027	0.5913692	0.0164227	0.6702109	0.1192137	0.4722076	0.2913305	0.2471332	0.6100363	0.3397289	0.1850725	0.5307781	0.0021135	0.1212824	0.6927779	0.4970812	0.5532171	0.6614510	0.0691966	0.6438866	0.3135704	0.5898742	0.2994298	0.4777211	0.5368406	0.0415957	0.4650000	0.1338479	0.7357582	0.3201370	0.0137244	0.5357021	0.1254851	0.2769818	0.5185627	0.7951947	0.3107855	0.5286380	0.3792589	0.4317225	0.6669835	0.1371574
0.1713566	0.6450179	0.5062675	0.0220067	0.2023810	0.0226655	0.2082900	0.1914493	0.1401710	0.3600723	0.6286040	0.0000000	0.2156509	0.4089616	0.0202762	0.1844106	0.1067716	0.1157356	0.1715229	0.0509151	0.3745751	0.0091549	0.4599799	0.6414676	0.0139521	0.0576454	0.0201160	0.5100605	0.5032263	0.5755803	0.0270604	0.0003180	0.0325143	0.0912153	0.5225175	0.0000000	0.6434924	0.1442456	0.5120554	0.1017144	0.1950341	0.4742513	0.4890625	0.3387052	0.4725231	0.1790663	0.4358725	0.2869236	0.6365776	0.0171621	0.4729477	0.3841544	0.4400908	0.5663773	0.4706932	0.2273062	0.3320333	0.4140903	0.5568919	0.5894022	0.0054395	0.8188284	0.2939348	0.4554238	0.2707679	0.6829344	0.7480651	0.2536130	0.1170555	0.4476613	0.0541885	0.1357971	0.7431385	0.4488158	0.6354752	0.6613479	0.0748516	0.6396949	0.3623883	0.5782083	0.2932512	0.3489155	0.5412563	0.0366047	0.4952198	0.1616173	0.6376787	0.1836101	0.0111438	0.4909310	0.1520815	0.3215058	0.5146286	0.5135091	0.3360610	0.6177056	0.0009269	0.3755039	0.8151800	0.0860199
0.5956978	0.5989128	0.5778685	0.0046057	0.7300123	0.3885210	0.3008230	0.6702667	0.3647324	0.1254892	0.1711908	0.6822886	0.0400545	0.4317572	0.0105445	0.1726306	0.3761471	0.0401196	0.1943952	0.0870592	0.4898491	0.5134545	0.0000000	0.7795405	0.0022546	0.3757990	0.0133302	0.5655221	0.4021725	0.1214735	0.3098363	0.0003022	0.0064018	0.1955985	0.3004862	0.0000000	0.6902906	0.1532896	0.4864124	0.1034354	0.1767987	0.5686396	0.6450125	0.2931818	0.6344722	0.2067721	0.5135544	0.1002967	0.6117912	0.0526357	0.6100112	0.2431757	0.3679461	0.6181581	0.6365846	0.0185329	0.3914274	0.5190192	0.5887808	0.7080302	0.0237944	0.7470875	0.1490234	0.4863889	0.4332346	0.3408443	0.6636962	0.2213087	0.1539151	0.5543364	0.0001717	0.4085918	0.6697334	0.3584856	0.5140346	0.6648524	0.0675110	0.5396331	0.3247826	0.7668969	0.3830673	0.6011898	0.3288498	0.0423704	0.5614380	0.1392494	0.6379563	0.2003266	0.0629416	0.6683079	0.1753526	0.1412032	0.5141989	0.7499919	0.0363799	0.6478811	0.4688619	0.3548415	0.6356808	0.1877218
