G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G63A	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
0.4708538	0.8057826	0.9831260	0.3306131	0.0000035	0.4068983	0.0000000	0.5775436	0.8371072	0.9654571	0.6958320	0.8598458	0.3867452	0.1147862	0.7297911	0.6183693	0.4222938	0.9062681	0.1235203	0.0000000	1.0000000	0.0457673	0.4217163	0.0009480	0.4164242	0.9081432	0.3835498	0.4198784	0.7991561	0.9890671	0.8519905	0.4637377	0.7661865	0.0447695	0.5232708	0.3610671	0.0179626	0.3317949	0.0939400	0.9116582	0.2870933	0.0001047	0.7972782	0.5715130	0.0053877	0.0526314	0.1967930	0.9266188	0.5582414	1.0000000	0.8206604	0.8810071	0.2738879	0.0072878	0.6011674	0.7467876	0.5466798	0.7364515	0.5061853	0.9925347	0.8930127	0.2072363	0.2088741	0.2616937	0.7102903	0.5240108	0.2448475	0.0221336	0.2181815	0.1857288	0.8584822	0.3508175	0.2798833	0.1564843	0.6955394	0.7464616	0.3273587	0.3143849	0.0889059	0.4877651	0.1114876	0.9272027	0.9034867	0.5785221	0.7376707	0.5183275	0.3013416	0.4436908	0.9873448	0.7211490	0.9903169	0.2607196	0.0465716	0.1967968	0.8712298	0.5314580	0.1600052	0.9603575	1.0000000	0.6212474
0.6521296	0.3406981	0.4719925	0.2154567	0.2291905	0.3192648	0.4529631	0.2017610	0.3168380	0.9844695	0.9522035	0.4475508	0.2587036	0.2639801	0.9177145	0.4194417	0.6482454	0.7656978	0.4443312	0.0799665	0.9999986	0.2182230	0.6407305	0.0148674	0.7247321	0.5322905	0.6624022	0.2101995	0.5896133	0.9967110	0.4406514	0.2370207	0.0987835	0.4623338	0.6362185	0.6305601	0.4852827	0.1762899	0.1157042	0.2790613	0.8476160	0.5966186	0.9418122	0.7669205	0.1834837	0.8296251	0.1935031	0.9928278	0.8550728	1.0000000	0.6069336	0.6775235	0.1194014	0.2860267	0.5811270	0.0059758	0.9986348	0.5925247	0.6035510	0.9999573	0.9765687	0.9897385	0.2519751	0.1678508	0.3232127	0.9014630	0.2833643	0.1265272	0.1324522	0.5647645	0.6554786	0.3295891	0.0696819	0.3803995	0.6876535	0.3372030	0.1850643	0.8860405	0.0091130	0.5986585	0.7691553	0.5708564	0.9831237	0.6490889	0.3777491	0.9051141	0.9002392	0.6563317	0.8154895	0.1399396	0.9278421	0.5290710	0.0602925	0.2118122	0.3307216	0.3796960	0.2356983	0.8070221	0.3151786	0.7760827
0.4563361	0.7358237	0.9004171	0.7703421	0.2290704	0.5338753	0.3611545	0.8058780	0.5662158	0.9565410	0.5184968	0.5521069	0.0622019	0.0101761	0.7455139	0.7430386	0.8438188	0.5853599	0.4768240	0.2416339	1.0000000	0.0254404	0.3267845	0.0011967	0.4602527	0.1560802	0.7075073	0.1570003	0.5237714	0.9502819	0.5861890	0.3885268	0.7617294	0.6906330	0.7778884	0.9451599	0.1073164	0.1828797	0.0809048	0.5802587	0.6474683	0.4177640	0.9464358	0.7860408	0.2525128	0.3940438	0.0353309	0.7949744	0.4920357	1.0000000	0.5382093	0.9966882	0.0180834	0.6289498	0.4414110	0.2042549	0.8569830	0.6188122	0.4456369	0.7822646	0.8770077	0.6764864	0.0208646	0.2477340	0.3490039	0.9842645	0.4782575	0.0395510	0.1360798	0.5133400	0.7406995	0.3233245	0.2689578	0.3068480	0.7371108	0.4767748	0.0602429	0.9844686	0.1752160	0.2775164	0.2611616	0.8331413	0.6426938	0.0758025	0.8995340	0.8361446	0.2678138	0.6796640	0.7605779	0.0001707	0.8987925	0.1842025	0.0008255	0.1324435	0.9035822	0.5379640	0.1069377	0.6519859	0.4121254	0.1478979
0.8076316	0.3866321	0.5542008	0.4242454	0.0273859	0.7181323	0.4713169	0.9150353	0.1607593	0.9849674	0.9908988	0.7613594	0.5132184	0.2948066	0.7545596	0.5112161	0.4750304	0.5753722	0.3922907	0.0000114	0.9999983	0.0018123	0.0653884	0.0154995	0.5159814	0.4527584	0.3103695	0.4530776	0.7556519	0.9909797	0.1071640	0.2869350	0.2835533	0.4417480	0.0272773	0.0657225	0.0000033	0.0738502	0.9835279	0.2754803	0.7350241	0.5066631	0.8910762	0.6006472	0.6870168	0.6307247	0.1749039	0.4908575	0.4909576	1.0000000	0.1537771	0.9896601	0.0009560	0.2107089	0.9128142	0.3609560	0.5707006	0.3674500	0.9976294	0.9993087	0.8981994	0.4822734	0.4121260	0.2556719	0.8286179	0.8597765	0.3621566	0.2909613	0.5067192	0.6772655	0.8293880	0.3032161	0.0053031	0.3469606	0.7481237	0.6447443	0.0669345	0.4649649	0.0880564	0.6363490	0.8844132	0.9199718	0.8981283	0.9277092	0.9999849	0.8148470	0.4376636	0.9295466	0.0994254	0.5393962	0.9927509	0.5817659	0.0402389	0.3539288	0.4389668	0.1408385	0.7612294	0.8202639	0.3531681	0.6797333
0.3578216	0.6441596	0.9873718	0.6585441	0.0507947	0.5087627	0.1056915	0.7854451	0.8487915	0.9256499	0.3839701	0.4227881	0.2932937	0.3803824	0.9985971	0.7614515	0.8450548	0.5878976	0.3669708	0.0132587	0.9999985	0.3864535	0.0151222	0.0149433	0.6685178	0.2824999	0.7131687	0.0376389	0.3134657	0.4469223	0.2330034	0.1555100	0.5811564	0.6933708	0.4884132	0.4579256	0.1591468	0.1671166	0.0487639	0.4452216	0.7551435	0.3522438	0.6263016	0.8931210	0.1967707	0.4888043	0.0124748	0.9126461	0.8410013	1.0000000	0.3142562	0.8639811	0.1429787	0.2806718	0.0274194	0.1007531	0.9995213	0.7254887	0.9654947	0.9999514	0.9858953	0.3451496	0.1423972	0.0525728	0.8276570	0.9476470	0.1826324	0.2441674	0.1830567	0.5997370	0.8325862	0.7687846	0.1127435	0.4253926	0.7166348	0.6347245	0.0462029	0.5648418	0.0584951	0.3926781	0.4000806	0.6691454	0.8193148	0.9999834	0.9835903	0.7788422	0.0802676	0.5753836	0.8131449	0.2614900	0.9326174	0.0542873	0.0420427	0.0090105	0.8936336	0.1537206	0.6094139	0.9023094	0.4655185	0.6358955
0.4275366	0.6770797	0.6705602	0.3552389	0.2297545	0.1705785	0.2155025	0.0780046	0.1958745	0.8236548	0.9975458	0.6346242	0.2179019	0.0605409	0.9989898	0.5930837	0.7211050	0.7988443	0.3580999	0.5306785	0.8052191	0.1237667	0.0203892	0.0148890	0.7059928	0.4593216	0.8230580	0.1253111	0.3343150	0.8138639	0.3231168	0.4583761	0.4345687	0.6423118	0.7164513	0.6842951	0.0000000	0.0155316	0.0960014	0.4120950	0.8232516	0.2776909	0.8307912	0.6420292	0.3490416	0.1773547	0.2443060	0.6433203	0.3574754	1.0000000	0.8003850	0.8713049	0.0047149	0.4421630	0.3025868	0.0429135	0.6454297	0.7199173	0.9124060	0.6349330	0.9412911	0.8285941	0.4466607	0.0178940	0.3865009	0.7131607	0.1223611	0.2453817	0.5464367	0.0814125	0.7844837	0.2878291	0.0055366	0.4782692	0.7666590	0.6559313	0.0869442	0.5559222	0.1075609	0.4745380	0.7076921	0.8256569	0.7333474	0.9998780	0.7846008	0.9268893	0.9695437	0.4443955	0.4886469	0.2042106	0.6719361	0.2109795	0.0027637	0.0218592	0.2851535	0.5104898	0.3932469	0.8260850	0.3337080	0.3757558
0.7290904	0.7889997	0.8222170	0.1864204	0.2316923	0.4423156	0.0000000	0.3575443	0.1320370	0.8784170	0.3753147	0.2098917	0.6216640	0.3456099	0.9410400	0.2090565	0.3307911	0.9363286	0.4594391	0.0000000	0.7225218	0.0081427	0.2778277	0.0006415	0.5136725	0.8112035	0.2202255	0.6788311	0.9999850	0.7668143	0.3421869	0.4445046	0.7785992	0.4129413	0.3689513	0.3020980	0.1800265	0.0693579	0.1244320	0.9262537	0.1124419	0.0901445	0.4371123	0.2434302	0.6566370	0.1438914	0.1993779	0.6847107	0.7211094	1.0000000	0.8851679	0.7168102	0.3958239	0.3575715	0.8511517	0.2772247	0.9476686	0.3739600	0.9974286	0.7915469	0.9996799	0.1472878	0.4583515	0.3916632	0.8982363	0.2392924	0.0000005	0.4417333	0.3593601	0.3388978	0.5351001	0.5343842	0.3682142	0.1996058	0.8502447	0.5953616	0.1971435	0.7009951	0.2420650	0.9456220	0.8204314	0.5956560	0.9647753	0.4671159	0.6029783	0.5791870	0.2643189	0.9218315	0.9109281	0.7575090	0.8606012	0.7371033	0.0023996	0.4385043	0.6786179	0.1407554	0.7122555	0.6412136	0.9428684	0.9999875
0.5822481	0.5891289	0.9906948	0.5743410	0.0000323	0.6371502	0.1028434	0.9179909	0.4672962	0.9810742	0.8347180	0.6166445	0.1505781	0.0131766	0.7861281	0.7541537	0.7523286	0.8552060	0.5339512	0.3346250	0.9944976	0.2312105	0.2949809	0.0020923	0.3647452	0.3239353	0.3826862	0.4105352	0.7357989	0.9665766	0.7752497	0.3608370	0.4393509	0.1116682	0.5749571	0.5539417	0.0333965	0.1484329	0.0125646	0.6708467	0.6724982	0.3309373	0.8733451	0.7954575	0.2497409	0.2190662	0.2323409	0.6788269	0.8946889	0.9848061	0.7400830	0.6754179	0.1036190	0.5207608	0.0312962	0.1602360	0.9897397	0.8065343	0.8552397	0.9970053	0.9983686	0.3089324	0.0126878	0.3648169	0.1314609	0.4678289	0.1582594	0.0197586	0.4108068	0.1545982	0.3921509	0.7172122	0.3186503	0.0888220	0.9185818	0.9181978	0.2116545	0.7768351	0.1775640	0.3551862	0.3810699	0.1821624	0.8325506	0.1969879	0.8637320	0.4809576	0.3500204	0.4469115	0.5153930	0.2502719	0.7615512	0.0698709	0.0530531	0.6493302	0.6145797	0.2156048	0.2437704	0.7935651	0.5033774	0.3360790
0.4813294	0.4670373	0.9965344	0.8515695	0.2038135	0.6470071	0.5343719	0.5646455	0.5395440	0.9862897	0.9232585	0.5057919	0.1858834	0.1193807	0.8615724	0.5092056	0.4505519	0.8580077	0.4727458	0.5457353	0.7158307	0.0000000	0.0096578	0.0162086	0.4490931	0.3360334	0.4335173	0.3700090	0.6495642	0.9378396	0.0608258	0.1401992	0.2903913	0.5546210	0.5670357	0.2278942	0.3534358	0.0211645	0.0259396	0.4799964	0.7891005	0.4838454	0.9256975	0.6980946	0.5001112	0.9993704	0.1951057	0.9577672	0.6073360	0.7899982	0.7616928	0.8322007	0.0012096	0.2881657	0.8650699	0.3201834	0.9432675	0.7074730	0.9947919	0.9994580	0.9930409	0.1346992	0.6931321	0.0168401	0.3250880	0.4040513	0.0000988	0.2662578	0.7359229	0.6993166	0.6780114	0.7481605	0.1881332	0.1343991	0.5077274	0.6755539	0.1849822	0.6030486	0.0211389	0.6497976	0.5584882	0.3880838	0.8538996	0.9999993	0.9998676	0.9319363	0.2196224	0.5579868	0.5604054	0.7710705	0.9981284	0.1451505	0.0354975	0.1822871	0.4555867	0.2205893	0.0372980	0.3396698	0.3659478	0.9995578
0.6326825	0.9873306	0.7531278	0.3032774	0.0433128	0.5648996	0.0043716	0.3534485	0.3919191	0.9774806	0.7429930	0.9400328	0.2952320	0.0387319	0.7715314	0.1853499	0.3267202	0.7762773	0.4327981	0.0000000	1.0000000	0.3251645	0.0002244	0.0003364	0.6064318	0.6385671	0.3386169	0.4724817	0.8884877	0.8839381	0.4178480	0.4713586	0.5304724	0.0637873	0.4488198	0.2458727	0.0000842	0.1298274	0.1080277	0.9831244	0.1205868	0.1148455	0.8867076	0.9088878	0.1760162	0.3847456	0.1072401	0.5077554	0.4935662	1.0000000	0.7162836	0.9999713	0.0494195	0.5803880	0.2726086	0.0242245	0.6042266	0.6779912	0.8939525	0.9941193	0.9929861	0.8181640	0.5946603	0.0178956	0.7371211	0.8600293	0.3915387	0.0534832	0.2346235	0.3120522	0.9140171	0.7071063	0.1218746	0.1611178	0.8322644	0.9044632	0.0407999	0.5477254	0.1851075	0.5467973	0.4093648	0.0192207	0.9731733	0.6778460	0.9922437	0.6780190	0.6970035	0.5005846	0.2603171	0.9082353	0.7335307	0.3795554	0.0567917	0.5227617	0.8150284	0.0780629	0.7863117	0.6763262	0.9037798	0.9999534
