G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G68A	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
0.5185763	0.5542513	0.0166430	0.2909119	0.4990227	0.2296021	0.0757558	0.3424665	0.0259740	0.4892378	0.4900200	0.3510532	0.4231761	0.1301363	0.1256077	0.0905238	0.4589616	0.3327443	0.1094910	0.1576610	0.3386269	0.0235911	0.4661232	0.8161509	0.0012457	0.2807756	0.0273591	0.4829658	0.4899919	0.4250650	0.0900599	0.0000211	0.0009877	0.6554303	0.0573458	0.6375323	0.5312638	0.3425930	0.2168475	0.5450819	0.0030182	0.5168025	0.5662792	0.2789485	0.2211741	0.2803432	0.5489540	0.2238226	0.6901565	0.0520744	0.6503026	0.6065374	0.5469802	0.2564046	0.4579676	0.0626145	0.5094860	0.3627922	0.4849751	0.6409422	0.2209746	0.6931427	0.5681964	0.5486536	0.5186951	0.1320749	0.6530560	0.2519735	0.0605309	0.4138343	0.0375951	0.2692931	0.5044571	0.6223706	0.0639930	0.9163713	0.4233074	0.5879867	0.4692645	0.6093316	0.4814871	0.5985901	0.4729620	0.0525050	0.0285881	0.1259955	0.6686426	0.3803965	0.1310434	0.6240214	0.7015120	0.0786303	0.7433055	0.5907033	0.5146318	0.7295632	0.3075215	0.6457061	0.6965084	0.2442233
0.6184331	0.6095830	0.3368579	0.1426155	0.5009149	0.3424549	0.2312878	0.5486722	0.4039641	0.0449439	0.0972882	0.5966150	0.0581209	0.1477170	0.0734050	0.3422144	0.4104410	0.1123787	0.1581013	0.6016639	0.5986284	0.0249076	0.7213047	0.4035840	0.3086117	0.1537001	0.0419542	0.5088501	0.4439264	0.0007475	0.2820640	0.0907576	0.0003710	0.6741869	0.0267269	0.7160745	0.5851697	0.1605447	0.5247278	0.2391729	0.0157672	0.5909234	0.7027385	0.1155008	0.5605790	0.2010016	0.6536880	0.0809939	0.6527314	0.0019000	0.6082938	0.3643939	0.5643445	0.7117166	0.8113052	0.1116777	0.6281679	0.6281913	0.6625007	0.7881677	0.0132076	0.5636399	0.1029186	0.0845599	0.1347748	0.1092775	0.4682992	0.3138036	0.0907348	0.4376317	0.0014985	0.4962621	0.7097219	0.6104201	0.2958170	0.4157391	0.0284410	0.4916791	0.4743769	0.4928307	0.4490780	0.5737986	0.5693648	0.1583916	0.2246361	0.2474001	0.5235471	0.3484229	0.1235836	0.5780055	0.6651469	0.2387076	0.6784114	0.5585203	0.5142909	0.6179147	0.1039984	0.2239363	0.7326050	0.2105367
0.5826996	0.3213798	0.4864255	0.0076775	0.3057601	0.2125370	0.0457330	0.3101539	0.1304121	0.2828075	0.3777271	0.3605467	0.1390566	0.4364155	0.0032966	0.1139603	0.3086551	0.2042050	0.0893784	0.3584819	0.5207948	0.0018581	0.4759101	0.4048664	0.1707193	0.1045191	0.0945092	0.2500900	0.2063850	0.0008505	0.2612746	0.0446836	0.0009226	0.6364946	0.0963357	0.5412549	0.6369915	0.3554678	0.3721688	0.2981405	0.1555846	0.5336986	0.7211107	0.1668466	0.5032683	0.1697617	0.4985145	0.3887967	0.6500787	0.0280252	0.3374542	0.4046737	0.6130521	0.3712428	0.6080070	0.2361371	0.2310120	0.5602150	0.6040204	0.4097883	0.1288463	0.3875074	0.0838996	0.5365448	0.3087127	0.1186467	0.3794615	0.0230491	0.2406604	0.3946982	0.3382375	0.4066618	0.5100851	0.7094323	0.1293931	0.4852006	0.0326841	0.3466847	0.4428598	0.4801101	0.3796153	0.5357611	0.6552887	0.2340774	0.6161457	0.1520462	0.6884342	0.3036222	0.1742437	0.7044532	0.6544614	0.0995552	0.6133694	0.6763282	0.7026341	0.6018203	0.0629273	0.5811100	0.7450608	0.2467151
0.5420902	0.6743274	0.0496438	0.1594532	0.7158378	0.1976629	0.1616775	0.1563908	0.0124272	0.5177964	0.5690359	0.3514484	0.1513007	0.1826314	0.0722479	0.3750873	0.3889377	0.6111507	0.1920574	0.2965898	0.2295629	0.0256653	0.7542629	0.1984891	0.1227658	0.1378558	0.0349830	0.4995737	0.4739895	0.0973934	0.2334543	0.1666056	0.2278299	0.5096449	0.0518910	0.5849140	0.6500255	0.5453603	0.0602870	0.4394651	0.0049084	0.4157320	0.5204174	0.4459347	0.1756128	0.3149352	0.5358880	0.0739799	0.7275960	0.0627784	0.2384557	0.6134247	0.2344189	0.2246784	0.5959048	0.0132354	0.3548414	0.6267308	0.3932199	0.7411207	0.0789741	0.2914992	0.1748573	0.1304570	0.6774920	0.1647807	0.6589650	0.2611658	0.2775952	0.5093735	0.1162000	0.3470303	0.7192791	0.2148109	0.2325626	0.7797073	0.0860588	0.7216108	0.3760671	0.6389122	0.6568745	0.5806581	0.4792605	0.0177362	0.0506916	0.0693500	0.6676628	0.2035308	0.0216697	0.5866953	0.5439899	0.0424753	0.5106716	0.3590398	0.4775949	0.6390935	0.1882566	0.2852257	0.7765758	0.3073604
0.0413359	0.6929767	0.2393590	0.1986600	0.4354698	0.2417849	0.2303857	0.7779475	0.1412473	0.2444219	0.2740087	0.4644477	0.0497745	0.2412541	0.2225934	0.5852510	0.3208805	0.2432084	0.2631405	0.2175264	0.4449797	0.0012270	0.7748561	0.2779171	0.2501797	0.0512433	0.0347624	0.5165640	0.7098030	0.1663739	0.2070262	0.0331159	0.0010331	0.4620520	0.0547196	0.4333742	0.7270169	0.2096311	0.2763994	0.2558708	0.0206550	0.4537117	0.3729695	0.3085813	0.0096639	0.0338652	0.5171424	0.0899356	0.5698217	0.7894300	0.4707634	0.0930613	0.3288841	0.3880079	0.4355514	0.0659069	0.3688347	0.7779679	0.6590456	0.6168588	0.3796247	0.6769026	0.1730792	0.3213773	0.5739355	0.3956174	0.5763800	0.0697029	0.0706136	0.2801659	0.0126485	0.5825602	0.4586623	0.6708516	0.2685384	0.5887797	0.1778208	0.6237201	0.2764131	0.1065989	0.2530885	0.6115773	0.6893084	0.1530464	0.6053586	0.2252724	0.5353724	0.1774626	0.0293646	0.6291319	0.6272893	0.3577003	0.6581939	0.3444708	0.5435578	0.6868724	0.0124359	0.5288281	0.6551625	0.0197380
0.3373271	0.4871134	0.1825447	0.7306418	0.6017569	0.3390226	0.3491724	0.8186435	0.6399239	0.0474999	0.1644378	0.6690130	0.1044898	0.0109513	0.4261305	0.6431535	0.2953740	0.1761753	0.3056971	0.1554759	0.2294430	0.0019620	0.4280309	0.4191708	0.1703894	0.1432504	0.0302689	0.7353941	0.6250142	0.0040621	0.2027151	0.0075470	0.0032020	0.6680659	0.0122225	0.6407328	0.7387186	0.4093494	0.1692622	0.3635054	0.0046138	0.5098430	0.6259690	0.2766668	0.0770324	0.1930578	0.4453859	0.1126974	0.5579018	0.0331590	0.2705887	0.2407065	0.5765745	0.2919858	0.6301764	0.2035639	0.5837756	0.5746345	0.3801771	0.4034344	0.4497951	0.4871479	0.3112163	0.4484254	0.5418808	0.3370478	0.5716843	0.2678436	0.1716501	0.2791707	0.0012680	0.3414395	0.4996135	0.3335808	0.4555135	0.5858105	0.3230696	0.5468031	0.0544489	0.4675104	0.4662695	0.5008780	0.4946027	0.2850951	0.6026512	0.3657326	0.6743557	0.2717022	0.0961773	0.4688489	0.5577958	0.1822622	0.3817871	0.7492378	0.1793515	0.6884429	0.0369266	0.3583158	0.8277174	0.3483082
0.1421153	0.5120625	0.0917063	0.1817669	0.5620947	0.1931856	0.3266993	0.6476180	0.1798167	0.1506846	0.0983913	0.6303821	0.0354643	0.2049082	0.0915649	0.2824635	0.3705937	0.2155714	0.2036327	0.0659962	0.4761317	0.0149139	0.4561291	0.6258631	0.0023926	0.1683221	0.0089593	0.5266318	0.4751417	0.0011095	0.2968893	0.0000000	0.3349046	0.7227399	0.0723685	0.4214323	0.7110574	0.4125716	0.2716336	0.3607062	0.0091679	0.5823518	0.5559290	0.1061164	0.3111985	0.0013017	0.6861149	0.0445684	0.6690385	0.0114980	0.3095270	0.1987651	0.2584876	0.3872040	0.4557447	0.0273430	0.5831406	0.6580967	0.5943754	0.4962917	0.5871221	0.5646703	0.3412654	0.6089762	0.5710524	0.1093937	0.5499476	0.4476718	0.2287709	0.4663593	0.0013963	0.5714548	0.6208156	0.4762474	0.2214494	0.4953318	0.1610511	0.5824651	0.4447188	0.7724790	0.7491724	0.4918508	0.4824154	0.0877063	0.5932235	0.2305492	0.7577076	0.4278111	0.0233411	0.7122878	0.5975858	0.2919492	0.5492420	0.4384467	0.2492829	0.4547914	0.0736156	0.4016587	0.7725074	0.2036552
0.7219335	0.4622006	0.0308323	0.7319325	0.8417068	0.2857684	0.4287805	0.8178564	0.6669260	0.0386010	0.1053707	0.7218704	0.0076792	0.0302077	0.1984914	0.3911456	0.1540788	0.0016059	0.0789819	0.1727264	0.3728904	0.0001638	0.7869608	0.4704711	0.0193567	0.3271806	0.0293534	0.6528270	0.6397474	0.0851180	0.5767113	0.2897954	0.0524882	0.5228193	0.0665588	0.6711540	0.7361036	0.1205051	0.5502765	0.0249693	0.0501859	0.6323546	0.6127265	0.0677414	0.1914824	0.3269233	0.7376723	0.1797101	0.5454631	0.0412140	0.2806590	0.2244108	0.5034823	0.2880444	0.4670728	0.0050614	0.4386488	0.7383358	0.6203998	0.6946468	0.0791373	0.6365305	0.3291534	0.2768541	0.4522220	0.4584865	0.6430535	0.2496072	0.0629150	0.2848610	0.0022741	0.1524006	0.5857980	0.2671536	0.1877988	0.5254525	0.0851862	0.4468597	0.3538300	0.6208338	0.1397320	0.4951778	0.3073893	0.2127898	0.1114545	0.1275937	0.4639608	0.3705021	0.3613224	0.2043295	0.6582721	0.4058175	0.7801047	0.6236003	0.4781675	0.5878270	0.4061203	0.4592259	0.5332398	0.1199296
0.6451331	0.7242453	0.7297815	0.0021733	0.3492142	0.4263903	0.2723514	0.6664750	0.1139942	0.4110357	0.1901887	0.5791820	0.0748248	0.3521572	0.0195544	0.2848120	0.1315837	0.2388080	0.3037115	0.1785743	0.5918829	0.0081354	0.7481191	0.6741793	0.0085456	0.1907643	0.0587342	0.3578219	0.3043620	0.5875963	0.0176349	0.0013868	0.4898601	0.2443872	0.1565378	0.6910760	0.6101633	0.1564780	0.4487150	0.3091582	0.0675729	0.4817777	0.5680592	0.2548760	0.4787267	0.1447890	0.2419356	0.4074383	0.6939714	0.0000308	0.4411853	0.7346921	0.1191558	0.3516669	0.3874148	0.0332231	0.6702628	0.5302149	0.8014417	0.5682706	0.6046083	0.4470943	0.1877058	0.2007196	0.2385124	0.2791782	0.4394546	0.4072449	0.0944839	0.7602097	0.0008310	0.6208712	0.6000809	0.0928376	0.4654098	0.7758180	0.1913749	0.7269738	0.4407155	0.5909309	0.2331339	0.6824289	0.6266823	0.2308189	0.2947263	0.4015645	0.6648312	0.6481255	0.0635337	0.7328373	0.7217120	0.3253473	0.6413737	0.5885621	0.1593672	0.6181273	0.0176837	0.2460157	0.8214620	0.0095327
0.2189588	0.4325070	0.1244312	0.1012860	0.6629456	0.4899646	0.2761190	0.6805049	0.3377848	0.1252259	0.1654944	0.6086205	0.1454181	0.1671442	0.1139462	0.0421655	0.1809069	0.0081707	0.0595581	0.0362238	0.5075094	0.0073740	0.7591744	0.7652374	0.0485902	0.1731969	0.0075931	0.6643758	0.5176650	0.0977662	0.3031217	0.1140371	0.1164144	0.4594317	0.0531512	0.6009298	0.5426352	0.3235291	0.6138335	0.2938942	0.0155680	0.5841789	0.6486167	0.4550961	0.1042887	0.1179374	0.8378925	0.0895481	0.6438645	0.0256972	0.3853694	0.3288782	0.3107567	0.6005466	0.5812928	0.0124354	0.2356413	0.4235121	0.5938104	0.5764961	0.1385020	0.2424952	0.2626804	0.3822552	0.5192449	0.5467642	0.6460009	0.0612454	0.2898007	0.2594658	0.2272670	0.7602350	0.3803620	0.4605918	0.4229373	0.6248418	0.0539034	0.3406700	0.5884276	0.5266351	0.6729941	0.6097786	0.5697700	0.3231010	0.1204115	0.4002500	0.6659201	0.1829263	0.1901962	0.5325654	0.7096725	0.1880585	0.5366498	0.7188143	0.3141856	0.5132786	0.0687051	0.6252035	0.7058524	0.2368462
