G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G68A	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
0.0000000	0.6502360	0.0480699	0.7469437	0.3526040	0.3600374	0.0164847	0.4673963	0.9970613	0.0404975	0.4372842	0.8488609	0.0218623	0.9287726	0.0247801	0.6030915	0.9566332	0.2515694	0.1043396	0.5045436	0.0043639	0.0811262	0.1539448	0.5033769	0.9450414	0.2480780	0.7150995	0.5226490	0.9861500	0.7149528	0.7012518	0.2092459	0.9462694	0.1015874	0.5462806	0.1765482	0.9675482	0.4402311	0.1882806	0.9864222	0.2133839	0.5627392	1.0447117	0.3871525	0.6542656	0.4962511	0.6491599	1.0995160	0.5370650	0.1738376	0.4802514	0.0378186	0.6566300	1.0661676	0.3736959	0.0904025	0.0434451	0.6265332	0.4253265	0.3631775	0.2623765	0.5235991	0.0965922	0.1742095	0.1790983	0.5692961	1.0478713	0.9821743	0.9151228	0.7379128	0.7345146	0.1131877	0.1536054	0.3760245	0.5785252	0.4925329	0.7370977	0.5165939	0.7791188	0.8654217	0.5371363	0.4939837	0.2899031	0.5995903	0.3346394	0.2325348	0.5136836	0.9297989	0.6460405	0.4146192	0.7129350	0.4086869	0.3314501	0.9377225	0.7462833	0.6927579	0.5566090	0.0124888	0.5234273	0.5842065
0.0103551	0.0000000	0.0467412	0.8024077	0.2538566	0.5775030	0.0414080	0.5143617	1.0153022	0.0645868	0.3728773	0.7913793	0.0377186	1.1128116	0.0189009	1.0467787	1.0787917	0.1271513	0.0878789	0.5203143	0.0065036	0.0345470	0.1125925	0.4708187	0.9961789	0.3067860	0.8310202	0.4973712	0.9355204	0.7426416	0.6194040	0.2571283	1.0307358	0.1004155	0.6689332	0.1781838	0.9198789	0.4989792	0.1850179	0.8220152	0.2506521	0.5459419	1.0079829	0.3119240	0.7019137	0.4268579	0.5822205	1.0600192	0.5660954	0.1940809	0.5574209	0.0501517	0.7737507	1.0078425	0.5778896	0.2015580	0.0880720	0.4555642	0.5094101	0.1802833	0.2868857	0.4525466	0.0990081	0.0188708	0.1843794	0.5562246	1.0252652	0.8544567	0.9573802	0.6916897	0.8143314	0.1844746	0.3448427	0.3487534	0.6883616	0.4868714	0.4545275	0.5953184	0.8497682	0.9385417	0.5406519	0.4856427	0.3032899	0.6526518	0.3641559	0.1642231	0.5042123	0.8576473	0.5937456	0.4478036	0.6216300	0.3004619	0.2828341	0.9776366	0.8338516	0.6613811	0.6439771	0.0020933	0.5844554	0.2617494
0.0050385	1.0186669	0.0000000	0.7971587	0.3259419	0.5222782	0.0228859	0.4989245	0.9432321	0.0555023	0.4496558	0.7569117	0.0090440	0.9973576	0.0150031	0.5336702	0.8633902	0.2101975	0.1355463	0.5157372	0.0041271	0.0240530	0.1144977	0.6116141	1.0405884	0.3368628	0.6105108	0.5929583	0.9965898	0.5880545	0.6357470	0.2700564	1.0199463	0.0868119	0.7512145	0.2080280	0.9955551	0.5475038	0.1506405	0.9652318	0.2904008	0.5874054	0.8877767	0.2779239	0.5836337	0.4095758	0.6654837	0.9854053	0.6433973	0.1952962	0.5342091	0.0468229	0.7232009	1.0255752	0.5197989	0.1441325	0.0294474	0.4788437	0.5145460	0.1886036	0.3297369	0.3872576	0.3121487	0.1547795	0.1586451	0.6037991	0.9055899	0.7963607	0.9859752	0.7665448	0.7777192	0.1702109	0.2564829	0.2114504	0.6613482	0.4634125	0.4077007	0.4576278	0.8021017	0.8287758	0.5353209	0.5135005	0.3335012	0.5940232	0.3664169	0.2611343	0.5852735	0.9274678	0.6565347	0.5445750	0.6951314	0.4143016	0.2608668	1.0624580	0.8214100	0.5938397	0.6555537	0.0028269	0.6254490	0.3734147
0.0108637	0.3814735	0.0563963	0.0000000	0.5609698	0.4770214	0.0328461	0.5103222	1.0035139	0.0367186	0.7624010	0.8822562	0.0264357	1.0424539	0.0181202	0.6492260	0.7096420	0.5677154	0.0975329	0.5230597	0.0057242	0.0657627	0.2682292	0.3145513	1.0384031	0.3083644	0.6827026	0.5222257	0.9550179	0.7165753	0.7556020	0.2382191	1.0605214	0.1288294	0.6346689	0.1825765	1.0122570	0.4333450	0.1727803	0.8275945	0.3148212	0.7620872	1.0618943	0.2552414	0.7048589	0.6448703	0.6029992	1.0592083	0.6377881	0.2147273	0.5307197	0.0153989	0.8829085	0.9609451	0.3301938	0.1080046	0.0201496	0.5878500	0.4902813	0.5072655	0.2314432	0.4381657	0.0031857	0.3050471	0.3585262	0.3637355	1.0574505	0.8506874	0.9724937	0.7745429	0.5115886	0.0256647	0.1025505	0.4070299	0.3851399	0.7694072	0.7278123	0.4278136	0.7998929	0.6494152	0.2957496	0.5079466	0.3721798	0.5325735	0.4098938	0.1406371	0.0261180	0.8555562	0.6890823	0.3908942	0.7218323	0.5015862	0.0591991	0.9342578	0.7971535	0.6336192	0.6307474	0.0045510	0.6016315	0.7023589
0.0064016	0.9050517	0.0499476	0.8611477	0.0000000	0.3576792	0.0311163	0.6006001	0.9042372	0.0602344	0.3581876	0.8478916	0.0160254	0.9976429	0.0223442	0.5633145	0.9128671	0.1731478	0.0377887	0.5693308	0.0007596	0.0160273	0.1034200	0.5967886	0.9317253	0.2898055	0.7035101	0.5339384	1.0764567	0.6233162	0.6720669	0.2257861	1.0161237	0.0978936	0.7042034	0.1928927	0.8766435	0.4868219	0.1282017	0.7180686	0.1732514	0.5404964	0.9967962	0.3237581	0.6044117	0.3204107	0.6447391	1.0051068	0.6147549	0.1705362	0.5254109	0.0624533	0.6906831	0.8834365	0.8118496	0.1802002	0.0970317	0.4589110	0.4904284	0.0324697	0.2288759	0.4104376	0.0747695	0.2078182	0.1860139	0.4722270	1.1064220	0.4010181	0.9644538	0.4830067	0.6860586	0.4894391	0.6001877	0.4117512	0.5341278	0.1516108	0.4882184	0.5318812	0.8157273	0.8431758	0.5014259	0.0226156	0.3487326	0.6597770	0.3790970	0.2983229	0.4899576	0.8812673	0.6690615	0.4984849	0.5184611	0.2484852	0.0010174	1.0025583	0.9030389	0.6092046	0.6310350	0.0008214	0.4431792	0.3617881
0.0139879	0.7383386	0.0821054	0.8800914	0.4326920	0.0000000	0.0365647	0.4391505	0.9543662	0.0817910	0.4052046	0.7643961	0.0107300	0.9992939	0.0133021	0.6437460	0.9706919	0.2131790	0.1568205	0.5027844	0.0051727	0.0491647	0.0920140	0.4683932	0.9299202	0.2858545	0.6844897	0.5325168	0.9254126	0.6198233	0.6565846	0.2726281	1.0172981	0.0711878	0.7573591	0.2370984	0.9986654	0.5260013	0.1511106	0.8840303	0.2810313	0.6773757	1.0206424	0.3229640	0.6186164	0.4226020	0.6945355	1.2279428	0.6460039	0.2092279	0.5562914	0.0394159	0.8541260	0.9361035	0.3647619	0.1201959	0.0689836	0.4468211	0.5339794	0.3386391	0.2900206	0.5264039	0.0768501	0.2023841	0.2534100	0.5342449	0.9200234	0.8181434	1.0673194	0.4894951	0.7889643	0.0988452	0.8956282	0.3203794	0.6738836	0.6110264	0.6156520	0.5049117	0.8271889	1.0224827	0.5062894	0.5602159	0.2830032	0.5788936	0.3138998	0.2436683	0.7040272	0.9732591	0.6410114	0.4163312	0.7482002	0.3384061	0.2863738	0.9780749	0.7649753	0.6434661	0.6465616	0.0005464	0.6165361	0.4436701
0.0188629	0.7568217	0.0552698	0.7073610	0.3717932	0.5158190	0.0000000	0.4688801	1.0155049	0.0471551	0.4699990	0.8207545	0.0173119	1.0430672	0.0123023	0.5728228	0.9525448	0.2464096	0.1287517	0.5565269	0.0011237	0.0276380	0.1004753	0.5476067	0.9875605	0.2902185	0.7932868	0.5506908	0.9643679	0.6797478	0.6885130	0.2865276	1.0771068	0.0579064	0.4496343	0.2004468	0.9222886	0.4444517	0.1285873	0.8664239	0.3107581	0.6693028	0.9270507	0.3008753	0.6169030	0.5106154	0.6786316	0.9364727	0.6362218	0.2265094	0.5918374	0.0287466	0.6904660	1.0088156	0.4152631	0.1027618	0.0595449	0.4432351	0.5715261	0.1924426	0.2534949	0.4289057	0.0484112	0.1702038	0.1861565	0.5318253	0.9389492	0.7896109	0.8936464	0.6773313	0.7430303	0.1174296	0.2352914	0.3591122	0.5472636	0.5508763	0.7200490	0.5758491	0.8406871	0.8916993	0.6453534	0.4726837	0.4091833	0.5207006	0.3909530	0.2778302	0.7078298	0.9245732	0.6971327	0.3554265	0.6202711	0.3679915	0.3069141	0.9534063	0.7905128	0.5778687	0.5596651	0.0081524	0.5623531	0.3915801
0.0052355	0.6394748	0.0686536	0.8227867	0.2746326	0.3427097	0.0281545	0.0000000	1.0380520	0.0500440	0.3998168	0.8140512	0.0095084	0.9946238	0.0181758	0.5587259	0.9095595	0.2086987	0.1280560	0.5830984	0.0039290	0.0263330	0.0825650	0.4979482	0.9815607	0.2785728	0.7254580	0.5751739	1.0409015	0.7240479	0.6774058	0.2287885	0.9767868	0.0964996	0.6465521	0.2028510	0.8906077	0.4947689	0.1516857	0.8563738	0.3061538	0.6121695	1.0394460	0.3087575	0.6665938	0.4731575	0.7341249	0.9304545	0.5781664	0.1680403	0.5325077	0.5301705	0.7982222	0.9148079	0.5472412	0.1421736	0.0404199	0.4662209	0.4662983	0.2327706	0.2745262	0.4179384	0.0777734	0.0287047	0.2078674	0.6433311	0.9149152	0.9136031	1.0196277	0.0296499	0.7155380	0.1629014	0.0287003	0.4026475	0.8017599	0.5123169	0.5884591	0.4022632	0.8529520	0.8663068	0.5730028	0.4387261	0.3670290	0.6501981	0.3584716	0.2233372	0.5256402	0.8280531	0.6133475	0.3970550	0.6586607	0.3738035	0.2405212	0.9876266	0.9375278	0.5898644	0.6121962	0.0040100	0.4121950	0.3136458
0.0292294	0.8864867	0.0185057	0.9565999	0.2910569	0.4413798	0.0410947	1.0501915	0.0000000	0.0354110	0.3063675	0.5310782	0.0179493	1.0939094	0.0327149	0.2131652	0.6694642	0.2136059	0.0889822	0.5118131	0.0027922	0.0544697	0.1305402	0.3757369	1.1232191	0.2628632	0.6819626	0.5030225	0.2227635	0.0856958	0.4129593	0.1673887	1.0364219	0.1079269	0.8433891	0.1553507	0.9771980	0.5223963	0.2203692	0.8845937	0.2073806	0.5303239	0.9585895	0.2932229	0.6809781	0.4337393	0.6241814	1.0234589	0.5666181	0.3794098	0.5778654	0.0469585	0.8472342	0.9627756	0.5629207	0.2428406	0.0945907	0.5751047	0.4373962	0.2580482	0.3260117	0.3825944	0.0111621	0.1318144	0.1833554	0.6361210	1.0608060	0.9522645	1.0003881	0.6426380	0.9146255	0.1350168	0.3644193	0.3523205	0.3057010	0.4304578	0.3869923	0.5382725	0.8916543	0.7819719	0.5610269	0.6569619	0.3817219	0.5790505	0.2859322	0.1891661	0.5272937	0.8790925	0.6948770	0.9617575	0.2258706	0.0724133	0.2927377	0.8516964	0.8469150	0.5618331	0.6433285	0.0073668	0.5251509	0.3394725
0.0246468	0.6384664	0.0461318	0.7040444	0.3761567	0.4055626	0.0277927	0.5159057	0.9632059	0.0000000	0.4422435	0.7530261	0.0280462	0.9931355	0.0288077	0.6328380	0.9859796	0.2396400	0.0917651	0.4986682	0.0187376	0.0628377	0.1164485	0.5551424	0.9703762	0.2653077	0.6783363	0.6026452	0.9010598	0.7344506	0.6825077	0.3026251	0.9641775	0.0950768	0.4961474	0.1772658	0.9697816	0.4454863	0.1381699	0.8417402	0.2061015	0.5758117	0.9540534	0.3107301	0.7241559	0.4977080	0.6102221	0.9745705	0.5809974	0.1849790	0.6329093	0.0220263	0.8539899	1.0303524	0.3415810	0.1301774	0.0315152	0.4182246	0.4733604	0.1999505	0.3352960	0.3836218	0.0466971	0.2171739	0.1562253	0.5520936	0.9593141	0.8204014	0.9985527	0.5571255	0.7354256	0.1342329	0.1444420	0.4611795	0.6533671	0.5554586	0.6707528	0.4419255	0.7444160	0.9492375	0.5600633	0.4757975	0.4066578	0.6243199	0.3568839	0.2353156	0.5083091	0.8068476	0.5852789	0.3350352	0.7666918	0.4223930	0.3667516	0.8819567	0.8382393	0.7011529	0.6134224	0.0077706	0.6920338	0.3992386
