G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G71A	G95	G96	G97	G98	G99	G100
0.0000000	0.5371679	0.1638400	0.1712901	0.4424683	0.6604656	0.6470576	0.7656034	0.6993223	0.0045325	0.4168108	0.7458630	0.5830348	0.3013979	0.5839026	0.5079638	0.4440832	0.6973767	0.6078144	0.3903592	0.0241274	0.6819465	0.0503277	0.3497286	0.4276077	0.4106491	0.7397737	0.6515931	0.4247064	0.5175921	0.3322199	0.1018756	0.0549291	0.2378878	0.0100149	0.4235695	0.0756734	0.4692045	0.6293877	0.0315780	0.2507550	0.2391318	0.5969935	0.0113526	0.0665178	0.7367035	0.3701659	0.3557123	0.1575942	0.3241972	0.3608251	0.7551156	0.3667783	0.2534046	0.5264564	0.3670024	0.5742713	0.1869700	0.0038119	0.4986309	0.6687493	0.1197008	0.6291539	0.4295102	0.4116768	0.6407468	0.2527314	0.1876345	0.4669833	0.1306202	0.4196333	0.3104142	0.6224835	0.1228398	0.1420690	0.1082457	0.6585429	0.0001510	0.0187049	0.6788017	0.5124352	0.4461065	0.0018091	0.1065206	0.0292496	0.5856921	0.1845773	0.1769562	0.3481652	0.6108333	0.2543838	0.5691645	0.0366068	0.4529469	0.4181058	0.0908979	0.7208734	0.0199109	0.3584316	0.6438606
0.0257228	0.0000000	0.1393304	0.1681409	0.4969073	0.6481843	0.6048407	0.3886676	0.0117325	0.2413707	0.4927481	0.6880977	0.6035721	0.3372652	0.3837176	0.4887924	0.5113537	0.6429297	0.6820776	0.2516294	0.0154239	0.7373443	0.0499710	0.3131258	0.4617549	0.4218206	0.6694957	0.6413443	0.4988577	0.5323220	0.3896842	0.0426919	0.0553165	0.2324659	0.0067875	0.6192568	0.1125000	0.3790095	0.7109687	0.0144609	0.4355743	0.2190540	0.4427867	0.0063471	0.0489809	0.7034235	0.3694489	0.2344038	0.0981942	0.2452144	0.2926625	0.6770527	0.3221361	0.0802309	0.6111200	0.4879152	0.5749336	0.1762231	0.0270114	0.5978210	0.7476181	0.3972438	0.5866744	0.4752699	0.5768309	0.6880519	0.2907311	0.1725372	0.5304247	0.1129127	0.3720716	0.2852843	0.6343609	0.0685233	0.1378244	0.1157133	0.5160023	0.0012966	0.0053351	0.5761337	0.6440703	0.3938752	0.0046004	0.1614997	0.6231363	0.6150476	0.1482213	0.1809663	0.2618288	0.7440850	0.2343665	0.5333970	0.0334744	0.3174252	0.3901411	0.0501981	0.6755763	0.0180587	0.1217212	0.5596415
0.3097546	0.3922596	0.0000000	0.2752316	0.6187637	0.6394492	0.6946828	0.7214802	0.5983258	0.0052526	0.5288497	0.7248494	0.4295431	0.2888044	0.6709005	0.4580418	0.4312537	0.6266620	0.7622104	0.2732827	0.0387540	0.8085684	0.0825006	0.3522207	0.3489270	0.4635818	0.6489248	0.5689116	0.4660976	0.3886089	0.3287008	0.0485781	0.0465745	0.2612168	0.0084392	0.5920285	0.0938382	0.3587447	0.7132244	0.0231893	0.5745347	0.1711184	0.5195304	0.0032406	0.0702098	0.6311660	0.3335565	0.2173684	0.2004566	0.3185242	0.3303923	0.7398268	0.3268572	0.2075326	0.5737037	0.3660137	0.6262484	0.1930442	0.0067965	0.5065516	0.6776945	0.1487723	0.5677191	0.4693969	0.4943165	0.7402850	0.4637074	0.1274511	0.6453605	0.0796300	0.3351368	0.3720164	0.6642437	0.2220639	0.1131640	0.1546328	0.5714198	0.0027570	0.0106028	0.8181586	0.6158279	0.3064407	0.0022165	0.1024356	0.7204260	0.6245796	0.1413069	0.1509180	0.2757813	0.6710292	0.2949357	0.5189442	0.0394681	0.4238104	0.2934383	0.0378303	0.6890683	0.0016196	0.3602089	0.6382807
0.2820257	0.6015977	0.1222251	0.0000000	0.5077670	0.7774396	0.4825658	0.4052909	0.0154221	0.2069088	0.4329103	0.6577743	0.4819189	0.3558794	0.2862294	0.5907453	0.4391367	0.6810004	0.6714571	0.1769443	0.0261259	0.6721807	0.0496287	0.3764483	0.3722872	0.4587171	0.5903738	0.6453632	0.4683485	0.4381293	0.3093788	0.0580393	0.0783066	0.2880540	0.0080703	0.5956176	0.0746768	0.4455019	0.8617433	0.0224229	0.4824716	0.1038931	0.5886572	0.0229348	0.0609301	0.7395681	0.2786323	0.4236317	0.0930927	0.1844818	0.3709082	0.5774614	0.3257032	0.2180392	0.6219998	0.4354881	0.6901253	0.1806810	0.0109841	0.8295992	0.7716029	0.4684789	0.7348395	0.4644250	0.4925218	0.6911515	0.3744062	0.1505419	0.4527473	0.0795267	0.4200356	0.2736595	0.5720125	0.1215281	0.1553811	0.1361621	0.5727284	0.0000685	0.0140782	0.6485498	0.5855997	0.3479378	0.0002197	0.1600693	0.6989084	0.6936762	0.1248259	0.1069043	0.4030766	0.6991480	0.3377784	0.4636630	0.0445122	0.4101570	0.2484654	0.0798485	0.7059436	0.0273469	0.0733360	0.7938964
0.2994526	0.5298712	0.1422457	0.0487646	0.0000000	0.6336778	0.6462617	0.6028427	0.0177321	0.0853220	0.4879792	0.6741609	0.4850703	0.3552644	0.3616935	0.4411621	0.4355591	0.6970023	0.5722771	0.2784662	0.0192976	0.7304849	0.0394950	0.3982111	0.3638534	0.4778764	0.5751242	0.7627722	0.5263424	0.6280483	0.3759019	0.0398451	0.0557430	0.2835223	0.0067814	0.5763870	0.1034781	0.4337060	0.5671726	0.0206581	0.4158536	0.0654242	0.4521847	0.0063059	0.0992620	0.6181945	0.2478095	0.3228462	0.0925409	0.2595269	0.3373781	0.6032562	0.3657972	0.1049602	0.6930245	0.3258955	0.6610860	0.1389964	0.0294029	0.6852703	0.6120272	0.3070548	0.6809756	0.4629017	0.5220929	0.6960778	0.3120454	0.1324155	0.4895128	0.0881973	0.3725691	0.3919664	0.8240237	0.0756690	0.1019110	0.1451443	0.7318314	0.0004842	0.0066458	0.6323209	0.6317430	0.3021032	0.0007569	0.0842926	0.6639238	0.5913904	0.1582903	0.1191466	0.3567909	0.7217633	0.2484442	0.5853342	0.0791719	0.4051562	0.2961380	0.0664009	0.6807661	0.0061390	0.0691719	0.7377519
0.2589478	0.5222270	0.0718385	0.2248338	0.4527348	0.0000000	0.7063270	0.7321667	0.8254531	0.0312863	0.4335858	0.8491206	0.5308826	0.3031230	0.6592211	0.4983892	0.4754317	0.5933800	0.6366421	0.2943931	0.0281903	0.7370080	0.0532974	0.5442639	0.3838978	0.4255951	0.6639113	0.6456691	0.5229145	0.4535778	0.3028679	0.0591239	0.0627843	0.2600095	0.0158312	0.5794538	0.0841389	0.4965194	0.6679542	0.0214702	0.4172214	0.0963237	0.5740418	0.0031106	0.1193224	0.6430292	0.2871841	0.2403909	0.0841702	0.2526145	0.3847597	0.6878816	0.2485029	0.0908106	0.6477188	0.3160065	0.7192440	0.3463440	0.0046277	0.5772672	0.8438737	0.0086722	0.6366898	0.6710375	0.6222357	0.6656009	0.2326114	0.6635037	0.6473693	0.1055220	0.2844080	0.2386251	0.6380668	0.1743468	0.1030569	0.0699195	0.3943428	0.0001207	0.0096946	0.5162368	0.6508014	0.1552596	0.0062478	0.1135593	0.6369284	0.5519801	0.1235725	0.2089382	0.3541278	0.6782748	0.2766459	0.3092835	0.3288941	0.3202777	0.3450592	0.0650371	0.7896942	0.0051292	0.1131446	0.8280350
0.3349570	0.5344158	0.0944495	0.1121567	0.6221564	0.7558376	0.0000000	0.7669612	0.6139252	0.0037661	0.5435717	0.6809531	0.4756889	0.2652632	0.6483765	0.6047620	0.5765343	0.6741539	0.5631381	0.3211189	0.0297963	0.6765360	0.0712228	0.3264790	0.2984916	0.4742622	0.6922791	0.7679026	0.3623536	0.3982964	0.3846043	0.0336962	0.0507068	0.1882462	0.0168559	0.6712756	0.0591388	0.3211280	0.7327925	0.0318281	0.4414491	0.0677998	0.4164666	0.0028098	0.0735885	0.5917477	0.3255545	0.2523182	0.1250955	0.2553414	0.5150457	0.6949852	0.2944350	0.2824201	0.6598491	0.3349873	0.6670379	0.2324918	0.0071633	0.4718924	0.5896823	0.5560712	0.6018667	0.5147150	0.5059594	0.6748697	0.3230645	0.1168610	0.5672741	0.0642936	0.4866103	0.3020525	0.5297941	0.1002449	0.0889708	0.1226518	0.6014976	0.0004727	0.0208351	0.5982825	0.8676860	0.4315616	0.0145336	0.1054360	0.7379858	0.6197055	0.1630946	0.1061759	0.2857248	0.7018344	0.2448360	0.5905121	0.0547154	0.2979415	0.4093368	0.0785243	0.6777381	0.0059651	0.1611650	0.8587280
0.2858231	0.5317959	0.2019545	0.1906078	0.5763727	0.5630842	0.0260161	0.0000000	0.6547442	0.0190174	0.5033542	0.5790619	0.5047704	0.3461049	0.5687894	0.4717573	0.4400611	0.6733456	0.7319466	0.2897209	0.0208154	0.6716225	0.0600692	0.4307653	0.4986647	0.5098438	0.7674684	0.6767496	0.4762803	0.4727885	0.4581192	0.0401478	0.0620303	0.2005169	0.0101443	0.4629983	0.0734904	0.3745815	0.5902313	0.0392685	0.5202346	0.0970758	0.4473606	0.0019343	0.0987629	0.5920056	0.3002077	0.3964281	0.0992026	0.2604932	0.4682056	0.7011096	0.2776364	0.2528709	0.6094702	0.3621572	0.6604483	0.1736606	0.0089540	0.5650856	0.7272420	0.1903506	0.5943719	0.5674271	0.5654119	0.6083072	0.3181478	0.0854790	0.5567576	0.0868414	0.4961256	0.2028239	0.6319556	0.0481672	0.1157890	0.0960948	0.5873215	0.0009847	0.0209568	0.5701750	0.6461198	0.3077279	0.0011221	0.1373117	0.6039387	0.5954006	0.1385238	0.1303148	0.2865409	0.6677813	0.2355769	0.4374865	0.0652073	0.4241701	0.3080508	0.0403994	0.7423720	0.0150376	0.0929141	0.6456317
0.2896423	0.4505659	0.1658878	0.1702447	0.4888597	0.6248014	0.2302753	0.2585372	0.0000000	0.0287076	0.4368013	0.5417384	0.4045639	0.3067140	0.3236500	0.4527507	0.4864451	0.6441760	0.7045878	0.2822613	0.0426662	0.7715966	0.0473290	0.3367995	0.3548321	0.4715781	0.6327612	0.6714109	0.4303622	0.5077675	0.4997632	0.0336801	0.0434459	0.2091257	0.0141719	0.4839139	0.0940272	0.4563886	0.6484153	0.0393681	0.3327087	0.1497576	0.4814159	0.0060521	0.0924731	0.5583000	0.2554308	0.2660054	0.0992314	0.2380008	0.2148042	0.5296323	0.3840228	0.1956294	0.6986833	0.4242576	0.6824995	0.1293518	0.0093672	0.4762923	0.7045121	0.3698491	0.6545166	0.4600373	0.5322569	0.6479604	0.2988324	0.1125912	0.5602049	0.1465598	0.4942266	0.2079597	0.5731627	0.0754687	0.1405911	0.1141256	0.5544445	0.0030630	0.0062575	0.7064857	0.6091143	0.3297604	0.0070833	0.1302645	0.6604207	0.4883363	0.1235455	0.1401311	0.3109719	0.8015156	0.3277097	0.6147140	0.0358242	0.4451972	0.2507127	0.0398820	0.6659123	0.0209319	0.0825864	0.6917158
0.2847170	0.6655257	0.1304282	0.1993163	0.5422539	0.7946997	0.6926922	0.6873333	0.6996160	0.0000000	0.4705336	0.6928256	0.4586659	0.3267514	0.6273284	0.4771532	0.4264586	0.6776350	0.5697431	0.3383998	0.0176516	0.6636793	0.0441391	0.3673488	0.3471183	0.4531519	0.6655082	0.7098134	0.3529571	0.4414117	0.4009227	0.0457445	0.0886383	0.2421102	0.0212163	0.6351566	0.0727486	0.4203652	0.8750632	0.0133890	0.5696813	0.0505563	0.3675355	0.0069995	0.0710912	0.6545201	0.3153359	0.2787141	0.2159431	0.2359502	0.4592702	0.8392488	0.2356973	0.3058670	0.6567618	0.3365506	0.7201345	0.1171886	0.0036376	0.5744582	0.6643862	0.0962054	0.6272224	0.4173345	0.5362507	0.7630295	0.2823462	0.0647287	0.6235737	0.1319159	0.2877620	0.2952466	0.5011751	0.1474284	0.1045081	0.0755262	0.6044386	0.0003652	0.0458002	0.5475905	0.7307159	0.2698774	0.0023317	0.0882692	0.6661517	0.5967072	0.1510324	0.1126047	0.2527118	0.6379084	0.2160038	0.6099417	0.0518371	0.3521289	0.3229300	0.0596071	0.7630441	0.0135513	0.1642199	0.6684111
