"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G71A	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
600	0.5113181	0.5514833	0.5900733	0.3501892	0.0783732	0.4413957	0.5279594	0.4468195	0.5937377	0.0894667	0.6244822	0.4841194	0.4687648	0.1527240	0.0232377	0.0658984	0.6230974	0.0355492	0.1019148	0.1491558	0.1911674	0.5056640	0.1880135	0.2109836	0.0112928	0.5866138	0.1318036	0.1213868	0.5273577	0.3943526	0.1059154	0.1374880	0.0958369	0.1115274	0.5582259	0.1417062	0.5044773	0.6085888	0.1204125	0.1651055	0.0041440	0.5824788	0.1979521	0.5172885	0.1585567	0.6794107	0.1036156	0.6124007	0.0680950	0.5640257	0.3953607	0.7614256	0.6205644	0.4036978	0.2061684	0.3077932	0.6679771	0.2614770	0.5301128	0.5256873	0.3730077	0.0041158	0.1215145	0.6227332	0.3116966	0.0590796	0.3602650	0.3849463	0.1108800	0.0259828	0.0092347	0.6877131	0.6006687	0.2315860	0.6125671	0.0137648	0.5106622	0.1515859	0.4053275	0.3793769	0.2958620	0.2196947	0.5611086	0.3269122	0.0078437	0.5844690	0.5773496	0.7506319	0.6407612	0.3888876	0.7719463	0.1343338	0.3852715	0.1773489	0.3701681	0.3080514	0.1721374	0.6569805	0.4332919	0.1776903
650	0.4946482	0.3475435	0.5961138	0.3426518	0.0957044	0.5696029	0.4840633	0.4527954	0.5492862	0.0899913	0.5989197	0.4437830	0.5297185	0.1658366	0.0358012	0.0573412	0.6283436	0.0437441	0.1486675	0.1707013	0.1497492	0.5205036	0.2441970	0.2134128	0.0414818	0.6131181	0.1535288	0.1783099	0.5885199	0.3535661	0.0753736	0.1659976	0.0596072	0.1185662	0.3700047	0.1527189	0.3701814	0.6123341	0.0740396	0.2338280	0.0064983	0.6502703	0.0982067	0.4341134	0.1266601	0.6173321	0.0763675	0.4891059	0.1041343	0.5945024	0.4321405	0.7046270	0.6550728	0.5109806	0.2087140	0.2651529	0.6497862	0.3776542	0.4605633	0.5514933	0.4200171	0.0080545	0.0775291	0.6401602	0.1971190	0.0260996	0.2624866	0.4083738	0.1178535	0.0189929	0.0051989	0.6623885	0.6826694	0.2391950	0.5813730	0.0427693	0.5909703	0.1639141	0.4228914	0.3921173	0.2726997	0.3346567	0.6211604	0.2562713	0.0031150	0.7065832	0.6990372	0.6272347	0.7645278	0.3441108	0.6875440	0.2269124	0.4006256	0.1156753	0.3616482	0.2969618	0.2885452	0.7524084	0.5528931	0.1967368
700	0.5964296	0.2469601	0.4838586	0.3396233	0.0972946	0.4897793	0.5191876	0.4776169	0.4608855	0.1008813	0.6571566	0.5423630	0.4796781	0.1427255	0.0454078	0.0489613	0.6045729	0.0278615	0.1619562	0.1489273	0.1613547	0.4480939	0.2655510	0.1640850	0.0144991	0.6512967	0.1615046	0.1288812	0.5465715	0.4650289	0.0334518	0.2001850	0.0981538	0.0789224	0.4844206	0.1038032	0.5414613	0.5641057	0.0631438	0.1844936	0.0085823	0.7573457	0.0465946	0.4447436	0.1798837	0.6886543	0.1036231	0.5460086	0.1357342	0.6640356	0.4129234	0.5999240	0.5840788	0.5965405	0.2020112	0.2889801	0.7445815	0.4518038	0.5154845	0.5971130	0.4502475	0.0081662	0.0717860	0.7328306	0.1679103	0.0577947	0.2863947	0.5424195	0.1784444	0.0349985	0.0083970	0.5876880	0.6290792	0.2550081	0.4947466	0.0033393	0.6175137	0.1603136	0.5831715	0.4692651	0.2049958	0.3994774	0.6090646	0.2893922	0.0031274	0.5017761	0.7585318	0.6619471	0.6226650	0.3302472	0.5505443	0.1796565	0.3719541	0.0884146	0.3878687	0.3818941	0.2432376	0.7308409	0.5981853	0.2590636
750	0.6264137	0.1753181	0.6364629	0.3695428	0.0768934	0.5970376	0.4959684	0.4238299	0.5583594	0.1936730	0.6377735	0.6382868	0.4853159	0.1960036	0.0711789	0.0540710	0.5768218	0.0304056	0.1634128	0.1744673	0.1411233	0.3691736	0.3100791	0.1726485	0.0309352	0.5739547	0.2902937	0.1393840	0.5310043	0.4224294	0.1042616	0.1337889	0.0916231	0.0496724	0.6200864	0.1402820	0.5084794	0.5373774	0.1143941	0.2346415	0.0218322	0.6206993	0.0553393	0.5337080	0.1491305	0.6436588	0.0632944	0.5021782	0.1110859	0.7253741	0.3817025	0.6514297	0.7286204	0.5509257	0.1577150	0.2539568	0.6577790	0.3787386	0.5009539	0.5405633	0.4996838	0.0034545	0.0637437	0.6523827	0.1668379	0.0621956	0.3361003	0.4441450	0.1063683	0.0276406	0.0144841	0.5957892	0.8712432	0.2274148	0.6566923	0.0282121	0.5816953	0.1836388	0.5047842	0.4040911	0.1622099	0.3440877	0.6906289	0.2515116	0.0186016	0.7023567	0.5943761	0.6024398	0.6795009	0.4240289	0.7272828	0.1025855	0.5339591	0.1331811	0.3913552	0.3286180	0.2948004	0.7180008	0.5574836	0.1073163
800	0.6082412	0.3975039	0.4744551	0.3521396	0.1303308	0.6374939	0.5661297	0.4462941	0.5872047	0.1434951	0.5646154	0.5408720	0.4163357	0.1926150	0.0708293	0.0376073	0.6377056	0.0164244	0.2172130	0.2456350	0.1375787	0.4695994	0.2794959	0.1322779	0.0402991	0.6463307	0.1935608	0.1529256	0.6085223	0.3933784	0.0447751	0.1050798	0.0736910	0.0699103	0.5402369	0.1383547	0.5449502	0.5996789	0.0776913	0.2579159	0.0057766	0.6131637	0.0340472	0.5989569	0.1940297	0.5657509	0.0814122	0.5533566	0.0555691	0.5635688	0.3204670	0.7815424	0.7035330	0.5664478	0.2092362	0.2362308	0.5803336	0.2915145	0.4149203	0.5312414	0.4674604	0.0024137	0.0862543	0.7152211	0.1310718	0.0411688	0.3840463	0.5659037	0.1466642	0.0188281	0.0050790	0.5687443	0.6769332	0.2797993	0.5766528	0.0137536	0.5911036	0.1414041	0.6187662	0.3605622	0.3068728	0.2959069	0.7832764	0.2868670	0.0021953	0.7109637	0.5910384	0.7308505	0.6815899	0.4628256	0.8030106	0.0465626	0.4082230	0.1191342	0.2943561	0.2986179	0.2768759	0.6598778	0.5676511	0.2383239
850	0.7245896	0.3267054	0.5375884	0.4731851	0.0661831	0.4635994	0.4375235	0.4907572	0.6916922	0.1399017	0.6652431	0.5812683	0.4023921	0.1891969	0.0484966	0.0559748	0.5620259	0.0090442	0.1554941	0.2282956	0.2402407	0.4131106	0.3405450	0.1425674	0.0177272	0.6678635	0.2922900	0.1424818	0.5597066	0.4125215	0.0507405	0.1360490	0.0808911	0.1136270	0.5670649	0.1650961	0.5671003	0.4658244	0.0817864	0.2191621	0.0353449	0.5752952	0.1003568	0.5439927	0.2221884	0.6481539	0.1470354	0.5756396	0.0416743	0.5868742	0.3938771	0.6638086	0.6031528	0.5861472	0.1990158	0.1708048	0.6347350	0.3892713	0.5434922	0.6665837	0.4315843	0.0077837	0.0952274	0.6378603	0.1796065	0.0255246	0.4145196	0.3439599	0.1903442	0.0217527	0.0011108	0.6151218	0.6482202	0.2399624	0.4957158	0.0113569	0.6870500	0.1169375	0.5951670	0.3539951	0.1604842	0.2285985	0.6636194	0.2370797	0.0057105	0.7293446	0.8457663	0.6875005	0.7227931	0.4111923	0.5106563	0.0616203	0.3967085	0.1514358	0.4584382	0.2327479	0.2792124	0.7729737	0.6689573	0.2491113
900	0.6071443	0.2367129	0.4602463	0.4002273	0.0958249	0.5430015	0.4902547	0.4243117	0.6078944	0.1242460	0.5432725	0.5168693	0.3125547	0.2506622	0.0169287	0.0506906	0.6442698	0.0337302	0.1722187	0.2112381	0.2272448	0.3532446	0.2889351	0.2343612	0.0163144	0.5255299	0.2304763	0.1636583	0.4995891	0.4394063	0.0382755	0.1484554	0.0840471	0.1093975	0.2884992	0.1440402	0.4188505	0.6366211	0.0578209	0.2237333	0.0247002	0.5286068	0.0758066	0.4669814	0.1914514	0.6563092	0.0800694	0.5819466	0.0989786	0.6804462	0.3435816	0.6003906	0.5456903	0.6183013	0.1518965	0.2713393	0.6885680	0.3851164	0.5575772	0.5830385	0.4964105	0.0193894	0.0586990	0.5595180	0.1666585	0.0386871	0.4585822	0.4314804	0.1248648	0.0305704	0.0005435	0.5846074	0.6430422	0.2250122	0.4955316	0.0249216	0.5708628	0.1686814	0.5497574	0.5003637	0.2043593	0.2531980	0.6643470	0.2489043	0.0021596	0.7633681	0.7729548	0.5893200	0.6670505	0.4802625	0.6940945	0.0952617	0.4757096	0.1224393	0.3595529	0.1197901	0.2687470	0.6209928	0.5197257	0.2038971
950	0.5826697	0.1303662	0.5661405	0.3251785	0.0560272	0.5383417	0.4814851	0.3572339	0.5736665	0.1367342	0.5286481	0.3130270	0.2900134	0.1928367	0.0314504	0.0762429	0.7348716	0.0108204	0.1396890	0.2192184	0.2486768	0.4286072	0.1945060	0.2160618	0.0202848	0.6194564	0.1920227	0.0923902	0.5646671	0.4199513	0.0252023	0.1077416	0.0878529	0.1629345	0.5763408	0.1138260	0.4147356	0.5849631	0.0687737	0.2358079	0.0276906	0.6261934	0.0312117	0.4985201	0.2571341	0.6054038	0.1634735	0.4805222	0.1314455	0.6890535	0.4531787	0.6795644	0.7825518	0.5891317	0.2090463	0.2862117	0.6328958	0.4146038	0.5577198	0.4891864	0.5412434	0.0073167	0.1139414	0.6755232	0.1344685	0.0313779	0.4798804	0.4720789	0.1677777	0.0553572	0.0008690	0.5374180	0.6414207	0.2747981	0.4922282	0.0457852	0.5963375	0.1904191	0.4559045	0.5306863	0.1590383	0.3756212	0.6152152	0.2514412	0.0016604	0.7725242	0.6842395	0.5429835	0.6909737	0.3355527	0.6673127	0.0698941	0.4986000	0.1219226	0.4570283	0.2428765	0.1919883	0.6390050	0.6382376	0.0753927
1000	0.6634313	0.1268078	0.6158533	0.1955434	0.0732981	0.4077720	0.4635917	0.4871253	0.5081675	0.1827064	0.4834392	0.3819663	0.3821199	0.2036562	0.0482973	0.0714340	0.5884875	0.0446261	0.1878232	0.2058655	0.2224450	0.5201601	0.1584566	0.2276079	0.0265730	0.7063764	0.1732936	0.1954656	0.5416336	0.3715345	0.0495325	0.1247211	0.0569895	0.1917759	0.4346662	0.0820415	0.3828329	0.6331945	0.0771689	0.1429927	0.0120451	0.5995971	0.0481918	0.4458652	0.1928392	0.7801165	0.1105024	0.6385786	0.1095419	0.6673733	0.4294203	0.5419813	0.8079464	0.5247261	0.1403229	0.2465705	0.6871909	0.4603896	0.5399619	0.5392685	0.5430338	0.0088066	0.0724678	0.6760838	0.1212191	0.0298872	0.3419980	0.4569747	0.1175186	0.0253609	0.0009876	0.7058872	0.6977096	0.2956733	0.4681236	0.0110805	0.5639482	0.1722892	0.6644786	0.4467981	0.1999348	0.4271611	0.5806774	0.2129696	0.0007097	0.6690533	0.6959336	0.6142909	0.6467541	0.4643785	0.6487162	0.0436030	0.4264212	0.0899832	0.4428898	0.2741522	0.2534319	0.6458804	0.5665526	0.1812944

0	0.6240794	0.2206483	0.4828181	0.4000874	0.0575413	0.4086001	0.5359947	0.4662144	0.4892160	0.1669868	0.5740519	0.4004200	0.3516827	0.2558468	0.0422187	0.0669957	0.6833956	0.0323221	0.2642771	0.1428895	0.2197598	0.4487889	0.1559660	0.2387683	0.0261434	0.6087257	0.1708533	0.1594735	0.6234099	0.4871263	0.0530957	0.1559216	0.1279109	0.0834628	0.6689796	0.0805116	0.4081109	0.6103525	0.0582682	0.2750201	0.0042572	0.6866114	0.0193847	0.4106513	0.2906355	0.6741266	0.0614009	0.4971470	0.0792559	0.7073383	0.3492021	0.5996154	0.6816878	0.6640062	0.2507964	0.2420429	0.6977754	0.3060756	0.5029440	0.5138724	0.3491991	0.0118605	0.0982294	0.6223827	0.4457066	0.0198503	0.3426902	0.4709708	0.1390689	0.0381238	0.0048523	0.5831057	0.6775908	0.2870165	0.5259825	0.0104245	0.6356345	0.1329406	0.6735416	0.2999920	0.2031787	0.3152312	0.5601773	0.2563454	0.0003715	0.6267700	0.6911047	0.5436271	0.7672776	0.3891570	0.6358305	0.0172142	0.4196321	0.1026797	0.3479177	0.2738357	0.2833744	0.7577976	0.6570192	0.1730322
50	0.7562533	0.1628885	0.4130288	0.6131455	0.4390638	0.3489287	0.6234362	0.4660219	0.5103840	0.1676786	0.6100845	0.3545976	0.4110492	0.2686831	0.0944274	0.0783790	0.5001789	0.0289027	0.1016066	0.2604958	0.2235970	0.4133042	0.2059538	0.1554199	0.0168146	0.5755285	0.1940640	0.0609427	0.6074305	0.3360254	0.0323026	0.0588547	0.1888742	0.1854145	0.5528437	0.0658374	0.6340879	0.7075789	0.1278346	0.2122170	0.1810788	0.7014011	0.0322153	0.2530602	0.2717511	0.6587273	0.0270790	0.4350146	0.0774626	0.3091177	0.5651278	0.6523485	0.5803013	0.6274580	0.2194152	0.2769483	0.7423247	0.3102333	0.6527728	0.6686461	0.4635772	0.0090439	0.0857423	0.4644268	0.1104743	0.0306420	0.3919719	0.5858702	0.1574196	0.0315299	0.0006395	0.6383968	0.6746568	0.2838479	0.5830776	0.0119762	0.6366817	0.4375692	0.4753119	0.3793405	0.3031648	0.4265044	0.5637178	0.2875730	0.0013125	0.5520659	0.5510082	0.4644120	0.6168310	0.6943773	0.7358744	0.1021845	0.5021986	0.1187022	0.4497098	0.2433690	0.2168289	0.1724919	0.6991431	0.1371331
100	0.6246880	0.5382061	0.4206916	0.5429593	0.5736983	0.3193893	0.4121361	0.6307936	0.4783025	0.2302986	0.5831819	0.4321118	0.4032736	0.2613687	0.0594099	0.0881308	0.2095228	0.0079357	0.1249211	0.1556533	0.2041410	0.3980324	0.2195891	0.2167573	0.0165369	0.6545869	0.1522804	0.0961049	0.4500727	0.3559517	0.0438016	0.0141403	0.3078447	0.1587625	0.6478151	0.0521608	0.5465478	0.6185630	0.1098944	0.1894509	0.3243795	0.6326816	0.0301018	0.3101279	0.3053859	0.6944398	0.0106206	0.6153530	0.1043784	0.1488930	0.7169094	0.6607396	0.6904928	0.7268520	0.2853760	0.2689066	0.6359959	0.3689556	0.6382206	0.6165406	0.4239594	0.0039666	0.1074453	0.5674570	0.0245260	0.0371461	0.3527801	0.5171039	0.1367034	0.0563062	0.0107218	0.5667041	0.6082157	0.2949801	0.4791379	0.0123379	0.6880017	0.7056623	0.3376104	0.3909732	0.3194907	0.4730104	0.6314570	0.1568242	0.0023755	0.2892543	0.6471454	0.5836699	0.6579710	0.8306721	0.6132013	0.0755800	0.3905931	0.2115364	0.5026411	0.3046932	0.2376253	0.0617561	0.5337874	0.0947773
150	0.6500117	0.6719854	0.5575831	0.6097669	0.4937423	0.3435011	0.4777786	0.5577130	0.5620906	0.1894361	0.5469597	0.4421351	0.3663294	0.3192174	0.0612135	0.2062567	0.1210126	0.0271605	0.1554545	0.2083641	0.2202864	0.4417889	0.1869978	0.2033460	0.0100604	0.8122224	0.1311686	0.0902957	0.6660820	0.3897024	0.0299357	0.0219052	0.2760989	0.1425677	0.5791640	0.0591973	0.6703892	0.6477255	0.1414778	0.2736609	0.3130099	0.5415623	0.0494589	0.2189870	0.3514614	0.6673996	0.0036289	0.5628159	0.0629623	0.1490170	0.7296775	0.5715427	0.6352881	0.6224492	0.2782795	0.3228341	0.6037954	0.4242493	0.5726416	0.5803671	0.3858660	0.0216746	0.0822869	0.6209050	0.0037088	0.0381472	0.3640266	0.6079044	0.1679519	0.1184921	0.0077786	0.7013915	0.5550450	0.2691192	0.4906266	0.0172963	0.5611310	0.5665576	0.3736389	0.5826678	0.2372594	0.4688986	0.7306043	0.2353210	0.0022933	0.1985439	0.7403422	0.3979110	0.7092302	0.6466385	0.6308685	0.0901663	0.5291550	0.2379337	0.3665149	0.2277084	0.2561632	0.1216344	0.5390073	0.0929965
200	0.5968608	0.8153680	0.5546952	0.7184515	0.4510788	0.3512293	0.3890067	0.4123791	0.5686200	0.2247469	0.5674464	0.4735326	0.3465178	0.3406938	0.0868982	0.3583572	0.0403585	0.0097553	0.1254417	0.1626651	0.1845946	0.4629733	0.1642315	0.2032745	0.0248551	0.5250617	0.1554079	0.0789511	0.6874342	0.4505156	0.0193100	0.0175748	0.3066390	0.0614550	0.5463845	0.1037118	0.6798959	0.6079510	0.1297971	0.3271738	0.4103161	0.5843615	0.0631460	0.1569931	0.3061798	0.7665935	0.0018932	0.5984790	0.0609169	0.1770296	0.6336554	0.7792161	0.5829864	0.6640812	0.3185544	0.3325028	0.5968502	0.3884755	0.6553339	0.6054830	0.4085941	0.0089676	0.0943858	0.5401421	0.0048438	0.0268979	0.3922343	0.6138069	0.1210014	0.1756169	0.0057094	0.7112151	0.7281238	0.2118825	0.5299096	0.0132081	0.7289802	0.5762836	0.4608254	0.5198504	0.2430090	0.4165435	0.6997553	0.2075701	0.0095785	0.1259287	0.5023375	0.4173394	0.5892875	0.7178498	0.6879307	0.0777027	0.4847426	0.2395543	0.4857438	0.2580066	0.2966492	0.0886334	0.5885596	0.1256112
250	0.5403907	0.6321116	0.5241738	0.6854412	0.6555515	0.3368122	0.4508373	0.4465862	0.5346922	0.2501464	0.4815312	0.4752232	0.4199500	0.4034960	0.3504942	0.6161980	0.0140331	0.0171545	0.1096117	0.1534613	0.1131842	0.3772195	0.1332852	0.2584982	0.0243939	0.7642957	0.1346641	0.0772408	0.6307647	0.4765982	0.0189934	0.0047577	0.2521005	0.1316033	0.4528100	0.1730152	0.7791495	0.4449930	0.2209309	0.3791760	0.3349060	0.5629311	0.0782533	0.2036729	0.3200284	0.6683191	0.0042855	0.4838039	0.0453448	0.1904944	0.6222682	0.6720963	0.6359376	0.6223899	0.1755061	0.3215713	0.6012340	0.3553598	0.6482203	0.5920934	0.4971640	0.0065057	0.0561116	0.7280834	0.0092849	0.0803999	0.3731634	0.4546907	0.2326790	0.2029111	0.0007734	0.6267166	0.6756870	0.1670808	0.4689913	0.0111616	0.6410060	0.6563065	0.4215874	0.4958536	0.2410102	0.6166990	0.6770081	0.2688513	0.0027202	0.0875581	0.3580916	0.4607721	0.6166716	0.7929864	0.5582103	0.0405030	0.4431345	0.2297356	0.5556998	0.2690767	0.2811116	0.0367399	0.5715198	0.3110049
300	0.6186362	0.7707571	0.6559084	0.5952714	0.5837586	0.2737888	0.5707795	0.5050646	0.5684812	0.2851291	0.7218332	0.4356821	0.4470780	0.4458816	0.4765987	0.5613189	0.0112667	0.0109878	0.1408900	0.1622609	0.1140975	0.3123815	0.1773223	0.2013986	0.0074821	0.7574201	0.1056621	0.0559352	0.6536168	0.3683194	0.0055330	0.0061330	0.2476328	0.0989424	0.4031835	0.1147937	0.6075626	0.4169482	0.3491652	0.4065773	0.4142917	0.6768255	0.0416148	0.2310866	0.1411502	0.7192513	0.0011581	0.4987032	0.0768299	0.1339556	0.6371663	0.6605013	0.5305786	0.5417749	0.1422778	0.2939995	0.5969790	0.3473833	0.6450858	0.5908142	0.5018254	0.0010813	0.0540739	0.7512351	0.0001923	0.0677089	0.3373290	0.4781496	0.2306863	0.2313945	0.0000000	0.5205710	0.5814317	0.1483089	0.3407176	0.0190477	0.5300510	0.7666633	0.3783932	0.5012791	0.2073597	0.4870266	0.7030859	0.3895792	0.0061805	0.0975982	0.4615107	0.6033877	0.6443873	0.5963227	0.6255130	0.0259611	0.4397278	0.2465877	0.5524439	0.2789938	0.2341019	0.0223091	0.4981028	0.4363738
350	0.6947225	0.6976044	0.6842533	0.5762497	0.7825793	0.3178581	0.4052466	0.5773967	0.5070398	0.2576746	0.5056833	0.4443779	0.3404880	0.4606703	0.5684345	0.5858029	0.0231601	0.0052268	0.1649732	0.1512609	0.1543108	0.3425108	0.1701082	0.2349307	0.0145326	0.5596864	0.1033568	0.0809893	0.5766767	0.4192619	0.0128211	0.0062651	0.2360644	0.1636381	0.4479845	0.0978490	0.6364697	0.3579994	0.3141092	0.4156285	0.3953956	0.6019212	0.0712509	0.3197671	0.0569239	0.7389150	0.0000366	0.5677749	0.0396388	0.1725154	0.5658850	0.6793514	0.6747587	0.5231819	0.0965291	0.2635121	0.7986881	0.3503132	0.5872336	0.5742614	0.4845693	0.0131656	0.0516524	0.6686989	0.0008230	0.0825317	0.4474212	0.4076958	0.3255401	0.2131903	0.0004858	0.6446654	0.5506647	0.1567996	0.4058045	0.0308229	0.6265290	0.6289524	0.4981569	0.4745982	0.2375608	0.4650015	0.6048003	0.3600669	0.0048277	0.1220815	0.5084064	0.4749508	0.6094327	0.6539907	0.6176711	0.0379588	0.4687973	0.2889739	0.5596312	0.2812319	0.3971603	0.0495238	0.6068643	0.4332432
400	0.7171907	0.6986878	0.6602280	0.6566144	0.5355546	0.4715521	0.5714434	0.4063723	0.5873347	0.2935023	0.5800649	0.3403481	0.3658899	0.5738034	0.5451428	0.6827640	0.0157900	0.0074286	0.1607006	0.1208336	0.1142080	0.4070068	0.1054059	0.2859182	0.0123199	0.6947529	0.1431097	0.0272612	0.6283345	0.4750991	0.0067859	0.0294127	0.2853890	0.1405999	0.5898209	0.0956909	0.7279160	0.3437771	0.2829933	0.4701045	0.3210498	0.5963831	0.0936853	0.5215784	0.0687535	0.6899921	0.0003389	0.5309046	0.0473180	0.1773579	0.6524439	0.5955595	0.6558664	0.5158917	0.0814338	0.2643754	0.7678511	0.3384557	0.7010780	0.4963268	0.3419321	0.0116644	0.0626172	0.7345741	0.0003802	0.1535952	0.3807364	0.2881532	0.3108805	0.2408542	0.0011851	0.6782408	0.5249085	0.2306658	0.4159662	0.0735999	0.6057082	0.7016584	0.4858604	0.5897128	0.1627641	0.4896704	0.5549908	0.3748938	0.0014411	0.0891297	0.5069358	0.6006160	0.5963484	0.6380910	0.5832860	0.0336506	0.3857122	0.2966017	0.6534789	0.2778668	0.3521157	0.0818811	0.6408803	0.3446194
450	0.6793078	0.7124244	0.6520082	0.6080937	0.6182306	0.5812079	0.4233254	0.4194588	0.4447470	0.1612064	0.5557666	0.4421292	0.3051402	0.5389398	0.6111993	0.6650675	0.0199589	0.0069917	0.0815518	0.1074467	0.0986836	0.3610645	0.1525457	0.2780797	0.0213501	0.7106884	0.1032086	0.0565315	0.5866939	0.3885492	0.0103975	0.0038121	0.2932386	0.1166508	0.6301831	0.0427254	0.6551950	0.3211761	0.2563518	0.3277064	0.4167175	0.5689521	0.0834013	0.5311246	0.0547566	0.7604494	0.0024233	0.5431979	0.0409904	0.1268622	0.5924197	0.4799896	0.6726328	0.5122650	0.0477689	0.2767025	0.6463366	0.2932312	0.6095893	0.6349049	0.3293109	0.0225616	0.0619387	0.6729275	0.0000293	0.0969942	0.3759072	0.3213064	0.3637550	0.2400283	0.0043392	0.6565380	0.5800253	0.2108252	0.4460132	0.0645188	0.5460109	0.5551019	0.4293478	0.4685679	0.1876609	0.5119122	0.5765246	0.4190200	0.0123318	0.0775327	0.5149578	0.5515136	0.7056253	0.4906472	0.6508930	0.0034612	0.4477627	0.3302922	0.6448950	0.2190136	0.3352328	0.0326806	0.5912175	0.3891413
500	0.6188606	0.6337096	0.7069513	0.6660051	0.7179542	0.6981798	0.4138326	0.4205943	0.6233557	0.2329781	0.4581096	0.2677405	0.3017405	0.6766333	0.6721264	0.7618802	0.0078661	0.0102016	0.1005278	0.1090205	0.2084878	0.3104198	0.1640764	0.2862002	0.0255799	0.6188092	0.1195660	0.0850436	0.5201840	0.4609859	0.0155346	0.0103518	0.2988540	0.2282662	0.6882691	0.0592912	0.6469706	0.3441487	0.2870595	0.3668517	0.4408055	0.7108267	0.0501024	0.5788222	0.0411226	0.7405371	0.0000573	0.5553903	0.0596165	0.1194977	0.5738134	0.5750430	0.5940537	0.5893015	0.0573405	0.3137094	0.5606411	0.3254379	0.7625113	0.5026319	0.3206864	0.0071689	0.0620973	0.7570187	0.0004779	0.0843009	0.3632922	0.3720500	0.3617924	0.3025352	0.0022713	0.7402064	0.6060093	0.2165510	0.4218423	0.1032005	0.7412213	0.8808752	0.4509281	0.5793594	0.1925614	0.5275198	0.4954169	0.4259228	0.0047535	0.0643807	0.5162411	0.6208812	0.5958431	0.5753194	0.6862355	0.0112262	0.4598424	0.3480805	0.6429317	0.3285373	0.3527862	0.0320352	0.5167086	0.3413307
550	0.6389879	0.7907453	0.7358707	0.6868205	0.5816484	0.6258465	0.5291043	0.4110385	0.5380225	0.2376817	0.5129746	0.2745038	0.2806454	0.5453261	0.7237462	0.6032220	0.0825762	0.0198088	0.1805092	0.0994042	0.1613703	0.2821406	0.1780967	0.2437971	0.0408304	0.7020214	0.1168923	0.1252374	0.5750643	0.5326718	0.0130069	0.0103589	0.0947248	0.2844901	0.6029024	0.0145438	0.3764507	0.4192521	0.3015061	0.3009996	0.3544423	0.6243942	0.0808155	0.5854436	0.0615535	0.6725397	0.0063728	0.4989877	0.1151744	0.5165347	0.4430579	0.6229825	0.7267933	0.5498149	0.0396564	0.3056588	0.7429206	0.3445516	0.5724313	0.5870796	0.3742708	0.0118696	0.0733112	0.6894343	0.0472335	0.0889357	0.3019395	0.3141485	0.3471571	0.2348333	0.0028739	0.6146185	0.5418632	0.1586289	0.4323842	0.0782526	0.5409374	0.4449252	0.5918378	0.5222371	0.2865300	0.4420496	0.5337181	0.3485856	0.0134816	0.2479527	0.5372544	0.5315890	0.6889965	0.7689104	0.5072635	0.0005065	0.3913505	0.2685414	0.4957710	0.2880980	0.2981459	0.5911589	0.6095507	0.4119908
600	0.5610576	0.6572352	0.6961669	0.5945182	0.6692157	0.5923487	0.4315983	0.3854318	0.4322508	0.1804214	0.4621401	0.2154189	0.2600189	0.5256347	0.6858307	0.5988376	0.1715073	0.0093726	0.1275651	0.1341974	0.1616058	0.2434316	0.1367221	0.2773396	0.0268960	0.6405149	0.1191830	0.0892486	0.6744185	0.4139094	0.0017340	0.0243084	0.1113028	0.2109810	0.7095326	0.0212060	0.3094004	0.3362485	0.2553559	0.3992202	0.3988294	0.5973608	0.0382048	0.5417631	0.0430941	0.7418774	0.0469378	0.6640837	0.1050478	0.6388058	0.3975184	0.6749362	0.6261441	0.5294790	0.0418086	0.2841817	0.6068888	0.3563635	0.6541256	0.6396259	0.5453052	0.0084025	0.1103431	0.7314188	0.0866599	0.0747883	0.4138764	0.3107751	0.3213494	0.1471872	0.0191897	0.6953211	0.5182463	0.1903702	0.3756347	0.0784223	0.5864731	0.2363692	0.6175624	0.5118679	0.1983931	0.3928533	0.5837815	0.4785924	0.0254729	0.4518724	0.6009404	0.6497238	0.7483993	0.6161247	0.5497316	0.0002433	0.5046497	0.3248974	0.5833117	0.2460657	0.2687145	0.6898220	0.5002944	0.4465873
