G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G65A	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
0.0000000	0.6495453	0.9491177	0.1795976	0.4298661	0.4402326	0.7740445	0.1716221	0.6921214	0.1805758	0.9999999	0.8752538	0.8629590	0.2284510	0.1226174	0.0758517	0.7414199	0.2752435	0.0950146	0.1866587	0.3974026	0.7017152	0.1830794	0.7758074	0.5930526	0.1184378	0.3398593	0.1379624	0.7144092	0.1008926	0.2585416	0.2520820	0.9762822	0.3096238	0.1906685	0.9514304	0.7426368	0.4554678	0.9656782	0.4016377	0.6452811	0.9976202	0.0652109	0.0176096	0.7503452	0.9923739	0.9632427	0.0538345	0.2029105	0.9999982	0.8253832	0.1111739	0.9171989	0.9621452	0.9962063	0.7966340	0.9957914	0.0185693	0.2888787	0.1113490	0.8732367	0.3916517	0.0062803	0.0157294	0.5706099	0.9252109	0.6782607	0.0055877	0.9445022	0.2138839	0.0128633	0.5129897	0.5931514	0.0745061	0.0021428	0.8463395	0.9826471	0.0002815	0.1507884	0.1146793	0.6207992	0.8143488	0.7987314	0.1231339	0.0558336	0.1722246	0.9970746	0.4314619	0.8551417	0.1835587	0.2541858	0.1263407	0.5205449	0.9980982	0.0069281	0.0667775	0.9995608	0.5834183	0.8205733	0.7486341
0.2239288	0.0000000	0.9491185	0.1795955	0.4298659	0.4402326	0.7740390	0.1716216	0.6921305	0.1805718	0.9999999	0.8752556	0.8629591	0.2284578	0.1226143	0.0758615	0.7414157	0.2752386	0.0950100	0.1866583	0.3974070	0.7017219	0.1831038	0.7758075	0.5930527	0.1184381	0.3398600	0.1379618	0.7144110	0.1008926	0.2585416	0.2520819	0.9762821	0.3096167	0.1906558	0.9514309	0.7426367	0.4554678	0.9656785	0.4016400	0.6452732	0.9976203	0.0652109	0.0176096	0.7503452	0.9923744	0.9632423	0.0538345	0.2029105	0.9999982	0.8256068	0.0335600	0.8134681	0.9622054	1.0000000	0.7966339	0.9957915	0.0185692	0.2888795	0.1499261	0.8732593	0.3916669	0.0062799	0.0157291	0.5706086	0.9252117	0.6782606	0.0055872	0.9445128	0.2138873	0.1838783	0.5129897	0.5931505	0.0779980	0.0034842	0.8463395	0.9826471	0.0139381	0.1507879	0.1114341	0.6207994	0.8143488	0.7987596	0.1231334	0.0558329	0.1722232	0.9970746	0.4314605	0.8551420	0.1835590	0.2541830	0.1263511	0.5205507	0.9980985	0.0069280	0.0667800	0.9995608	0.5834136	0.8205730	0.7486419
0.3472615	0.6535823	0.0000002	0.1795980	0.4298656	0.4402326	0.7740449	0.1716224	0.6921215	0.1805766	0.9999999	0.8752539	0.8629590	0.2284489	0.1226187	0.0758525	0.7414188	0.2752441	0.0950159	0.1866594	0.3974024	0.7017138	0.1830759	0.7758075	0.5930526	0.1184382	0.3398596	0.1379624	0.7144088	0.1008926	0.2585416	0.4447157	0.9762823	0.3096231	0.1906703	0.9514306	0.7426368	0.4554677	0.9656782	0.4005969	0.6459121	0.9976201	0.0652109	0.0176096	0.7503451	0.9923740	0.9632429	0.0538345	0.2029105	0.9999982	0.8259388	0.0169450	0.8052467	0.9622141	1.0000000	0.7962949	0.9957914	0.0185693	0.2812810	0.1733989	0.8732376	0.3916511	0.0062954	0.0157294	0.6681752	0.9665152	0.6782607	0.0055386	0.9445029	0.2138834	0.0128615	0.5129994	0.5931515	0.1611920	0.0043004	0.8463396	0.9826471	0.0148132	0.1508013	0.1114351	0.6203202	0.8143488	0.7987302	0.4386953	0.0558336	0.1722248	0.9970746	0.4314616	0.8551446	0.1902602	0.2155268	0.1263414	0.5205429	0.9974867	0.0069281	0.0667768	0.9995608	0.5834175	0.8205736	0.7486356
0.3456786	0.6495467	0.9448708	0.0000000	0.5711369	0.4402326	0.7740422	0.1716232	0.6921252	0.1805773	0.9999999	0.8752557	0.8629589	0.2284454	0.1226200	0.0758580	0.7414121	0.2752425	0.0950164	0.1866615	0.3974049	0.7017141	0.1798521	0.7757333	0.5930563	0.1184396	0.3398608	0.1379620	0.7144084	0.1008926	0.2585416	0.2523410	0.9762824	0.3096190	0.1906704	1.0000000	0.7426368	0.4554677	0.9656791	0.4016470	0.6452786	0.9976201	0.0652110	0.0176175	0.7503653	0.9922518	0.9632434	0.0538345	0.2029105	0.9999982	0.7838549	0.0170432	0.8043784	0.9635788	1.0000000	0.7966333	0.9957913	0.0431247	0.2813624	0.1542477	0.9205149	0.3388625	0.0064255	0.0157291	0.5710673	0.9253678	0.6782607	0.0055881	0.9445074	0.2138845	0.1840493	0.5129994	0.5931490	0.0854726	0.0042902	0.8489464	0.9826471	0.0154177	0.1507888	0.0715775	0.6207993	0.8143215	0.7987397	0.1242600	0.0558329	0.1722243	0.9970746	0.4314621	0.8551426	0.1835594	0.2540412	0.1263454	0.4899039	0.9980977	0.0515422	0.0667765	0.9995608	0.5833618	0.8500558	0.7463829
0.3456793	0.6495489	0.9469315	0.1226783	0.0000000	0.4402326	0.7740424	0.1716231	0.6921262	0.1805770	0.9999999	0.8752556	0.8629589	0.2284460	0.1226205	0.0758593	0.7414126	0.2752427	0.0950168	0.1866614	0.3974048	0.7017138	0.1813223	0.7757664	0.5930560	0.1184395	0.3398609	0.1379619	0.7144085	0.1008926	0.2585416	0.2522146	0.9762824	0.3096181	0.1906694	0.9787713	0.7426368	0.4554677	0.9656788	0.4016469	0.6452787	0.9976201	0.0652109	0.0176136	0.7503555	0.9923090	0.9632433	0.0538345	0.2029105	0.9999982	0.9999988	0.0170431	0.8043544	0.9630081	1.0000000	0.7966334	0.9957910	0.0078783	0.2849827	0.4388022	0.6385609	0.2897986	0.0063577	0.0157291	0.5708445	0.9252912	0.6782607	0.0055881	0.9445085	0.2138843	0.1840504	0.5129978	0.5931502	0.0745455	0.0042902	0.8478665	0.9826471	0.0002756	0.1507888	0.2486448	0.6207994	0.8143350	0.7987417	0.1237112	0.0558330	0.1722247	0.9970746	0.4314622	0.8551428	0.1835594	0.2541115	0.1263465	0.5043714	0.9980980	0.0202528	0.0667763	0.9995608	0.5833864	0.8349330	0.7474437
0.3456778	0.6495467	0.9491314	0.1799133	0.7885158	0.0000000	0.7740424	0.1716223	0.6921258	0.1805750	0.9999999	0.8752548	0.8629576	0.2284514	0.1226178	0.0758576	0.7414164	0.2752420	0.0950143	0.1866594	0.3974044	0.7017164	0.1833774	0.7743037	0.5951797	0.0396921	0.1739596	0.4920666	0.4674411	0.0269702	0.0781825	0.3985959	0.9762823	0.3096195	0.1906649	0.9512496	0.7425690	0.4532740	0.9657204	0.4010574	0.6456299	0.9999233	0.0651976	0.0168888	0.7506808	0.9910393	0.9299113	0.0538346	0.2029097	0.9999995	0.7629763	0.0516886	0.9019157	0.9591911	1.0000000	0.8929724	0.9985348	0.1163175	0.3517240	0.1575270	0.6385657	0.3641563	0.5237477	0.0057251	0.6257934	0.6218043	0.6782607	0.0055805	0.9445154	0.3289143	0.0128462	0.5130477	0.5931172	0.1348908	0.0085931	0.8463288	0.9829821	0.0357546	0.1410388	0.3472003	0.4046424	0.8179722	0.8079744	0.0972706	0.0570947	0.0220176	0.9969524	0.3743971	0.8552231	0.1964299	0.2192231	0.1263439	0.5206446	0.9994284	0.0069458	0.0651969	0.7473272	0.5829395	0.8498416	0.7530410
0.3456786	0.6495470	0.9490821	0.1787319	0.2858987	0.9999160	0.0000000	0.1716224	0.6921243	0.1805757	0.9999999	0.8752546	0.8629610	0.2284502	0.1226183	0.0758560	0.7414170	0.2752428	0.0950150	0.1866595	0.3974037	0.7017153	0.1582028	0.9286097	0.4543804	0.4290455	0.3236260	0.2325522	0.6072689	0.4451378	0.4660808	0.2690854	0.9762823	0.3096206	0.1906670	0.9519218	0.7430091	0.4681704	0.9568001	0.3908512	0.6518607	0.6770115	0.2158514	0.2292473	0.6665796	0.9914781	0.9672538	0.0538344	0.2029117	0.9999964	0.9382733	0.0256958	0.5802787	0.9013042	0.9999999	0.8349603	0.9770231	0.2441608	0.1749383	0.0825261	0.8719125	0.4092056	0.0031448	0.0004310	0.6462525	0.9635711	0.6782607	0.0024991	0.9432009	0.2362122	0.2148470	0.5026382	0.6035310	0.0821325	0.1480115	0.8463697	0.8685109	0.0026679	0.3914014	0.0877715	0.9360179	0.7085171	0.7777528	0.1436721	0.0518204	0.6442166	0.9970705	0.3838431	0.8299227	0.0943043	0.2870963	0.1267983	0.5202850	0.9953728	0.0067333	0.0664034	0.9999612	0.5791406	0.6418218	0.6922601
0.3546802	0.6737438	0.9934090	0.1975239	0.4277128	0.4402274	0.7760885	0.0000000	0.7163879	0.1721737	0.9999999	0.8743491	0.8630117	0.2317913	0.1275745	0.0872403	0.7448463	0.2767944	0.0975737	0.1791411	0.3876197	0.6866730	0.1641197	0.7759247	0.5926147	0.1134705	0.3441062	0.1352393	0.7189975	0.1008920	0.2585411	0.2554532	0.9979096	0.2781964	0.1828291	0.9406230	0.7426687	0.4554566	0.9655030	0.3999263	0.6463091	0.9980086	0.0652120	0.0176674	0.7504908	0.9915025	0.9621681	0.0538345	0.2029107	0.9999980	0.8265390	0.0162560	0.8060595	0.9616178	1.0000000	0.7943398	0.9959555	0.0174498	0.2942191	0.1751693	0.8515500	0.2873458	0.0062781	0.0164795	0.5660112	0.9225643	0.6793057	0.0055147	0.9535762	0.2094443	0.1832576	0.5129937	0.5939090	0.0794513	0.0043135	0.8456882	0.9826912	0.0149460	0.1505776	0.1113145	0.6209147	0.9587503	0.7859842	0.1130969	0.0568949	0.1715173	0.9970643	0.4338401	0.8568910	0.1837774	0.2468664	0.1351612	0.5224505	0.9981005	0.0017560	0.0581269	0.9995601	0.5861937	0.8151192	0.7330821
0.2933830	0.5059195	0.9491181	0.1795970	0.4298640	0.4402326	0.7740409	0.1716229	0.0000008	0.1805755	0.9999999	0.8752562	0.8629590	0.2284485	0.1226205	0.0758651	0.7414112	0.2752413	0.0950160	0.1866612	0.3974061	0.7017154	0.5681384	0.7771734	0.5930526	0.1184397	0.3398617	0.1379616	0.7144092	0.1008926	0.2585416	0.2520819	0.9762825	0.3096138	0.1906639	0.9514314	0.7426368	0.4554678	0.9656694	0.4016481	0.6452760	0.9976201	0.0652048	0.0172883	0.7495222	0.9973799	0.9632430	0.0538345	0.2029105	0.9999982	0.8257818	0.0214580	0.8073591	0.9622137	1.0000000	0.8072036	0.9957978	0.0185685	0.2888788	0.1631437	0.6385661	0.6622717	0.0034367	0.0157291	0.5706460	0.9253298	0.6782607	0.0055879	0.9445142	0.2138850	0.1839978	0.5129897	0.5932319	0.0791120	0.0039524	0.8463396	0.9826471	0.0145098	0.1507886	0.1114346	0.6207993	0.8155007	0.7990032	0.1231150	0.0558329	0.1722557	0.9970746	0.4314619	0.8551433	0.1835604	0.2545998	0.1263520	0.5205415	0.9980988	0.0069282	0.0667775	0.9995606	0.5854446	0.8205741	0.7944088
0.4324755	0.8788788	0.9384002	0.1369101	0.3790112	0.4401766	0.7870680	0.2128005	1.0000000	0.0000000	0.9999991	0.8677660	0.8633435	0.2550811	0.1075798	0.0366389	0.7682517	0.2878996	0.1149919	0.2825954	0.5141683	0.8963195	0.0284356	0.7422031	0.5834020	0.1968847	0.3593763	0.1937347	0.6424710	0.1008531	0.2585020	0.2564976	0.9611200	0.3704212	0.2395423	0.9729869	0.7426022	0.4554865	0.9640273	0.2935440	0.7190633	0.9798435	0.0652406	0.0190552	0.7538837	0.9711636	0.9711686	0.0538346	0.2029104	0.9999984	0.8546001	0.0175499	0.8127627	0.9537008	1.0000000	0.8149060	0.9909612	0.0411211	0.2359837	0.1982736	0.6434395	0.5702417	0.0204969	0.0134573	0.5905881	0.9102452	0.6774924	0.0001918	0.8754098	0.1841056	0.2031252	0.5125421	0.5908236	0.0847663	0.0138531	0.8475579	0.9796646	0.0127137	0.1624803	0.1467713	0.6166536	0.8070838	0.6975201	0.1309088	0.0534944	0.1871774	0.9971379	0.4387412	0.8446754	0.1823586	0.2977104	0.0852139	0.5184015	0.9968911	0.0208825	0.0866537	0.9995814	0.6004264	0.8279399	0.6228699
