G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G73A	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
0.2933775	0.9709247	0.9995370	0.1950643	0.5344290	0.1982791	0.2050277	0.4654215	0.7856850	0.4442811	0.8880856	0.0122749	0.7573724	0.1565003	0.0002412	0.5486856	0.0134020	0.8362586	0.3285163	0.1388918	0.2595514	0.8499611	0.6202228	0.6266936	0.3635135	0.0001702	0.0194654	0.3309566	0.0171437	0.2747620	0.0405785	0.3086829	0.9720339	0.4489606	0.3456373	0.9181690	0.9563894	0.8855604	0.6080678	0.2839093	0.9485775	0.3427229	0.7687242	0.9053802	0.0177474	0.1829497	0.6975968	0.8458713	1.0000000	0.0403710	0.9821141	0.4481533	0.9714872	0.3817409	0.3507971	0.1621248	0.1029439	0.1970105	0.5792326	0.2693724	0.0164684	0.0490738	0.3597893	0.0151172	0.7183389	0.4854078	0.9965083	0.5717516	0.6628962	0.6513366	0.3287460	0.0188350	0.5656602	0.5734384	0.0014140	0.9340482	0.2306389	0.4225559	0.5283290	0.0188767	0.5432221	0.7675365	0.4379484	0.8523022	0.9374568	0.3248485	0.6925732	0.7597638	0.8692562	0.8202606	0.7941095	0.3670108	0.9981956	0.1909693	0.0644460	0.8423542	0.7839747	0.4082657	0.4006453	0.8730939
0.6448824	0.1879203	0.9903340	0.3259681	0.3980592	0.1749271	0.4174430	0.4884061	0.8000066	0.4526998	0.9999035	0.2692500	0.7468727	0.1904348	0.1946019	0.7796105	0.4093946	0.0000000	0.0051982	0.0000000	0.3013863	0.6289172	0.8379670	0.2684294	0.2962070	0.0000000	0.0394420	0.0000033	0.1195486	0.0282752	0.3717118	0.0068623	0.1803861	0.3910695	0.4076883	0.9423072	0.9391715	0.0025065	0.0623537	0.3233203	0.8985849	0.6283381	0.9872114	0.9014889	0.2253897	0.1946320	0.9986334	0.7705185	0.7846738	0.6213111	0.9976517	0.5005467	0.3963975	0.3054845	0.0006060	0.6460525	0.0545111	0.1674875	0.3435940	0.7297590	0.0578536	0.5481437	0.1577986	0.0072344	0.6283725	0.5972074	0.5595601	0.2594149	0.4701610	0.1256167	0.2395513	0.3303063	0.5351906	0.5817113	0.4261657	0.8486041	0.9833434	0.9764906	0.6658699	0.0062173	0.6276070	0.7698287	0.6405932	0.5080209	0.8235227	0.0480485	0.7790500	0.1546458	0.9938132	0.5189684	0.7431881	0.3425435	0.8624528	0.1145586	0.8068383	0.7402692	0.7922639	0.3821341	0.9290101	0.8236881
0.4726500	0.4921337	0.7389642	0.5736512	0.2254614	0.0011892	0.2010227	0.1582327	0.6206149	0.2733692	0.6460539	0.6865216	0.6553618	0.1273010	0.2097739	0.9238024	0.2536184	0.0009242	0.4092428	0.6967282	0.3862841	0.4936240	0.3531308	0.8125897	0.6272643	0.5439035	0.4631964	0.0000002	0.0740902	0.1201119	0.3737645	0.2870455	0.9803126	0.7339313	0.4372838	0.1939134	0.4165059	0.0576756	0.1466284	0.4995033	0.7412283	0.5320903	0.3174990	0.7166036	0.0164651	0.0782422	0.7280635	0.7597113	0.7929581	0.7220755	0.9774872	0.4807906	0.8687833	0.5377099	0.0625269	0.5813187	0.1746732	0.0806314	0.6482113	0.0378294	0.0225069	0.1971614	0.3242752	0.4666867	0.6575080	0.0692978	0.6867107	0.4621113	0.4969225	0.6469744	0.1572058	0.0664982	0.2058213	0.3014350	0.0410547	0.3681248	0.2528239	0.4736093	0.7098759	0.0007513	0.2060735	0.6876117	0.7956552	0.7275167	0.9965306	0.6561776	0.3361635	0.5065109	0.3424988	0.6925464	0.6163608	0.2421650	0.9131781	0.4339899	0.2004652	0.9837158	0.7668429	0.2712129	0.5285206	0.7644197
0.1996898	0.1994145	0.7416557	0.0000136	0.5552530	0.1513615	0.2691363	0.3666976	0.8186780	0.5426444	0.9983949	0.5712724	0.6230282	0.2180119	0.0408534	0.9211280	0.0000000	0.0000019	0.0281634	0.0000000	0.3376169	0.7382060	0.8299949	0.3622029	0.4604691	0.0000000	0.0417768	0.0035176	0.3781743	0.0054098	0.8726426	0.0946736	0.2263086	0.0037386	0.6951348	0.9586792	0.9974675	0.5828518	0.2111206	0.3263646	0.7722650	0.7106193	0.9975731	0.4525692	0.4474182	0.1304899	0.9242000	0.0256087	0.1140546	0.0453691	0.9693321	1.0000000	0.9108736	0.9139299	0.0000000	0.2600688	0.1114427	0.3314062	0.7714531	0.1932619	0.5745193	0.5524850	0.5447411	0.0086705	0.4594642	0.6126014	0.8622217	0.1612719	0.6990679	0.4504563	0.4015067	0.5240246	0.5008143	0.6390001	0.5819043	0.7045607	0.5323532	0.9993132	0.4604775	0.0000021	0.4283362	0.5131912	0.9072233	0.5433950	0.9827369	0.0526220	0.7998194	0.5181789	0.9190276	0.9156729	0.6696684	0.5269054	0.9492010	0.0016749	0.2583509	0.5337750	0.5401018	0.8174463	0.7352436	0.7951476
0.9087251	0.2754291	0.6817810	0.7113191	0.2131649	0.1981147	0.0925865	0.2427695	0.9607775	0.5119674	0.9999030	0.2570656	0.7674184	0.1856512	0.3487973	0.9599598	0.2040114	0.9882294	0.5277700	0.3943063	0.4424876	0.1292548	0.4824849	0.8319583	0.8898438	0.7524307	0.4946126	0.6106097	0.3023878	0.4587464	0.1619088	0.1935427	0.9870399	0.5161480	0.1272042	0.8242028	0.7324849	0.7467862	0.4022143	0.3250395	0.8201068	0.7861994	0.3110450	0.8725113	0.3317860	0.6785709	0.6286590	0.0689998	0.1730632	0.6581739	0.8296791	0.4596761	0.8914823	0.0882989	0.1621107	0.0336564	0.1825364	0.4921177	0.8046158	0.0860521	0.1075893	0.6987535	0.9117845	0.0060237	0.6811798	0.1938454	0.4755651	0.8284230	0.7656813	0.6050559	0.0166043	0.1703112	0.3416011	0.6030355	0.2804989	0.1239982	0.5247981	0.3563975	0.8148980	0.0014819	0.3736663	0.8662307	0.3660815	0.5972852	0.6937722	0.0931898	0.6417429	0.6901628	0.6230182	0.3813541	0.8065025	0.6921562	0.7986986	0.4443576	0.0287770	0.8138041	0.4341665	0.4769194	0.6954567	0.4068806
0.5995414	0.6241775	0.9965942	0.4005893	0.3829440	0.0288794	0.3460779	0.4675148	0.5544412	0.5241290	0.9992608	0.4580097	0.7890433	0.0000000	0.0067660	0.9999990	0.1282262	0.1048557	0.2174117	0.0616934	0.4863898	0.1335668	0.3443884	0.5850282	0.7268830	0.2468769	0.0000000	0.0000000	0.0362105	0.1031481	0.2492894	0.0000000	0.9470195	0.4766258	0.7875017	0.9538305	0.9047188	0.9009475	0.4787255	0.3260367	0.7867653	0.8014637	1.0000000	0.7272680	0.4598276	0.5870259	0.4406561	0.8327091	0.9260413	0.6116086	0.5491662	0.2428161	0.6394049	0.0246560	0.0000000	0.5066048	0.4241912	0.5752311	0.6460743	0.2403838	0.0014142	0.4363565	0.2404244	0.3813834	0.2334993	0.2858687	0.5232143	0.5022241	0.6506084	0.2215628	0.1101389	0.1433815	0.7516754	0.2719124	0.1422855	0.3920550	0.5164085	0.8363174	0.4409156	0.0032234	0.7794688	0.3962903	0.5613618	0.3650060	0.9206157	0.2202560	0.9021566	0.5762669	0.6313876	0.7101732	0.8951356	0.0120334	0.9794623	0.3717918	1.0000000	0.6407696	0.9571621	0.3763574	0.6759855	0.5360932
0.5017751	0.8284057	0.3056010	0.0808839	0.5558423	0.1990930	0.1901081	0.5715896	0.8050231	0.3253847	0.9999999	0.4045750	0.4646732	0.3036345	0.6066450	0.9983011	0.0013472	0.8019154	0.0401996	0.0606346	0.5210429	0.4929114	0.5838814	0.6762339	0.6275904	0.3925224	0.0314490	0.2643890	0.1387776	0.3911279	0.0656838	0.5169618	0.2775549	0.2917658	0.4412901	0.8407830	0.7439075	0.9265813	0.7907927	0.3243012	0.8494821	0.7689294	0.5176029	0.4995766	0.0313886	0.2839001	0.7268073	0.8682059	0.9698467	0.3688274	0.8220148	0.4240411	0.5198960	0.7529799	0.0000000	0.2755222	0.1318437	0.5241375	0.4945916	0.1889549	0.4078869	0.0411856	0.0018285	0.1039601	0.2593942	0.1457595	0.4963004	0.5873298	0.7628890	0.5572783	0.0101235	0.1505245	0.6243961	0.4494626	0.0059588	0.4465146	0.2775045	0.9848084	0.5599782	0.0051081	0.3906187	0.4230467	0.9592881	0.8471154	0.8824762	0.6830487	0.7314374	0.1098503	0.9833180	0.7902390	0.1837956	0.1714923	0.9050675	0.0338320	0.1690149	0.8215487	0.6827587	0.9839038	0.9289728	0.3116086
0.8133620	0.9643127	0.7442849	0.1988096	0.4267196	0.1981302	0.5056111	0.5192499	0.6616557	0.5034440	0.9219434	0.3957821	0.6613316	0.0538327	0.1031829	1.0000000	0.1134494	0.0322905	0.1321778	0.0798488	0.0962346	0.9996445	0.4383473	0.8738962	0.1588037	0.1000253	0.3052153	0.0000000	0.0010997	0.1774857	0.0024247	0.0655235	0.8950350	0.4907504	0.7497448	0.5364185	0.5583290	0.0050768	0.0753621	0.3741823	0.7618140	0.6443960	0.3840615	0.8707060	0.0158759	0.0837767	0.6369546	0.5706734	0.5510873	0.3319219	0.9985688	0.1807943	0.8573242	0.4463578	0.1258801	0.1462309	0.0003126	0.0973354	0.4765200	0.3725508	0.9970790	0.0656009	0.0239234	0.1862039	0.3582086	0.1876095	0.7400290	0.1207752	0.9936483	0.9461715	0.0459715	0.2749155	0.1728949	0.2328199	0.2928207	0.4886483	0.6155006	0.1619831	0.3780065	0.0016527	0.1968165	0.9071925	0.9999911	0.7564608	0.8870941	0.2701839	0.7046897	0.2201312	0.8098792	0.6880137	0.6606486	0.0428041	0.9997648	0.0653141	0.7627353	0.9334850	0.8907261	0.5652201	0.8489506	0.3512012
0.7522984	0.1587069	0.7820326	0.8429718	0.5083520	0.1981240	0.1071110	0.0939060	0.8625538	0.5068659	0.9999390	0.2162405	0.7769400	0.3963325	0.6615504	0.0637517	0.3145442	0.9923562	0.6099115	0.4872387	0.3848282	0.2900785	0.4918589	0.8162607	0.7398956	0.7173503	0.4686499	0.7465187	0.9132379	0.9259575	0.1614800	0.3744955	0.6734127	0.8738665	0.3627358	0.8877983	0.7888619	0.9304319	0.8261448	0.5361420	0.3704804	0.2160058	0.6076613	0.7590458	0.0920862	0.5550613	0.6571040	0.1566019	0.2505366	0.3580993	0.7392418	0.7769568	0.9449114	0.1643100	0.1381474	0.0197064	0.3361900	0.7699999	0.6155345	0.1295426	0.6060256	0.2974639	0.3880163	0.0392722	0.4871779	0.4766484	0.4080619	0.6795044	0.8620431	0.7449883	0.2348075	0.0206702	0.8864417	0.3817869	0.0257872	0.3026921	0.3788525	0.9292178	0.8441957	0.1222730	0.2135864	0.9621113	0.7070614	0.6083757	0.8002915	0.0347150	0.3518270	0.5558765	0.6202434	0.5108486	0.6637898	0.4385468	0.7307196	0.1972313	0.1735008	0.7577484	0.2617226	0.5548173	0.2052761	0.4625974
0.4954640	0.2630661	0.6694336	0.8202969	0.2661368	0.1985422	0.1832615	0.2699055	0.8579837	0.3861961	0.7998805	0.4780250	0.4693894	0.2639539	0.5542820	0.9911923	0.4526855	0.0000001	0.7201455	0.6068529	0.5194933	0.1249726	0.3568053	0.7227676	0.7851472	0.8244894	0.5932946	0.0014030	0.3248299	0.1714560	0.0000114	0.0000003	0.9922859	0.2836881	0.0784819	0.3037405	0.4202834	0.2208921	0.2215697	0.6967329	0.9590926	0.7119861	0.6735915	0.7619729	0.3346049	0.1839086	0.7717875	0.7638535	0.8005232	0.7457128	0.9999761	0.5835237	0.8096754	0.4706501	0.1364516	0.1603723	0.0002288	0.3008532	0.5922285	0.1605600	0.1449776	0.3116698	0.1920264	0.2756893	0.5201549	0.0382017	0.6841722	0.9353437	0.6966058	0.3578008	0.2482380	0.0003497	0.7604286	0.0832347	0.0698474	0.7725867	0.2159650	0.9917349	0.7449300	0.0006775	0.8095114	0.5815300	0.9997478	0.6614738	0.6552604	0.1977314	0.3816748	0.6646154	0.6263779	0.6143941	0.6885242	0.3779622	0.5489717	0.0768771	0.4179362	0.9619505	0.8331036	0.6483121	0.3504546	0.6934788
