G38	G1	-
G29	G1	-
G8	G1	+
G2	G1	+
G12	G1	-
G22	G1	-
G6	G2	-
G5	G3	-
G5	G4	-
G40	G4	-
G25	G4	+
G19	G4	+
G17	G4	+
G6	G5	+
G3	G5	-
G21	G5	-
G37	G6	-
G19	G6	-
G3	G6	+
G40	G6	-
G7	G6	+
G13	G6	+
G12	G6	-
G41	G7	-
G38	G7	-
G8	G7	-
G12	G7	-
G18	G7	-
G22	G8	+
G9	G8	+
G4	G8	+
G38	G8	-
G25	G8	-
G8	G9	-
G10	G9	+
G25	G9	+
G23	G10	+
G11	G10	+
G23	G11	-
G22	G11	-
G26	G12	-
G25	G12	-
G14	G13	-
G24	G14	+
G23	G15	+
G24	G15	-
G22	G16	-
G21	G17	+
G21	G18	-
G20	G19	+
G21	G20	-
G39	G20	-
G22	G21	+
G23	G22	-
G15	G22	-
G16	G22	-
G24	G23	+
G20	G23	-
G25	G24	-
G26	G25	+
G38	G26	+
G14	G26	-
G20	G27	+
G13	G27	+
G28	G27	+
G40	G27	+
G16	G27	-
G8	G27	+
G26	G27	+
G23	G27	-
G24	G27	-
G27	G28	-
G29	G28	+
G20	G28	+
G10	G28	+
G30	G29	+
G8	G29	+
G12	G29	-
G15	G29	-
G10	G30	+
G16	G30	+
G31	G30	+
G35	G30	+
G25	G30	-
G43	G30	-
G32	G31	+
G14	G31	+
G21	G31	-
G29	G31	+
G33	G32	+
G1	G33	+
G22	G33	+
G34	G33	+
G30	G33	-
G35	G34	+
G42	G35	+
G43	G35	+
G28	G35	+
G10	G35	-
G37	G35	+
G7	G36	-
G37	G36	-
G32	G36	-
G38	G37	-
G12	G37	+
G12	G38	-
G39	G38	-
G40	G39	+
G21	G39	-
G24	G39	+
G12	G39	+
G15	G39	+
G23	G39	-
G26	G39	+
G41	G40	+
G8	G40	-
G20	G41	+
G42	G41	+
G20	G42	-
G35	G42	+
G43	G42	+
G28	G43	+
G46	G43	+
G22	G43	-
G40	G43	-
G29	G43	+
G45	G44	-
G23	G45	+
G38	G45	+
G24	G45	-
G46	G45	-
G22	G45	-
G36	G45	-
G12	G45	-
G29	G46	+
G22	G46	+
G47	G46	+
G30	G46	+
G24	G46	+
G23	G46	+
G48	G47	+
G41	G48	-
G34	G48	-
G50	G48	-
G49	G48	+
G34	G49	+
G50	G49	-
G42	G50	-
G44	G50	-
G27	G50	-
G14	G50	+
G20	G50	+
G33	G51	+
G3	G51	+
G40	G51	-
G30	G51	-
G39	G51	-
G19	G51	-
G43	G51	-
G5	G51	+
G32	G51	-
G34	G51	-
G15	G51	-
G10	G51	+
G21	G51	+
G46	G51	+
G17	G51	+
G15	G52	-
G21	G52	-
G43	G52	-
G5	G52	-
G19	G52	+
G10	G52	-
G7	G52	-
G3	G52	-
G30	G52	-
G17	G52	-
G34	G52	+
G33	G52	+
G40	G52	+
G39	G52	-
G46	G52	+
G32	G52	+
