G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G71A	G95	G96	G97	G98	G99	G100
0.2412770	0.8203227	0.1699049	0.3173129	0.8277572	0.9562600	0.9807025	1.0341641	1.0745910	0.0161782	0.6724412	0.9181705	0.8573550	0.4803164	0.8562190	0.7345730	0.6802001	0.9604720	0.7635106	0.5460924	0.0799408	0.9706419	0.1288571	0.4565506	0.5396476	0.7616989	0.9937058	0.9414018	0.6739243	0.6973637	0.7554627	0.0596330	0.0675075	0.2871566	0.0343145	0.8012721	0.0911422	0.5244491	0.9603183	0.0261102	0.4032654	0.2449243	0.5612794	0.0062325	0.0495610	0.9961399	0.4367168	0.3937268	0.2453469	0.3081352	0.4305490	1.0068730	0.4876185	0.4575664	0.9971318	0.5416502	0.9774681	0.2051455	0.0041662	0.8785734	0.9942879	0.1605135	0.9137776	0.8133583	0.6967117	0.8985344	0.4992046	0.2568111	0.7480310	0.0946522	0.4072568	0.3990692	0.8162276	0.0807318	0.1668053	0.2040708	0.9419132	0.0009238	0.0081609	0.8601652	0.8800903	0.5300672	0.0009108	0.1439842	0.6643438	0.8150227	0.2022634	0.2094834	0.4078044	0.9689234	0.3480427	0.8119119	0.0865485	0.5289059	0.4448541	0.1132831	1.0231094	0.0237267	0.1782130	1.0467602
0.1721384	0.4088795	0.2613722	0.3216863	0.7293324	0.9611826	0.9623205	1.0644686	1.0261330	0.0277442	0.6592726	0.8940881	0.8556660	0.3971449	0.7882615	0.8505504	0.7662546	0.9957096	1.0001440	0.5705640	0.0638758	1.0708621	0.0944696	0.5956504	0.6179212	0.6642649	1.0063716	0.8863441	0.6853117	0.8124147	0.6468139	0.0821398	0.0858197	0.3717542	0.0228249	0.9538749	0.0782659	0.5400532	1.0102564	0.0716222	0.5343717	0.2151753	0.6606312	0.0063288	0.1060799	0.9141134	0.4940732	0.4108787	0.1587182	0.4132608	0.4455433	1.0132755	0.5564318	0.4519125	0.9835674	0.5896490	0.8727151	0.2008816	0.0198508	0.9244853	0.9095732	0.2243596	1.0043842	0.7053622	0.7819908	1.1832180	0.4356322	0.1841005	0.8810674	0.0903368	0.5764916	0.3714573	0.8197763	0.1351796	0.1945793	0.1932276	0.7996630	0.0044504	0.0186827	0.8902297	0.9847721	0.4900456	0.0084469	0.1456825	0.6726311	0.8302163	0.3669730	0.1762335	0.4087566	0.9771405	0.3967626	0.8368956	0.1035503	0.6324535	0.4617387	0.0810293	0.9394507	0.0343532	0.2274439	0.9015129
0.4568119	0.8193754	0.1047769	0.3048754	0.8532344	1.0634335	1.1115928	1.0980585	0.8921115	0.0105024	0.6855994	1.0526169	0.8226939	0.3500006	0.8950299	0.7483790	0.6404596	1.0091985	0.8628286	0.4693926	0.0850291	1.0641676	0.0642522	0.5493299	0.5515657	0.6986287	1.0814734	1.0843386	0.5766113	0.6012126	0.5601554	0.0789261	0.0725390	0.4015975	0.0172694	0.9300679	0.1100815	0.4690507	0.9652930	0.0399543	0.8152139	0.1488467	0.6202206	0.0046455	0.1131376	0.9488468	0.4307894	0.2733150	0.1851400	0.4138246	0.5522204	1.0715708	0.4306906	0.3938568	0.8583434	0.4714903	0.9129035	0.2044913	0.0278527	0.8461233	0.9793514	0.1947582	1.0527253	0.7198945	0.6913404	0.9633828	0.6873601	0.1928669	0.7828229	0.1489486	0.4639438	0.3965014	0.8877952	0.0892296	0.1640611	0.1890114	0.8681361	0.0018716	0.0096870	0.8355310	0.8761047	0.5282832	0.0008575	0.1484899	1.1104966	0.8351825	0.2193584	0.1874738	0.3911264	0.9845338	0.3353042	0.8106450	0.0764528	0.4584718	0.3902964	0.0545656	1.0665730	0.0169692	0.1787535	0.8085295
0.4727916	0.8447922	0.2208594	0.1791761	0.7750113	1.0522153	1.0506475	0.9154077	1.1285244	0.0087938	0.6716339	0.8947659	0.7503093	0.4202438	0.7741370	0.8668469	0.7176029	0.9514601	1.0359619	0.4783109	0.0548211	1.0765097	0.0732470	0.4804242	0.5162568	0.6408977	1.0272571	1.0046235	0.7180008	0.7402161	0.7627387	0.0601503	0.1086908	0.3294979	0.0248308	0.9228419	0.0975937	0.4788121	0.8214087	0.0414814	0.3755281	0.2347176	0.7040737	0.0049704	0.1016341	0.9850714	0.4416318	0.3138574	0.2182324	0.4311775	0.4776721	1.0145376	0.5297498	0.4048134	0.9664865	0.5653564	0.8852051	0.2440113	0.0223269	0.8494453	0.8623197	0.1926427	1.0165190	0.7088222	0.7435785	0.9654990	0.3463073	0.2154026	0.7560676	0.0893497	0.5452055	0.4341326	0.9627410	0.1224474	0.1540715	0.1597394	0.7774432	0.0038221	0.0125424	0.9178569	1.0545630	0.5583890	0.0033210	0.1340419	1.0092081	0.8249345	0.2887216	0.1938725	0.4209031	0.9731069	0.3466288	0.8931043	0.0667813	0.5581226	0.4287566	0.0758475	0.8933931	0.0209031	0.1722656	1.0310419
0.4395926	0.8214278	0.2500558	0.0709906	0.3672735	1.0049629	0.9881880	0.9874180	0.4848867	0.1046353	0.6978177	0.9218912	0.6760963	0.4081326	0.8005557	0.9171470	0.6400756	0.9786603	0.9081315	0.5416819	0.0467138	0.9035832	0.0808041	0.6419787	0.5206696	0.6236889	0.9820061	0.9744499	0.6806104	0.7260512	0.6310972	0.0985667	0.0818569	0.3676595	0.0155216	0.8140935	0.0989658	0.4438098	0.9863461	0.0330290	0.7413747	0.1491639	0.5021481	0.0051605	0.0996308	1.0587750	0.5881675	0.3975065	0.1225982	0.4165854	0.6755107	0.9744387	0.4267499	0.4903740	0.9484700	0.5868700	0.9417314	0.2769403	0.0061471	0.8275310	0.9645833	0.3031680	1.0539806	0.7430445	0.7656610	1.0472926	0.3882661	0.1925376	0.8573161	0.1197237	0.5112935	0.4342273	0.8280611	0.1010018	0.1716926	0.1850017	0.8243620	0.0033683	0.0086721	0.8988139	0.9848814	0.5447249	0.0062255	0.1723495	0.9450548	0.8530427	0.2978704	0.2108486	0.4677769	0.8875787	0.3131303	0.7317934	0.0781509	0.5803450	0.5574090	0.0431357	0.9422119	0.0191172	0.1624238	1.0125906
0.4341426	0.7863446	0.1930182	0.3637084	0.7827079	0.4701366	0.9442973	1.0542759	1.0770572	0.0048681	0.7189144	0.9929739	0.8534050	0.4783924	0.8449692	0.7349358	0.6803355	1.0953430	0.9961386	0.5949797	0.0694912	0.9602692	0.0903379	0.5902099	0.4499292	0.6558062	1.0134409	1.0585161	0.7039218	0.6718503	0.5005317	0.0980564	0.0821532	0.3515125	0.0193231	0.9800548	0.0708146	0.5621879	0.9163835	0.0195820	0.8901983	0.1428666	0.7029065	0.0014159	0.1163694	0.8449544	0.5033784	0.3731310	0.2712621	0.3775915	0.4839947	0.9554851	0.4591144	0.3920142	0.9248325	0.5273864	0.8526640	0.2361149	0.0137179	0.8235458	1.0296808	0.1931622	0.9522313	0.7688295	0.8022756	0.9557866	0.4506865	0.2713682	0.8337802	0.1562652	0.4274778	0.3760881	0.7861526	0.1258671	0.1452393	0.2501989	0.7922436	0.0049094	0.0291430	0.8466935	0.9718324	0.5696036	0.0012856	0.1376527	0.9404279	0.6839223	0.2263937	0.3011900	0.4554449	0.8645332	0.3615017	0.6644123	0.1265415	0.6233994	0.4476601	0.1119197	1.0616503	0.0194604	0.0971494	1.0382563
0.5174729	0.8498505	0.2522556	0.2296430	0.7507773	0.8786484	0.4877929	0.8931883	1.0456613	0.0115356	0.6842487	0.9644811	0.6855330	0.5142015	0.9878608	0.8598629	0.7038293	1.0047174	0.9025092	0.5024171	0.0513539	0.9359150	0.0656453	0.5634377	0.6044339	0.6951683	1.0139207	1.0051601	0.7790386	0.6870149	0.5520114	0.0648360	0.0669635	0.3233716	0.0264486	0.6825260	0.1581743	0.5807985	1.0457223	0.0392496	0.7453938	0.1887019	0.6547356	0.0044543	0.0734937	0.9787859	0.4648845	0.4115866	0.1678462	0.4302072	0.4949295	0.9648954	0.5312317	0.3580849	0.9912420	0.5391128	0.8987397	0.1986160	0.0062337	0.9308289	1.0261600	0.1676202	1.1431451	0.7354459	0.7690244	0.8996692	0.3933747	0.1498903	0.8161244	0.1576952	0.6877235	0.3564525	0.8097392	0.1404346	0.1792712	0.2096724	0.8199302	0.0027441	0.0254456	0.9702497	0.9385953	0.5842352	0.0187058	0.1867695	1.0603542	0.8586915	0.2538211	0.1835751	0.4375876	0.9226631	0.4092153	0.9641807	0.0833869	0.5680019	0.4807581	0.0847448	0.9956375	0.0124848	0.1879665	0.9644795
0.4617363	0.7946626	0.2335706	0.3765217	0.8093299	1.0751833	0.6332677	0.5142024	1.0240419	0.0713372	0.8109351	0.8617627	0.6825998	0.4977546	0.8765568	0.7242359	0.6285146	0.9810430	1.0197882	0.4560050	0.0420697	0.9554222	0.0735590	0.5482128	0.5629525	0.6565495	1.0849375	1.1047813	0.6329788	0.6601785	0.6350431	0.0837438	0.0739963	0.4560423	0.0179586	0.6671966	0.1146430	0.4601090	0.9715227	0.0327682	0.8326913	0.1495644	0.7491828	0.0053131	0.0785232	0.8022160	0.5393804	0.3399881	0.1732953	0.3646803	0.5217067	1.1284191	0.5620893	0.3143343	0.9497702	0.5928959	0.9126030	0.1755740	0.0151451	0.8518220	1.0217921	0.2156287	1.0613010	0.6956462	0.7853975	1.0338863	0.4365789	0.1194612	0.7176449	0.1837548	0.6311673	0.3878283	0.8692756	0.1622551	0.2246496	0.1994992	0.8370933	0.0032661	0.0098178	0.8470020	0.9445376	0.5497644	0.0145389	0.1654315	0.8910034	0.7978042	0.2310410	0.2801688	0.4014191	0.8932381	0.3670092	0.8749330	0.0571101	0.5642419	0.4074659	0.0775084	1.0574523	0.0145787	0.2096488	0.9846786
0.4352426	0.8519986	0.2211260	0.2734120	0.7122704	0.9618358	0.9689779	1.0671886	0.5063341	0.0282747	0.7022490	0.9802739	0.7578159	0.5302520	0.8314189	0.8404316	0.6677509	0.9576771	0.9143066	0.5190662	0.0511329	0.9229411	0.0826007	0.6261549	0.5469120	0.6311123	0.9522464	0.9789444	0.6323304	0.6819808	0.6957453	0.1031167	0.0487483	0.3230292	0.0156105	0.9672339	0.1373314	0.5825854	0.9663033	0.0435082	0.5532169	0.2193092	0.6860460	0.0057752	0.1025612	0.8892400	0.4675566	0.4427303	0.1740850	0.4377482	0.4007262	1.0222175	0.5015498	0.3543678	0.8569776	0.4917838	0.9712834	0.1598939	0.0110040	0.9008019	0.9616671	0.4203923	0.9919355	0.7517480	0.8040447	0.9262672	0.4770117	0.1715499	0.8856010	0.1468972	0.5765032	0.4357925	0.9679776	0.0561189	0.1276059	0.1613846	0.8805213	0.0005139	0.0076263	0.9932276	0.8862559	0.5187534	0.0076404	0.1876356	0.9349470	0.8477321	0.1925523	0.2194609	0.4569093	0.9447554	0.3630369	0.8428856	0.0573404	0.5558459	0.4150243	0.0653937	0.9874162	0.0253284	0.1472680	0.9061622
0.4118275	0.8018133	0.2222606	0.2836762	0.6755594	1.0032472	0.9630429	0.9112240	1.1272441	0.0080234	0.6687898	0.8083939	0.8133412	0.4336933	0.8401948	0.7633391	0.6062640	0.9729613	1.0730520	0.5361015	0.0339955	1.0365787	0.0974851	0.5578971	0.4788369	0.6964300	1.1477423	1.0601952	0.7224451	0.6621552	0.7816654	0.0787450	0.0861805	0.3228058	0.0287030	0.9713776	0.1271339	0.5227321	0.9992389	0.0447957	0.7439123	0.1315984	0.4483613	0.0215636	0.0905075	0.9056023	0.4680963	0.3964418	0.2155742	0.3201170	0.5488444	1.0000049	0.4397630	0.3608260	0.9576564	0.5252907	1.0418733	0.2224266	0.0092223	0.8387868	0.9824248	0.2346260	0.9682611	0.6684607	0.8230383	0.9862980	0.5232886	0.1242165	0.7973042	0.1444599	0.4974240	0.4248971	0.9188655	0.0482560	0.1472759	0.1591917	0.7379239	0.0013390	0.0139683	0.8210064	1.0203827	0.5635591	0.0013720	0.1689609	0.9232740	0.8819175	0.2460230	0.2582119	0.5308543	0.8774566	0.3593989	0.7390920	0.0526359	0.6035374	0.4265029	0.0909452	1.0012425	0.0166010	0.1677277	1.0036123
