G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G68A	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
0.0000000	0.4202099	0.0191819	0.5413467	0.2724747	0.1836061	0.0364983	0.3574163	0.6091033	0.0382541	0.2656482	0.4649563	0.0274036	0.5935960	0.0230126	0.4813628	0.5863763	0.2158716	0.0992643	0.3453270	0.0009111	0.0570207	0.0885734	0.4078287	0.6319388	0.1888580	0.4772060	0.3802900	0.5407671	0.4470343	0.5288140	0.1634297	0.7209869	0.0817492	0.4189510	0.0756100	0.5319011	0.2951788	0.1384367	0.7029854	0.0968875	0.3671505	0.6852446	0.2994556	0.3894010	0.2726231	0.4750630	0.7126158	0.2456480	0.1429269	0.3177696	0.0213960	0.5056124	0.5407241	0.2304676	0.0614436	0.0152514	0.3827160	0.3330906	0.1978170	0.1661834	0.3122520	0.0356045	0.1175761	0.1168996	0.3387563	0.5538868	0.6526316	0.7141227	0.5019471	0.4437828	0.1004755	0.1088727	0.2601108	0.4213492	0.3045506	0.6040549	0.3544907	0.5489990	0.5779729	0.3265108	0.3096084	0.2946289	0.3457120	0.1617518	0.1758433	0.3406771	0.5929008	0.4004948	0.3222256	0.4899318	0.3969422	0.1790545	0.5943302	0.5461862	0.4724723	0.3919789	0.0099194	0.3569371	0.4311474
0.0107199	0.0000000	0.0303353	0.4647923	0.2088566	0.3464021	0.0166727	0.3210911	0.6886266	0.0404146	0.2717363	0.4593758	0.0179097	0.6688571	0.0189478	0.7425645	0.7025659	0.1432320	0.0848452	0.2918559	0.0008795	0.0253530	0.1212801	0.3891704	0.6205859	0.2047841	0.5245456	0.4130757	0.6214680	0.5078440	0.3399433	0.1714933	0.7262740	0.0351572	0.2963418	0.0900733	0.6962236	0.2603720	0.0874250	0.5771978	0.1257243	0.4445749	0.7507472	0.1847132	0.4561085	0.2124195	0.3868186	0.7022049	0.3927953	0.1430188	0.3464737	0.0290098	0.5434810	0.6981183	0.4049696	0.1136321	0.0706467	0.2459835	0.3101580	0.0992052	0.2083932	0.3292651	0.0268086	0.0225904	0.0902273	0.3103295	0.6973204	0.5457333	0.6562518	0.4736477	0.6394964	0.1231724	0.2396115	0.3139500	0.4801466	0.2970739	0.2739712	0.3766580	0.5114055	0.5578708	0.3433013	0.3037138	0.2200567	0.3825030	0.2442096	0.1263933	0.3723747	0.5817276	0.3748075	0.2257598	0.4020440	0.2581435	0.1602669	0.6743687	0.5353096	0.4272554	0.4018737	0.0036111	0.3755246	0.1711321
0.0055838	0.6659593	0.0000000	0.4871385	0.2788673	0.4007182	0.0241677	0.3338142	0.6675603	0.0280927	0.2522659	0.4585816	0.0103387	0.6169696	0.0096755	0.3536393	0.6695103	0.1467053	0.0918107	0.4175980	0.0009516	0.0141773	0.0446338	0.3237188	0.6992725	0.2177454	0.4525622	0.3671907	0.6720799	0.3885034	0.4305922	0.1835276	0.6810051	0.0614039	0.5200358	0.1493100	0.6687253	0.3670603	0.1205843	0.5221369	0.1586719	0.3024774	0.6343137	0.2500770	0.4294504	0.2667008	0.4185156	0.5683108	0.3199861	0.1175999	0.3769142	0.0399656	0.4371851	0.5850487	0.3288408	0.1367738	0.0199933	0.2904135	0.2711513	0.1149057	0.1304621	0.2985280	0.1060192	0.1041502	0.1784681	0.3158835	0.6356629	0.4983835	0.6968304	0.5566512	0.6128639	0.1459220	0.1787148	0.1979439	0.3700129	0.2963486	0.3818864	0.3895618	0.5664822	0.5543816	0.3716054	0.3737102	0.2484730	0.3508716	0.2446109	0.1787384	0.4106516	0.5230940	0.5040669	0.3142181	0.5724635	0.3623107	0.0972058	0.6012568	0.5100606	0.4134498	0.3425221	0.0020045	0.3934110	0.1996101
0.0093582	0.2682124	0.0181697	0.0000000	0.3703970	0.2423843	0.0208638	0.3746226	0.5269839	0.0132952	0.5583641	0.5742272	0.0105441	0.6834295	0.0192375	0.4126514	0.4937425	0.3704816	0.0775209	0.3190560	0.0011609	0.0252009	0.1951225	0.1737994	0.6849156	0.1889091	0.4379896	0.3297192	0.6271594	0.4873782	0.5128390	0.2104918	0.6949547	0.0643169	0.2995103	0.1296818	0.7234802	0.3121014	0.1264010	0.5166730	0.2641654	0.5012909	0.6633806	0.1576583	0.5064591	0.3189168	0.4046044	0.6339192	0.4322083	0.1335179	0.3942056	0.0270190	0.5934415	0.5582561	0.2098130	0.0781519	0.0386130	0.4012987	0.3306625	0.3152346	0.1407423	0.3300883	0.0005429	0.2135134	0.1931159	0.2552681	0.6543643	0.5305822	0.7292838	0.4398242	0.2843557	0.0061562	0.0599847	0.3320422	0.2533667	0.4765174	0.3817038	0.2606348	0.5810791	0.4335516	0.1675121	0.3742993	0.2558748	0.3568307	0.2450436	0.0651955	0.0390950	0.4763578	0.4767081	0.2786803	0.5957607	0.3510334	0.0163114	0.6390091	0.5694315	0.4251445	0.4646876	0.0005028	0.3706715	0.4219024
0.0030177	0.6589393	0.0286906	0.5748164	0.0000000	0.2110621	0.0660959	0.3962731	0.5921462	0.0403625	0.3043248	0.5315355	0.0461247	0.6234062	0.0131171	0.3039718	0.6290143	0.1545924	0.0300133	0.3469676	0.0004931	0.0441523	0.0799368	0.4525656	0.5941051	0.1631785	0.4479706	0.3500411	0.6620441	0.4637884	0.4706105	0.2002740	0.7571494	0.0414140	0.5320743	0.1193820	0.6424509	0.4026849	0.0988806	0.4112274	0.1528830	0.4103465	0.6101436	0.2434159	0.4772690	0.1603817	0.4134140	0.8375458	0.4332866	0.1290714	0.2900156	0.0657027	0.4482645	0.6690721	0.4580798	0.0848815	0.0486555	0.3354580	0.3683497	0.0332775	0.2518370	0.2646180	0.0435075	0.0876283	0.1013333	0.4046528	0.6750106	0.2608887	0.6508337	0.4308837	0.4486914	0.3811147	0.3901053	0.2235815	0.4680381	0.0733263	0.2647511	0.5419649	0.5237321	0.6094479	0.2676721	0.0272508	0.1861962	0.4556117	0.2617821	0.2344805	0.3082812	0.5977807	0.4050497	0.2426651	0.3346090	0.1542648	0.0050587	0.7422416	0.6265564	0.3907609	0.3704588	0.0002144	0.2032124	0.2043483
0.0099635	0.4618971	0.0274422	0.6290950	0.3147988	0.0000000	0.0273146	0.3671232	0.7135780	0.0606804	0.3290111	0.4595499	0.0139431	0.6513263	0.0150678	0.3778651	0.6018224	0.1236980	0.0722904	0.3638448	0.0141136	0.0421639	0.1040934	0.2886372	0.6873149	0.2441013	0.5300185	0.4050856	0.6817773	0.3916329	0.3906873	0.1923218	0.7615946	0.0369530	0.6543691	0.1576554	0.7473807	0.3767845	0.1014410	0.5237783	0.1456275	0.4630639	0.6286508	0.1732296	0.3912056	0.2533842	0.3878631	0.6562628	0.3898583	0.1082032	0.3509889	0.0207888	0.6520069	0.7078584	0.3350456	0.0847539	0.0286904	0.3514617	0.3055811	0.2078899	0.1811317	0.3010862	0.0754843	0.1350497	0.1805872	0.3051902	0.6431170	0.5800508	0.6010606	0.2519679	0.5141334	0.0363490	0.6159778	0.1809554	0.4708960	0.3676664	0.3484450	0.3365020	0.5429215	0.6366832	0.2676100	0.4126036	0.1804249	0.4385654	0.2347828	0.1029418	0.5027392	0.6335484	0.4176760	0.3245368	0.5499797	0.2593046	0.2460154	0.6831164	0.6096074	0.4456144	0.5265004	0.0011066	0.4935718	0.2260105
0.0024025	0.4845601	0.0316114	0.6075300	0.2563424	0.3175491	0.0000000	0.3459185	0.6077356	0.0480460	0.2996664	0.3919605	0.0188481	0.7620522	0.0191302	0.4433955	0.6523691	0.1345507	0.0901034	0.4310560	0.0005490	0.0101102	0.0770362	0.4029571	0.5872294	0.2508692	0.3875876	0.3407633	0.6600145	0.4947151	0.3930718	0.1534690	0.6525046	0.0692387	0.3690785	0.1690269	0.5818959	0.3028655	0.1285774	0.6475311	0.1791400	0.3885796	0.6149826	0.1844192	0.3928739	0.3298906	0.3745288	0.7264759	0.5569951	0.1353162	0.3580344	0.0137091	0.5098495	0.7106523	0.2568290	0.0929652	0.0118613	0.3605676	0.3227464	0.1873773	0.2800368	0.3739070	0.0772575	0.0996214	0.1779496	0.3264438	0.5674079	0.4810912	0.6782949	0.4118974	0.4949560	0.0582834	0.1610873	0.2355005	0.3161596	0.3184886	0.5057250	0.3994180	0.4762658	0.6139061	0.4417019	0.2980885	0.2019173	0.3306287	0.2805178	0.1775922	0.4100323	0.5028930	0.4442275	0.3357745	0.4075650	0.2397064	0.1661721	0.6342790	0.5635150	0.4141274	0.3950339	0.0191290	0.3968735	0.3976360
0.0032199	0.4009968	0.0297671	0.5628477	0.0843704	0.2576726	0.0109941	0.0000000	0.8326142	0.0332807	0.2444802	0.4981421	0.0310772	0.6978996	0.0371088	0.4196780	0.5414254	0.1132604	0.0716656	0.3263642	0.0023258	0.0134073	0.0598397	0.3588980	0.6821236	0.1922139	0.4013272	0.3297975	0.6179034	0.4799949	0.5572766	0.1512477	0.6811090	0.0676798	0.4109910	0.1154701	0.7803224	0.3001647	0.1027278	0.6404311	0.1260133	0.4461979	0.6514036	0.2570023	0.5370472	0.2280417	0.4086956	0.7192680	0.3765667	0.0828305	0.3864160	0.3598126	0.3906846	0.7094495	0.3590205	0.0599251	0.0216495	0.3593262	0.3571357	0.1190143	0.1909099	0.2887533	0.1385807	0.0218768	0.1042607	0.3789333	0.6551642	0.6306018	0.7280333	0.0260086	0.4000411	0.0865679	0.0134992	0.1750180	0.4312635	0.3870300	0.4425599	0.3320097	0.6142650	0.5710561	0.3137114	0.3050032	0.2393098	0.3486816	0.2761129	0.1340944	0.3908800	0.6417012	0.5146978	0.2313374	0.5721185	0.2233659	0.1440497	0.7148435	0.5806944	0.4171573	0.4286166	0.0047106	0.2464380	0.2906364
0.0051574	0.6383204	0.0330337	0.5660393	0.2089854	0.3115150	0.0173109	0.6565758	0.0000000	0.0258692	0.2397716	0.2997203	0.0065265	0.7015920	0.0195470	0.1025708	0.3829005	0.1268039	0.0754924	0.3486771	0.0038498	0.0403714	0.1270791	0.2731765	0.5637237	0.1857106	0.5091719	0.3507283	0.0879172	0.0835399	0.2054850	0.1224057	0.7722965	0.0482288	0.5479739	0.0686043	0.7040814	0.3046589	0.1353126	0.6339542	0.1161479	0.3128815	0.6513905	0.2578643	0.4229470	0.2676841	0.3502326	0.7830988	0.3282339	0.2339919	0.3742118	0.0157212	0.5914419	0.7162417	0.3987222	0.1294221	0.0613281	0.4322061	0.2711738	0.0900180	0.1867248	0.2603931	0.0055255	0.1027630	0.1226432	0.4203006	0.6599707	0.6073590	0.7385120	0.3231421	0.5941079	0.1008746	0.2576972	0.2380676	0.2235586	0.3574453	0.2440615	0.3480613	0.5719002	0.5129087	0.3558983	0.3916979	0.2913799	0.3707153	0.1422906	0.0959344	0.3468209	0.6120070	0.3978024	0.6704894	0.1394891	0.0316186	0.2031167	0.6604838	0.6453863	0.3917949	0.3423663	0.0024875	0.2944690	0.1358018
0.0061772	0.3927596	0.0161408	0.3924907	0.2413303	0.3096456	0.0080673	0.3147509	0.6674536	0.0000000	0.2780311	0.5386040	0.0169873	0.7356829	0.0038348	0.4850704	0.7115993	0.1928444	0.0617116	0.3341417	0.0061406	0.0293846	0.0597890	0.3988237	0.6544364	0.2338778	0.4993187	0.3787151	0.6057852	0.5063756	0.4450720	0.1540436	0.6364985	0.0586330	0.2293565	0.0892544	0.7617115	0.3098023	0.0754028	0.6291315	0.1371361	0.4127115	0.5793215	0.2164518	0.4754254	0.3208119	0.3890869	0.5265112	0.3517138	0.1399185	0.3997645	0.0107259	0.4658534	0.5620789	0.3133315	0.0653485	0.0121212	0.3312364	0.3210188	0.1488120	0.1964547	0.3797020	0.0124942	0.1093706	0.1212831	0.3491890	0.5901153	0.4428898	0.5534160	0.4591961	0.4752289	0.0726819	0.1321143	0.3379766	0.4634265	0.3302465	0.3903905	0.3396615	0.5392059	0.6282820	0.3968393	0.2805362	0.3254880	0.3309773	0.2698465	0.1519717	0.3684182	0.5626988	0.4025165	0.2435949	0.6374389	0.2659140	0.1795975	0.6743590	0.6401033	0.3785783	0.3661469	0.0066480	0.4183764	0.2228086
