G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G65A	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
0.1728368	0.6495428	0.9491185	0.1795955	0.4298659	0.4402326	0.7740390	0.1716216	0.6921305	0.1805718	0.9999999	0.8752556	0.8629591	0.2284578	0.1226143	0.0758615	0.7414157	0.2752386	0.0950100	0.1866583	0.3974070	0.7017219	0.1831038	0.7758075	0.5930527	0.1184381	0.3398600	0.1379618	0.7144110	0.1008926	0.2585416	0.2520819	0.9762821	0.3096167	0.1906558	0.9514309	0.7426367	0.4554678	0.9656785	0.4016400	0.6452732	0.9976203	0.0652109	0.0176096	0.7503452	0.9923744	0.9632423	0.0538345	0.2029105	0.9999982	0.8255075	0.0513223	0.8207111	0.9621967	1.0000000	0.7966339	0.9957915	0.0185692	0.2888795	0.1400983	0.8732593	0.3916669	0.0062799	0.0157291	0.5706086	0.9252117	0.6782606	0.0055872	0.9445128	0.2138873	0.1837128	0.5129897	0.5931505	0.0771017	0.0031327	0.8463395	0.9826471	0.0132849	0.1507879	0.1114352	0.6207994	0.8143488	0.7987596	0.1231334	0.0558329	0.1722232	0.9970746	0.4314605	0.8551420	0.1835589	0.2541830	0.1263511	0.5205507	0.9980985	0.0069280	0.0667800	0.9995608	0.5834136	0.8205730	0.7486419
0.2464957	0.3247714	0.9491185	0.1795955	0.4298659	0.4402326	0.7740390	0.1716216	0.6921305	0.1805718	0.9999999	0.8752556	0.8629591	0.2284578	0.1226143	0.0758615	0.7414157	0.2752386	0.0950100	0.1866583	0.3974070	0.7017219	0.1831038	0.7758075	0.5930527	0.1184381	0.3398600	0.1379618	0.7144110	0.1008926	0.2585416	0.2520819	0.9762821	0.3096167	0.1906558	0.9514309	0.7426367	0.4554678	0.9656785	0.4016400	0.6452732	0.9976203	0.0652109	0.0176096	0.7503452	0.9923744	0.9632423	0.0538345	0.2029105	0.9999982	0.8256591	0.0284771	0.8111305	0.9622087	1.0000000	0.7966339	0.9957915	0.0185692	0.2888795	0.1542572	0.8732593	0.3916669	0.0062799	0.0157291	0.5706086	0.9252117	0.6782606	0.0055872	0.9445128	0.2138873	0.1839261	0.5129897	0.5931505	0.0783716	0.0036383	0.8463395	0.9826471	0.0141539	0.1507879	0.1114339	0.6207994	0.8143488	0.7987596	0.1231334	0.0558329	0.1722232	0.9970746	0.4314605	0.8551420	0.1835591	0.2541830	0.1263511	0.5205507	0.9980985	0.0069280	0.0667800	0.9995608	0.5834136	0.8205730	0.7486419
0.3458424	0.6499752	0.4745673	0.1795955	0.4298659	0.4402326	0.7740390	0.1716216	0.6921305	0.1805718	0.9999999	0.8752556	0.8629591	0.2284578	0.1226143	0.0758615	0.7414157	0.2752386	0.0950100	0.1866583	0.3974070	0.7017219	0.1831038	0.7758075	0.5930527	0.1184381	0.3398600	0.1379618	0.7144110	0.1008926	0.2585416	0.3146358	0.9762821	0.3096167	0.1906558	0.9514309	0.7426367	0.4554678	0.9656785	0.4014661	0.6453794	0.9976203	0.0652109	0.0176096	0.7503452	0.9923744	0.9632423	0.0538345	0.2029105	0.9999982	0.8259333	0.0170329	0.8048861	0.9622190	1.0000000	0.7965279	0.9957915	0.0185692	0.2830206	0.1729166	0.8732593	0.3916669	0.0062887	0.0157291	0.6318614	0.9563641	0.6782606	0.0055790	0.9445128	0.2138873	0.1831064	0.5129949	0.5931505	0.1010080	0.0042910	0.8463395	0.9826471	0.0148065	0.1507934	0.1114337	0.6207473	0.8143488	0.7987596	0.3404898	0.0558329	0.1722232	0.9970746	0.4314603	0.8551424	0.1835598	0.2331027	0.1263512	0.5205507	0.9979441	0.0069280	0.0667800	0.9995608	0.5834136	0.8205730	0.7486419
0.3456774	0.6495476	0.9459921	0.0898582	0.4893669	0.4402326	0.7740403	0.1716231	0.6921294	0.1805760	0.9999999	0.8752565	0.8629590	0.2284475	0.1226196	0.0758630	0.7414102	0.2752409	0.0950154	0.1866616	0.3974065	0.7017160	0.1806318	0.7757506	0.5930563	0.1184398	0.3398613	0.1379617	0.7144090	0.1008926	0.2585416	0.2522722	0.9762824	0.3096154	0.1906656	0.9893586	0.7426368	0.4554677	0.9656791	0.4016487	0.6452757	0.9976201	0.0652110	0.0176155	0.7503602	0.9922819	0.9632432	0.0538345	0.2029105	0.9999982	0.8055183	0.0170433	0.8043656	0.9632981	1.0000000	0.7966333	0.9957913	0.0264669	0.2832231	0.1627614	0.8953978	0.3462100	0.0063894	0.0157289	0.5709456	0.9253264	0.6782607	0.0055880	0.9445124	0.2138855	0.1840496	0.5129990	0.5931493	0.0822983	0.0042901	0.8484166	0.9826471	0.0150405	0.1507886	0.0923411	0.6207994	0.8143285	0.7987515	0.1239611	0.0558327	0.1722241	0.9970746	0.4314618	0.8551429	0.1835595	0.2540781	0.1263503	0.4976271	0.9980980	0.0360896	0.0667770	0.9995608	0.5833722	0.8413890	0.7469424
0.3456727	0.6495370	0.9490153	0.1771929	0.2155954	0.4402326	0.7740412	0.1716208	0.6921239	0.1805714	0.9999999	0.8752538	0.8629592	0.2284612	0.1226110	0.0758514	0.7414225	0.2752397	0.0950079	0.1866561	0.3974047	0.7017229	0.1830210	0.7758056	0.5930531	0.1184366	0.3398580	0.1379624	0.7144113	0.1008926	0.2585416	0.2520879	0.9762818	0.3096242	0.1906576	0.9527926	0.7426367	0.4554678	0.9656781	0.4016312	0.6452762	0.9976204	0.0652109	0.0176098	0.7503456	0.9923714	0.9632420	0.0538345	0.2029105	0.9999982	0.9338039	0.0170430	0.8043254	0.9622588	1.0000000	0.7966344	0.9957913	0.0083962	0.2887066	0.2870937	0.7300327	0.3490484	0.0062838	0.0157293	0.5706197	0.9252149	0.6782606	0.0055868	0.9445040	0.2138871	0.1840518	0.5129903	0.5931508	0.0748346	0.0042902	0.8464168	0.9826471	0.0067058	0.1507876	0.2027730	0.6207993	0.8143483	0.7987455	0.1231595	0.0558334	0.1722233	0.9970746	0.4314601	0.8551407	0.1835597	0.2541802	0.1263430	0.5197754	0.9980984	0.0071986	0.0667813	0.9995608	0.5834191	0.8212429	0.7485863
0.3456778	0.6495467	0.9491270	0.1798123	0.5713977	0.2201163	0.7740424	0.1716223	0.6921258	0.1805750	0.9999999	0.8752549	0.8629577	0.2284514	0.1226178	0.0758576	0.7414164	0.2752420	0.0950143	0.1866594	0.3974044	0.7017164	0.1835937	0.7731234	0.5951493	0.0456694	0.1871420	0.4589116	0.4811971	0.0315289	0.1260459	0.3771104	0.9762823	0.3096195	0.1906649	0.9513078	0.7425740	0.4534353	0.9657284	0.4012100	0.6455395	0.9999056	0.0651973	0.0168744	0.7506412	0.9912759	0.9351127	0.0538346	0.2029098	0.9999994	0.8084326	0.0490029	0.8985183	0.9601937	1.0000000	0.8878036	0.9983920	0.0365496	0.3459225	0.1677641	0.7437981	0.3789832	0.0191661	0.0064405	0.6233291	0.6405444	0.6782607	0.0055877	0.9445153	0.3221409	0.2572351	0.5130472	0.5931211	0.1231529	0.0117784	0.8463323	0.9829871	0.0297830	0.1410407	0.2121826	0.4103747	0.8178875	0.8078183	0.0994150	0.0568927	0.0869357	0.9969813	0.3767271	0.8552221	0.1952556	0.2213794	0.1263439	0.5206117	0.9986991	0.0069531	0.0653393	0.9977408	0.5830341	0.8479264	0.7530487
0.3456746	0.6495340	0.9491177	0.1795969	0.4298691	0.4402327	0.3870228	0.1716205	0.6921143	0.1805731	0.9999999	0.8752516	0.8629591	0.2284602	0.1226102	0.0758394	0.7414295	0.2752429	0.0950087	0.1866546	0.3974007	0.7017201	0.1830884	0.7758071	0.5930527	0.1184353	0.3398561	0.1379633	0.7144106	0.1008926	0.2585416	0.2520821	0.9762816	0.3096330	0.1906652	0.9514294	0.7426367	0.4554678	0.9656777	0.4016237	0.6452824	0.9976204	0.0652109	0.0176097	0.7503453	0.9923733	0.9632420	0.0538345	0.2029105	0.9999982	0.8259334	0.0170427	0.8043260	0.9622185	1.0000000	0.7966348	0.9957914	0.0185690	0.2888792	0.1728449	0.8732177	0.3916465	0.0062804	0.0028247	0.5706101	0.9252107	0.6782606	0.0055869	0.9444926	0.2138853	0.1840525	0.5129897	0.5931515	0.0798095	0.0042905	0.8463395	0.9826471	0.0148057	0.1507877	0.1114345	0.6207992	0.8143486	0.7987211	0.1231335	0.0558342	0.1722240	0.9970746	0.4314605	0.8551396	0.1835595	0.2541847	0.1263320	0.5205548	0.9980982	0.0069279	0.0667810	0.9995608	0.5834265	0.8205720	0.7486197
0.3523467	0.6676992	0.9724429	0.1948052	0.4280619	0.4402280	0.7758850	0.0849865	0.7132424	0.1732651	0.9999999	0.8744391	0.8630067	0.2314758	0.1269854	0.0859401	0.7445129	0.2766302	0.0972985	0.1801766	0.3889836	0.6887669	0.1661231	0.7759366	0.5926485	0.1141549	0.3435765	0.1356063	0.7183673	0.1008920	0.2585411	0.2551194	0.9926018	0.2822154	0.1836302	0.9423185	0.7426642	0.4554582	0.9655198	0.3998661	0.6463341	0.9979584	0.0652119	0.0176608	0.7504744	0.9916019	0.9623149	0.0538345	0.2029107	0.9999980	0.8264330	0.0164219	0.8059470	0.9616882	1.0000000	0.7946444	0.9959346	0.0176035	0.2933241	0.1746922	0.8539044	0.3141412	0.0062848	0.0164006	0.5681927	0.9234397	0.6790547	0.0055129	0.9526527	0.2099742	0.1833634	0.5129937	0.5938182	0.0794878	0.0043209	0.8457917	0.9826860	0.0149182	0.1506141	0.1113137	0.6208959	0.8140831	0.7873085	0.1179786	0.0567779	0.1716307	0.9970654	0.4335443	0.8567026	0.1837488	0.2478319	0.1341993	0.5219100	0.9980845	0.0025085	0.0579930	0.9995602	0.5859261	0.8159460	0.7348312
0.2947972	0.5102228	0.9491178	0.1795978	0.4298643	0.4402326	0.7740429	0.1716230	0.3460636	0.1805767	0.9999999	0.8752554	0.8629589	0.2284467	0.1226211	0.0758607	0.7414133	0.2752430	0.0950173	0.1866611	0.3974044	0.7017133	0.5177120	0.7771541	0.5930526	0.1184394	0.3398612	0.1379619	0.7144086	0.1008926	0.2585416	0.2520819	0.9762825	0.3096170	0.1906683	0.9514311	0.7426368	0.4554678	0.9656694	0.4016464	0.6452790	0.9976201	0.0652051	0.0173041	0.7495629	0.9971322	0.9632431	0.0538345	0.2029105	0.9999982	0.8257861	0.0213006	0.8072638	0.9622134	1.0000000	0.8031510	0.9957935	0.0185686	0.2888785	0.1634098	0.9687529	0.6610608	0.0039260	0.0157292	0.5706460	0.9253280	0.6782607	0.0055881	0.9445098	0.2138838	0.1839998	0.5129897	0.5932282	0.0791311	0.0039619	0.8463396	0.9826471	0.0145190	0.1507887	0.1114350	0.6207993	0.8154438	0.7989798	0.1231155	0.0558332	0.1722546	0.9970746	0.4314623	0.8551430	0.1835603	0.2545948	0.1263477	0.5205400	0.9980987	0.0069282	0.0667768	0.9995606	0.5853458	0.8205741	0.7940080
0.4059342	0.8017234	0.9458175	0.1577209	0.4150671	0.4402276	0.7760483	0.1816834	0.8750406	0.1137424	0.9999999	0.8743607	0.8630084	0.2316225	0.1153758	0.0581287	0.7447834	0.2767621	0.0974620	0.2177356	0.4364600	0.7631654	0.0680027	0.7637024	0.5912842	0.1421150	0.3587024	0.1522610	0.6923905	0.1008869	0.2585360	0.2528952	0.9727709	0.3285241	0.2069422	0.9632453	0.7426115	0.4554778	0.9655306	0.3682654	0.6661525	0.9948791	0.0652230	0.0182254	0.7518853	0.9830577	0.9667859	0.0538346	0.2029104	0.9999984	0.8334415	0.0153594	0.8017529	0.9605849	1.0000000	0.7993986	0.9946879	0.0225207	0.2699572	0.1888882	0.6898829	0.4582051	0.0096770	0.0150294	0.5803461	0.9179331	0.6780858	0.0026567	0.9279978	0.1935112	0.1894564	0.5129247	0.5919763	0.0823172	0.0057574	0.8470203	0.9822605	0.0144415	0.1560601	0.1211586	0.6197785	0.8117957	0.7869936	0.1284319	0.0544098	0.1768742	0.9970957	0.4414521	0.8516648	0.1829544	0.2715349	0.1103081	0.5176536	0.9979535	0.0110010	0.0728735	0.9995665	0.5826960	0.8259981	0.6338294
