G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G68A	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
0.8180863	0.8008197	0.0109591	0.4059592	0.9259657	0.3671627	0.0762967	0.7567047	0.0356494	0.5576318	0.5435743	0.5404949	0.4053081	0.1925378	0.2078013	0.1182499	0.5314029	0.5413152	0.2063462	0.2307856	0.4288223	0.0217153	0.7854754	1.0000000	0.0000000	0.3768180	0.0394876	0.7204002	0.6915409	0.3196807	0.1380564	0.0000000	0.0000091	0.9256309	0.0880435	0.9761536	0.9338581	0.3857413	0.3139020	0.7021031	0.0039221	0.7319591	0.7100893	0.2972079	0.3103186	0.5055493	0.7978611	0.2787007	0.9426371	0.0546301	0.7428770	0.7740182	0.8882250	0.4328227	0.6967751	0.0584267	0.7695599	0.5089426	0.7087490	0.9966252	0.2940911	0.9999800	0.7165803	0.6850744	0.6208988	0.0891148	0.9414914	0.3593715	0.1130395	0.6711832	0.0383000	0.4518984	0.7400198	0.9472075	0.1197938	0.9493458	0.6673658	0.9611804	0.6680867	0.8546030	0.8075046	0.8790252	0.6686180	0.0729311	0.0837731	0.1402452	0.8522775	0.4690949	0.1822262	0.9165769	0.9958483	0.1097568	0.9959387	0.7160495	0.6400688	0.9999922	0.4102569	0.8995247	1.0000000	0.3626231
0.8821518	0.9878863	0.6376055	0.0475376	0.7849831	0.5429398	0.3104750	0.9475845	0.5889834	0.0858746	0.1320503	0.9217625	0.1089917	0.3895112	0.0314049	0.3639268	0.5573297	0.2297417	0.3340071	0.8701038	0.8209259	0.0211970	0.9970500	0.5842696	0.4065721	0.2473824	0.0276833	0.7054716	0.5173507	0.0001916	0.4177825	0.0954040	0.0000000	0.8559123	0.0739152	0.9994302	0.9644629	0.2819451	0.7192124	0.3386930	0.0087232	0.8586953	0.9817289	0.1851200	0.9131358	0.3606469	0.9999999	0.0919155	0.9120207	0.0000000	0.8551354	0.6577482	0.8707195	0.8351776	0.9633467	0.2770461	0.9730299	0.9910250	0.8984337	0.9142628	0.0416468	0.9020807	0.1681760	0.2070028	0.1930557	0.2114270	0.5733902	0.4172912	0.1136511	0.7478876	0.0000276	0.7596226	0.9829863	0.8832974	0.5619822	0.5522032	0.0198882	0.5909726	0.8356672	0.6651862	0.5398478	0.8281290	0.9229438	0.1551683	0.3395771	0.3382087	0.9877510	0.5759294	0.2460016	0.8920840	0.9895092	0.3530917	0.9519671	0.8758564	0.6469294	0.8432110	0.2599169	0.2367694	1.0000000	0.2813144
0.6774615	0.5989059	0.7373817	0.0039182	0.4541911	0.3373093	0.0398139	0.5351832	0.2257609	0.3768089	0.4828639	0.4885206	0.0967675	0.8097542	0.0012110	0.1503012	0.4157023	0.3904240	0.0973233	0.5030359	0.7188667	0.0011441	0.6789375	0.7578002	0.2287186	0.1260023	0.0971477	0.4352115	0.3419072	0.0001678	0.4246872	0.1023335	0.0000000	0.6609946	0.2173330	0.7769901	0.9799972	0.3449288	0.6702730	0.3831898	0.2038815	0.8083430	0.9643991	0.2400976	0.6432952	0.2012086	0.8266947	0.6055470	1.0000000	0.0546214	0.6754129	0.6070508	0.8419325	0.5428489	0.8049588	0.1896688	0.3110038	0.9103585	0.8666913	0.5600822	0.2308394	0.5236494	0.1038674	0.7714511	0.7363451	0.1578346	0.5127321	0.0455450	0.3704709	0.7277706	0.5080534	0.5975853	0.6841117	1.0000000	0.2065453	0.7282847	0.0562221	0.3808469	0.7669131	0.7061775	0.5293096	0.8952613	0.9048238	0.4464075	0.8222582	0.2344924	0.9541081	0.4409049	0.2304760	0.9867969	0.9999447	0.2137168	0.9976963	0.7314214	0.9860819	0.9535456	0.0832439	0.9821897	0.9970807	0.3438600
0.8398769	0.9997564	0.0548191	0.2020734	0.9240739	0.3610475	0.2846215	0.2903073	0.0233046	0.7022885	0.7094961	0.4276326	0.2129940	0.2563364	0.1184251	0.5333600	0.5686538	0.7895035	0.3381875	0.4732157	0.2710913	0.0213114	0.9288135	0.3093170	0.1648212	0.1810625	0.0349287	0.6775372	0.5970806	0.2114266	0.3184814	0.2864850	0.3510986	0.6349010	0.0534785	0.9775982	0.9908019	0.7253560	0.0702444	0.6007737	0.0050839	0.6408982	0.7107180	0.6199422	0.2164324	0.4219003	0.8261020	0.0841634	1.0000000	0.0546807	0.3341607	0.7745357	0.2614800	0.2736824	0.9234822	0.0243409	0.5004423	0.8208362	0.5131452	0.9860872	0.1589260	0.3454674	0.3339187	0.2705758	0.8840092	0.2387406	0.9310461	0.2437176	0.5167551	0.6903481	0.1707289	0.6167207	0.9968305	0.3720422	0.4587794	0.9448897	0.1505531	0.9473853	0.5036311	0.9596297	0.7843934	0.8565712	0.7450585	0.0133335	0.1054161	0.0908367	0.9860376	0.3173324	0.0393361	0.8603423	0.9629512	0.0473552	0.7894997	0.4716650	0.7246140	0.9426835	0.3201624	0.4557266	1.0000000	0.4258873
0.0328118	0.9437209	0.2845786	0.2921053	0.7623237	0.3876934	0.4274963	0.9220910	0.1553925	0.3518050	0.3989592	0.6381517	0.1200045	0.2193556	0.3066486	0.7350243	0.3571108	0.1630938	0.3018463	0.2933725	0.6714199	0.0001942	0.9542128	0.4047846	0.4045862	0.0452942	0.0330349	0.7130589	0.9542772	0.2111312	0.3316387	0.0622073	0.0000420	0.6146735	0.1107926	0.6852874	0.9805305	0.4230224	0.4560157	0.4893233	0.0162969	0.6136991	0.6825893	0.5202824	0.0000298	0.0172275	0.8117562	0.0954594	0.9359905	1.0000000	0.7674971	0.2156927	0.5957516	0.5212566	0.6575117	0.0599668	0.5614587	0.9990929	0.9093303	0.9815483	0.5531619	0.8822844	0.1889529	0.4961079	0.9266463	0.4398035	0.8352537	0.0537201	0.1065906	0.4145988	0.0243385	0.9077163	0.6189269	0.9695240	0.3283719	0.8515024	0.2245022	0.8290612	0.3657127	0.2385129	0.4966216	0.9791499	0.9547702	0.2172380	0.7280297	0.2211413	0.7715996	0.3710277	0.0469919	0.9683767	0.8194462	0.5513287	0.9829339	0.7054325	0.7456399	0.9999892	0.0092450	0.7769790	0.9999996	0.0287765
0.4929008	0.7431597	0.2624676	0.9999858	0.9999980	0.5134159	0.4107988	0.9986031	0.8894008	0.0771117	0.1577052	0.9475111	0.1581034	0.0105194	0.6386740	0.8713246	0.4157200	0.2155076	0.3478422	0.2444394	0.3507737	0.0025388	0.5673090	0.5408322	0.2044344	0.2114592	0.0382580	0.7924242	0.9356804	0.0048388	0.2525512	0.0084477	0.0000000	0.9987366	0.0220704	0.9999688	0.9900147	0.4765444	0.1955523	0.5480634	0.0117238	0.8102550	0.9687690	0.2280179	0.1135667	0.3641066	0.7504192	0.1586851	0.7281050	0.0563931	0.3787723	0.4524673	0.8407114	0.4028256	0.8460673	0.2974433	0.7753324	0.9986646	0.5809491	0.5464984	0.5473123	0.7568042	0.5112247	0.6465035	0.7746876	0.6148675	0.7768328	0.3493935	0.3172031	0.3660837	0.0018900	0.4956366	0.5981491	0.6476761	0.6827863	0.6903991	0.4441491	0.7985015	0.1014210	0.5356855	0.7328206	0.7515219	0.8087872	0.5423259	0.9450009	0.4690464	0.9674266	0.3544957	0.1307081	0.7745196	0.9330188	0.2700237	0.5566310	0.9573225	0.2148070	0.8047211	0.0117099	0.6314335	0.9999993	0.3872916
0.2033085	0.5544047	0.1133203	0.2378577	0.9573297	0.3365501	0.3889128	0.9907192	0.4203634	0.1356212	0.2422992	0.7992014	0.0492945	0.2429790	0.1533740	0.3676494	0.5108700	0.2592525	0.2937811	0.0789100	0.8133426	0.0217833	0.7691891	0.8157075	0.0000113	0.2096472	0.0438533	0.7013284	0.7283529	0.0000733	0.4824704	0.0000233	0.5475299	0.7385441	0.1876662	0.7035028	0.9473456	0.6714071	0.3582248	0.3974664	0.0091292	0.8181306	0.9873804	0.1605898	0.4254369	0.0009056	0.9778784	0.0666034	1.0000000	0.0121038	0.5339357	0.3264542	0.3347934	0.8061585	0.8249142	0.0244641	0.8487816	0.9934772	0.6633363	0.7408712	0.8826919	0.8975634	0.5893716	0.8556566	0.8275612	0.1999265	0.8833251	0.5706286	0.4376903	0.7758703	0.0006927	0.8162401	0.9963395	0.7574913	0.2525513	0.8625373	0.2139907	0.7124928	0.5266458	0.9925240	0.8278482	0.6659219	0.8476168	0.1782555	0.9576235	0.2738374	0.9530217	0.6136680	0.0360757	0.9023974	0.9973486	0.4090849	0.7312745	0.5538312	0.4470992	0.8370328	0.1455168	0.4539451	1.0000000	0.2594447
0.9429084	0.6365484	0.0923912	0.9993154	0.9877152	0.3509917	0.5010163	0.9987746	0.8986026	0.0740246	0.1530956	0.9999987	0.0087940	0.0282263	0.2574942	0.5913038	0.1904627	0.0001587	0.1067691	0.2883515	0.4617059	0.0004210	0.9889490	0.5902017	0.0274164	0.4546178	0.0441010	0.9235249	0.8770744	0.0964124	0.7503260	0.4534828	0.1492961	0.8111010	0.1302236	0.9999542	0.8980685	0.2050587	0.8982733	0.0359490	0.0077934	0.8856365	0.9984395	0.0726904	0.1965631	0.4607171	0.9982461	0.2271211	0.7977372	0.0547196	0.4532567	0.3502426	0.8221550	0.3700573	0.9410146	0.0028649	0.7149456	0.9830975	0.9801181	0.7266185	0.1695019	0.9866604	0.5339419	0.3917604	0.7482912	0.5525282	0.9243468	0.3694345	0.0989343	0.3904116	0.0001632	0.2338412	0.9920876	0.4139477	0.2395133	0.8900578	0.2349946	0.4901736	0.4651998	0.8575207	0.2855135	0.7446015	0.4696272	0.2924812	0.1660464	0.1523771	0.6945400	0.4777550	0.5614765	0.2575320	0.9983124	0.5650877	0.9645070	0.9487378	0.5254984	0.8814957	0.3932561	0.7511541	0.9963203	0.1718284
0.8056133	0.9620940	0.9082202	0.0138947	0.6526752	0.6264516	0.2247841	0.9878557	0.1741396	0.4947080	0.2575965	0.8082929	0.1695736	0.5119332	0.0156008	0.3001995	0.2376399	0.3381324	0.4120123	0.4098973	0.8168764	0.0212553	0.9597212	0.9436071	0.0076107	0.1968320	0.0408146	0.6400979	0.4817337	0.9983648	0.0424907	0.0000004	0.6927373	0.4841114	0.1815733	0.8688458	0.9076410	0.1595085	0.6272011	0.3963531	0.1697441	0.7554946	0.8219934	0.3918341	0.8325514	0.2693808	0.3760652	0.3978147	1.0000000	0.0000000	0.7244707	0.8564401	0.2073946	0.5499912	0.2984690	0.0420364	0.9708694	0.8248670	0.9354527	0.9754449	0.7970127	0.7859317	0.3100530	0.2757061	0.3104447	0.3308055	0.4693323	0.6837566	0.1182117	0.9007315	0.0001918	0.7323059	0.9916613	0.1834862	0.5857290	0.9833168	0.2965527	0.9805089	0.6986445	0.7920470	0.3977725	0.9243159	0.8408902	0.1932945	0.3852205	0.5604904	0.8728346	0.9303738	0.0850677	0.9520195	0.9160190	0.5423889	0.9928615	0.8805747	0.2252152	0.8043592	0.0394051	0.3638031	1.0000000	0.0169234
0.4044701	0.5480721	0.2578183	0.1849716	0.9798230	0.6656965	0.4231174	0.9840174	0.4117641	0.1701158	0.2675489	0.7948252	0.1634601	0.1861851	0.1554938	0.0583793	0.3069618	0.0064021	0.1518732	0.0401470	0.6798091	0.0003482	0.9684939	0.9394821	0.0484389	0.2899372	0.0207500	0.8356818	0.6564160	0.2102061	0.4930904	0.2175484	0.2461928	0.8245529	0.0741076	0.9991374	0.9435311	0.5460079	0.7825928	0.4876491	0.0150646	0.7732352	0.8151874	0.4862523	0.2486958	0.1368051	0.9998255	0.1491802	1.0000000	0.0546499	0.6574814	0.4098658	0.5173621	1.0000000	0.9399620	0.0222485	0.3506677	0.6960347	0.6665023	0.9011476	0.0744595	0.3604011	0.4172703	0.5236903	0.6858468	0.6839173	0.9330482	0.1684726	0.3187738	0.4403800	0.3074192	0.9830043	0.6421507	0.7656400	0.5997801	0.9377449	0.0759510	0.4595580	0.7708811	0.7255897	0.9239688	0.9303352	0.9386824	0.4209790	0.1593363	0.5682622	0.9999699	0.3991584	0.3555012	0.9611736	0.9482397	0.2359181	0.8167674	0.8192500	0.4566768	0.8082166	0.5150373	0.9300147	1.0000000	0.3211895
