G2	G1	-
G14	G1	+
G47	G2	-
G14	G2	-
G13	G2	-
G17	G3	-
G16	G3	+
G5	G4	+
G48	G4	+
G15	G5	+
G14	G6	-
G15	G6	+
G48	G7	+
G13	G7	+
G44	G8	-
G12	G8	-
G43	G8	-
G12	G9	+
G11	G10	-
G12	G11	+
G30	G11	+
G13	G12	+
G48	G13	+
G7	G13	+
G6	G13	+
G14	G13	-
G11	G14	-
G15	G14	+
G16	G15	+
G17	G16	-
G29	G17	+
G5	G17	-
G19	G18	+
G14	G18	+
G15	G18	-
G31	G18	-
G17	G18	-
G7	G18	-
G4	G18	-
G11	G18	-
G20	G19	+
G1	G19	-
G11	G19	-
G18	G19	+
G6	G20	-
G21	G20	+
G3	G20	-
G26	G21	-
G48	G21	+
G7	G21	-
G22	G21	-
G16	G21	-
G1	G21	+
G34	G21	+
G23	G22	+
G5	G22	+
G47	G22	+
G20	G22	+
G12	G22	+
G24	G23	-
G49	G24	+
G48	G24	+
G25	G24	+
G21	G24	-
G13	G24	-
G26	G25	-
G19	G26	+
G1	G26	+
G28	G26	+
G34	G26	+
G33	G26	-
G23	G27	+
G28	G27	+
G3	G28	-
G29	G28	-
G3	G29	-
G30	G29	+
G12	G30	+
G6	G30	+
G31	G30	+
G3	G30	+
G15	G30	+
G17	G30	-
G14	G30	-
G32	G31	+
G11	G32	-
G33	G32	-
G34	G33	+
G26	G33	-
G11	G33	-
G20	G34	+
G37	G34	+
G31	G34	+
G13	G34	-
G19	G34	+
G36	G35	-
G27	G36	+
G15	G36	+
G13	G36	+
G3	G36	+
G37	G36	+
G14	G36	-
G29	G36	-
G48	G37	+
G14	G37	+
G38	G37	+
G21	G37	-
G20	G37	-
G15	G37	-
G13	G37	+
G39	G38	-
G41	G39	+
G40	G39	+
G25	G39	-
G32	G39	+
G41	G40	+
G25	G40	-
G47	G41	+
G18	G41	+
G33	G41	-
G11	G41	-
G35	G41	-
G5	G41	+
G42	G41	+
G43	G42	+
G44	G42	+
G13	G42	-
G21	G42	-
G37	G42	-
G48	G42	+
G7	G42	+
G20	G42	-
G44	G43	-
G45	G44	-
G21	G45	-
G13	G45	+
G14	G45	+
G15	G45	-
G46	G45	-
G40	G46	-
G47	G46	-
G16	G46	+
G30	G47	-
G48	G47	-
G17	G47	+
G13	G47	-
G28	G47	-
G46	G47	-
G7	G48	+
G26	G48	+
G3	G48	+
G21	G48	-
G49	G48	-
G37	G48	+
G29	G49	-
G20	G49	-
G50	G49	-
G3	G49	-
G13	G49	-
G42	G51	-
G8	G51	-
G6	G51	-
G10	G51	-
G48	G51	-
G1	G51	+
G21	G51	-
G25	G51	-
G31	G51	-
G12	G51	+
G34	G51	+
G24	G51	+
G23	G51	+
G37	G51	+
G30	G51	-
G1	G52	-
G10	G52	-
G6	G52	-
G31	G52	-
G42	G52	-
G21	G52	-
G45	G52	-
G34	G52	+
G12	G52	-
G36	G52	-
G37	G52	-
G48	G52	+
G24	G52	+
G33	G52	-
G8	G52	+
G23	G52	+
G12	G53	-
G24	G53	-
G48	G53	-
G6	G53	-
G33	G53	+
G21	G53	+
G42	G53	-
G25	G53	-
G10	G53	+
G40	G53	-
G8	G53	-
G45	G53	+
G16	G53	+
G37	G53	+
G1	G53	+
G23	G53	+
G34	G53	-
G24	G54	+
G48	G54	+
G23	G54	-
G42	G54	-
G45	G54	-
G1	G54	-
G12	G54	+
G6	G54	+
G10	G54	+
G31	G54	-
G37	G54	-
G33	G54	-
G36	G54	-
G21	G54	+
G22	G55	+
G27	G55	+
G4	G55	+
