G35	G1	+
G36	G1	+
G25	G1	+
G49	G1	-
G2	G1	-
G37	G1	-
G43	G2	+
G35	G2	+
G42	G2	+
G3	G2	-
G37	G2	-
G36	G2	-
G13	G2	-
G4	G3	+
G47	G4	-
G6	G4	+
G5	G4	+
G6	G5	-
G47	G5	+
G40	G6	-
G33	G6	-
G7	G6	+
G12	G6	-
G27	G6	+
G13	G7	+
G42	G7	+
G2	G7	-
G29	G7	-
G35	G7	-
G43	G7	-
G9	G7	+
G8	G7	-
G9	G8	+
G10	G9	-
G37	G10	+
G11	G10	-
G43	G10	-
G36	G10	+
G35	G10	+
G12	G11	-
G38	G11	-
G5	G11	-
G13	G12	+
G35	G12	-
G39	G12	-
G11	G12	-
G50	G12	+
G48	G13	-
G14	G13	-
G25	G13	-
G29	G13	+
G43	G13	+
G2	G13	+
G25	G14	+
G42	G14	-
G21	G14	+
G35	G14	-
G15	G14	+
G19	G15	-
G18	G16	+
G11	G16	+
G7	G17	-
G30	G17	-
G18	G17	+
G32	G17	-
G38	G17	+
G34	G18	+
G16	G18	+
G11	G18	+
G19	G18	+
G26	G19	+
G12	G19	+
G16	G19	+
G11	G19	+
G20	G19	-
G25	G19	-
G50	G19	+
G32	G19	-
G31	G20	+
G25	G20	+
G8	G20	+
G21	G20	+
G9	G20	+
G35	G21	+
G22	G21	+
G38	G21	-
G17	G21	-
G38	G22	+
G21	G22	-
G23	G22	-
G36	G23	-
G24	G23	-
G36	G24	+
G35	G24	+
G12	G24	-
G39	G25	-
G38	G25	-
G27	G26	+
G13	G26	+
G37	G27	-
G36	G28	+
G37	G28	-
G13	G29	+
G35	G29	-
G8	G30	-
G9	G30	+
G34	G30	-
G34	G31	+
G33	G32	+
G34	G33	+
G35	G34	-
G29	G35	-
G36	G35	+
G13	G35	-
G28	G35	-
G33	G36	-
G37	G36	-
G38	G37	-
G39	G38	+
G27	G39	+
G41	G40	-
G36	G40	+
G33	G40	+
G37	G40	-
G26	G40	+
G21	G40	-
G29	G40	+
G39	G40	-
G33	G41	+
G40	G41	-
G23	G41	+
G42	G41	-
G43	G42	-
G28	G42	-
G21	G42	+
G25	G42	-
G44	G43	-
G13	G43	-
G23	G43	+
G29	G43	+
G48	G43	+
G38	G43	-
G12	G44	+
G42	G44	+
G34	G44	-
G27	G44	+
G45	G44	-
G46	G45	+
G43	G46	+
G47	G46	+
G35	G46	+
G14	G46	+
G13	G46	+
G48	G47	+
G41	G48	-
G50	G48	+
G23	G48	+
G50	G49	-
G45	G49	-
G20	G49	+
G25	G50	-
G41	G51	-
G37	G51	-
G39	G51	-
G36	G51	+
G13	G51	-
G42	G51	-
G43	G51	+
G35	G51	+
G26	G51	-
G2	G51	-
G44	G51	-
G12	G51	+
G22	G51	+
G21	G51	-
G39	G52	+
G13	G52	+
G42	G52	+
G44	G52	+
G22	G52	+
G43	G52	+
G41	G52	+
G35	G52	+
G12	G52	+
G37	G52	+
G36	G52	+
G2	G52	-
G21	G52	+
G26	G52	-
G30	G53	+
G46	G53	+
G18	G53	+
G10	G53	+
G43	G53	+
G13	G53	+
G16	G53	-
G2	G53	-
G28	G53	-
G47	G53	-
G5	G53	-
G34	G53	+
G45	G53	+
G7	G53	+
G32	G53	-
G38	G53	-
G23	G53	-
G22	G53	+
G25	G54	+
G32	G54	+
G28	G54	-
G46	G54	-
G23	G54	+
G49	G54	+
G37	G54	+
G21	G54	-
G44	G54	-
G11	G54	+
G26	G54	+
G50	G54	+
G38	G54	+
G36	G54	+
G28	G55	-
G7	G55	-
G13	G55	-
G45	G55	+
G34	G55	+
G10	G55	+
G23	G55	-
G43	G55	+
G1	G55	+
G46	G55	-
G2	G55	-
G16	G55	+
G32	G55	+
G18	G55	-
G29	G56	+
G47	G56	+
G46	G56	-
G2	G56	-
G44	G56	+
G42	G56	+
G13	G56	+
G43	G56	+
G36	G56	+
G14	G56	-
G45	G56	-
G35	G56	-
G34	G57	-
G22	G57	-
G28	G57	-
G2	G57	-
G13	G57	-
G30	G57	+
G18	G57	+
G10	G57	+
G32	G57	-
G7	G57	-
G43	G57	-
G1	G57	-
G13	G58	+
G7	G58	+
G18	G58	+
G16	G58	+
G46	G58	+
G45	G58	+
G28	G58	-
G32	G58	-
G43	G58	+
G34	G58	+
G47	G58	+
G23	G58	-
G2	G58	-
G30	G58	-
G32	G59	+
G16	G59	+
G7	G59	+
G45	G59	+
G28	G59	-
G2	G59	-
G46	G59	-
G23	G59	-
G13	G59	-
G10	G59	+
G18	G59	+
G1	G59	-
G43	G59	-
G30	G59	+
G34	G59	-
G14	G60	+
G2	G60	+
G44	G60	+
G29	G60	+
G47	G60	+
G36	G60	+
G43	G60	+
G42	G60	-
G8	G60	+
G49	G60	+
G13	G60	-
G46	G60	-
G42	G61	-
G44	G61	-
G43	G61	+
G46	G61	+
G2	G61	+
G13	G61	+
G29	G61	-
G37	G61	-
G3	G61	-
G14	G61	+
G7	G61	+
G35	G61	-
G2	G62	+
G13	G62	+
G47	G62	-
G46	G62	-
G14	G62	-
G36	G62	-
G49	G62	+
G8	G62	+
G42	G62	+
G44	G62	-
G43	G62	-
G29	G62	+
G36	G63	-
G46	G63	-
G11	G63	-
G37	G63	+
G50	G63	+
G44	G63	+
G21	G63	-
G49	G63	-
G23	G63	-
G25	G63	+
G28	G63	+
G26	G63	+
G47	G64	+
G43	G64	+
G18	G64	+
G32	G64	+
G45	G64	+
G34	G64	+
G28	G64	-
G2	G64	-
G16	G64	-
G46	G64	+
G23	G64	+
G20	G64	+
G30	G64	-
G7	G64	+
G13	G64	-
G18	G65	-
G34	G65	-
G46	G65	-
G43	G65	+
G45	G65	+
G16	G65	+
G32	G65	+
G23	G65	-
G7	G65	-
G5	G65	-
G13	G65	+
G20	G65	-
G13	G66	-
G24	G66	-
G42	G66	-
G35	G66	-
G39	G66	+
G2	G66	+
G28	G66	+
G50	G66	+
G29	G66	+
G38	G66	-
G44	G66	+
G36	G67	-
G22	G67	+
G43	G67	-
G45	G67	-
G14	G67	-
G21	G67	-
G35	G67	+
G37	G67	-
G13	G67	+
G2	G67	-
G31	G67	-
G2	G68	+
G43	G68	+
G37	G68	+
G11	G68	-
G44	G68	-
G5	G68	-
G35	G68	-
G36	G68	-
G6	G68	-
G13	G68	-
G3	G68	-
G18	G69	-
G47	G69	-
G30	G69	-
G32	G69	-
G46	G69	-
G44	G69	-
G6	G69	-
G5	G69	-
G43	G69	+
G2	G69	-
G22	G69	-
G49	G69	+
G13	G69	+
G23	G70	-
G18	G70	-
G50	G70	-
G7	G70	-
G32	G70	+
G13	G70	-
G47	G70	-
G43	G70	+
G45	G70	+
G16	G70	-
G30	G70	+
G46	G70	+
G46	G71	+
G43	G71	+
G25	G71	+
G42	G71	+
G28	G71	-
G3	G71	+
G14	G71	+
G49	G71	-
G2	G71	+
G11	G71	+
G29	G71	+
G13	G71	+
G13	G72	+
G22	G72	+
G29	G72	+
G46	G72	+
G14	G72	+
G11	G72	+
G44	G72	+
G43	G72	+
G2	G72	-
G10	G72	-
G42	G72	-
G41	G73	+
G44	G73	+
G25	G73	+
G29	G73	+
G13	G73	-
G6	G73	+
G35	G73	-
G42	G73	-
G48	G73	+
G12	G73	-
G14	G74	+
G47	G74	+
G44	G74	+
G35	G74	+
G6	G74	+
G2	G74	+
G13	G74	-
G43	G74	-
G8	G74	-
G9	G74	+
G20	G75	+
G28	G75	+
G2	G75	+
G9	G75	+
G21	G75	+
G1	G75	+
G10	G75	-
G43	G75	-
G32	G75	-
G34	G75	+
G38	G76	+
G13	G76	+
G3	G76	+
G46	G76	+
G44	G76	+
G20	G76	-
G48	G76	-
G41	G76	-
G29	G76	-
G2	G77	+
G47	G77	+
G42	G77	+
G5	G77	-
G32	G77	+
G23	G77	+
G39	G77	+
G6	G77	-
G15	G77	-
G46	G78	+
G20	G78	+
G41	G78	+
G48	G78	+
G3	G78	-
G44	G78	+
G13	G78	+
G29	G78	-
G38	G78	+
G14	G79	+
G43	G79	+
G2	G79	+
G29	G79	-
G42	G79	-
G9	G79	+
G44	G79	+
G46	G79	+
G35	G79	+
G13	G79	-
G40	G80	+
G36	G80	+
G25	G80	+
G26	G80	+
G22	G80	-
G21	G80	-
G37	G80	-
G23	G80	-
G2	G80	-
G25	G81	-
G26	G81	-
G36	G81	-
G40	G81	-
G21	G81	+
G22	G81	+
G2	G81	+
G37	G81	-
G23	G81	+
G42	G82	-
G36	G82	-
G29	G82	+
G21	G82	+
G2	G82	+
G13	G82	+
G39	G82	+
G35	G82	-
G8	G83	+
G44	G83	+
G35	G83	-
G46	G83	-
G13	G83	-
G28	G83	-
G29	G83	+
G2	G83	-
G29	G84	-
G35	G84	-
G44	G84	-
G13	G84	-
G8	G84	+
G2	G84	+
G28	G84	-
G46	G84	+
G43	G85	+
G13	G85	+
G45	G85	+
G2	G85	-
G8	G85	-
G29	G85	-
G36	G85	-
G14	G85	-
G43	G86	-
G8	G86	-
G29	G86	+
G46	G86	-
G35	G86	-
G44	G86	+
G2	G86	-
G13	G86	-
G48	G87	+
G19	G87	+
G2	G87	+
G3	G87	+
G8	G87	+
G13	G87	-
G18	G87	+
G11	G87	+
G9	G87	-
G28	G87	+
G35	G88	+
G2	G88	+
G3	G88	+
G10	G88	+
G31	G88	+
G36	G88	-
G43	G88	+
G29	G88	+
G13	G88	+
G10	G89	-
G11	G89	-
G39	G89	-
G36	G89	+
G37	G89	-
G49	G89	+
G28	G89	-
G2	G89	-
G42	G90	+
G23	G90	+
G5	G90	-
G36	G90	-
G47	G90	+
G6	G90	+
G38	G90	+
G35	G90	-
G1	G91	+
G30	G91	+
G28	G91	-
G34	G91	-
G32	G91	-
G7	G91	-
G2	G91	-
G10	G91	-
G42	G92	+
G5	G92	+
G35	G92	+
G36	G92	+
G38	G92	+
G6	G92	-
G23	G92	-
G47	G92	+
G13	G76A	+
G44	G76A	+
G41	G76A	+
G29	G76A	-
G20	G76A	+
G46	G76A	-
G3	G76A	-
G48	G76A	-
G35	G94	-
G26	G94	-
G39	G94	-
G11	G94	-
G41	G94	+
G13	G94	-
G50	G94	-
G12	G95	+
G50	G95	+
G39	G95	+
G46	G95	-
G33	G95	-
G13	G95	-
G29	G95	+
G9	G96	-
G44	G96	-
G49	G96	-
G2	G96	-
G42	G96	-
G35	G96	-
G29	G96	-
G39	G97	+
G50	G97	+
G12	G97	+
G29	G97	+
G33	G97	+
G46	G97	+
G13	G97	+
G13	G98	+
G42	G98	-
G44	G98	+
G35	G98	+
G14	G98	-
G2	G98	-
G43	G98	+
G46	G98	+
G49	G98	+
G32	G99	-
G30	G99	-
G7	G99	-
G16	G99	+
G45	G99	-
G20	G99	-
G43	G99	-
G13	G99	+
G18	G99	+
G2	G100	-
G8	G100	-
G43	G100	-
G42	G100	+
G13	G100	+
G44	G100	+
G14	G100	-
G46	G100	+
