G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G67A	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
0.9983190	0.1272720	0.5351263	0.8112857	0.0733643	0.8287342	0.5092066	0.6124416	0.1534735	0.9083004	0.7060208	0.0224440	0.2250672	0.0905667	0.5327322	0.3164964	0.6005388	0.0000000	0.6252006	0.7039913	0.8378366	0.4640653	1.0000000	0.9997455	0.0074856	0.6888089	0.5059840	0.5103143	0.2498162	0.6300320	0.9999423	0.0139312	0.9982699	0.2188345	0.8737772	0.1731959	0.5545465	0.5706036	0.9922838	0.3602194	0.2871379	0.8085805	0.3181778	0.9470177	0.0329998	0.3763869	0.3541662	0.0375036	0.1567647	0.0000000	0.8117956	0.8735271	0.0103422	0.2578713	0.9998862	0.5188716	0.1364528	0.2839941	0.4399565	0.3425643	0.0019239	0.0565165	0.0485406	0.3907589	0.4006456	0.9711399	0.3594195	0.2718657	0.4376343	0.3074150	0.0752872	0.1139277	0.9110091	0.1713079	0.6115811	0.9375664	0.4459382	0.9999313	0.3751262	0.1259484	0.2377429	0.1611884	0.9987571	0.1736828	1.0000000	0.9374392	0.8890794	0.2180778	0.7430815	0.9999960	0.9998512	0.9919447	0.4684817	0.9573117	0.4577749	0.0319945	0.9637065	0.0065443	0.8483173	0.5526846
0.9983157	1.0000000	0.4182888	0.0000000	0.0733895	0.8286185	0.5275938	0.6180703	0.1534735	0.9083004	0.7060208	0.0224440	0.2250672	0.0905667	0.5327322	0.3164964	0.6005388	0.0000000	0.6252006	0.7039913	0.8378367	0.4640653	1.0000000	0.9997455	0.0074856	0.6889302	0.5105861	0.5011893	0.2492778	0.6325289	0.9999429	0.0138724	0.9982158	0.2200919	0.8737783	0.1731960	0.5545465	0.5706037	0.9920257	0.3592196	0.2881315	0.8039422	0.3181778	0.9470177	0.0330091	0.4400777	0.4379833	0.0633095	0.2329304	0.5536849	0.9765802	0.8652923	0.3238641	0.2578695	0.9993708	0.5134597	0.1352980	0.2778455	0.4388081	0.3456370	0.0009162	0.0565159	0.0484396	0.3909508	0.4006456	0.9730960	0.3952426	0.2716259	0.4368503	0.3074146	0.0192599	0.1130613	0.8008132	0.1710331	0.5176758	0.9367031	0.4466343	0.9999319	0.3536174	0.1280186	0.2375854	0.1717634	0.9784925	0.1739662	1.0000000	0.9375120	0.8522928	0.2186869	0.7633588	0.9999960	0.9998512	0.9919461	0.4733296	0.9574103	0.4577462	0.0298608	0.9635487	0.4218293	0.9802952	0.5517107
0.9980177	0.1052096	0.5550762	0.9920781	0.0755660	0.8529265	0.5111543	0.6131670	0.0718450	1.0000000	0.7132611	0.0224395	1.0000000	1.0000000	0.0131879	0.9319431	0.9915295	0.5871654	0.6828142	0.0690368	0.0063023	0.0000000	0.0000000	0.9940313	0.0455283	0.6334891	0.4555165	0.7094706	0.5966128	0.3795494	0.8007151	0.5600249	0.9995799	0.1682289	0.8738720	0.1580900	0.5736751	0.4988779	0.9712478	0.4751704	0.2383665	0.8909078	0.4257125	0.7165124	0.0329408	0.2168362	0.1744227	0.0201739	0.0314883	0.3618800	0.8764233	0.5759663	0.2820694	0.2201148	0.9998222	0.3047389	0.2268926	0.5118252	0.2951984	0.3755223	0.0213231	0.4555110	0.2731783	0.3937382	0.4006456	0.7319853	0.3128492	0.2775774	0.8230422	0.0143452	0.7250949	0.0575523	0.9838945	0.0282785	0.9068500	0.6423391	0.3433909	0.9997715	0.9401940	0.0846821	0.0726774	0.1610784	0.9590839	0.1296832	1.0000000	0.7119447	0.8239043	0.3925305	0.3787336	0.9976048	0.8461339	0.9923855	0.8523124	0.4619888	0.4577776	0.4441698	0.3453883	0.6718061	0.7805319	0.2126163
0.2118724	1.0000000	0.5351263	0.0000000	0.4282782	0.8287342	0.5092066	0.6124416	0.1534735	0.9083004	0.7060208	0.0224440	0.2250672	0.0905667	0.5327322	0.3164964	0.6005388	0.5423288	0.6252006	0.7039913	0.8378366	0.4640653	1.0000000	0.9997455	0.0074856	0.6888089	0.5059840	0.5103143	0.2498162	0.6300320	0.9999423	0.0139312	0.9982699	0.2188345	0.8737772	0.1731959	0.5545465	0.5706036	0.9922838	0.3602194	0.2871379	0.8085805	0.3181778	0.9470177	0.0329998	0.3763869	0.3541662	0.0375036	0.1567647	0.0000000	0.8138199	0.6047710	0.0103206	0.2578713	0.9996509	0.5188212	0.1364528	0.2839941	0.4399565	0.3425643	0.0009323	0.0565165	0.2897732	0.3907589	0.4005954	0.9711399	0.3594195	0.2718657	0.4376343	0.3245128	0.0752872	0.0318377	0.8816340	0.1407521	0.6115811	0.9375664	0.4459382	0.9999313	0.3751262	0.1259484	0.2308653	0.1611884	0.9987816	0.1748912	1.0000000	0.6765727	0.8937541	0.2180800	0.2863700	0.9999960	0.9762123	0.9919447	0.4684817	0.9562066	0.4577749	0.0319945	0.9637065	0.4566259	0.9767050	0.4133727
0.9982771	0.1272704	0.4195047	0.8112967	0.0736903	0.8284514	0.5314546	0.1700791	0.0000000	0.9083004	0.7060208	0.0224440	0.2250672	0.0905667	0.5327322	0.3164964	0.6005388	0.0000000	0.6252010	0.7039913	0.8378367	0.4640654	1.0000000	0.9997455	0.0074855	0.6889531	0.5114365	0.5013471	0.2616139	0.6324871	0.9999283	0.0153276	0.9992967	0.1851338	0.8737818	0.1731961	0.5545463	0.5706043	0.9889603	0.3836143	0.2675551	0.8042806	0.3181778	0.9470177	0.0330278	0.4233317	0.4147005	0.0632947	0.2327430	0.5460464	0.9753533	0.8652911	0.3238733	0.0904726	0.9998386	0.5669311	0.3833214	0.2215066	0.3466892	0.3525940	0.0020281	0.0565834	0.0511235	0.3909498	0.4006456	0.9721578	0.3361744	0.4906480	0.4418740	0.1813612	0.0184973	0.1550098	0.9112858	0.8720804	0.5202057	0.9714190	0.4470604	0.9999661	0.3010684	0.1057919	0.0968338	0.1732834	0.9787311	0.6211175	1.0000000	0.9375120	0.8977719	0.2188545	0.7659576	0.9999960	0.9998512	0.9922631	0.4922436	0.9574421	0.4577462	0.0316794	0.9541027	0.4217728	0.8431370	0.5727362
0.9982607	0.1272697	0.4198807	0.8113012	0.0738150	0.8284518	0.5313795	0.1700594	0.0000000	0.9083004	0.7060208	0.0224440	0.2250672	0.0905667	0.5327322	0.3164964	0.6005388	0.5423292	0.6252010	0.7039913	0.8378367	0.4640654	1.0000000	0.9997455	0.0074855	0.6889526	0.5114179	0.5013833	0.2616185	0.6324710	1.0000000	0.0000000	0.9992968	0.1851267	0.8737736	0.1731961	0.5545463	0.5706043	0.9889613	0.3836219	0.2675495	0.8042992	0.3181778	0.9470177	0.0330278	0.4233282	0.4146949	0.0632950	0.2327436	0.5460462	0.9850245	0.6047750	0.3071190	0.0845353	0.9998387	0.5668767	0.3833707	0.2215294	0.3466862	0.3525799	0.4868107	0.0565711	0.0790177	0.3909490	0.4002691	0.9721552	0.3361550	0.4906922	0.4625959	0.1955368	0.0184973	0.0063351	0.9470322	0.7980534	0.5202255	0.9729100	0.4470577	0.9999661	0.3010583	0.1057919	0.0916310	0.1732507	0.9787632	0.6211128	1.0000000	0.6769844	0.9240096	0.2188548	0.3050044	0.9999960	0.9762123	0.9922629	0.4922238	0.9562194	0.4577462	0.0316800	0.9541078	0.8718545	0.8431352	0.4133727
0.9983157	0.1272719	0.4182888	0.8112866	0.0733895	0.8286185	0.5275938	0.6180703	0.1534735	0.9083004	0.7060208	0.0224440	0.2250672	0.0905667	0.5327322	0.3164964	0.6005388	0.0000000	0.6252006	0.7039913	0.8378367	0.4640653	1.0000000	0.9997455	0.0074856	0.6889302	0.5105861	0.5011894	0.2492782	0.6325239	1.0000000	0.0000000	0.9982158	0.2200918	0.8737718	0.1731960	0.5545465	0.5706037	0.9920257	0.3592196	0.2881315	0.8039422	0.3181778	0.9470177	0.0330091	0.4400776	0.4379832	0.0633095	0.2329304	0.5536847	0.9766978	0.8735348	0.3239011	0.2578695	0.9997942	0.5134611	0.1352988	0.2778458	0.4388081	0.3456370	0.4690293	0.0565059	0.0218481	0.3909508	0.4006456	0.9730956	0.3952396	0.2716259	0.4574526	0.2939608	0.0192599	0.0002978	0.9109538	0.1710330	0.5176759	0.9711957	0.4466343	0.9999319	0.3536174	0.1280186	0.0942568	0.1717634	0.9784925	0.1727513	1.0000000	0.9375120	0.8868032	0.2186869	0.7633588	0.9999960	0.9998512	0.9919459	0.4733296	0.9574103	0.4577462	0.0298609	0.9635503	0.4218293	0.8430308	0.5517108
0.9983747	0.1272743	0.4153182	0.8112707	0.0729238	0.8291306	0.5281939	0.6182507	0.1534734	0.9083005	0.7060208	0.0224440	0.2250672	0.0905667	0.5327322	0.3164964	0.6005388	0.0000000	0.6252000	0.7039913	0.8378366	0.4640651	1.0000000	0.9997455	0.0074856	0.6889918	0.5133302	0.4959339	0.2162337	0.6339736	0.9999664	0.0110012	0.9992818	0.1858593	0.8737703	0.1731958	0.5545467	0.5706028	0.9968364	0.2968239	0.5898971	0.0000000	0.3181778	0.9470177	0.0329737	0.4782454	0.4939365	0.0563613	0.2154223	0.5718486	0.9793148	0.8734732	0.3289046	0.2578694	0.9985434	0.5132810	0.1350343	0.2563866	0.4387686	0.3457348	0.0018000	0.0565113	0.0421849	0.3910523	0.4006456	0.8617146	0.3819212	0.2717021	0.4246255	0.2939828	0.0191783	0.0563215	0.9089323	0.1710725	0.5075910	0.7012454	0.4474136	0.9999323	0.2867503	0.1272764	0.0812410	0.1715681	0.6931889	0.1727334	1.0000000	0.9374557	0.7174610	0.2185681	0.7948907	0.9999960	0.9998512	0.9919467	0.4761859	0.9573060	0.4577593	0.0261134	0.9635459	0.4219484	0.9110967	0.5018581
0.9983020	0.1272713	0.4091432	0.8112905	0.0734939	0.8286225	0.5294714	0.6186394	0.1534735	0.9083004	0.7060208	0.0224440	0.2250672	0.0905667	0.5327322	0.3164964	0.6005388	0.5423288	0.6252006	0.7039913	0.8378367	0.4640653	1.0000000	0.9997455	0.0074856	0.6892084	0.5226687	0.4790455	0.0000000	0.6386734	0.9999856	0.0075909	0.9980651	0.2234551	0.8737734	0.1731960	0.5545465	0.5706037	0.9922487	0.3567274	0.2907279	0.7924149	0.3181778	0.9470177	0.0000000	0.4542646	0.4584563	0.0703750	0.2492386	0.6043838	0.9897250	0.6276687	0.3015809	0.2310351	0.9997755	0.5128399	0.1342101	0.1735954	0.4387599	0.3515534	0.0063518	0.0565084	0.1137451	0.3893321	0.4001017	0.9744645	0.4074708	0.2716046	0.4072069	0.3247177	0.6921299	0.0032795	0.9444145	0.5038967	0.1271634	0.5673793	0.4482436	0.9999333	0.3540404	0.1289347	0.0740775	0.1735535	0.9775376	0.0851231	1.0000000	0.6761614	0.9114848	0.2187455	0.3065622	0.9999966	0.9762123	0.9919497	0.4858009	0.9562069	0.4577265	0.0000091	0.9641329	0.8721998	0.8416580	0.4133727
0.2118750	1.0000000	0.4182888	0.0000000	0.4282946	0.8286185	0.5275938	0.6180703	0.1534735	0.9083004	0.7060208	0.0224440	0.2250672	0.0905667	0.5327322	0.3164964	0.6005388	0.5423289	0.6252007	0.7039913	0.8378367	0.4640653	1.0000000	0.9997455	0.0074856	0.6889302	0.5105861	0.5011894	0.2492782	0.6325239	1.0000000	0.0000000	0.9982158	0.2200918	0.8737718	0.1731960	0.5545465	0.5706037	0.9920257	0.3592197	0.2881315	0.8039422	0.3181778	0.9470177	0.0330091	0.4400778	0.4379831	0.0633095	0.2329304	0.5536847	0.9769500	0.6047751	0.3238641	0.2578695	0.9993709	0.5134107	0.1352989	0.2778458	0.4388081	0.3456370	0.4668393	0.0565059	0.1484981	0.3909508	0.4002675	0.9730956	0.3952398	0.2716259	0.4574525	0.3245116	0.0192599	0.0000848	0.8814851	0.1534844	0.5176759	0.8093655	0.4466343	0.9999319	0.3536172	0.1280186	0.2307866	0.1717634	0.9785246	0.0928039	1.0000000	0.6769585	0.8918189	0.2186890	0.3044267	0.9999960	0.9762123	0.9919459	0.4733295	0.9562080	0.4577462	0.0298609	0.9635503	0.8719109	0.9733612	0.4133727
