G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G77A	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
0.6800373	0.0141435	0.6260267	0.5867276	0.0574640	0.2229189	0.6433948	0.7509866	0.1414239	0.1640829	0.5663786	0.5706261	0.6200828	0.6134269	0.7490953	0.2044625	0.2449087	0.1667970	0.2960755	0.3870168	0.4627594	0.2217302	0.5427942	0.5624336	0.3830903	0.5503864	0.6476098	0.5451617	0.5369530	0.3179330	0.5646104	0.4826421	0.1450378	0.6393641	0.4801670	0.0921824	0.5780431	0.5429541	0.5499116	0.5374142	0.5388794	0.5886421	0.5889585	0.3699460	0.5279117	0.6462537	0.4965446	0.6727581	0.4748496	0.7142453	0.2455260	0.1141841	0.0795742	0.2534313	0.6504794	0.6324562	0.0634848	0.2556971	0.0043435	0.0582124	0.5172975	0.4082727	0.0018089	0.5402005	0.5232855	0.4358279	0.5160074	0.3882025	0.5374767	0.0268803	0.1296257	0.3792883	0.6084251	0.4931870	0.1883085	0.4017755	0.0008937	0.2500965	0.0018056	0.6181654	0.1340903	0.2600983	0.5059417	0.3096113	0.0981853	0.4739427	0.0073509	0.4656422	0.5292743	0.2753731	0.6099090	0.0103887	0.4452572	0.1321170	0.3509445	0.4929755	0.1543313	0.3350941	0.0746943	0.1577847
0.4750422	0.0293561	0.6905758	0.7969792	0.0027904	0.3827245	0.6030278	0.4846955	0.0150974	0.1162469	0.7219135	0.5778598	0.3318469	0.6592133	0.6095484	0.1426248	0.1871825	0.1445929	0.6055263	0.0667842	0.2184473	0.4565569	0.4939301	0.3572533	0.3384459	0.3561258	0.7922888	0.5341138	0.7510901	0.3374475	0.6774510	0.4402623	0.1009314	0.5438370	0.4668361	0.1223705	0.2880461	0.5315529	0.4916098	0.3527863	0.6772703	0.5205589	0.6731503	0.0607433	0.3153062	0.7526898	0.2406615	0.6086093	0.1495315	0.6543986	0.3753058	0.4123932	0.3099033	0.0809132	0.6237377	0.7224959	0.0185969	0.5325189	0.0001222	0.0945635	0.6960963	0.1338813	0.1221287	0.5001423	0.5599345	0.1664154	0.6009639	0.1740667	0.3870432	0.0878022	0.2472484	0.1140713	0.3682373	0.3390228	0.1567695	0.3449211	0.0281551	0.0649592	0.0032852	0.7179316	0.2702825	0.5433462	0.1077386	0.3274970	0.0144741	0.4644092	0.0839422	0.3758401	0.2535514	0.4771546	0.3282944	0.0102665	0.5864908	0.1329650	0.0603382	0.5543588	0.0405899	0.4898514	0.0474709	0.1898177
0.6654848	0.0362988	0.7120471	0.3904573	0.2827882	0.3823446	0.6627489	0.2396872	0.0967503	0.1206693	0.6939168	0.5679542	0.3158418	0.3660936	0.7372286	0.2413742	0.2057128	0.3194773	0.4458736	0.2513229	0.5705591	0.0523261	0.2155572	0.2813027	0.4208025	0.4161020	0.6460316	0.4127504	0.7125154	0.1715376	0.6046487	0.4254098	0.1171204	0.5923435	0.6070674	0.3698219	0.1915489	0.5523441	0.6147142	0.3495952	0.6532921	0.6040088	0.3424499	0.1913476	0.4012413	0.6321830	0.1892381	0.6366695	0.2806693	0.5412985	0.4328614	0.3695110	0.0167094	0.1249166	0.3985447	0.6588082	0.0094856	0.0988926	0.1070274	0.0007707	0.4877550	0.0945604	0.0286973	0.1659498	0.7286498	0.1975783	0.3319404	0.6082911	0.6132430	0.4410999	0.0002034	0.0974276	0.2636885	0.5417519	0.0317443	0.4908335	0.1279875	0.3303859	0.0002225	0.3439228	0.0967827	0.6348980	0.4950133	0.1790974	0.0113439	0.0000399	0.0000887	0.5040372	0.3083344	0.2896552	0.4034972	0.2629043	0.4730061	0.3805507	0.0259560	0.5748456	0.0803060	0.7786049	0.1789830	0.5065143
0.5965034	0.2151156	0.3908619	0.5089966	0.0732704	0.5119566	0.6251958	0.6388043	0.1775989	0.1454303	0.5955006	0.6012585	0.4100027	0.7932280	0.6626608	0.0860077	0.1489238	0.5748997	0.5107026	0.2814292	0.3099244	0.5234431	0.1795687	0.6655806	0.5608349	0.4982828	0.6385252	0.5139904	0.6412588	0.6035056	0.4852526	0.5729535	0.6427678	0.1255937	0.0505987	0.0791826	0.5974578	0.6395226	0.5093130	0.2408308	0.7213505	0.7201221	0.5530725	0.3816344	0.6214391	0.7559833	0.2565126	0.7405292	0.4903765	0.4453689	0.3115830	0.3141869	0.1486928	0.2648798	0.7125733	0.2853539	0.0036741	0.5504726	0.2546239	0.4113015	0.4749837	0.1503488	0.2751867	0.3750160	0.6756363	0.2333761	0.3753658	0.0746441	0.4380175	0.2286895	0.5729147	0.5008313	0.6397782	0.3699150	0.4171600	0.5094269	0.0840270	0.3337492	0.0545171	0.7653795	0.2846729	0.1591715	0.3794058	0.3041346	0.0928835	0.0042890	0.1854981	0.1542325	0.5403056	0.2342345	0.4259807	0.0524719	0.6021262	0.1656047	0.2129381	0.6123385	0.2104473	0.5824317	0.5874035	0.0264181
0.8367205	0.0243671	0.7226486	0.5079911	0.1179816	0.5160951	0.5265314	0.6469685	0.3880362	0.2653032	0.5071863	0.6239178	0.3645755	0.6892468	0.3738220	0.1460132	0.2467188	0.4222714	0.6590658	0.2810924	0.2926385	0.1251660	0.5910029	0.3595872	0.3089158	0.1383391	0.6851672	0.4629481	0.4253793	0.3620978	0.5633879	0.3844922	0.1187692	0.7314957	0.6680207	0.3281807	0.1689821	0.5739571	0.3430446	0.2460398	0.6795618	0.6196702	0.2562559	0.4137585	0.6917171	0.7102341	0.1290330	0.6305853	0.2667246	0.7241519	0.3010303	0.1727713	0.0612897	0.0992833	0.5669517	0.6644601	0.0893843	0.2736651	0.0389792	0.3684550	0.6302380	0.3491057	0.0665278	0.1485986	0.3307816	0.5000676	0.3833990	0.1461479	0.4860739	0.2827523	0.0885512	0.2052868	0.7151467	0.4847897	0.0023552	0.2574912	0.0095179	0.3492195	0.0029292	0.6495639	0.2081261	0.3433983	0.4394448	0.3434789	0.2613393	0.2795659	0.0240213	0.0547728	0.4900035	0.3660277	0.4413041	0.0905408	0.6363765	0.4574983	0.4150555	0.6523999	0.1582581	0.6620496	0.3117003	0.2251272
0.7515631	0.0055279	0.4533375	0.6681651	0.0442475	0.1817774	0.5514579	0.4829441	0.0984828	0.1899040	0.5536002	0.6386933	0.3726881	0.9021543	0.4942859	0.4236452	0.1091062	0.5658487	0.4947188	0.3866648	0.0457732	0.1239015	0.2958166	0.2354312	0.2744863	0.5992553	0.5208787	0.4133707	0.3596035	0.2483919	0.6945002	0.4787785	0.1013224	0.6165575	0.7819346	0.2553239	0.1707522	0.6190730	0.6084087	0.5547414	0.6875221	0.5396581	0.5905774	0.2676567	0.4051827	0.8691775	0.1714444	0.6592035	0.2971396	0.7624118	0.1526352	0.2043052	0.0835158	0.4544738	0.7901867	0.6866632	0.1729992	0.1105427	0.0032448	0.0016107	0.3621614	0.3135565	0.1169508	0.5010124	0.3830517	0.5369111	0.5865865	0.2568904	0.6219777	0.4880272	0.1369776	0.2154236	0.5144110	0.5747131	0.0184829	0.6634175	0.1388744	0.5088427	0.0073974	0.7559354	0.3484910	0.5005334	0.4525745	0.3980903	0.0611792	0.0003418	0.0321416	0.3225919	0.5266936	0.5038005	0.2591250	0.0569466	0.4786091	0.2757760	0.1109202	0.4970658	0.0300020	0.6689614	0.3331911	0.1367497
0.5072358	0.0523895	0.5908829	0.5931592	0.0177467	0.3147992	0.5212383	0.5868001	0.1533396	0.1061907	0.6600526	0.6461068	0.7264828	0.6836000	0.6889888	0.1042879	0.1457817	0.1684538	0.7206351	0.2390370	0.2041939	0.1701087	0.4674593	0.5805125	0.3276035	0.5060187	0.7207278	0.3419868	0.6335779	0.3977366	0.5768723	0.4141698	0.6764924	0.1462696	0.1440679	0.0412381	0.4847341	0.6648141	0.5246832	0.5055122	0.5319574	0.6368756	0.5212545	0.6087300	0.5126470	0.7720304	0.1244401	0.7368778	0.4341448	0.6133326	0.4335021	0.5117074	0.0533978	0.5572110	0.5429352	0.7060920	0.0604889	0.3499411	0.0608946	0.3363912	0.4456553	0.5251245	0.0055809	0.3125095	0.6289061	0.5745973	0.4336447	0.3154075	0.3828651	0.1848020	0.2678868	0.6926315	0.3069076	0.0351083	0.1160846	0.5868175	0.0228543	0.3534650	0.0006370	0.7157566	0.2083393	0.4142117	0.5108561	0.2378551	0.0442931	0.4403379	0.1795719	0.0109033	0.5752437	0.2014269	0.4652135	0.0026514	0.7061615	0.3557569	0.3423994	0.7030919	0.1677910	0.5404610	0.0719174	0.1094135
0.7501727	0.0607246	0.4072330	0.3122815	0.0000002	0.2897141	0.7296226	0.7083517	0.0359815	0.1642184	0.7642000	0.6842002	0.4199326	0.7009345	0.7620712	0.2282645	0.2164427	0.2193119	0.6671413	0.3160994	0.3872633	0.1874624	0.4818209	0.0464081	0.2217599	0.5991888	0.6004815	0.4269423	0.3550110	0.6907281	0.6576657	0.3127574	0.0713580	0.5816506	0.7081916	0.2594669	0.2098785	0.7576778	0.6399786	0.4969365	0.7106227	0.3047020	0.4285750	0.0236626	0.4793952	0.4966123	0.1267517	0.7526011	0.4128593	0.5893379	0.2152394	0.2665648	0.3489955	0.3433010	0.5934371	0.7455526	0.0293331	0.2333175	0.0001464	0.5184905	0.7298620	0.2282371	0.1008917	0.5403095	0.5767111	0.1458298	0.5186005	0.2762079	0.5949021	0.4925463	0.2932285	0.1147916	0.2497509	0.8872895	0.0155760	0.5092184	0.0156333	0.3185077	0.1478584	0.5153034	0.0693870	0.2779534	0.1248149	0.3790561	0.3878739	0.4453523	0.0333265	0.4302673	0.2755695	0.3925655	0.2426976	0.2434444	0.4551151	0.3259619	0.2556415	0.4301609	0.0192812	0.4354079	0.3561439	0.0075295
0.6853427	0.0275900	0.7317835	0.7513833	0.0396663	0.1436673	0.6445460	0.5075362	0.3464133	0.3176676	0.4664355	0.3979326	0.1087278	0.6216017	0.6726903	0.1250823	0.2304128	0.4344912	0.7281545	0.3089395	0.3475098	0.6850212	0.0453444	0.1883781	0.2458670	0.1757002	0.6469776	0.4071653	0.5955031	0.4374528	0.6562569	0.3610415	0.1019583	0.6163234	0.6939444	0.5356807	0.1425813	0.5705545	0.3404384	0.4355617	0.6599540	0.6281253	0.7511970	0.1093980	0.5163282	0.6146330	0.3386784	0.7639809	0.3624414	0.7853842	0.3692514	0.0514122	0.0119987	0.0701695	0.6023255	0.6619292	0.2042884	0.2850169	0.0025441	0.0454780	0.2682504	0.4367661	0.3025974	0.4931025	0.4100097	0.2842097	0.5247949	0.5052450	0.5678300	0.0198408	0.3690050	0.2878220	0.2712281	0.1024102	0.4355174	0.5543828	0.0240531	0.2234992	0.0072235	0.1269394	0.3807714	0.2851395	0.3598423	0.2684019	0.4805314	0.2916753	0.1071937	0.1415059	0.4861842	0.2231539	0.4164407	0.2939989	0.2805770	0.5171926	0.0940675	0.6232379	0.0043885	0.3379142	0.2187896	0.5194231
0.6744108	0.0037734	0.4607909	0.4240078	0.0031092	0.1353462	0.6987970	0.5593718	0.2307562	0.1417019	0.6687105	0.6959936	0.4681536	0.6253307	0.5166125	0.2524745	0.1613115	0.1126856	0.6110825	0.2836758	0.4325181	0.0170535	0.6842825	0.5994790	0.3233133	0.4936692	0.6453459	0.3375675	0.4439331	0.3958328	0.5595409	0.3752942	0.0678841	0.5858629	0.4843493	0.2566562	0.4411196	0.5635418	0.6090867	0.5101480	0.6267553	0.4049353	0.1445274	0.0113438	0.6247159	0.5649107	0.2737073	0.6137442	0.2828969	0.3769368	0.6599619	0.4753778	0.0790743	0.1923362	0.5584985	0.7408720	0.0680725	0.4038404	0.0394393	0.4270508	0.5908533	0.2195515	0.3358414	0.3452297	0.6756297	0.3143839	0.5665271	0.4840014	0.4420830	0.2827473	0.3271373	0.4375190	0.4551116	0.6352348	0.0243474	0.3647554	0.3605656	0.1947890	0.0223992	0.6094481	0.1296656	0.2886567	0.2507153	0.4321477	0.3632741	0.5535901	0.1194710	0.4903962	0.3935483	0.1170392	0.4745616	0.1132910	0.6010328	0.4186679	0.2664957	0.6982109	0.0087308	0.2156976	0.2908039	0.0376194
