G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G71A	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
0.0000000	0.1913085	0.8500963	0.3253104	0.1025839	0.6130639	0.6742115	0.7755079	0.7560539	0.4207820	0.7784174	0.4994525	0.5932448	0.3062969	0.0627264	0.1116631	1.0797140	0.0849792	0.4957199	0.2742743	0.6143467	0.5015955	0.2424871	0.3431525	1.0388579	0.1275377	0.1440424	0.2027764	0.7455512	0.5692382	0.0364788	0.1177146	0.1538221	0.2651292	0.9885959	0.1125802	0.7579935	0.9317784	0.1014156	0.1192999	0.0129370	0.9332829	0.0721792	0.3856171	0.4393685	1.0709280	0.1504218	0.6583316	0.1597638	0.9548472	0.6368119	1.0065912	0.1720358	0.8883648	0.4371384	0.2307139	1.0515443	0.3335425	0.6081561	0.7070257	0.6746202	0.0350059	0.1383524	1.0136324	0.5318298	0.0133210	0.4132804	0.7363431	0.2313303	0.0996240	0.0253112	0.8884440	1.0403343	0.6518371	0.8097061	0.0264647	0.7854246	0.2258449	1.0087800	0.5017097	0.9220179	0.6690153	1.0433371	0.4282208	0.0417120	1.0075981	0.9006196	0.7528892	0.9174347	0.6865879	1.0083310	0.0502957	0.6985276	0.1466355	0.5680741	0.3930656	0.3795565	1.0770493	0.8116574	0.1191133
1.0044897	0.0000000	0.8339691	0.6496312	0.1112478	0.5921065	0.7546484	0.8633359	0.8535996	0.3431974	0.8041036	0.7098293	0.6107866	0.2939569	0.0665605	0.0788606	0.9444843	0.0582794	0.3172223	0.3346087	0.2769610	0.5205615	0.2963753	0.3573151	0.0367965	0.8802948	0.2879310	0.2125315	0.8956393	0.7052823	0.0569253	0.1689246	0.1336357	0.1804120	1.0272095	0.0787513	0.7230985	0.8593710	0.1443168	0.3620905	0.0183028	0.9324151	0.0722287	0.4441897	0.4851567	1.0576062	0.1290574	0.8049768	0.0923281	1.0643527	0.5629352	0.9999815	0.9213225	0.8720333	0.3307575	0.4977164	1.1432420	0.5744901	0.8830581	0.8443391	0.6440074	0.0228458	0.1551694	0.8757888	0.5384660	0.0327810	0.4970801	0.7025088	0.1939149	0.0535817	0.0045092	0.9294644	1.0839615	0.4357160	0.6819212	0.0203092	0.8450100	0.1970848	0.8860520	0.5296333	0.3533114	0.4020261	1.0601280	0.3574127	0.0044839	0.9838932	1.0665579	0.9185052	1.0048233	0.6165925	0.8785046	0.0283791	0.7401777	0.1115730	0.5852993	0.4511109	0.4174764	0.9624194	0.8555630	0.2199767
0.6844699	0.9216707	0.0000000	0.3124161	0.1304359	0.7940270	0.6323325	0.8072939	0.7336022	0.2656550	0.8250808	0.6687842	0.5841027	0.2453793	0.0614916	0.0870662	1.0176928	0.0401696	0.3071986	0.9799114	0.3825849	0.7474919	0.3766503	0.3544810	0.0361021	0.8602544	0.3217149	0.5700722	1.0194269	0.6485767	0.0776730	0.2655665	0.1646557	0.1555457	0.9975426	0.0712904	0.6823054	0.8825855	0.1826125	0.3308557	0.0031218	0.9078940	0.0718274	0.5970532	0.1978204	0.9476419	0.0648084	0.6645734	0.4300952	1.1199778	0.5766377	0.9845580	0.9598091	0.8151790	0.6425146	0.4244055	1.0442220	0.7677005	0.7186668	0.8910155	0.9851543	0.2214882	0.1414907	1.0751919	0.2198016	0.0676232	0.6277453	0.4969886	0.1916048	0.0586880	0.0104726	0.9036637	0.9134669	0.2996191	0.7818637	0.0625220	0.9216682	0.2500510	0.8972816	0.7022475	0.3500483	0.4287191	1.0350247	0.4313489	0.0125695	0.9554593	1.0074873	0.9952173	0.9646995	0.6531463	0.9066748	0.0239938	0.9303009	0.1828857	0.5998853	0.3515308	0.4295515	0.9421415	0.8592135	0.2092472
0.9453483	0.1953577	0.8106427	0.0000000	0.0709837	0.6332753	0.7264783	0.7577284	0.8195972	0.2542659	0.8838140	0.5700278	0.6332971	0.2713132	0.0475689	0.0732063	1.0452082	0.0702729	0.3144023	0.2513105	0.2879178	0.5481317	0.2973274	0.2910940	0.0310200	0.9745980	0.2204187	0.2440089	0.8614586	0.5031198	0.0674466	0.1927517	0.1348959	0.1836946	0.8824028	0.1072202	0.7334108	0.8986523	0.1546118	0.3304162	0.0113092	0.9737348	0.0786441	0.6375135	0.3377793	0.9115706	0.1153692	0.6796455	0.1158390	1.0800170	0.5935682	1.0498457	1.0231236	0.8835992	0.3805008	0.4108550	1.0466663	0.5272123	0.4449407	0.8773300	0.5228100	0.0161082	0.0836860	0.9061232	0.4560355	0.0324374	0.4984070	0.4093864	0.1811434	0.0668211	0.0147388	0.9481831	1.0227170	0.4469836	0.7816200	0.0222196	0.9707185	0.1559169	0.7866783	0.6378789	0.3355220	0.5023406	0.9756640	0.4431868	0.0090537	1.0230140	1.0395901	0.9227735	0.9975349	0.6302784	0.9434837	0.0409885	0.7194506	0.1363860	0.5489253	0.4522657	0.3603285	1.0306926	0.8242195	0.2026074
1.0581600	0.3118276	0.8228939	0.1159121	0.0000000	0.6758801	0.6949447	0.7888513	0.8261769	0.2683593	0.9257244	0.6421004	0.6306342	0.2792514	0.0817145	0.0982330	0.8627355	0.0565431	0.2964836	0.2362769	0.2654808	0.6511052	0.3583826	0.2806235	0.0279813	0.8569961	0.2486915	0.1874968	0.7067830	0.6563924	0.0342976	0.1568115	0.1111426	0.1891737	0.9839352	0.1339321	0.7533949	1.1083771	0.1454442	0.3339227	0.0161811	0.8977987	0.0662090	0.6205539	0.2854021	1.0373524	0.1212005	0.8278298	0.1044164	1.0451841	0.6300818	0.9695037	0.8670074	0.9039028	0.3562218	0.4429268	1.0432959	0.5879906	0.4742042	0.7684176	0.6520624	0.0134925	0.1298964	0.9646073	0.4976475	0.0344025	0.5779021	0.5317651	0.1451742	0.0435759	0.0050330	0.8936315	1.0119552	0.3367458	0.7193824	0.0323907	0.8912758	0.1910233	0.9483098	0.5842079	0.2904622	0.5327090	1.0412043	0.4560297	0.0126962	1.0613434	1.0741417	0.8867359	0.9896646	0.6552512	0.8851427	0.0533336	0.7400707	0.1725746	0.5884074	0.4722624	0.4022987	1.0206886	0.9039777	0.1542299
1.0674360	0.1351293	0.8776785	0.3892837	0.1215404	0.0000000	0.6759999	0.7748003	0.1806192	0.6808448	0.6382651	0.0800094	0.2875946	0.4020069	0.0827883	0.0986780	0.9256048	0.1226784	0.3212934	0.2972257	0.3993454	0.1037392	0.0915249	0.5741367	0.0394422	1.0223618	0.0557124	0.3005786	0.7733427	0.5576350	0.0351944	0.0232787	0.2997283	0.4272669	1.0183231	0.0853853	0.5499534	0.9061329	0.1069997	0.3564636	0.0137892	0.9400522	0.0541841	0.5201100	0.3985528	1.1478835	0.1939402	0.7396728	0.1650384	1.1291864	0.5156591	0.9998686	0.9716292	0.2911724	0.5791266	0.4242909	1.0032622	0.3227273	0.5946412	0.9029357	0.5001614	0.0363341	0.0634174	0.9062508	0.8250413	0.0159756	0.2951884	0.6026468	0.5584414	0.0415321	0.0385191	0.2652480	0.9556930	0.5783394	0.5489851	0.0203464	0.6422961	0.0935500	0.3920795	0.6409961	0.3709545	0.7084265	1.0932843	0.8005953	0.0015595	1.0497289	0.9461948	0.9509532	0.9418550	0.7069620	0.9167243	0.5422356	0.4189239	0.1726367	0.5591675	0.5187982	0.2245744	0.6567786	0.6117446	0.3587688
1.0173865	0.1270272	0.7478798	0.5515398	0.1454834	0.3643674	0.0000000	0.7191765	0.3109180	0.6326926	0.6309566	0.1370124	0.3362725	0.4750865	0.0800352	0.1138369	0.8479111	0.0877858	0.3532590	0.2792163	0.5439900	0.1977416	0.1606008	0.5023110	0.0274856	0.9976443	0.0974250	0.1814737	0.8591745	0.5872503	0.0199545	0.0396738	0.3368092	0.4435098	0.9368472	0.0351397	0.5380204	0.8662612	0.1198742	0.3258998	0.0424465	0.9553203	0.0780809	0.5011924	0.4140052	1.0372006	0.1876774	0.6117565	0.1061738	1.0486086	0.6407775	1.0165647	0.8392285	0.6017450	0.4373106	0.2064082	0.9559897	0.4845910	0.7899041	1.0365895	0.5933112	0.0151022	0.0842344	0.1926825	0.7568838	0.0056541	0.3425282	0.6064570	0.1023458	0.0512075	0.1652303	0.8641336	1.0456670	0.6371039	0.6409401	0.0909785	0.6495583	0.1147060	0.8746784	0.6040964	0.3425968	0.3677098	1.0595771	0.5356638	0.0050629	1.0493459	1.0191798	0.6672770	0.9796048	0.7214553	0.6492245	0.0148996	0.5269978	0.1964105	0.5846212	0.1745713	0.2938367	0.9585684	0.5636654	0.4371299
0.9587291	0.2680699	0.8527388	0.4096462	0.0949311	0.5256702	0.7416686	0.0000000	0.8419127	0.3768710	0.8183249	0.6082217	0.5599070	0.3094014	0.0586699	0.0759716	0.9315669	0.0654044	0.3198567	0.2274465	0.3593900	0.6292484	0.3169026	0.3607969	0.0384825	0.8826142	0.2074164	0.2599923	0.7727099	0.5771893	0.0506961	0.1602414	0.1615176	0.2397436	0.8636188	0.1063149	0.6949010	0.9405926	0.1348170	0.3349686	0.0125546	0.9818756	0.0732251	0.5189817	0.3703789	0.9637978	0.1256790	0.7862727	0.1403041	0.9040414	0.6159008	0.9638723	0.9580542	0.9976589	0.4005786	0.4256050	0.9924988	0.5382062	0.5973088	0.8195776	0.6390911	0.0114045	0.0476135	0.9292084	0.6876747	0.0212998	0.4576024	0.6412628	0.1765221	0.0636178	0.0180391	0.8942505	0.9992465	0.9314598	0.7800496	0.0329018	0.7494624	0.2164536	0.9527832	0.5647813	0.1064375	0.5911087	0.8610170	0.4729627	0.0095425	1.0714263	0.9378238	0.7164715	1.0062718	0.6154143	1.0118401	0.0690280	0.5764218	0.1651140	0.6002393	0.4188360	0.3460040	0.9941479	0.8962422	0.2527211
0.9678578	0.2634773	0.6825926	0.7150383	0.1337756	0.6816878	0.7749933	0.7117639	0.0000000	0.2770757	0.8785608	0.6871373	0.6517837	0.2721523	0.0740369	0.0774412	0.9314108	0.0455375	0.3047508	0.3030921	0.3037422	0.6166796	0.3510196	0.2625638	0.0476004	0.9969079	0.3060558	0.2309408	0.8039115	0.6969744	0.0622822	0.0809340	0.1538138	0.1370317	0.6763655	0.1770731	0.7826527	0.8149067	0.0983579	0.3038218	0.0341143	1.0128026	0.0700056	0.5617938	0.3308539	0.9206681	0.1153061	0.8531317	0.1628584	1.1481465	0.5820348	0.9767290	1.0584464	0.8989828	0.2951642	0.4284049	0.9938858	0.5792206	0.7786325	0.8674026	0.5798618	0.0203614	0.1140633	0.9456884	0.3623406	0.0509817	0.5241232	0.7429702	0.2368700	0.0302027	0.0071901	0.8867925	0.9365781	0.2777728	0.7797998	0.0195326	0.9120480	0.2506458	0.9135065	0.5453169	0.3436292	0.5304139	1.0404797	0.3659237	0.0080277	1.1003861	0.9984590	1.0016782	0.9932313	0.6715536	0.9232899	0.0494041	0.6674426	0.1733262	0.5561042	0.3460206	0.4258890	0.9242349	0.9104643	0.3382604
1.1158586	0.2687015	0.8442720	0.6436506	0.0909429	0.6311681	0.8578132	0.7674318	0.9260391	0.0000000	0.7881814	0.8207883	0.6858339	0.2861544	0.0485066	0.0921043	0.8699823	0.0493142	0.3392653	0.2634709	0.2792950	0.5404580	0.3692344	0.3053290	0.0232512	0.9244226	0.2357742	0.2142621	0.8067954	0.5518260	0.0451727	0.1965487	0.1341625	0.1582152	0.8439416	0.1010424	0.7823468	0.9852720	0.1463822	0.3618087	0.0115226	0.9172973	0.0662743	0.4550451	0.3454410	0.9365242	0.1309873	0.6883284	0.1055379	1.0703664	0.6399232	1.1129495	0.9961336	0.4913026	0.4907132	0.5449422	0.8713305	0.4296287	0.8325847	0.8920062	0.6655765	0.0225624	0.3185529	1.0305723	0.4156117	0.0051737	0.4337433	0.8719409	0.1705717	0.0055932	0.0058823	1.0010635	1.0967653	0.3095145	0.7247705	0.0308304	0.8293479	0.1799710	0.9181688	0.6886885	0.3498743	0.4543888	1.0085797	0.2653535	0.0121091	1.1080945	1.0608488	1.0278484	0.9334400	0.6078077	1.0120653	0.5221038	0.7103326	0.1813206	0.5781353	0.5221486	0.3449019	1.0599456	0.3533102	0.1868767
