Time	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100

0	0.0105147	0.6915935	1.0994196	0.1179018	0.4315499	0.0005973	0.0369255	0.0222026	0.7281373	0.4846794	0.1305834	0.1140731	0.0083157	0.1034983	0.8874728	0.4291572	0.4491240	1.0517864	0.9581307	0.9331361	0.0711053	0.7035147	0.9844780	0.9765109	0.8794692	0.6977676	0.7920011	0.0944709	0.2645801	0.0340794	0.3643426	0.0842379	0.7410197	0.7897800	0.2619995	0.9599436	0.2928752	0.7148384	0.3938779	0.0301555	0.8392465	0.4304618	0.0761346	0.0970747	0.7776363	0.5942621	0.6892829	0.9138197	0.9193891	0.4075818	0.0614397	0.3736156	0.9453063	0.0011476	0.7632124	0.4751070	0.8345793	0.2877713	0.4769999	1.0733656	0.8023452	0.5788031	0.3022890	0.3052181	0.5096286	0.4988222	0.9783229	0.8033668	0.4748806	0.0632848	0.3810832	0.2764391	0.3107154	0.9181708	0.2522051	0.3938866	0.8930500	0.1347275	0.2209826	0.5897436	0.7753137	1.0508362	0.1292102	0.6578677	1.0093345	0.3580051	0.2532882	0.5851967	0.5951675	0.7116726	0.5612171	0.1133912	0.4289983	0.5952390	0.0772536	0.6040001	0.2348226	0.0227450	0.5330827	1.0004507
50	0.0055994	0.6864061	0.9767624	0.1470705	0.2644037	0.0009937	0.0551407	0.0653135	0.7460769	0.4612504	0.1767299	0.3713886	0.0083831	0.1377935	0.8183983	0.4401418	0.4528446	0.9847949	0.9482749	0.9925293	0.0758617	0.8586078	0.9782231	0.9755388	0.5630259	0.6410499	0.8817584	0.1060683	0.1765341	0.0599371	0.1136249	0.0607707	0.6875798	0.5532452	0.2007258	1.0068577	0.2164660	0.5188513	0.5557657	0.5305155	0.9872871	0.4380472	0.0741422	0.1934585	0.6585386	0.3051079	0.5163884	0.7702993	0.9629265	0.3487137	0.0831503	0.4248679	0.8834012	0.0012928	0.8764616	0.3635851	0.7286952	0.2261870	0.4956068	0.9456558	0.8209137	0.7983118	0.3393342	0.1037375	0.4055466	0.5346274	0.9690183	0.7392744	0.5067938	0.0574840	0.2781183	0.3687125	0.2512561	0.8976672	0.2969459	0.3322201	0.7733692	0.8239730	0.1962130	0.5043763	0.7569600	0.9559138	0.2757709	0.6329398	0.9489826	0.3561284	0.3744115	0.5228470	0.5206784	0.7416140	0.4631453	0.3514086	0.4178878	0.3551530	0.0829287	0.6294878	0.2757025	0.0168564	0.2215852	0.9065316
100	0.0118514	0.5771597	0.9790464	0.0882490	0.1926106	0.0010667	0.0542570	0.1112267	0.7018082	0.4844040	0.1864817	0.4953379	0.0053547	0.1309421	0.8196339	0.4822342	0.5071638	0.9393325	0.8895585	0.8817587	0.1011344	0.7928705	0.8936361	1.1227312	0.5163689	0.6546232	0.9676984	0.0869051	0.1610392	0.0658829	0.0487627	0.1003311	0.6787881	0.5349747	0.2708753	0.9388038	0.1900595	0.5047775	0.6120031	0.5985418	0.8837372	0.4574662	0.0926250	0.3038510	0.6424030	0.2612270	0.5609372	0.7849889	1.0247064	0.3191550	0.0879923	0.3942658	0.8822641	0.0005719	0.9859575	0.3198585	0.7227738	0.1817074	0.5000705	1.0525110	0.6709024	0.9353389	0.4915278	0.0825149	0.4321085	0.5502473	0.9768519	0.7905187	0.5002163	0.0803356	0.1585264	0.3658247	0.2597622	0.8490898	0.2216366	0.1940100	0.6424213	0.9401158	0.2235444	0.4755225	0.7952844	1.0164528	0.3293803	0.5638884	0.9651557	0.4345104	0.4858644	0.6193167	0.5160153	0.7032569	0.4290212	0.3743749	0.3698819	0.3758873	0.0523106	0.6234013	0.2491324	0.0184515	0.1256605	0.8994313
150	0.0233203	0.5876240	0.9108535	0.1068279	0.1991565	0.0046706	0.0329015	0.1035031	0.7333510	0.5054111	0.1989550	0.4836120	0.0132135	0.1328055	0.8744306	0.4462870	0.4223096	0.9463972	0.8796733	0.8397321	0.1414142	0.9133890	0.9922564	1.0673174	0.5599870	0.7628867	0.9147376	0.1102654	0.1082579	0.0498748	0.0222511	0.1249613	0.6439088	0.5367632	0.2969537	0.8936101	0.1968298	0.5188696	0.6176243	0.6210351	1.0024057	0.4519216	0.1485759	0.2992457	0.6836161	0.2252875	0.6073767	0.8913931	0.9537933	0.3374976	0.0963271	0.4045969	0.9023170	0.0001991	0.9582233	0.3420981	0.7072250	0.2080814	0.4815221	1.0176626	0.5314440	0.8689692	0.3850025	0.1476460	0.4519231	0.4812725	1.0298061	0.7770226	0.4797772	0.1270483	0.1379282	0.4048122	0.3179176	0.8308298	0.1534327	0.1302199	0.5932263	0.9637849	0.1523226	0.5057877	0.7514916	0.9828192	0.3670918	0.5274670	1.0130634	0.4777622	0.5640292	0.5843046	0.5331380	0.6438693	0.4658157	0.3226892	0.4210762	0.3817260	0.0471189	0.5396168	0.2257418	0.0309872	0.0551080	0.8179079
200	0.0184627	0.5557758	0.9745709	0.1176593	0.1983530	0.0004381	0.0436005	0.0905180	0.6978520	0.5560138	0.2044296	0.4864674	0.0071806	0.0992224	0.8844299	0.4314021	0.5019689	0.9682408	0.9345342	0.8027054	0.1957246	0.8926014	0.8842100	1.1011516	0.6180721	0.8246583	0.8872524	0.1090531	0.0720039	0.0394375	0.0186363	0.1835355	0.5298750	0.5676606	0.3585058	0.9870395	0.1632184	0.4247707	0.5247913	0.7180758	0.9810219	0.4165925	0.2703621	0.3293082	0.6418822	0.1575966	0.5668173	0.9181566	0.9908162	0.3038055	0.0914884	0.4694478	0.9003982	0.0003771	0.9885507	0.2457873	0.7211670	0.2067512	0.4806825	1.0246910	0.4055259	0.9166544	0.3881579	0.3057929	0.4564544	0.5039163	1.0067571	0.7863920	0.4879168	0.1210468	0.1411284	0.3794011	0.4261264	0.8427776	0.1808379	0.1385433	0.5207922	0.8373059	0.1550039	0.4456886	0.6739635	0.9739659	0.3739359	0.5921577	0.9271172	0.3818679	0.6074899	0.5398027	0.3608255	0.8735170	0.3956284	0.3289645	0.4133948	0.4050681	0.0658287	0.5890179	0.2384546	0.0209150	0.0407041	0.7952330
250	0.0050752	0.5477244	1.0003707	0.1234010	0.1555505	0.0010656	0.0310405	0.1049202	0.7581698	0.5422837	0.2075088	0.4959731	0.0019224	0.0988972	0.7923709	0.4335596	0.4688619	1.0256741	0.7771746	0.8305469	0.2087313	0.9391330	0.9122906	1.0822222	0.6303036	0.7199598	0.9765827	0.0857528	0.1077807	0.0474622	0.0159848	0.1869914	0.5864432	0.5232726	0.4014922	0.9798712	0.1868386	0.5037781	0.4645208	0.6185525	0.9940042	0.3054041	0.3656572	0.2924529	0.5896979	0.2010523	0.6510978	0.8444692	0.9854020	0.2816778	0.0889458	0.4451889	0.8528978	0.0037942	1.0592987	0.1746536	0.6555962	0.2855202	0.5494480	1.0644175	0.3882393	0.8540523	0.3883862	0.3418256	0.4316632	0.4556153	1.0439550	0.7379890	0.4473697	0.1624930	0.1297700	0.3270161	0.5686868	0.9084040	0.1095319	0.1001767	0.5051599	0.9327354	0.1791523	0.4714085	0.6992833	0.8663200	0.3599832	0.5662249	1.0000130	0.4172235	0.5304333	0.5733162	0.3567393	0.9365949	0.4095233	0.3626289	0.3848418	0.4217195	0.1705192	0.5856795	0.2840409	0.0198623	0.0426778	0.7175002
300	0.0140711	0.5697522	1.0346740	0.1218919	0.1459353	0.0001369	0.0269044	0.1056474	0.6952242	0.5780796	0.2342498	0.4713996	0.0044898	0.1334878	0.8057415	0.4545731	0.4680855	0.9886250	0.8559040	0.8527812	0.2721690	0.8829669	1.0166402	1.0110114	0.5887438	0.6997354	0.9480371	0.0779690	0.0718689	0.0309906	0.0157688	0.1307311	0.6271109	0.4513280	0.4140798	0.9798760	0.2070069	0.4977701	0.5164566	0.7030430	0.9321848	0.2679367	0.4208964	0.2661648	0.5439124	0.2097013	0.7073567	0.8611095	0.9935115	0.2446315	0.1103360	0.4974577	0.8708602	0.0010485	1.0749020	0.1547214	0.7503970	0.2991781	0.5216815	0.9702313	0.4847693	0.6725991	0.4947221	0.3438057	0.4465547	0.4632073	0.9769728	0.7162078	0.4715420	0.1835872	0.0726468	0.3720156	0.6096894	0.8233923	0.0789781	0.1114445	0.5394895	0.8315675	0.1683645	0.4604962	0.6779328	0.8741520	0.3807299	0.5295960	0.9762928	0.4126298	0.5091950	0.5262936	0.4506672	1.0488891	0.4135799	0.3438175	0.4356099	0.4362220	0.2159999	0.6141173	0.3437400	0.0227875	0.0311582	0.6944000
350	0.0187809	0.5101181	1.0475172	0.1698211	0.1584585	0.0001065	0.0241250	0.1533236	0.6582695	0.5765764	0.2139262	0.4366668	0.0041487	0.1118570	0.9363457	0.4125080	0.4669856	0.9502312	0.8811564	0.8208316	0.2404436	0.9232940	1.0391865	0.9810810	0.6496163	0.8524431	0.8674561	0.0780015	0.0501380	0.0196632	0.0269977	0.2079227	0.5364704	0.4167984	0.4413720	1.0528300	0.1971984	0.5892245	0.5442680	0.7106753	0.7983460	0.2830587	0.3172685	0.2537845	0.5576363	0.2431004	0.6762710	0.8227848	0.9553078	0.2650654	0.1768355	0.4896392	0.9157414	0.0000000	1.0497579	0.2052834	0.7059917	0.3680839	0.5802325	1.0003131	0.4644238	0.8033631	0.4711637	0.4055230	0.4511209	0.3895783	0.9813693	0.7587704	0.4858862	0.2314465	0.0836310	0.3896799	0.6178464	0.8791957	0.0758079	0.1041082	0.5921979	0.9964255	0.1653164	0.4551399	0.7237823	0.9024955	0.4379383	0.4534418	0.9864595	0.4500343	0.4302762	0.4981178	0.5116027	1.0972735	0.4826461	0.3144705	0.3959354	0.4260527	0.3574502	0.5837320	0.3383333	0.0286977	0.0360804	0.7266745
400	0.0169646	0.5499141	0.9931433	0.1300879	0.1663464	0.0003455	0.0303577	0.1332257	0.6784966	0.5171394	0.1838573	0.4792304	0.0031511	0.1156861	0.8697104	0.4020111	0.5114220	0.9942747	0.9260230	0.9085483	0.2349919	0.8487876	0.9634928	0.9244909	0.5744117	0.8498892	0.7797425	0.0827841	0.0503883	0.0208278	0.0169109	0.3090923	0.6007993	0.4341879	0.4161261	1.0286186	0.2057653	0.5581156	0.5196889	0.6289408	0.6842789	0.3267025	0.2367713	0.3185510	0.5268298	0.2115327	0.6164671	0.8352897	0.9728458	0.2910188	0.1443476	0.5756531	0.8814472	0.0019046	1.0254868	0.0866414	0.6797348	0.3530486	0.5947074	0.9737673	0.5282433	0.9106330	0.4921907	0.3645517	0.4873133	0.4384782	0.9790867	0.8070897	0.5139113	0.2776817	0.0650460	0.3546926	0.6479128	0.8982007	0.0750756	0.0747379	0.5596470	0.9740480	0.1774293	0.5191986	0.7944846	0.9805309	0.3478408	0.4100375	0.9631745	0.5086262	0.5115254	0.4300852	0.5257346	0.9497279	0.4755891	0.3480080	0.4530698	0.4212683	0.3210496	0.4765770	0.3184568	0.0341438	0.0423849	0.7718868
