G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G67A	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
0.032282378358274084	0.35815692467008164	0.07481845054145962	0.1837874202679724	-0.0759978299687912	-0.35099564885699236	0.4320609107598498	0.13385652858356298	-0.15734074403593204	0.21104567970535398	0.28668084833806046	0.18380046151477705	0.36532256034710525	-0.14112527408409828	0.09245495832395295	0.14443515508361	-0.2880399035216408	-0.10235975852056475	-0.02163584307932225	-0.2415532221804352	-0.29152842722130645	0.26951203549527497	0.1780620085998948	0.17649707415296753	-0.24001188997755635	0.22188635859858116	0.060415994515922215	-0.730418913894423	-0.26223622655151585	0.2589851264385303	0.5518606468191286	-0.01105587230805838	0.253183398457167	0.27825523626882076	0.24819187961043387	0.4166098497824702	0.08446303785436472	-0.1755189384527227	-0.2507389744326392	-0.6223787898996197	0.28110364032754726	-0.27453441720556343	-0.02153845892922024	0.0862748032943342	0.31766200823956936	0.17895052328959415	0.337013876765946	0.1413125016737553	-0.19887460574163968	0.13364900744388372	0.2212036968946633	0.21844632629178676	-0.008499047160836394	-0.4209876527823832	0.34057451676127337	-0.1011754878232982	-0.09148419511046968	-0.019142641132604405	0.24879958097753213	-0.3098429280934185	0.07322134735584936	0.5016168323789495	-0.23513755502828715	0.234403737109635	-0.2498720050599177	0.1755069384096382	0.4019014521033688	0.29225713418263016	-0.17253516949948738	0.25296330574861636	0.4868445107502859	0.4087602010263792	-0.003435303969298779	0.0554050263905303	-0.5021793044884876	-0.44309993798952296	-0.04331581689159453	0.14703341002793097	-0.13819036415286093	0.2540005274835361	-0.2752620578871401	0.09414306827093552	-0.224904757843461	0.08569495418262241	-0.2617506211261633	0.4501934260414797	-0.3199977968535647	0.07477934785521347	0.0017044275364911526	-0.544868006853709	-0.08977065755880267	0.03324347068909835	-0.4272058880439644	0.09175302699876248	0.1609535028203385	0.030501129691687626	-0.37515666521753044	-0.16471336678818552	0.14496336005448415	0.39546756574958813
-0.31036063469766473	0.053804112770945954	0.0915417755652745	0.23430306659151692	0.36374390307331694	0.08090457983882848	0.13648033339602514	-0.06717154284626196	0.08283930998828246	0.2212083720935682	0.046208094060980365	0.2356552225754285	-0.2648869120180715	-0.3994714902231859	0.15071978281066906	0.0019340629564588902	0.0870927239472269	0.014943595142429773	-0.22882001675097394	0.5660775645036598	0.07729972951412217	0.18658314398510878	0.08667091675167182	0.46090653059706993	-0.15150952628445083	0.31948855415539784	-0.15917652420727066	-0.13238352777027718	-0.27942641200704343	-0.3418766895136898	0.13558029447935396	0.17496846867843832	0.05832747943107517	0.03418346347966268	0.010822790915727397	-0.21006620388004163	0.08521758498557334	-0.5855853859912096	-0.26832644565250274	-0.12486229203944899	-0.32864357602154914	-0.35655207711083364	0.025243458397954034	-0.22742523864672215	0.0046388353137770295	-0.17200257578661068	0.16825446718496723	0.4701495057620843	-0.5018665150500927	-0.2154944601781035	0.22891796416257618	0.07392910228644285	0.4140551246929048	0.08404599463647068	0.19433827784367758	0.3785983610670081	-0.16217245430722557	0.02141362154632032	0.14378379149177425	-0.010367014278467744	0.3493872358152806	-0.39395006623097995	0.3024489681286256	0.3207221404538075	0.22636058062498227	-0.24878045119707062	0.08985601533902783	-0.3486385523141942	0.11982713034039005	-0.03561189970575219	0.3126464009660603	0.06002185440635094	0.45631035404564474	-0.028213807142174998	-0.25015394184205936	0.11789355904013124	0.43824956446698415	-0.09383453458019432	-0.13167855823015148	0.16339922067908366	-0.03242338488879185	-0.0824438483782209	0.3497093619657604	0.13235166333049614	-0.20491104941800964	0.31639400812753105	0.18995960209740778	-0.07309082779075197	-0.09417221775589417	-0.2520078162627115	0.03415160042639321	0.06032511790156791	-0.031111522098568604	-0.38337314228630465	0.2600958947766271	0.03249893248423345	-0.051874421962791926	0.22918811502838837	0.44851294769934275	0.08026555581727689
0.25878152959747663	-0.6088472048681444	0.07681636259979509	2.7869916639981047E-4	-0.1248163924509451	-0.15776222550814234	0.2445512678561008	-0.0461915923791961	0.020195300339500573	-0.07420990434667957	-0.638118947109788	0.143581517578138	-0.011115818591005442	0.08182141984502156	0.14306409601966164	-0.1248267066749814	0.029199662863201855	0.06550585783887507	-0.2953680456957994	0.24865596681648974	-0.12027557570859028	-0.06710237753737133	0.34272944153296225	-0.12034290820081385	0.3922572170251236	0.4248402916740395	0.4682972539608244	0.067479247643881	0.27673803048247736	-0.9676372526090775	-0.31773493312807244	0.37580210701536104	-0.10176359601233156	0.2697816888594772	0.2121792039051674	-0.11120345668237167	-0.21963611706237537	-0.09664379222364104	0.005575111328708899	0.3024707746807694	0.15564387532994103	-0.004708013355104646	-0.32343549575996944	0.08622507843664513	0.19973206202277116	-0.1496586266469732	0.09867828123052956	-0.5301365986582808	0.0022851945581440357	-0.24458989509870085	0.11000539106980872	0.19929827211941928	0.04166195822367774	9.423260103193728E-4	-0.05120454897210245	0.34439729175527517	0.2766455684069247	-0.3376858455885266	0.05717302959244014	0.25796105465402047	-0.13227750084196777	-0.15226451117938364	-0.32391993783620926	0.45496303540395955	0.4370218737604734	-0.043070516316167075	-0.5839811538634859	-0.2113375666934208	-0.43695497629994506	-0.23625374203549485	0.2033810770079345	-0.03377930287481824	0.40240287011010306	0.1804178368542093	0.37785803289516234	0.22006759545190827	0.08342015708098491	0.4746314110614275	-0.4225616299492648	-0.18440251392929488	-0.08223139669287616	-0.3465768921814504	-0.22304359275315133	0.2744862836621149	-0.13702856948218	0.04430258835648314	0.4408949849471308	0.1337774716067124	-0.1170188137946131	0.4225581933055279	0.17263574456269143	-0.052057628711983675	0.29428971944581567	0.0867282487371843	-0.16344961207834105	0.31533151110417784	0.25369430905064977	0.16745127735141538	-0.5766260878028614	0.026638748628477812
0.2330875805293066	0.09318644296361348	0.011201335307527743	0.02966986448636068	-0.38087015033213467	0.08053763281819047	0.20853005120904683	0.18643735249248328	-0.1478528788441499	0.08831451019701624	0.12124941966705154	0.24072967765189576	-0.2677549136890119	-0.10166387621303301	-0.22518919285943695	-0.6048122594574828	-0.43042775122525456	-0.11324384531109082	0.09191972893315348	0.24163241796223736	-0.05909936490295735	-0.05406945266804782	-0.3437834954487208	0.052405794347258505	0.22113824588726247	0.22654854310349037	0.34760852869362213	-0.09669278628493634	-0.08238540988249461	-0.22079198598166752	0.11995577452413177	-0.061890478288921455	-0.027868788712354247	0.1640821283395056	-0.23357576438005864	0.40243266053483673	-0.32881073793522564	0.5210994104212894	0.33510965764887296	-0.19828092244713338	0.060605505811036214	0.5842450314748907	-0.39107961542930114	-0.3205860049546351	0.1813613472136447	-0.13517282864278604	-0.2097833465156211	0.07802577573559634	0.07920432104519863	-0.028154850952530286	0.33074579147880506	-0.13109068786087075	0.17178974246729517	-0.21125710334063294	0.12519034501310194	-0.08596153782675518	-0.0382786491436557	0.015283241124165162	0.6262563674207724	0.16323613525931982	-0.41620163944567895	-0.1515938226490624	0.2800101064871244	-0.37660007808533646	0.3577107715861541	-0.2929884051257259	-0.13451632596003638	0.07795983146968526	-0.02093896900843847	0.03062197045010306	0.3462989554919187	0.28324691565218124	-0.08572118510449508	-0.2898624410206037	0.1867081552546477	0.013453543318173295	-0.06268659773043944	-0.23808315006105762	-0.4084822681458343	-0.29336356500635785	0.1392490905522674	-0.03853281552677284	0.021045034735368194	0.06903619544969078	0.11995086692157994	0.1832533540845635	-0.04851608712142962	-0.187646541963774	0.1992896645976326	0.011504230512965254	-0.11913465354842558	0.5703781488483489	-0.17949754078555083	0.35620733109264174	0.4965410196009271	0.32706104192639207	0.35749111543348927	0.02016243885573203	0.3615032448869125	0.13670233379526897
0.3994618025053099	0.06249405496781477	0.06062993734219599	-0.0034247855192678115	-0.15785414057576597	0.019423853422456266	0.09606327172829161	0.05810390558519563	0.010558563553597279	-0.38187962437764716	-0.7060156697145681	0.46653997130811853	0.1810571640858195	0.1508448368260756	0.2573023177246372	-0.09800371312637064	0.36919925507364126	-0.19300771365864783	-0.3466917867920424	-0.199558033430044	0.2544946459851651	-0.21932426235885435	0.08412381781383337	-0.033708223173621335	-0.4701182351627185	-0.06688601944073659	0.027665894616038092	-0.2299535473610082	0.08656727806355465	-0.2943409248436025	0.46722645241870653	0.07275880205272273	-0.23105829751819074	-0.21286106401811505	-0.39977396096069745	-0.38537237834918925	-0.09906165063987979	-0.09849255488144197	-0.2470682339104556	-0.07915505766259968	-0.2190051424569542	-0.019360053370640083	0.21998596479456803	-0.4531510420152328	0.05960643458363571	0.03014821454867146	-0.011721956667351	0.24092862215871555	0.03950450875358273	0.3947010736484686	0.47230279396775376	0.4681436095284399	0.1000555931965163	-0.3431861685462775	-0.10562975531318737	0.15603861742211805	0.3237734713758352	0.03757988510611314	-0.023598910628658865	-0.2362185630179151	-0.2505171548176674	-0.11430226791632751	0.15497762686936717	0.09973079198583257	0.11137838454528683	-0.4535781771356818	0.16626292289830147	-0.6206004754057055	0.45030677338786945	0.0452499439166004	0.012361944027352682	0.07778142015972296	-0.14109656629343945	-0.2837910023486112	0.02335974118669603	-0.31305717140156175	-0.3637522417018557	-0.11652135928139455	0.07189613118343473	-0.038570411207181604	0.13950187261431668	0.24635800301476315	-0.05369175591269703	-0.10761897863159513	-0.10943436684590281	0.2802461825614736	-0.29744818636100867	0.05057236466909763	0.176105195545393	0.052801994878628786	0.1007969804722513	0.587651062310599	-0.46080826085892357	-0.012497594712648545	-0.30123756693309495	-0.10074191449737567	1.7705743977827992E-4	0.14781827199782924	-0.12433968788772364	0.4624197913569931
0.15921443328024268	-0.2569412627546278	-0.0067018025227954265	-0.21218655512238557	0.13498633109607713	-0.3033530899714747	-0.3640168806595957	0.23068003264646497	-0.09210110509638458	0.0776182697894758	0.14395308138109913	0.03855627415037528	-0.07867882919548262	0.008193407254540883	0.21487500129827078	0.2958424807188859	0.7210585676025443	0.31267242557154895	-0.30015361762210824	-0.23137978458318983	-0.3008159981329488	0.43791614846980315	-0.24361328599053583	-0.16767903825309288	0.45494956105291884	-0.17734254619472165	-0.09186493654055707	0.10431402875287771	-0.24086275152828426	-0.6878788701693099	-0.002542922125158177	0.20875716815006	-0.19349639760415693	-0.35559362407782363	-0.17954744230511743	0.11959775954611598	-0.122621718829552	-0.18747476181127032	0.038010146584476774	0.17072425350464038	0.011914888989224147	0.04797312808600819	-0.03646532323421609	-0.19082528263775872	-0.1321308955159581	0.10352347081407044	-0.001680978888411537	-0.6298602573886816	0.2958129774053024	-0.09221858521372747	-0.08367305096888575	0.2018150810011576	0.3245635241181994	-0.08679837904596203	0.20362926000384765	0.3404023560124791	0.07430019289463032	-0.025620637997783784	-0.09564930332144889	-0.11975602683680227	0.6240526302381654	0.31460141471014297	-0.3594880025110568	-0.264934509764468	0.07335954761392122	-0.1860203267689576	0.13084788793623825	-0.04271037454613807	-0.3220941418112034	-0.1464486665912583	0.08767472364101497	0.13404235920968685	0.4550436211114563	0.05574771334560078	-0.10795710280046475	-0.22578315441438107	0.0072449144198452895	-0.24685691396581963	0.360845669009506	-0.11523552154282962	-0.03366094606773422	-0.1187355970749021	0.2935068806974482	-0.3122908916282941	0.1581808636747277	-0.053129112351791935	0.31818146313262496	-0.5002333532324493	0.2555030855370589	-0.22302411896603463	-0.05669111783609414	-0.023734249282799064	-0.26294322061013564	-0.12966349030594215	0.1843249892676529	-0.29444958509623864	-0.08161456195365695	0.3358953325114695	-0.17937278536772222	-0.21724373151416276
-0.02763713540359665	0.27301622288603516	-0.29950779827845037	-0.1489263389521357	0.43308178674195574	0.27339742336019895	-0.6629789558308891	0.18037622603346787	-0.1340013253020575	-0.14791060651786098	-0.08644517082982363	0.167000067727413	-0.38710417661118673	0.3800340886132337	-0.3334411008912543	-0.023346155597620096	-0.16171664887679152	-0.06785423593784869	-0.17187466051586792	-0.0902406199474286	-0.048148647067646294	0.5701485664918509	0.09508865365816314	-0.04973548277766076	-0.18533965071446365	0.07379205707237713	-0.3110174838249653	-0.2154861750027251	-0.1572725710631388	-0.5710670032918	0.040111293645134584	-0.529559737562726	-0.07362778519979558	0.009459395208649576	0.12629313994539632	-0.2426746257238942	0.20825140220477267	0.003846048289168133	-0.08537374542921121	-0.2783223615322415	-0.11422221095251694	-0.21542196741870895	-0.5139893556627692	0.10345218121723301	0.20651129483246086	-0.3143966059646147	0.4796888843494895	0.17887796737056777	0.3662588497560583	0.25973870453720804	-0.07381877443537214	0.23769631630688257	0.2529028842500814	0.029560733880389586	-0.3198439045362286	0.09484135270057316	-0.3576837967562921	-0.014001765322730992	0.12140384159643597	-0.12210802902333483	0.06443703529564809	0.16957466397074644	0.0030635272255250794	-0.3299613628576758	-0.15733868624598132	-0.2586643980093945	0.0715817949832847	-0.008992434722164586	0.012891509592510288	-0.09580337810958633	-0.08165879310048517	0.2856579888275973	0.011505915417085313	0.370129204986162	0.171043615408785	-0.23801185285715576	-0.2252245816184988	0.0014701606879964904	-0.30804569726247094	0.26129493822112904	-0.0605840909917535	-0.43802356358063826	0.21376288289181467	0.04909697915489701	0.10205344814702355	-0.17438374867343812	0.18421495865663692	-0.15221958531970478	-0.018076177912965105	0.25025291233670816	-0.013789126782268117	-0.4660925235781849	0.5379152321221309	-0.45694454471662566	-0.24699531130172875	0.12762994539550307	-0.05005107364320686	-0.08780638908470631	0.010345520749548937	-0.08670299166312512
0.14866925595736735	0.09747299600666767	-0.1168751089693807	-0.0489362802605213	0.20805876388397593	-0.014477456347585764	0.4483876457188475	-0.12238967573057219	0.045618558061390535	-0.5202238811007833	0.2094872907995801	-0.5183748713064706	-0.27536426481208276	0.1957860587684542	0.035394299637879226	-0.7175867254265944	0.2320104979332658	0.05103398843673823	-0.03679755005850954	0.16505982919734902	-0.33512878606957797	-0.27921319840808634	-0.059384403927346736	0.019809133095798594	0.09785515557895758	-0.3417182214193636	-0.15958678955358507	-0.08724546211318457	-0.1908241044289859	-0.001872416826419131	0.18033111919012865	-0.06398939605840583	-0.16537542885441853	-0.11208739687627345	0.3631747383963064	0.17241530488096246	0.07922413426202342	0.0375251525928392	0.18747485204842954	-0.030883509033076215	-0.23550339766732634	-0.1683462432420432	-0.14433150076548762	-0.20800318562500977	-0.13654417147742598	-0.16155474191357908	-0.058986297572121704	-0.17350070782978502	-0.013039557641412158	0.12175194017145288	-0.0791629989452893	-0.12985145414571475	-0.172259742389858	0.09575036056721098	0.2800229958357211	0.10123644132377471	0.34311022789554463	0.1391571023230387	-0.3693868328810284	0.3629856188098447	0.22784118867964945	-0.3479754292889443	0.34206632683772686	-0.03034045451478957	-0.24914219342012925	0.24834445134463015	-0.14867304564732875	-0.0476614977543881	0.42173609935802725	0.04980199258988541	-0.1811441580210786	0.3761376205665243	-0.23164373051419435	-0.18438027587613426	0.08561950667465296	-0.20709318319969283	0.1389150268588111	0.2868261199338015	-0.040733151014261594	0.3586454545450589	-0.22311359987852092	0.04833321853886077	-0.06624208221857868	0.4946263604978309	0.4180494574458573	-0.7719308614053539	-0.08670962421940075	-0.40773570759480665	0.10779112258031667	-0.15673100744883994	-0.11875099888805578	-0.22125979368826354	0.047478983861228174	-0.5502441044472242	0.23803883573096696	0.33308735693997427	0.34854462836596556	-0.03311666835478352	-0.07775268845271695	-0.14465069779306705
0.4333333395437978	0.09155425687021153	0.05553250038551915	-0.1494034095202358	0.09313020277649806	-0.05650473166539343	0.17892344973080085	-0.017719259968266312	0.11998804538080432	-0.3400611718720289	-0.034274868017658354	-0.32149335300286636	0.40092821484084523	-0.14371871305135384	-0.06683694072419794	0.37341728040251865	0.039197547039505974	-0.04513016184027477	-0.7933178003435329	0.3449131189020586	0.087773719403231	0.09212807300322677	-0.20767255286789393	0.12316038205512302	-0.16298101480080576	-0.031153724294007222	-0.052792451780469284	0.22154096221552724	-0.03813580252862348	0.2364948917473774	0.15754090619308106	0.39010663839804577	0.331672510378647	-0.19279543084892964	0.15716750116089417	-0.13785449220622634	0.128006266097396	0.018604494535566403	-0.07464809957543897	-0.23645013203337034	-0.1617183551635882	0.32021060291258807	0.03282051252259813	-0.420682822480904	0.2325188690145752	0.46430977114733907	-0.3539074398689831	-0.31305344749378466	-0.17005247186551467	-0.04643533461334771	-0.39243612745871664	-0.19754968412251275	0.15719448855763013	-0.08525224752632905	0.12851559307230548	-0.18519154209196945	0.03311065258070839	-0.1667304485372718	-0.27004843700593845	-0.11209934551264658	0.26672234190665817	-0.07157240568828262	-0.0558319936068165	0.33915388157984716	0.2374522049484669	-0.45873136162733386	-0.06202935674599438	-0.7214566672897864	-0.19067936756818948	0.2387002801615054	0.0016411636952132934	-0.2312629168039952	-0.28828071316158	0.16289827016190908	-0.15614302651501086	-0.24901385616590335	-0.14028015147031273	-0.18823240309600525	-0.4905471720535788	-0.13647150779595732	-0.14168292466956367	-0.2413954398977699	-0.016296087740005	0.11191916860295952	0.39163828524217376	0.1661619227160078	-0.051275901104296244	-0.3049253011350079	-0.0458664055194434	0.07277497829104075	-0.14932867268947286	0.19396462064197095	-0.26361421479276453	-0.25554841726085487	-0.17170908669762586	-0.2830747572332789	-0.22838159590818854	0.2519770687731583	0.2303875614251333	0.6606543105120791
0.2331804905916928	0.35690367161696346	-0.25374252471413655	-0.3162093121590532	-0.02138377709501563	-0.11270219837529745	-0.37687969728733584	-0.2286164241587678	-0.06539379542096341	0.082531402750142	-0.18037330204363078	-0.05982538675370022	-0.5102012289745373	-0.3086696438384404	0.2478418786443775	-0.3434947201577746	-0.25937883577182275	0.02223109705134679	0.15287152589004477	0.1865870383728324	-0.08033059845031862	0.21916809002675833	0.14292407712600522	0.6635587839691092	-0.17011557492552767	-0.04736980715457526	-0.3284628045870902	0.08885819879988001	-0.0411017590739558	-0.09856398446597667	-0.25642969301508084	-0.06814610856382963	-0.14219331104343527	-0.20732347115586944	0.17895651135055288	-0.2754846290459417	0.0462494093755438	-0.2290673916831721	-0.1549784441054769	-0.04669072044496344	-0.12414931507968867	-0.4713489505586346	-0.10719256219629632	-0.04311023600880186	-0.5149683183073716	-0.05408187197702017	-0.2832540823451936	-0.04581153238745231	0.04670318082078542	-0.1861960471576071	-0.08779333222254247	0.11666255008223345	0.02299519773369387	-0.2693601703514752	0.07565476731130924	-0.033826710345782836	-0.020322868997225595	-0.03727734556839946	0.27755965713155006	-0.06353494417693142	-0.6119664849432512	-0.22217828412291063	-0.4152071904714285	-0.39222284003455304	-0.27946833203829013	0.1991943126985555	0.21389751166736604	0.2534192634507731	0.4456659794570034	-0.3335677960665888	0.1784541162593228	0.3792975084734093	0.2007098149245931	-0.16987325181926793	-0.43428807142739434	0.09549914085100666	-0.10103284308011097	-0.3240746509620979	-0.026963964168536712	-0.10701876500216222	-0.1908032288698154	-0.21224843681445837	-0.2035153874449497	0.16885744918008125	0.21912617809116422	0.2900262463894365	0.12159720264284295	0.1602879261949636	-0.0157977418251955	0.08022343659806604	-0.10372305077546057	0.22303188511247596	-0.31343700707037137	-0.13722774803327173	-0.06645953809806408	0.061927427873676055	0.24254468021591724	0.13102794010712515	-0.12881762304491648	0.08654794178742757
