G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G71A	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
0.0000000	0.0955443	0.5788384	0.1661959	0.0832575	0.4374265	0.5172604	0.6371000	0.5106888	0.2851395	0.5356214	0.4946545	0.3964810	0.1950325	0.0591509	0.0694739	0.6776625	0.0294494	0.3082058	0.1965801	0.3553752	0.2906335	0.1625106	0.2159436	0.6999732	0.0849073	0.0816815	0.1218167	0.6127147	0.3722876	0.0206877	0.0673620	0.1204275	0.1880666	0.7449161	0.1113263	0.5281574	0.7064605	0.0763643	0.0960792	0.0097712	0.6442314	0.0348958	0.2417766	0.2301653	0.7499517	0.1040558	0.4879255	0.0970666	0.6414588	0.3646332	0.6427485	0.0748498	0.6512811	0.2234532	0.1501700	0.7918768	0.1795038	0.4627327	0.5938765	0.3657089	0.0247684	0.1044062	0.6305583	0.4173746	0.0055808	0.3237044	0.4237470	0.2188382	0.0527792	0.0301228	0.6410136	0.7363461	0.4949050	0.6404339	0.0196920	0.5451072	0.1361981	0.7157556	0.4441960	0.6685755	0.3738311	0.7767053	0.2723828	0.0194751	0.6551192	0.6829732	0.5737261	0.6587715	0.4552522	0.7555494	0.0177806	0.4408318	0.0696159	0.3895456	0.2543482	0.2838302	0.6063957	0.5669368	0.1449922
0.6546736	0.0000000	0.5693960	0.3455280	0.0878780	0.4913011	0.4431804	0.5435262	0.6333076	0.2415987	0.6003094	0.4108952	0.4753684	0.1816582	0.0429209	0.0633823	0.6488426	0.0164044	0.2349510	0.1554705	0.2112738	0.4221963	0.1890618	0.2446169	0.0237338	0.6488174	0.1498241	0.1314287	0.6515044	0.4870435	0.0119176	0.0991722	0.0856701	0.1059885	0.6135897	0.0545034	0.5333317	0.5622644	0.0606169	0.2503040	0.0020284	0.5451797	0.0521992	0.2544872	0.2543733	0.7258170	0.0605430	0.5060189	0.0749735	0.5758651	0.3900136	0.7315964	0.5792272	0.7616250	0.1740563	0.3303215	0.7661299	0.3548384	0.6085929	0.4341073	0.4473825	0.0050493	0.1108081	0.6047814	0.4525798	0.0095373	0.4133214	0.4427373	0.1586788	0.0274827	0.0011730	0.6171225	0.6566901	0.1866389	0.3874887	0.0110716	0.6277148	0.1393776	0.5614345	0.3925558	0.2810633	0.3311439	0.5528481	0.1723529	0.0041957	0.6074583	0.6461209	0.6746605	0.6603643	0.4060074	0.6763217	0.0119966	0.4170475	0.1140628	0.3730667	0.3461898	0.2372669	0.6137897	0.6211704	0.1561747
0.5015406	0.5650694	0.0000000	0.2327317	0.0622903	0.6670679	0.4918128	0.5200362	0.4682384	0.1459119	0.5400897	0.4244850	0.3324818	0.1434961	0.0378276	0.0538587	0.7186861	0.0322204	0.2480058	0.6843310	0.2404198	0.6123755	0.1974583	0.2135396	0.0305269	0.5869214	0.2909612	0.3752879	0.8191173	0.3744828	0.0488882	0.1101143	0.1043287	0.1058081	0.5555374	0.0680632	0.3826823	0.5519857	0.1216772	0.2253136	0.0018603	0.7377109	0.0416959	0.5079732	0.1095970	0.6040027	0.0641706	0.4661922	0.3115585	0.6085767	0.3555968	0.6694711	0.6991672	0.4949631	0.3881547	0.2583955	0.7478151	0.5235432	0.4714005	0.6339720	0.7240835	0.1980719	0.0968304	0.6376798	0.1440752	0.0409616	0.3777361	0.2301121	0.1514661	0.0527943	0.0144145	0.6403487	0.6224069	0.2349650	0.5382500	0.0448046	0.7380269	0.1465917	0.6096777	0.5249557	0.3318624	0.2344588	0.5326729	0.3083556	0.0125511	0.6875048	0.6294664	0.7863397	0.6001237	0.4274450	0.7511449	0.0162644	0.6818401	0.0980745	0.3103898	0.2038254	0.2961534	0.8838665	0.6430089	0.2022391
0.7048420	0.2028098	0.5252249	0.0000000	0.0239876	0.3936153	0.4711859	0.5810275	0.5130820	0.1405929	0.5814949	0.4699746	0.4127653	0.1915794	0.0488240	0.0787434	0.6349387	0.0491305	0.2068725	0.1998335	0.2557839	0.4141839	0.1940467	0.2325342	0.0379259	0.5898824	0.1678348	0.1290244	0.5892112	0.3731115	0.0653155	0.0972857	0.0699626	0.1263063	0.6046979	0.0842898	0.5122541	0.5105525	0.0978831	0.2345806	0.0040798	0.6440647	0.0684416	0.3540477	0.1768033	0.6172541	0.0826540	0.6076710	0.0789778	0.7147063	0.3574659	0.7776155	0.5662445	0.6589501	0.3359602	0.3201895	0.8405417	0.3065822	0.2624529	0.5863967	0.5292340	0.0116128	0.0577735	0.6067030	0.3919352	0.0149729	0.3892879	0.2322095	0.1125439	0.0309818	0.0020705	0.5905335	0.6763630	0.2271201	0.6220734	0.0101391	0.6188609	0.1453693	0.5984917	0.4858317	0.2573990	0.3337476	0.6250584	0.2012081	0.0073258	0.7173662	0.6675130	0.6096331	0.6820170	0.5029302	0.6064339	0.0532144	0.5407626	0.1229712	0.3195612	0.2856213	0.2773124	0.6837083	0.6075764	0.1352022
0.7513250	0.1802353	0.6374735	0.0525083	0.0000000	0.5194053	0.5339751	0.5206459	0.5956159	0.2259123	0.6107363	0.4128931	0.4541354	0.1739231	0.0286983	0.0585351	0.6009059	0.0380432	0.2468862	0.1649527	0.1714338	0.4110135	0.2509064	0.1651022	0.0319664	0.5782937	0.2392499	0.1336335	0.6149725	0.3964236	0.0246364	0.0749329	0.1085627	0.1095874	0.7432801	0.1451817	0.4706679	0.5671305	0.1249698	0.2566602	0.0073416	0.5577431	0.0710610	0.3537054	0.1834098	0.7102732	0.1394642	0.5604821	0.0908625	0.6930586	0.4299626	0.6524121	0.6212007	0.5660728	0.2413893	0.2966816	0.5663040	0.3882241	0.3580616	0.5727637	0.3523094	0.0024989	0.0748859	0.6732863	0.2484498	0.0107130	0.3905179	0.3492377	0.1210809	0.0423770	0.0053071	0.5264116	0.5858432	0.2031628	0.5571543	0.0180800	0.5120939	0.1481686	0.5857113	0.4181781	0.1777994	0.2844205	0.7112894	0.2501235	0.0094555	0.6461317	0.7190640	0.6391904	0.6977501	0.3910315	0.6556185	0.0425791	0.4160165	0.1369008	0.3319586	0.2864901	0.2463248	0.7945446	0.6891377	0.1892722
0.7511432	0.1127436	0.5999674	0.2889392	0.0873486	0.0000000	0.5123966	0.5640995	0.1531039	0.3946946	0.4435891	0.0448774	0.1645087	0.2929913	0.0440154	0.0863445	0.6324636	0.0705366	0.2656467	0.2729583	0.2803207	0.0640828	0.0693976	0.4033940	0.0432309	0.7155660	0.0969483	0.1689911	0.6729657	0.4195656	0.0122164	0.0209543	0.1797453	0.3507419	0.6769162	0.0277550	0.3636716	0.6377143	0.0619854	0.2174087	0.0173708	0.6607341	0.0401530	0.3746819	0.1642103	0.6737137	0.0694242	0.5329216	0.1169434	0.7416162	0.4280892	0.6072315	0.6373240	0.1913289	0.4629546	0.2577343	0.4773299	0.2774403	0.4508718	0.6840005	0.3523162	0.0413241	0.0419356	0.6379714	0.6653046	0.0076361	0.1776039	0.4192523	0.4143199	0.0379565	0.0126642	0.2214369	0.5873941	0.3132061	0.3245566	0.0161641	0.3681201	0.1016838	0.1929208	0.3893058	0.3151767	0.4552906	0.8388782	0.4621956	0.0017433	0.7495634	0.7245389	0.7078303	0.7595999	0.4506033	0.6327349	0.4117208	0.3047033	0.1265501	0.4586909	0.2977603	0.1504426	0.4905363	0.3870114	0.3093264
0.7347799	0.0845109	0.5442769	0.3225081	0.0956703	0.2554717	0.0000000	0.4559780	0.1695687	0.3811044	0.4068534	0.0740756	0.2849578	0.3061835	0.0304641	0.0736873	0.5429313	0.0503646	0.2137607	0.1325869	0.3599214	0.0913653	0.0727076	0.3709483	0.0204700	0.6553082	0.0779202	0.1274841	0.6903499	0.4001441	0.0116561	0.0483698	0.1631858	0.3981616	0.7169107	0.0083889	0.4500522	0.6159720	0.0808221	0.2781296	0.0668591	0.6967513	0.0431379	0.3678117	0.3327623	0.6902926	0.0995538	0.4713809	0.0433537	0.5539958	0.2677094	0.5872809	0.5654110	0.3439275	0.2478612	0.1526846	0.6923746	0.3367816	0.5115400	0.6212279	0.3367780	0.0186529	0.0442862	0.1488163	0.5018307	0.0032157	0.2417528	0.3008407	0.0832941	0.0286529	0.1543059	0.5534826	0.6289309	0.4203528	0.3783841	0.0371290	0.4267015	0.0771399	0.5912329	0.4003502	0.2876132	0.2742386	0.6700050	0.3033543	0.0055098	0.7147064	0.6835530	0.4646152	0.6105190	0.4072630	0.4706735	0.0207265	0.4338768	0.1047558	0.4566509	0.1018094	0.1877773	0.7529927	0.3548690	0.2528778
0.6502944	0.1264003	0.5639929	0.3989509	0.0826558	0.4180593	0.4608612	0.0000000	0.6456694	0.2073870	0.5612470	0.3885931	0.3984611	0.2514386	0.0492089	0.0464051	0.6315337	0.0489791	0.2053753	0.1561890	0.2095605	0.3759419	0.1498799	0.2815776	0.0187842	0.6799778	0.1555941	0.2277073	0.6203331	0.4081949	0.0174840	0.1020154	0.0997415	0.1836993	0.5665732	0.0485891	0.5716501	0.5533860	0.1094633	0.2386616	0.0193697	0.6826833	0.0502153	0.3976143	0.2007671	0.6476291	0.0782744	0.6194026	0.1268617	0.6405908	0.3647434	0.6970427	0.7442364	0.6871142	0.2964340	0.3158314	0.7067716	0.3347107	0.4312644	0.5757480	0.4720151	0.0181268	0.0465679	0.6418529	0.3488961	0.0177123	0.3061271	0.3765122	0.1496457	0.0755147	0.0048135	0.6311043	0.6784302	0.6474761	0.4875556	0.0134547	0.5038428	0.1018164	0.5971564	0.4663030	0.0690429	0.4015241	0.6011948	0.3079658	0.0319284	0.8122555	0.6158382	0.5295067	0.7017618	0.5209476	0.6062507	0.0354501	0.5324233	0.1334505	0.4055089	0.2771276	0.2275084	0.7295203	0.4494934	0.1613004
0.6383128	0.2354211	0.5205938	0.5257856	0.0616090	0.6099814	0.4961494	0.4672747	0.0000000	0.1681067	0.6223531	0.5741591	0.5993764	0.1984183	0.0468792	0.0467071	0.5900655	0.0140160	0.2104755	0.2180045	0.1945474	0.4021757	0.2310832	0.1927546	0.0098884	0.7240677	0.1992863	0.1916727	0.4901685	0.3462528	0.0189823	0.0314604	0.0738646	0.1421453	0.4841032	0.0782517	0.4643472	0.5845559	0.0422013	0.2170060	0.0364358	0.7405114	0.0396509	0.3987234	0.2723666	0.6251952	0.0326420	0.5929043	0.0859277	0.6018396	0.3874646	0.7078521	0.7718718	0.5536634	0.2304917	0.3268359	0.6659016	0.3582307	0.6034031	0.5038079	0.3967716	0.0080740	0.0749414	0.5826365	0.1432483	0.0214201	0.3650627	0.4907915	0.1246178	0.0310835	0.0030852	0.5842438	0.7661728	0.1943517	0.5669461	0.0079726	0.5515693	0.1687723	0.6583281	0.2831255	0.1868118	0.3776364	0.6520133	0.2842583	0.0058974	0.6890650	0.6046428	0.5359997	0.7620121	0.4519485	0.5432231	0.0425682	0.4324378	0.1465673	0.4209505	0.3407461	0.2118418	0.6526022	0.6039882	0.1871535
0.7004340	0.1495106	0.6860802	0.4012373	0.0631969	0.3864272	0.5465917	0.4852821	0.6761150	0.0000000	0.6085122	0.6126208	0.4929397	0.2220564	0.0244088	0.0648276	0.6366969	0.0357514	0.1675733	0.1306994	0.1446707	0.3747466	0.3075295	0.1793251	0.0299541	0.5344756	0.1403751	0.1014129	0.5546525	0.3774285	0.0220309	0.1448619	0.0959122	0.0544471	0.5476360	0.0958659	0.6565884	0.6397070	0.1276852	0.2334982	0.0066216	0.6507230	0.0219581	0.2897007	0.2778832	0.5734344	0.0901480	0.5943013	0.0832879	0.6549562	0.5137681	0.7478309	0.7625080	0.2864154	0.3666864	0.3995958	0.6891389	0.3313576	0.5886575	0.5870693	0.4474243	0.0092255	0.2162954	0.5656798	0.3214645	0.0075574	0.3166649	0.5523794	0.0630079	0.0028890	0.0028454	0.6574126	0.7363535	0.2227717	0.5171557	0.0167941	0.5384800	0.1304399	0.6439952	0.4250633	0.1811212	0.3718554	0.5941206	0.1487535	0.0029153	0.7602062	0.8548642	0.6283279	0.5956056	0.5333085	0.6356248	0.3403213	0.5021279	0.0845322	0.3543603	0.4368182	0.3012041	0.7656631	0.2574777	0.0901640
