G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G66A	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
0.1940056	0.0616243	0.5826944	0.4698460	0.2877212	0.0132092	0.1026859	0.4393290	0.0491961	0.6430692	0.1271773	0.6721905	0.3443091	0.4929532	0.0247941	0.2179340	0.4802204	0.6637413	0.0608038	0.0063469	0.3552689	0.2272994	0.1800152	0.4010284	0.3455873	0.1090706	0.3337357	0.3179369	0.5322793	0.1635574	0.2354155	0.0409935	0.3111514	0.0127480	0.0778505	0.1795607	0.1065480	0.4094994	0.3066548	0.1469638	0.0024172	0.3104970	0.1430454	0.0790626	0.3585323	0.0673028	0.2910471	0.5669708	0.4925875	0.2420352	0.6040130	0.1392637	0.4604529	0.3925537	0.3483369	0.7198272	0.3402246	0.1388934	0.5934127	0.0580322	0.3669367	0.0650032	0.1679296	0.0037897	0.0932712	0.4017672	0.2593704	0.4792230	0.1855565	0.4675920	0.5728296	0.4371582	0.2334199	0.2835825	0.0002865	0.0086978	0.4819146	0.0194062	0.7251469	0.3489926	0.1681077	0.3314100	0.0003648	0.5282874	0.7703588	0.3825185	0.6609518	0.7175346	0.2715891	0.3935998	0.5265457	0.6003338	0.1529888	0.7061673	0.0011382	0.1964463	0.1208065	0.1722227	0.1439571	0.0000797
0.3076096	0.0218564	0.4898990	0.5466616	0.2946916	0.0207481	0.1131873	0.3948538	0.0491100	0.7045119	0.1233179	0.7431689	0.2315182	0.4391541	0.0258532	0.1436659	0.6068849	0.6551458	0.0597862	0.0204216	0.3723778	0.1574631	0.2068652	0.4249207	0.3181619	0.1485653	0.3100206	0.4385330	0.6329200	0.1260493	0.2276412	0.0543963	0.4225933	0.0358319	0.0831978	0.1120645	0.0632787	0.3665093	0.4990609	0.1531189	0.0042969	0.2475973	0.2474932	0.0900105	0.4324146	0.0912088	0.1583450	0.5397627	0.5639943	0.1983011	0.6106985	0.1789051	0.5809555	0.3157275	0.3237737	0.7321658	0.3268992	0.1136746	0.8018129	0.0375881	0.3480105	0.0550887	0.2205399	0.0242906	0.1072789	0.3808801	0.1733904	0.4788984	0.2318499	0.3998816	0.5974989	0.4378392	0.3268684	0.3741527	0.0029432	0.0065916	0.4444770	0.0145770	0.6027381	0.3626115	0.1340244	0.2875224	0.0029536	0.5175073	0.6224378	0.3975319	0.7150206	0.7732952	0.3715250	0.2913664	0.6828236	0.6296732	0.2372989	0.7579899	0.0005157	0.1715905	0.0621925	0.2150288	0.1885339	0.0017063
0.2660873	0.0621180	0.3322877	0.6305231	0.3275040	0.0131216	0.1104738	0.4570954	0.0351608	0.5970582	0.1215433	0.5961485	0.2259532	0.5275476	0.0325645	0.2490620	0.4876114	0.5797651	0.0899341	0.0109771	0.3645877	0.2013328	0.1477644	0.6207060	0.2846456	0.1913459	0.3685559	0.4390966	0.5401900	0.1583782	0.1327324	0.0434013	0.3314264	0.0429060	0.1004496	0.1235627	0.0291972	0.3462071	0.3164966	0.1084311	0.0067848	0.2120185	0.3714750	0.1585716	0.3888460	0.0791274	0.1878302	0.4724122	0.4706912	0.2181047	0.5426504	0.2183330	0.3402029	0.3374768	0.3957748	0.5828935	0.2409281	0.1554619	0.6144151	0.0435640	0.3564452	0.1160723	0.1467479	0.0363994	0.0878004	0.2637061	0.2773274	0.4351634	0.1400827	0.7237871	0.5136600	0.4806149	0.2493674	0.3477649	0.0006843	0.0132697	0.4439469	0.0231855	0.7118433	0.3338098	0.1838607	0.3697168	0.0012474	0.6830875	0.7486913	0.3801177	0.8403005	0.6770446	0.2862637	0.4504695	0.5510997	0.6385734	0.2792543	0.7462995	0.0009463	0.1852887	0.1103421	0.1947012	0.1919679	0.0001310
0.2088295	0.0699725	0.4554404	0.2394743	0.4376634	0.0137570	0.1353966	0.5622794	0.0374888	0.5754276	0.1050793	0.7259881	0.3028736	0.4734912	0.0272695	0.1511840	0.4591763	0.5703954	0.0386198	0.0018228	0.4376121	0.1404276	0.1676483	0.4712084	0.3255890	0.0764342	0.3087034	0.5732451	0.4063515	0.2061913	0.1730798	0.0220895	0.3140172	0.0367777	0.0689330	0.1618054	0.0175072	0.4086143	0.3278775	0.1827438	0.0082096	0.2246750	0.2686016	0.1004366	0.3778959	0.0375027	0.1580553	0.4400296	0.3242187	0.1990940	0.7043205	0.1123716	0.3796677	0.4219469	0.3458729	0.4575916	0.3462447	0.1943788	0.7613679	0.0561117	0.4168952	0.1423517	0.1135856	0.0227231	0.1393536	0.2869687	0.2461785	0.6129227	0.2207385	0.4588414	0.5292500	0.4823220	0.2917981	0.3265977	0.0011593	0.0369642	0.4556008	0.0190919	0.7564192	0.4556549	0.1673606	0.4042425	0.0021398	0.5617433	0.6842560	0.4305441	0.6077186	0.6719021	0.2961822	0.4569889	0.5650947	0.5188100	0.2852506	0.6038259	0.0006175	0.1587124	0.1542449	0.3194184	0.5212468	0.0010903
0.2295749	0.0365106	0.5948253	0.7080471	0.2231667	0.0153164	0.1593249	0.4813979	0.0413160	0.6060803	0.0936504	0.6677944	0.3238979	0.5292316	0.0254176	0.1933145	0.5006464	0.6025130	0.0506862	0.0046031	0.4927183	0.2131091	0.2225810	0.4924994	0.3007620	0.1160889	0.3107166	0.3839598	0.5994762	0.1888345	0.1575417	0.0366689	0.3717227	0.0201291	0.0894562	0.1314761	0.0313818	0.4873879	0.2922720	0.1560327	0.0048323	0.2216290	0.2957496	0.1609320	0.4651035	0.0778968	0.2117981	0.5620569	0.4550710	0.2054945	0.5244022	0.1493514	0.4859391	0.5286284	0.3789039	0.6074019	0.3246928	0.1603701	0.7280785	0.0254323	0.3609698	0.0281986	0.1756260	0.0100714	0.1311443	0.3468543	0.1763559	0.5119430	0.1736591	0.4651213	0.6294812	0.4237543	0.2864341	0.3444905	0.0018382	0.0271782	0.3689067	0.0175787	0.7920136	0.3336853	0.2161930	0.2523143	0.0013210	0.5205703	0.6527651	0.3185897	0.7325756	0.6401262	0.3062092	0.3903146	0.5453867	0.6649584	0.2148374	0.6744911	0.0004667	0.2068124	0.1655604	0.2336213	0.2654455	0.0001678
0.3226044	0.0524851	0.6083260	0.6437892	0.3452306	0.0011475	0.1213541	0.4966895	0.0324359	0.5431533	0.1098357	0.6184576	0.3636233	0.5382490	0.0373386	0.1973341	0.3806508	0.6169784	0.0204482	0.0042140	0.4191327	0.1652882	0.1679038	0.4937849	0.3398500	0.1415858	0.4273741	0.4891388	0.5339068	0.0821457	0.2628224	0.0488503	0.2609725	0.0748573	0.0859755	0.1377381	0.0341982	0.3985170	0.4636153	0.2169896	0.0031810	0.3647190	0.1704564	0.0771653	0.4284457	0.0399052	0.2419551	0.4362365	0.4757718	0.1914289	0.5837601	0.1847505	0.3890683	0.4021006	0.3388184	0.6709311	0.3425153	0.1803449	0.7149096	0.1060437	0.3841104	0.0563966	0.1367086	0.0023910	0.0695533	0.3415433	0.1787014	0.4910481	0.2027250	0.4062247	0.5632530	0.5443499	0.2639760	0.2593436	0.0002844	0.0132087	0.3642409	0.0164023	0.7735298	0.3642592	0.2285991	0.3060488	0.0075769	0.5343093	0.6559414	0.2970990	0.6898627	0.7134837	0.3742497	0.3874914	0.6152273	0.4244771	0.2387264	0.6506976	0.0004962	0.1357400	0.1133763	0.3014659	0.2014735	0.0010379
0.3178520	0.0835440	0.5808633	0.6825095	0.3588810	0.0163576	0.0374646	0.4793337	0.0867644	0.6852618	0.0908398	0.5299243	0.2808961	0.5988514	0.0255204	0.2231335	0.5384617	0.7743692	0.0205967	0.0010759	0.3535287	0.2233540	0.1977843	0.4905308	0.3221404	0.1310408	0.3607558	0.2559509	0.5404205	0.1481248	0.2104043	0.0280502	0.3137724	0.0126096	0.0947150	0.1136747	0.0223209	0.5032931	0.3233532	0.2030125	0.0034867	0.3336316	0.1720955	0.0910865	0.3467613	0.0895886	0.1989968	0.4591616	0.4791009	0.2375489	0.6559871	0.1163922	0.4891421	0.4604923	0.4192771	0.5306536	0.2838983	0.0915795	0.6214508	0.0697803	0.5071835	0.0829743	0.1754523	0.0508447	0.0678049	0.3228756	0.2467509	0.4142113	0.2247828	0.4698406	0.6218319	0.4337617	0.2708714	0.2645616	0.0001611	0.0331299	0.3735334	0.0188423	0.6987944	0.4857094	0.2218485	0.2743152	0.0014530	0.4744959	0.7172576	0.3785377	0.6893986	0.7330497	0.3659107	0.3556388	0.6549133	0.4834017	0.1500487	0.5440395	0.0004876	0.2078017	0.1291407	0.2512831	0.1914084	0.0003636
0.2878909	0.0728061	0.5284160	0.5426633	0.3345212	0.0117208	0.2396687	0.1921840	0.0337489	0.5788551	0.1223595	0.6563723	0.3172729	0.4991152	0.0324697	0.1652246	0.4682327	0.6553061	0.0342620	0.0033790	0.3578332	0.2571874	0.1975930	0.4995591	0.3812625	0.1937393	0.3713513	0.4653463	0.4818071	0.1316366	0.2050648	0.0351030	0.3135347	0.0440852	0.0672075	0.0995352	0.0304355	0.4446553	0.3517269	0.1792376	0.0062734	0.3463433	0.1460551	0.0294963	0.4135388	0.0434411	0.2110490	0.5602955	0.4224704	0.2915834	0.4232568	0.1010765	0.5439997	0.3941669	0.3370824	0.6043653	0.3048539	0.1065922	0.6272399	0.1375888	0.3922651	0.0443330	0.2123940	0.0121537	0.1160824	0.2691750	0.3913767	0.4720513	0.2479642	0.4293661	0.5294303	0.5044337	0.2700998	0.4387907	0.0032363	0.0334530	0.3721858	0.0105466	0.6830631	0.4309880	0.1811590	0.3840726	0.0006261	0.5218241	0.6478692	0.3074937	0.6962899	0.7885973	0.3835935	0.3806657	0.6180660	0.5812331	0.1941414	0.6202159	0.0001253	0.1935303	0.1757495	0.1887459	0.2998357	0.0001367
0.3193800	0.0601844	0.7057392	0.5030045	0.3396126	0.0063187	0.0858105	0.3668006	0.0442536	0.7727540	0.0901971	0.6795866	0.2546730	0.5486723	0.0237187	0.1215443	0.5929101	0.6825637	0.0524917	0.0031418	0.3786819	0.2594996	0.1994549	0.5328871	0.3272767	0.0732154	0.3702238	0.3387508	0.5547037	0.1309579	0.2043055	0.0390563	0.2456711	0.0141306	0.0920100	0.1106514	0.0363572	0.4303250	0.2804419	0.1988247	0.0070982	0.1763420	0.3186589	0.1115112	0.4565818	0.0617195	0.2181241	0.5002711	0.4137157	0.2052041	0.5635962	0.1714501	0.4265706	0.4439864	0.3873816	0.5174106	0.2495794	0.1130296	0.6080496	0.1000233	0.3529119	0.0390056	0.1485103	0.0179043	0.0896333	0.3738573	0.2971020	0.5177086	0.2401980	0.4503766	0.5418143	0.5067723	0.3383384	0.2713102	0.0004750	0.0245870	0.4701441	0.0104578	0.6796406	0.3513855	0.1836899	0.3465749	0.0007542	0.5175173	0.7381510	0.4238786	0.6076968	0.7095469	0.3815748	0.3131264	0.6198692	0.5392119	0.2489755	0.6376179	0.0011034	0.1279979	0.1219630	0.1801098	0.3237321	0.0001403
0.2663439	0.0488487	0.4421686	0.5362410	0.3363554	0.0072816	0.1079243	0.3734786	0.0441913	0.3408939	0.0916585	0.7121068	0.4282718	0.5762450	0.0261458	0.1313503	0.3756671	0.5708301	0.0173378	0.0003397	0.4369576	0.2429324	0.1433231	0.5044452	0.3531395	0.0670038	0.4262905	0.4760519	0.4119715	0.1705315	0.1968245	0.0652161	0.3211857	0.0230095	0.1143140	0.1237914	0.0713337	0.4270846	0.3240570	0.2469541	0.0015231	0.3297104	0.1126594	0.0449720	0.4326524	0.1107018	0.1406867	0.3606885	0.4811449	0.2080744	0.5340526	0.0673487	0.5149723	0.3484013	0.4358485	0.6626446	0.2808914	0.1327346	0.7369171	0.0400682	0.3368111	0.0626508	0.1964423	0.0189353	0.1138446	0.3271387	0.2831134	0.5310264	0.1892769	0.4360867	0.5983191	0.4094083	0.2628094	0.2443333	0.0074810	0.0377817	0.3303869	0.2284101	0.6439318	0.4253348	0.4645948	0.3213597	0.0007097	0.5344023	0.6336401	0.3930201	0.7126786	0.8353765	0.3579750	0.3095435	0.5175400	0.6628307	0.2397307	0.7030009	0.0039657	0.1862867	0.1710295	0.2271150	0.2121738	0.0006284
