G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G71A	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
0.1274978	0.5112451	0.5328084	0.1378822	0.3264833	0.3584433	0.2921286	0.1765755	0.2934970	0.1412471	0.2252361	0.6542018	0.0363105	0.4530775	0.5269088	0.1619680	0.7393735	0.0144550	0.0600704	0.5671595	0.2931150	0.6175154	0.0112804	0.1446076	0.5185371	0.5252987	0.0304715	0.0460301	0.3312702	0.2587322	0.4041382	0.5978024	0.4796439	0.3259662	0.3008723	0.3999327	0.3403891	0.5422030	0.1426688	0.2745003	0.1009374	0.8514594	0.0770341	0.5424641	0.2937655	0.0810997	0.2600641	0.0544039	0.2951164	0.0364595	0.5874204	0.3160053	0.5086995	0.6235566	0.6105166	0.3328010	0.1104805	0.0284485	0.4451762	0.2311606	0.0647559	0.2247544	0.2595095	0.4122146	0.2437658	0.0720441	0.2705411	0.0388082	0.0294465	0.4894461	0.5456877	0.4167615	0.0696382	0.0065075	0.5550398	0.4690222	0.4632551	0.4239642	0.0656660	0.6456837	0.2716942	0.2032086	0.3036533	0.2516984	0.1425208	0.4424804	0.0147906	0.0747451	0.2625304	0.5328913	0.2820301	0.1022069	0.2547052	0.6070787	0.6815468	0.4828689	0.3277385	0.2688989	0.2797591	0.0000246
0.1349755	0.2721301	0.6164987	0.0822227	0.1544703	0.1184326	0.4852898	0.2331993	0.2695340	0.0904081	0.3349420	0.6656416	0.0243012	0.5448511	0.6029282	0.1163713	0.5867756	0.1314758	0.1233833	0.6077380	0.4593233	0.6897567	0.0085122	0.0927153	0.5897702	0.4041635	0.0414310	0.0364600	0.4531484	0.3214812	0.5069130	0.5103314	0.5102493	0.4340501	0.1893394	0.3038987	0.4463701	0.5036105	0.1296172	0.3640376	0.0842576	0.5926358	0.1478420	0.5876547	0.3133383	0.1625254	0.2151137	0.0681960	0.3274473	0.4442593	0.7289378	0.5828340	0.5815485	0.5405196	0.6541426	0.4540022	0.1718641	0.0100332	0.4125307	0.2885529	0.1177257	0.2089079	0.3781761	0.1798004	0.1924503	0.0497990	0.2234399	0.0373867	0.0178700	0.5129182	0.6040022	0.3720215	0.1615489	0.0034740	0.6258969	0.5929669	0.3951625	0.4389713	0.1569750	0.6747056	0.4096047	0.3307982	0.4577410	0.3573711	0.2697765	0.3934173	0.0109512	0.0807335	0.4196101	0.5559334	0.2799420	0.0916944	0.2753548	0.7439342	0.5611656	0.3847317	0.3006938	0.3514998	0.3203271	0.0045822
0.1338628	0.3351696	0.2817875	0.0869690	0.2667923	0.2276022	0.3315903	0.1432146	0.3244753	0.0319263	0.0665398	0.6120892	0.0525097	0.3930463	0.5451777	0.1670466	0.5466055	0.0369280	0.0716451	0.5664202	0.3415551	0.6237203	0.0017342	0.2690282	0.4854416	0.3461894	0.0566350	0.0132496	0.3485916	0.2844215	0.4886888	0.5157981	0.4311210	0.3532793	0.1926843	0.3962761	0.4896826	0.5559241	0.1145618	0.3824504	0.1078637	0.5426619	0.0891803	0.6189978	0.3137202	0.1518198	0.2764494	0.0524425	0.3258007	0.2377741	0.6274936	0.3426536	0.5383823	0.6475555	0.5866472	0.5398817	0.0350813	0.0049565	0.3466079	0.2974434	0.1091560	0.2650615	0.2695729	0.3857539	0.2273076	0.0632236	0.2727214	0.0443894	0.0288234	0.5773963	0.8109027	0.4749403	0.2088764	0.0202607	0.6189218	0.5862905	0.5225215	0.5536949	0.1683872	0.6828535	0.3013927	0.2041143	0.3670717	0.3248365	0.1884948	0.3987908	0.0142700	0.1088017	0.3936709	0.6669876	0.2250477	0.1443387	0.2781934	0.5331910	0.4258747	0.5222675	0.2894657	0.3653360	0.2006316	0.0022701
0.1630244	0.4987035	0.6956613	0.0992999	0.2672900	0.4001826	0.2447987	0.1071066	0.1983285	0.1820174	0.1912831	0.6392855	0.0166594	0.5353721	0.6208412	0.1579181	0.6073165	0.0370670	0.0895343	0.6340523	0.3440966	0.6209793	0.0033818	0.0991540	0.5232993	0.5246227	0.0718943	0.0386842	0.3104121	0.3029673	0.5330262	0.5637150	0.4322061	0.3893176	0.2033358	0.2424171	0.3496016	0.5116552	0.1726783	0.2960999	0.1033602	0.5563922	0.0813326	0.4887896	0.3134156	0.0705680	0.2774730	0.0902904	0.3683724	0.0708850	0.5768016	0.4147477	0.4946780	0.6973175	0.6241717	0.4147681	0.1376796	0.0406692	0.4192044	0.3005467	0.0226413	0.1202033	0.2404192	0.3898402	0.3416622	0.1084116	0.2294323	0.0530165	0.0268690	0.3850801	0.6930612	0.4960147	0.0191946	0.0021949	0.5694847	0.6082009	0.5911787	0.4125548	0.0551745	0.5897847	0.4123527	0.2613378	0.4759821	0.2266521	0.1849387	0.4246156	0.0019984	0.0469808	0.3286308	0.6346777	0.1987337	0.1264159	0.2813297	0.6354593	0.5947886	0.6189623	0.2288619	0.4301105	0.3552893	0.0002627
0.0620476	0.5016917	0.5635789	0.0148450	0.1046891	0.3118492	0.2769479	0.0654854	0.4239726	0.0741226	0.2096539	0.6761281	0.0376985	0.4806441	0.3226653	0.0619939	0.4211563	0.1265456	0.0717786	0.6181811	0.6463701	0.4730458	0.0052924	0.1413590	0.7030692	0.5004155	0.0312321	0.0669620	0.3509540	0.2803875	0.4872805	0.5392612	0.4405940	0.3640540	0.1841795	0.3754053	0.4023096	0.5016050	0.1711754	0.2649683	0.0909509	0.6292953	0.1035064	0.6416964	0.3315645	0.1415115	0.2887637	0.0398412	0.4200470	0.2022050	0.7663710	0.5800600	0.5199165	0.5372800	0.5172434	0.3662960	0.4003675	0.0134705	0.3539781	0.3543515	0.1229394	0.2149215	0.3152177	0.2489034	0.2632542	0.0281139	0.2535163	0.0452862	0.0308944	0.4827812	0.7364360	0.4900083	0.2184774	0.0119354	0.6228363	0.6059722	0.4476385	0.4830940	0.1524644	0.4961414	0.4467803	0.2426744	0.3948005	0.4036403	0.2010642	0.4337722	0.0264790	0.1349818	0.2708311	0.5107569	0.2027000	0.1015004	0.2193997	0.6614194	0.5575186	0.4589527	0.2194725	0.3401235	0.2430674	0.0029388
0.0564245	0.5137190	0.4661411	0.1112142	0.2068115	0.2345153	0.1822071	0.0569656	0.3722148	0.1309026	0.4161611	0.6429658	0.0371385	0.4501129	0.4514272	0.0896835	0.3126907	0.1341145	0.0719419	0.7178294	0.5602333	0.5718407	0.0054704	0.1192726	0.4165046	0.3692168	0.0447465	0.0309564	0.4251001	0.3432062	0.4251690	0.2363065	0.5572586	0.4657461	0.2488911	0.4203659	0.3299042	0.2739716	0.1716682	0.3190336	0.0820360	0.7812260	0.0800091	0.5720634	0.3222004	0.1208113	0.2431531	0.0407543	0.3914010	0.2971812	0.6682589	0.4963192	0.4240769	0.6587835	0.6633359	0.4926549	0.3629728	0.0020655	0.5711796	0.2991712	0.0270228	0.1919568	0.3571100	0.2058570	0.2617021	0.0420826	0.4120435	0.0652337	0.0354954	0.4531811	0.6475981	0.3675336	0.0674144	0.0163457	0.5861977	0.7915982	0.5154841	0.3892578	0.2595902	0.5587561	0.3887581	0.3341927	0.4884933	0.3230150	0.2557356	0.3750870	0.0531069	0.1070484	0.3563815	0.4237574	0.2244217	0.1071134	0.3552194	0.5705430	0.6490905	0.4734456	0.2864055	0.2709567	0.2118536	0.0010284
0.3275779	0.6573124	0.5945703	0.2129775	0.3503330	0.4857274	0.2341057	0.2932035	0.2313553	0.1691148	0.2530941	0.5803280	0.0479762	0.5355898	0.5329376	0.1519821	0.5779801	0.0401927	0.0562681	0.6115920	0.3002884	0.6600691	0.0027409	0.0723722	0.5930436	0.4973008	0.0221644	0.0572128	0.1834505	0.2762803	0.4584503	0.4564263	0.3856281	0.1951690	0.2983404	0.3904742	0.3460517	0.3620146	0.1715515	0.2262155	0.1348843	0.7953594	0.1064306	0.6498649	0.2172638	0.0905340	0.3368912	0.0784637	0.3520282	0.0510366	0.6224421	0.3690216	0.6559545	0.5903906	0.6428637	0.3993128	0.1761434	0.2116820	0.5531562	0.3261809	0.0568440	0.1670204	0.2149956	0.3443249	0.3187816	0.1078042	0.1861237	0.1085802	0.0307645	0.4946763	0.8140174	0.4284117	0.0331784	0.0093039	0.6751836	0.6514033	0.5951959	0.4652971	0.1164172	0.6082302	0.4287409	0.1804941	0.2863210	0.2802855	0.1423254	0.4004529	0.0002499	0.0379427	0.2841290	0.5932020	0.2253925	0.1414855	0.3474508	0.6860952	0.8335553	0.5793343	0.2025450	0.3862867	0.3923565	0.0003368
0.2426800	0.5115193	0.6832596	0.2987313	0.5003984	0.4376029	0.2210798	0.1092823	0.2290050	0.1714206	0.2689286	0.7013096	0.0313536	0.4641862	0.5423376	0.1087490	0.6894432	0.0287529	0.1043012	0.6617877	0.2251384	0.6422489	0.0001857	0.0801920	0.5456716	0.4843827	0.0335300	0.0307070	0.2941522	0.2553628	0.4185852	0.5482999	0.4674474	0.1752249	0.2190862	0.2518642	0.3502978	0.4728854	0.1571876	0.2908166	0.0907287	0.5741719	0.0827425	0.6413511	0.2403157	0.0826784	0.3415770	0.0334167	0.3924181	0.0513297	0.5884428	0.4231368	0.4993086	0.5933045	0.6186882	0.3335058	0.1622538	0.1067593	0.5213506	0.2932769	0.0494350	0.1640600	0.2538176	0.3222028	0.2247541	0.1167088	0.2815184	0.0582809	0.0478922	0.5083657	0.6687806	0.4283124	0.0470812	0.0031926	0.6320344	0.7308933	0.4736076	0.4989750	0.0991897	0.6108137	0.4172123	0.2999180	0.3105296	0.2075336	0.1600731	0.3813336	0.0057981	0.0955358	0.2559996	0.4851851	0.2034531	0.1043047	0.3056089	0.5885555	0.5591797	0.5056331	0.2235990	0.3490329	0.1992691	0.0029186
0.0130049	0.4270266	0.4556227	0.0164971	0.1141133	0.0708464	0.4486746	0.2029971	0.2221458	0.1961581	0.4558798	0.5476864	0.0779592	0.5835704	0.5609461	0.1312715	0.3186427	0.1795804	0.1224059	0.6312821	0.5011977	0.3437266	0.0007915	0.1689090	0.5975138	0.5953923	0.0719704	0.0336990	0.4659083	0.2167507	0.4715018	0.2100490	0.4575152	0.5594962	0.1962845	0.3295587	0.3651887	0.2134496	0.2619825	0.3883701	0.0818149	0.6124342	0.0665236	0.6159843	0.3442282	0.0879624	0.2459227	0.0833271	0.5762102	0.5387630	0.6595352	0.5086163	0.5380174	0.6010001	0.6849846	0.5481523	0.3536703	0.0045530	0.6572197	0.2461600	0.0895251	0.2258622	0.3364130	0.1952093	0.2381668	0.0758562	0.4168983	0.1065278	0.3118005	0.4645327	0.6247223	0.3734196	0.0371226	0.0174231	0.5331745	0.6932380	0.4624818	0.4103730	0.2101817	0.7330823	0.4069951	0.3522507	0.3785628	0.3879543	0.1477918	0.3342534	0.1087997	0.0864758	0.4162571	0.4520828	0.2505922	0.1313757	0.3113897	0.6248297	0.4891122	0.3385118	0.2510787	0.4511906	0.1561364	0.0646938
0.3593308	0.5516561	0.7235748	0.2759546	0.4534889	0.3480129	0.1543180	0.1263358	0.3296510	0.0630948	0.2046948	0.6027104	0.0385649	0.5052861	0.5210285	0.1627183	0.6130902	0.0523249	0.0865677	0.6005905	0.3394951	0.6653602	0.0029047	0.1450114	0.4956364	0.4887510	0.0445530	0.0439712	0.3176368	0.3032704	0.4827351	0.5407307	0.4526861	0.1639843	0.2855997	0.3496957	0.3328683	0.4779180	0.1686195	0.3350362	0.0990092	0.6252284	0.0865135	0.5973619	0.2745484	0.0692601	0.2588366	0.0433538	0.3950897	0.0397429	0.7115732	0.3121359	0.6643452	0.7429558	0.5427845	0.4290940	0.1975033	0.1246277	0.4878429	0.3156355	0.0243583	0.1973083	0.2718796	0.2926756	0.3388864	0.0870755	0.2682013	0.0504429	0.0181565	0.4975236	0.6652444	0.4856151	0.0333741	0.0122803	0.5976039	0.6742724	0.6161615	0.4086920	0.1114566	0.6658246	0.3700675	0.2732321	0.4106569	0.2162496	0.2076313	0.4584900	0.0003897	0.0636722	0.2515029	0.6256866	0.2107819	0.1571235	0.3025839	0.6392777	0.6464536	0.5528574	0.2851418	0.3922474	0.2189573	0.0000519
