G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G73A	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
0.0000000	0.3357403	0.9403286	0.4142490	0.5055441	0.1845466	0.2410514	0.4819234	0.7579385	0.6208807	1.0449623	0.2570837	0.8983519	0.0585897	0.0917879	0.9634076	0.0927291	0.0336440	0.1174687	0.0213631	0.1373247	0.9847055	0.5416847	0.9000864	0.1148829	0.1028863	0.1742688	0.0237025	0.0670792	0.0731571	0.0685399	0.0050367	0.9275479	0.1228032	0.6597229	0.9931871	0.9057461	0.1298106	0.1238867	0.3480990	0.7681029	0.5031407	0.4229320	0.9146457	0.0239993	0.1351048	0.9445269	0.5676638	0.5312366	0.4094330	1.0858019	0.4640223	0.9222470	0.5012450	0.0005975	0.3185477	0.0009016	0.1219473	0.7848372	0.2884476	0.0358639	0.3828629	0.4970363	0.0170952	0.5021831	0.4353180	0.9521260	0.1266154	0.8611221	0.1091938	0.0031560	0.1543861	0.4806499	0.3245937	0.2123856	1.0274373	0.4460803	0.5813917	0.6919181	0.0048713	0.5071042	0.7567167	0.6698348	0.8815438	0.9673546	0.2352281	0.9605950	0.5741794	0.8508632	0.9884687	0.7169102	0.1080116	1.0120479	0.0128663	0.6023507	0.8749281	0.9643581	0.5156195	0.9229364	0.4537435
0.7978220	0.0000000	0.6288913	0.3968618	0.5121619	0.2370977	0.0851781	0.3619861	0.9543785	0.5198910	0.9685501	0.2053179	0.9210120	0.0702934	0.0910511	1.0539269	0.0981068	0.0567033	0.1625488	0.0345814	0.1307205	1.0191126	0.4409140	0.8748790	0.0927544	0.1105032	0.2182491	0.0239589	0.0650212	0.0996595	0.0714350	0.0169595	0.8972393	0.2979816	0.6334915	0.8784158	0.9342469	0.0855069	0.1397956	0.4093767	0.7946697	0.6406272	0.3832182	0.9859036	0.0243985	0.1637928	0.9421948	0.6234194	0.5878637	0.4678020	0.9340965	0.5332720	0.9373078	0.5534484	0.0005790	0.1233977	0.0016111	0.3776990	0.6915428	0.2129235	0.0360638	0.3988531	0.0608086	0.0156461	0.4419395	0.2794999	0.8146742	0.1825200	0.6873360	0.1389546	0.0119083	0.1446328	0.4964271	0.3080679	0.2947892	0.4760140	0.6365495	0.5646672	0.7605015	0.2923720	0.5517233	0.7907064	0.7272214	0.6191090	0.8686611	0.0019876	0.8690900	0.5792795	0.8420271	0.6812124	0.6343513	0.0359606	0.8667687	0.0230689	0.6265281	0.7293482	0.9900443	0.5705595	0.9459339	0.1892204
0.3801170	1.0068824	0.0000000	0.3208032	0.5104363	0.1970500	0.3220894	0.5280913	0.7698318	0.6271116	0.9429965	0.3371532	0.8508194	0.0548815	0.1318630	0.9783659	0.1107787	0.0446825	0.1224512	0.0280350	0.1428955	1.0420204	0.4982938	0.8918860	0.0878573	0.1047382	0.1939963	0.0179273	0.0701173	0.0469671	0.0529450	0.0030116	0.8660627	0.0796253	0.5739511	0.9689989	0.8683651	0.1044167	0.1402140	0.3222297	0.7821911	0.6844053	0.4192386	0.9529627	0.0227037	0.1230691	0.9726231	0.5627808	0.5243775	0.3975315	0.9722558	0.4307367	0.8520694	0.6326174	0.0005201	0.3128656	0.0012043	0.0632751	0.8073161	0.2847880	0.0837559	0.3980331	0.0772053	0.0061386	0.4001983	0.4968568	0.6672885	0.2170728	0.8818280	0.0390934	0.0005999	0.0806028	0.4478065	0.3507722	0.3133895	0.7212324	0.7845802	0.5250671	0.6753118	0.0029059	0.4876442	0.6953091	0.7155861	0.6662298	0.8709232	0.4732353	0.9494538	0.5828703	0.8827246	0.7976746	0.4859287	0.0498032	0.9580466	0.0574970	0.6731749	0.9023736	0.9896479	0.5530346	0.9734737	0.3016020
0.3751559	0.7667845	0.7230317	0.0000000	0.5605512	0.2084425	0.2850576	0.4242767	0.6556302	0.5194641	0.8881658	0.2713690	0.8159445	0.0738916	0.0805964	1.0083691	0.0429767	0.0471673	0.1114271	0.0283048	0.1439536	1.0624361	0.4517215	0.8296335	0.1258259	0.0862240	0.1513686	0.0170181	0.0610362	0.0694791	0.0816322	0.0091774	0.9426123	0.1206550	0.5968702	0.8957412	0.9666954	0.0754365	0.1151675	0.3712591	0.7566453	0.6440365	0.4096525	0.9151810	0.0161793	0.1039321	0.9480921	0.6486072	0.5993540	0.3865097	0.9276636	0.5445072	0.8606706	0.5352634	0.0004816	0.2885037	0.0006304	0.0919726	0.7152235	0.2779575	0.5464707	0.0317160	0.0431525	0.0126141	0.4710016	0.4189714	1.0089465	0.0468507	0.9153326	0.9374670	0.0011021	0.5683300	0.5022692	0.3284431	0.2644206	0.5460164	0.4462037	0.5945899	0.7579259	0.0093493	0.5346210	0.8368535	0.7769502	0.8551991	0.6223044	0.4121079	0.9420682	0.5351002	0.8729768	0.8395385	0.4660550	0.0541777	0.9547176	0.0263077	0.6902283	0.7900426	1.0031297	0.4838636	1.0299627	0.3049130
0.4856424	0.7565429	0.8510563	0.2814238	0.0000000	0.2368149	0.2196152	0.5012246	0.7668672	0.5440755	1.0775906	0.3405053	0.8856774	0.0447698	0.0479510	1.0281510	0.0780015	0.0464690	0.0956935	0.0184406	0.1565330	0.9882157	0.4410682	0.9373902	0.1073219	0.0687764	0.2124418	0.0145570	0.0727130	0.0615109	0.0819598	0.0121998	0.9480510	0.1204538	0.1317832	0.4119241	0.6138957	0.0861646	0.1087230	0.3029309	0.8782760	0.7432368	0.3459530	0.8664373	0.0121206	0.1249758	1.0251971	0.5944734	0.5968881	0.4325400	0.9893321	0.2831448	0.8994573	0.5987474	0.0048697	0.1442817	0.0003217	0.1428963	0.5815200	0.2956146	0.0326047	0.4295959	0.0565213	0.0156400	0.4676328	0.1057461	0.9589588	0.0508404	0.9646319	0.1588313	0.0020674	0.0023569	0.4436200	0.4354351	0.3009541	0.6133702	0.5058888	0.5725143	0.7260136	0.0093119	0.5555299	0.7253033	0.7369577	0.7993989	0.9866119	0.3624277	0.9666599	0.3708691	0.7897326	0.8925627	0.6814848	0.0366278	1.0001538	0.0199493	0.6566347	0.7525138	0.8798258	0.5539119	1.0044579	0.2234950
0.5624272	0.5741076	1.0140788	0.3624847	0.5692836	0.0000000	0.2319820	0.4293301	0.7430891	0.5134215	1.0066441	0.2979044	0.8404287	0.0921182	0.1010629	1.0016696	0.0954648	0.0463229	0.1539859	0.0208269	0.1720771	1.0757971	0.4577412	0.8892906	0.0996840	0.1130748	0.2053569	0.0135714	0.0587193	0.0678599	0.0697557	0.0167890	0.8711643	0.0363538	0.6296942	0.9713489	0.9232554	0.0398388	0.0921145	0.3213791	0.8192763	0.6733659	0.3632680	1.0443414	0.0118958	0.0861173	0.9210631	0.6402395	0.5779664	0.4177571	0.9778799	0.3944923	0.9658742	0.4992818	0.0022732	0.2742965	0.0008649	0.1586692	0.7895445	0.2089202	0.0627343	0.3957907	0.0487468	0.0215041	0.4444383	0.4013772	0.8069147	0.1585502	1.0201782	0.5644094	0.0051539	0.1146998	0.4067656	0.2765643	0.3495373	0.5711571	0.3643879	0.6598257	0.6771408	0.0007036	0.5647384	0.7580366	0.7217103	0.8868134	0.9624207	0.3338714	0.9028381	0.4837619	0.8750863	0.8426480	0.7131290	0.0621878	1.0503991	0.0174510	0.7129220	0.7526915	1.0839555	0.4988631	0.8272508	0.2443569
0.5530390	0.6949676	1.0114025	0.3679160	0.5063151	0.1650914	0.0000000	0.4414663	0.8858932	0.5960135	1.1097548	0.2967665	0.8148731	0.0535632	0.0510469	0.9614400	0.1625083	0.0544868	0.1438632	0.0239698	0.1214708	0.9357677	0.4397961	0.9750394	0.1014629	0.0910759	0.2126963	0.0170359	0.0793955	0.0741593	0.0604353	0.0694749	0.9239743	0.3069386	0.5599848	0.9045838	1.0005132	0.1461977	0.1156485	0.3352223	0.7764400	0.5462192	0.4039666	0.9374043	0.0174369	0.1102323	0.9720005	0.7605189	0.6096316	0.3944435	0.9645884	0.2201455	0.9262984	0.4932612	0.0019917	0.1258433	0.0002654	0.0929882	0.8148467	0.2973283	0.0531812	0.4628593	0.1214230	0.0374288	0.4313432	0.1501472	0.7538637	0.2579706	0.9202738	0.0839212	0.0063877	0.1139087	0.4539028	0.3163267	0.3782175	0.5474199	0.8560954	0.5843958	0.6958727	0.0035685	0.4818569	0.7206243	0.6650314	0.7409308	0.8989716	0.3810155	0.9021480	0.6166940	0.8176263	0.8144687	0.7099436	0.0631693	1.0296789	0.0236337	0.7271434	0.8508580	0.8155528	0.4902622	0.8720904	0.2654600
0.6738288	0.3732843	0.9514534	0.3522209	0.4677858	0.1927721	0.2751378	0.0000000	0.7168863	0.4751088	1.0197859	0.1852037	0.9344643	0.0712135	0.0499892	1.0633926	0.1606932	0.0375119	0.1202896	0.0284153	0.1334804	1.0249704	0.4097994	0.9289286	0.1107147	0.0884902	0.2329639	0.0230269	0.0733796	0.0688073	0.0739448	0.0124916	0.7923796	0.4828940	0.6001965	0.8977773	0.9965942	0.0509504	0.0697483	0.3876200	0.8273699	0.6232883	0.4117128	1.0085348	0.0214145	0.0772588	0.9172202	0.6139908	0.6176606	0.4817909	0.9525158	0.3174275	1.0131865	0.5913020	0.0005076	0.2959680	0.0006552	0.1111643	0.8247310	0.3044426	0.0176627	0.4507081	0.0959871	0.0110561	0.4636692	0.3789238	0.7604151	0.2542831	0.8670683	0.6068633	0.0018295	0.1084117	0.5073716	0.3478808	0.3207952	0.5872429	0.6132668	0.5959541	0.7127163	0.0049298	0.4880822	0.7656094	0.7537113	0.7285317	0.8912698	0.3551088	0.9003441	0.6600032	0.8185619	0.7750716	0.7599162	0.0458683	0.9920136	0.0182637	0.6562786	0.8733982	1.0339677	0.5800582	0.9466851	0.2492896
0.4357505	0.5930999	0.8944281	0.4119874	0.5228759	0.1873204	0.4304640	0.9407989	0.0000000	0.5291836	0.9461701	0.2616370	0.8589369	0.0744974	0.0933788	0.9799593	0.0922482	0.0527836	0.1784223	0.0426779	0.1362218	1.0040957	0.5017087	0.9382505	0.1359532	0.1445030	0.2169974	0.0190743	0.0747246	0.0767485	0.0634857	0.0025171	0.9734685	0.2805580	0.6504644	0.9105391	0.9990189	0.1412767	0.0971100	0.3564065	0.6949369	0.6504892	0.3586356	1.0060039	0.0155753	0.1534531	0.8782398	0.6717163	0.6432722	0.4520072	1.0145985	0.4218506	0.9523452	0.5245084	0.0016369	0.3135387	0.0031824	0.1212881	0.7810004	0.2789132	0.0450692	0.3488609	0.0391594	0.0153194	0.4751224	0.8268309	0.8800325	0.1700219	0.9124691	0.1382186	0.0022751	0.2096915	0.4718310	0.2803334	0.2250067	0.5147067	0.4387816	0.5404572	0.6998074	0.0048889	0.5087291	0.7977222	0.8459051	0.8567020	0.9954922	0.3517230	0.8567526	0.5896915	0.8061819	0.7533855	0.6553929	0.0360442	1.0570264	0.0217019	0.7376969	0.8026151	0.9864559	0.5470234	0.8711216	0.3235989
0.5246600	0.3318834	1.0446736	0.3505193	0.4997312	1.0072442	0.2916492	0.7825230	0.3697004	0.0000000	1.0473241	0.2087124	0.9836064	0.0561066	0.0854620	1.0294646	0.0716897	0.0563999	0.1390223	0.0164109	0.1565976	1.0618791	0.5180084	0.7808311	0.0898811	0.0919240	0.2070794	0.0218135	0.0632562	0.0687802	0.0845849	0.0041302	0.9088131	0.1058692	0.5964301	1.0171911	0.9249830	0.0964467	0.0897073	0.3290150	0.8399188	0.5559464	0.4474859	1.0595311	0.0243203	0.1097778	0.9855729	0.4934361	0.5697612	0.4219386	0.9309439	0.4031000	1.0006945	0.4991350	0.0050836	0.3202097	0.0002478	0.1314109	0.7038078	0.2507595	0.0404169	0.3333022	0.0369641	0.0206593	0.5155825	0.5092003	1.0266903	0.1723774	0.8118369	0.2662889	0.0026303	0.1627817	0.4990718	0.4067494	0.3663250	0.5981712	0.3725082	0.5985692	0.7612353	0.0039414	0.5648982	0.8252789	0.7535803	0.8650232	0.9280235	0.2566800	0.9405215	0.6012352	0.8272996	0.7858949	0.7399277	0.0571173	1.0007832	0.0146746	0.6750457	0.7580972	0.9432886	0.5217164	0.8882223	0.2803557
