G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G66A	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
0.6043217	0.4118412	0.3168803	0.0280103	0.3690782	0.0024053	0.5208123	0.1835217	0.5249296	0.4726322	0.5779045	0.3406740	0.0511144	0.0013770	0.0001923	0.1601676	0.0045517	0.5975799	0.0764861	0.3248717	0.3172166	0.0167986	0.6755442	0.3585139	0.5472269	0.6521824	0.1908964	0.0527119	0.3121226	0.5250920	0.0007097	0.0095814	0.6594342	0.1261077	0.6060592	0.3169284	0.2492577	0.4898120	0.1184128	0.6379658	0.5642679	0.4326363	0.4098336	0.1882576	0.3513024	0.6464463	0.2277102	0.2924797	0.5934910	0.7445345	0.2238667	0.0944164	0.5041584	0.5344166	0.3940961	0.0794053	0.1963569	0.2683419	0.5617173	0.1706576	0.5982627	0.2091441	0.0314967	0.4472745	0.3807188	0.5303107	0.0142833	0.1230394	0.2551668	0.4264407	0.3299559	0.2904014	0.2541214	0.3243756	0.5362039	0.2831521	0.0824773	0.1121728	0.4915106	0.3552564	0.0185032	0.1985990	0.2928788	0.1459667	0.3842519	0.3826540	0.4160370	0.5112803	0.5826766	0.5398652	0.0481755	0.2015027	0.5135834	0.0425442	0.0237112	0.1417316	0.5553567	0.6782644	0.3446619	0.3057287
0.3204439	0.1754339	0.4868800	0.0416232	0.1193380	0.0122125	0.5043429	0.1375017	0.4526670	0.2799976	0.6171219	0.3452856	0.4404304	0.0570908	0.0036133	0.1745893	0.0109873	0.5435563	0.1044266	0.4220916	0.0935560	0.2559143	0.6038519	0.2198836	0.5002023	0.6619476	0.1783066	0.1216688	0.2874237	0.6015565	0.0000139	0.0072877	0.3117636	0.3371865	0.5241401	0.2948929	0.2036090	0.5952280	0.2597526	0.7495427	0.4888612	0.3935679	0.4884198	0.1934853	0.1823002	0.5362961	0.3635516	0.4827869	0.6111742	0.3565512	0.3204872	0.0289841	0.5496255	0.1885153	0.4454534	0.0291088	0.4027273	0.2008385	0.5181796	0.2779317	0.6745143	0.1144963	0.0952463	0.4311516	0.5695628	0.0258116	0.3595570	0.1631491	0.5341920	0.4645923	0.6274876	0.4958021	0.0153417	0.8250946	0.3580402	0.4203109	0.0460648	0.0045063	0.2556579	0.1660704	0.2802714	0.4623522	0.0314828	0.1812732	0.5010251	0.0694267	0.6633166	0.3931076	0.3945920	0.6008731	0.0993257	0.3508879	0.5678019	0.0749631	0.0034449	0.0529497	0.5241487	0.5539194	0.4307626	0.4062193
0.4827306	0.2572545	0.4897855	0.1188357	0.2174691	0.0059547	0.1008896	0.4021097	0.5200243	0.3660037	0.6108965	0.5489950	0.4433786	0.4101182	0.2088393	0.0001938	0.1043643	0.5769931	0.0000588	0.4293915	0.1634400	0.1091216	0.5579096	0.0654777	0.5009821	0.4792401	0.0798012	0.1154461	0.2541922	0.7307593	0.2916129	0.0039602	0.4249215	0.1089037	0.4947747	0.2425350	0.1420464	0.2646287	0.4845248	0.5789997	0.3433665	0.4228293	0.3331322	0.1685313	0.4657984	0.3409643	0.2962768	0.5123544	0.5145179	0.6919382	0.3305390	0.0249472	0.5919959	0.2835510	0.3481001	0.1222235	0.2374657	0.2780028	0.2134224	0.3754876	0.6696714	0.0995582	0.3637753	0.1595555	0.2102710	0.0121051	0.4530864	0.2912938	0.5458224	0.2502848	0.1354665	0.2691979	0.0653786	0.4420071	0.4546152	0.5561051	0.4854486	0.3391697	0.0752934	0.5767122	0.0839364	0.2429218	0.3184325	0.0307732	0.4923583	0.0557011	0.6198130	0.2373930	0.5181301	0.2352272	0.3431246	0.3063188	0.5035278	0.0198738	0.0033583	0.1480724	0.5664168	0.6120454	0.3960744	0.1493267
0.5713756	0.3238334	0.3698974	0.0118690	0.4448925	0.0583867	0.5747775	0.2094732	0.4104935	0.1766750	0.4161326	0.4612804	0.4417849	0.1636203	0.1305071	0.0003585	0.0140179	0.6120608	0.2822290	0.5096462	0.1108696	0.2763717	0.6142078	0.6823547	0.4758628	0.4882242	0.5289355	0.5016659	0.1319828	0.6622621	0.0411961	0.0338789	0.4615442	0.0310543	0.4992872	0.1883560	0.3578900	0.6181014	0.1184436	0.6404714	0.3061992	0.5699256	0.3733087	0.0752248	0.2126771	0.3900769	0.1856402	0.2972632	0.4074406	0.7003868	0.2189830	0.2520688	0.5733967	0.4399509	0.3670372	0.0282051	0.2608441	0.0625683	0.4834632	0.5140385	0.4309985	0.0345849	0.0173607	0.1679586	0.0994187	0.0431105	0.1189632	0.3026299	0.2253577	0.0392403	0.1687379	0.0946164	0.0000339	0.5932458	0.4729666	0.0320387	0.3488956	0.0540096	0.0924403	0.2354886	0.2412556	0.5768158	0.5787687	0.0704911	0.4993401	0.2242525	0.4036751	0.3297347	0.5008588	0.5030341	0.1311654	0.4301938	0.5190250	0.0873672	0.0216589	0.2168996	0.4587350	0.5055874	0.4680880	0.1063488
0.6156382	0.3864902	0.2689383	0.0235152	0.1794404	0.0102204	0.7055969	0.3519758	0.5470824	0.3736369	0.3779250	0.5283020	0.1649002	0.0068015	0.0635160	0.0007779	0.0292878	0.4740818	0.0872633	0.5747867	0.1295950	0.2474755	0.4986854	0.0028992	0.5194486	0.6337317	0.1274084	0.1739863	0.3634246	0.7113149	0.0442466	0.1518440	0.3373482	0.0903866	0.7032685	0.2802635	0.3710234	0.5163499	0.3157175	0.6429259	0.6038207	0.4452803	0.5759621	0.3117368	0.4231343	0.4938160	0.2721292	0.4134749	0.7391811	0.3738117	0.2458597	0.1128432	0.5810850	0.2679733	0.4229576	0.3201915	0.5061712	0.2574909	0.2987939	0.3842790	0.4089678	0.0851360	0.0006533	0.3856269	0.3695839	0.0983546	0.1468285	0.0633639	0.5122146	0.3399352	0.4458377	0.6133238	0.2517920	0.1471083	0.5466429	0.2692533	0.0550057	0.0656924	0.0286121	0.4127426	0.2857059	0.6985132	0.2178104	0.0059847	0.6100613	0.4786303	0.5922550	0.5497086	0.2918844	0.7158463	0.2764743	0.3858423	0.5544388	0.0120506	0.0018474	0.0603396	0.3733191	0.4728657	0.3103099	0.2520868
0.6337641	0.4843617	0.1794961	0.0125550	0.3354618	0.0180743	0.6411811	0.4717119	0.6528404	0.3901999	0.4870647	0.5831434	0.0917682	0.0029059	0.0005848	0.0020934	0.1573149	0.6675063	0.2986187	0.4613337	0.1615201	0.4624960	0.5152031	0.5090520	0.5103608	0.6048793	0.6049019	0.3516009	0.0971896	0.5928909	0.0567381	0.0011523	0.5970912	0.1924499	0.4161093	0.2320470	0.3328871	0.6678169	0.1745470	0.7056042	0.4570474	0.4398868	0.6020511	0.3254178	0.2983573	0.6332099	0.1572392	0.3438628	0.4147775	0.6962226	0.2839002	0.1534350	0.6952144	0.4387390	0.1705995	0.0176078	0.5218780	0.2755685	0.5021213	0.2779340	0.6581972	0.0043824	0.1851871	0.2122115	0.2935466	0.2820477	0.0731700	0.2666176	0.3003083	0.4838104	0.0695155	0.4494389	0.0001619	0.5483433	0.2927590	0.1540343	0.0651632	0.0940649	0.0748921	0.2404514	0.3704360	0.1091876	0.2469079	0.2654651	0.6232247	0.3782745	0.6915905	0.6062558	0.5952558	0.6852576	0.2141656	0.1672453	0.5335236	0.0058981	0.0241006	0.2178405	0.6120802	0.4891413	0.3037293	0.3757848
0.5801761	0.3026282	0.3147901	0.0005843	0.3045200	0.0368974	0.6118015	0.2716492	0.4992560	0.2731573	0.4346344	0.4823469	0.3364497	0.0712012	0.0000011	0.1107797	0.0037001	0.4949910	0.1308530	0.2952481	0.1009622	0.3229986	0.7177817	0.7494309	0.5241534	0.6148993	0.5398640	0.4289212	0.1105435	0.6353963	0.0010398	0.0717867	0.6237508	0.1192960	0.7286111	0.2776104	0.2365629	0.5141991	0.2977732	0.6224205	0.3058950	0.5330846	0.5506565	0.2880344	0.4871088	0.5348234	0.0324506	0.2280982	0.3569885	0.6215256	0.5803769	0.1808856	0.7261752	0.4279436	0.0585828	0.2600531	0.1404320	0.4279504	0.5321786	0.2343681	0.6717184	0.2097974	0.2223014	0.4426563	0.5285354	0.0119579	0.1463339	0.3388297	0.6181246	0.3613887	0.1323605	0.5347542	0.0055875	0.6490683	0.7077586	0.0914627	0.3294221	0.1711539	0.1941202	0.1771820	0.5209211	0.5674515	0.0643757	0.0404915	0.3013005	0.1809882	0.4900566	0.4625192	0.6126653	0.5587215	0.3834911	0.1227540	0.5652483	0.0626674	0.3180229	0.0507503	0.5430442	0.6113487	0.3180712	0.3609121
0.5345524	0.1992022	0.5021999	0.0397056	0.1410010	0.0828038	0.4412357	0.2702094	0.4773713	0.1891013	0.5627507	0.4578438	0.3641587	0.1618656	0.0045363	0.0957009	0.0132595	0.6658302	0.0527823	0.4231434	0.1290100	0.2295959	0.4562561	0.5587351	0.5083417	0.5346803	0.4083384	0.2441405	0.3825049	0.7022885	0.0309728	0.0452696	0.4975024	0.0365715	0.4917811	0.0727043	0.3761716	0.1507456	0.4405514	0.6032052	0.4958923	0.7457812	0.4854827	0.1612235	0.2319049	0.4100087	0.2754614	0.1855441	0.5746889	0.7051510	0.4682278	0.1310386	0.6978586	0.5775661	0.4129170	0.3926866	0.3309377	0.4971666	0.6035442	0.5013629	0.7089141	0.1447429	0.1260700	0.5441182	0.0890515	0.0733587	0.3002527	0.2570115	0.2093746	0.2531832	0.0378527	0.6727821	0.0000101	0.6978302	0.4598953	0.3662791	0.1094713	0.1235091	0.1892207	0.2499447	0.5384242	0.4939441	0.1735449	0.0349384	0.5551277	0.2950520	0.6345474	0.5407589	0.6437551	0.6480500	0.1979838	0.3685925	0.6319336	0.2458580	0.1437090	0.1208869	0.5003724	0.1029025	0.4945682	0.1925556
0.4945007	0.1483349	0.5613093	0.0415007	0.2528622	0.0102839	0.1584689	0.4175235	0.5121240	0.1135292	0.4737562	0.5009008	0.3950299	0.2816051	0.5185188	0.1970572	0.0283808	0.6329750	0.1601172	0.3975971	0.2890301	0.2331243	0.6815442	0.0512006	0.4700290	0.5467978	0.1340147	0.1161145	0.3669368	0.6261888	0.1153858	0.0291491	0.6301402	0.2409251	0.4337719	0.1608835	0.3770102	0.5894797	0.2959560	0.6756938	0.5231042	0.3971316	0.4582637	0.2649626	0.2538439	0.1741352	0.2105635	0.3460970	0.6587267	0.6028832	0.2150594	0.1560086	0.5547328	0.3753975	0.2165780	0.0162171	0.1694274	0.1779220	0.5824872	0.4452019	0.6040762	0.2098873	0.0412989	0.4553605	0.2954508	0.3687317	0.2551924	0.0967298	0.7268233	0.3243841	0.2015579	0.6652120	0.0006911	0.3362954	0.2788986	0.3251517	0.5069790	0.1304641	0.1637843	0.0659089	0.0962760	0.2995408	0.1531383	0.1895741	0.5094897	0.0335336	0.4717453	0.1907134	0.5425870	0.6878760	0.1632920	0.3571734	0.4955842	0.1779113	0.1799339	0.3787202	0.3088032	0.4846961	0.4919222	0.2391532
0.2624895	0.1224742	0.5361859	0.0560317	0.4188175	0.3771258	0.1933214	0.4368548	0.7443213	0.0055577	0.7683116	0.6303314	0.2207102	0.5300156	0.5388248	0.1012959	0.1343751	0.7297407	0.6667704	0.2232800	0.5705987	0.3759787	0.4347625	0.5602040	0.4835850	0.5676098	0.6287807	0.6080835	0.2037402	0.2674366	0.0798684	0.0037734	0.7225152	0.0544232	0.2498668	0.1985443	0.5329460	0.7428312	0.1594901	0.6197053	0.4182497	0.4108660	0.6058727	0.1163049	0.2958367	0.0392106	0.1956888	0.5364936	0.3767564	0.7574392	0.0087992	0.0112461	0.6063785	0.0771480	0.0823097	0.0366942	0.3289488	0.2244834	0.5605665	0.7716615	0.3913133	0.1251686	0.1651495	0.4788104	0.0068829	0.0624410	0.0167147	0.0192650	0.0185446	0.1353689	0.2383987	0.5214113	0.2396925	0.4199662	0.4995646	0.3095225	0.0561752	0.3605691	0.0330332	0.2682689	0.3996325	0.2532870	0.5811577	0.1824319	0.2396467	0.3034728	0.3288490	0.1020825	0.5139927	0.3714233	0.4373104	0.2184711	0.6312829	0.1281088	0.2022197	0.1513144	0.4988994	0.6458787	0.4909757	0.1845992
