G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G71A	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
0.7291944	0.1114943	0.5670610	0.0382907	0.0410990	0.2106768	0.0537360	0.6957826	0.1910665	0.5388930	0.4348172	0.0617370	0.2297120	0.3829535	0.0475871	0.0679551	0.6369594	0.0591685	0.1669550	0.1411921	0.0000000	0.0387656	0.1101428	0.3613915	0.0205305	0.6061185	0.0466372	0.1387266	0.5662615	0.3121440	0.0360994	0.0228205	0.2055744	0.2792698	0.6985161	0.0217417	0.3292881	0.6451714	0.0660941	0.2113415	0.0289604	0.4359776	0.0871455	0.2056161	0.5050280	0.6726716	0.1602972	0.0000000	0.0949315	0.6950322	0.4776431	0.6721964	0.7557470	0.2302668	0.2690368	0.0787260	0.2421696	0.1729493	0.3336896	0.6429046	0.3729691	0.2894173	0.0766466	0.4315452	0.6046401	0.0142641	0.3185771	0.3797845	0.3076289	0.0507849	0.1050942	0.6310982	0.6303787	0.1004456	0.0774895	0.1148952	0.2493808	0.0288536	0.6128360	0.3556249	0.3070290	0.2351454	0.4099115	0.3156453	0.0113303	0.5777377	0.5739105	0.4774783	0.7482806	0.3915178	0.6170290	0.0212275	0.3344846	0.1724694	0.3454513	0.0924490	0.1362238	0.4617265	0.4402153	0.0705922
0.6134720	0.1265504	0.4918841	0.0750416	0.0612866	0.3143935	0.0415616	0.5572207	0.3597163	0.3891886	0.4020426	0.0999040	0.2336223	0.3342164	0.0427015	0.1012663	0.8252880	0.0744668	0.2498074	0.1304807	0.1534935	0.1247089	0.1411174	0.3131667	0.0082737	0.5178961	0.0682536	0.1942676	0.4817467	0.3967726	0.0029310	0.0413899	0.1956737	0.4481254	0.7516410	0.0227638	0.0000000	0.6636080	0.0826547	0.1784870	0.0042274	0.4036166	0.0623889	0.1745640	0.3365280	0.7280567	0.1577638	0.0000000	0.1452857	0.5827287	0.0936565	0.6503060	0.6515417	0.3647010	0.2905725	0.0439455	0.2571704	0.1777481	0.3072839	0.4808695	0.4734671	0.3774178	0.1161789	0.3781478	0.5823006	0.0036531	0.4014635	0.3384502	0.2616286	0.0260101	0.0462866	0.6721344	0.5965314	0.3197607	0.3861292	0.4637660	0.2955695	0.0523296	0.5853831	0.4143252	0.3459213	0.2715763	0.3921809	0.4649623	0.0240599	0.6712436	0.5510988	0.4751215	0.7538668	0.4687171	0.7256158	0.0742349	0.2674599	0.0742979	0.3835326	0.0930719	0.1364149	0.6050383	0.6636940	0.1630641
0.5528758	0.1123632	0.5117632	0.0875319	0.0871912	0.3597211	0.0000000	0.5772828	0.1430885	0.4746279	0.4602240	0.0593576	0.2157511	0.2945840	0.1047499	0.0615774	0.5845403	0.1145936	0.2689240	0.1430878	0.1947447	0.0980650	0.0756153	0.2696308	0.0080938	0.5742279	0.0423217	0.1127162	0.5301624	0.4418363	0.0158952	0.0171687	0.1598983	0.2951437	0.5750302	0.0370825	0.3978156	0.6602900	0.1002294	0.3490044	0.0192774	0.4171602	0.0694658	0.1891825	0.4134435	0.6136646	0.1199348	0.0000000	0.1220441	0.6381224	0.4755250	0.7310697	0.5981412	0.1947697	0.2560688	0.0792839	0.3362551	0.2558124	0.3331151	0.6908707	0.4850221	0.4103897	0.0746665	0.0591661	0.7586210	0.0087073	0.3768980	0.3194548	0.1214801	0.0524897	0.0984164	0.4834609	0.6026441	0.1552049	0.0941727	0.0569733	0.3669433	0.0464431	0.6551078	0.3582034	0.3833046	0.1661971	0.4074514	0.2788279	0.0147027	0.6832512	0.6185334	0.3804443	0.6749039	0.4986514	0.6269779	0.0164254	0.2836467	0.0916375	0.3065277	0.1899689	0.1577086	0.6417179	0.4527430	0.1762753
0.7335284	0.5779384	0.6032484	0.3929027	0.0531317	0.4337495	0.5827085	0.5485289	0.6010955	0.1770674	0.5865596	0.3929073	0.4245689	0.1501071	0.0504398	0.0821266	0.8661083	0.0646353	0.1507110	0.0765678	0.0000000	0.3841458	0.1308221	0.2014659	0.0325626	0.5267796	0.1340328	0.0972526	0.6501902	0.4491984	0.0224525	0.0878305	0.0627122	0.1579205	0.6414960	0.0268409	0.0000000	0.6616228	0.1473578	0.1923908	0.0024072	0.6993255	0.0303718	0.2735500	0.2660377	0.6706670	0.0333974	0.5515652	0.0695228	0.7857284	0.0919552	0.8020524	0.7513867	0.6940001	0.3306414	0.2527568	0.6119948	0.2909567	0.5181187	0.0968409	0.3849854	0.0126839	0.0712352	0.7937934	0.5854696	0.0291450	0.1636008	0.3660034	0.1530403	0.0307373	0.0031899	0.5981804	0.6703082	0.5108351	0.6999054	0.1323931	0.0017468	0.1204107	0.4013821	0.3586663	0.1661575	0.4846365	0.2666956	0.3236711	0.0168178	0.6703216	0.6435945	0.4305881	0.6905589	0.4450854	0.4928491	0.0152955	0.4376833	0.0709518	0.4694820	0.2328881	0.2526640	0.6730432	0.7364367	0.2067845
0.6483902	0.1180456	0.5171388	0.0652246	0.0854317	0.2488235	0.0703985	0.4737510	0.2374595	0.5051707	0.4546848	0.1109203	0.2454702	0.1996401	0.0693945	0.0729462	0.6969624	0.0824199	0.1961603	0.1553267	0.0733796	0.3701427	0.5802653	0.0000000	0.0173673	0.6214605	0.4810496	0.1338825	0.4580984	0.4486241	0.0123057	0.0180268	0.1559408	0.2463268	0.4498391	0.1220685	0.3693152	0.7556679	0.0445715	0.2001209	0.0218119	0.3869545	0.0971711	0.2431061	0.4027564	0.8481370	0.1314047	0.0000000	0.0969204	0.6853892	0.3469535	0.6405972	0.6817756	0.0888074	0.4303379	0.0516082	0.4430711	0.2565142	0.2584874	0.6775813	0.3364244	0.2877391	0.0728733	0.4599893	0.4749534	0.0261343	0.5209300	0.1329368	0.4313858	0.0483690	0.0959885	0.5942772	0.6907768	0.0993683	0.1889726	0.0020539	0.8121959	0.0462285	0.6206583	0.4195358	0.4524589	0.3120685	0.3365320	0.3828973	0.0863315	0.6805846	0.7690309	0.3833080	0.6393462	0.5682464	0.5782038	0.0467685	0.5092882	0.0769189	0.4750706	0.0903182	0.2299403	0.6725383	0.4160426	0.6273342
0.5110221	0.6673538	0.5143975	0.0668661	0.1452933	0.3346960	0.0231571	0.5940443	0.0378546	0.4635100	0.3553553	0.0249936	0.0000000	0.2834767	0.0395843	0.0480223	0.8269928	0.0865993	0.2958426	0.1381046	0.1863055	0.0309372	0.0729250	0.3445839	0.0349963	0.6204300	0.0738350	0.0801777	0.5602891	0.3143345	0.0073676	0.0282817	0.1909518	0.4258071	0.7318976	0.0199040	0.4304281	0.7665138	0.0773475	0.2023836	0.0397127	0.4666732	0.0792706	0.2390367	0.3423292	0.5950292	0.3021501	0.0000000	0.3969623	0.6561838	0.4080561	0.5681819	0.6570304	0.3146584	0.2136151	0.0668221	0.5200429	0.1604791	0.2650920	0.7041205	0.2684839	0.2479868	0.0745737	0.0260281	0.7250018	0.0260572	0.2957099	0.2610928	0.1589290	0.0579952	0.1602850	0.5817385	0.7536203	0.1913577	0.1452036	0.2212229	0.1529357	0.0261007	0.6327746	0.4359417	0.5266328	0.2812064	0.3452458	0.4721540	0.0081759	0.6542027	0.5893522	0.3520900	0.7001790	0.4140010	0.6492040	0.0154162	0.3128027	0.1383559	0.3705564	0.2567233	0.1359516	0.0986137	0.3398074	0.2303701
0.7010958	0.2352690	0.4994328	0.1041314	0.0868887	0.2364889	0.0529764	0.5049037	0.3226267	0.4126791	0.3602805	0.1649393	0.2130207	0.2878974	0.1220230	0.0517440	0.6450210	0.0815983	0.2785353	0.2118477	0.2723390	0.0000000	0.0821128	0.3517108	0.0279536	0.6278179	0.0596113	0.1018849	0.5373870	0.4057213	0.0072993	0.0579262	0.1894776	0.3099873	0.7599150	0.0379301	0.4024699	0.6460977	0.1001430	0.2210847	0.0124071	0.4182661	0.0594205	0.2505779	0.3460016	0.7281033	0.0794403	0.0000000	0.1278705	0.7041919	0.4266089	0.5694004	0.6085472	0.3849036	0.2965421	0.0923851	0.2347703	0.2150782	0.3630451	0.6257870	0.3650463	0.3528539	0.0904522	0.3659656	0.5602805	0.0005924	0.3162734	0.4592145	0.1809532	0.0325881	0.0719118	0.4720788	0.6009855	0.2006380	0.1493965	0.0574337	0.4502933	0.0484704	0.6457290	0.3996924	0.3049428	0.2750160	0.4353114	0.2432817	0.0007920	0.6473280	0.8403424	0.4101166	0.6566963	0.4605891	0.5268231	0.0313767	0.2616905	0.1280458	0.3957455	0.1240861	0.1439710	0.4619156	0.4345879	0.2055200
0.6402319	0.2746126	0.5133498	0.4587750	0.1054494	0.0000000	0.4613926	0.5591297	0.0615536	0.4157020	0.4180014	0.0367523	0.1628107	0.2325399	0.0568455	0.0528940	0.6036086	0.0536250	0.3102925	0.3123474	0.3213979	0.0370554	0.0723490	0.4060117	0.0592854	0.6617666	0.0517442	0.2036837	0.5571823	0.5671184	0.0085180	0.0259779	0.2063434	0.3246315	0.6523837	0.0459094	0.0000000	0.7729473	0.0644636	0.2175278	0.0121601	0.6344452	0.0515634	0.2798205	0.2344599	0.6834700	0.1373384	0.4353619	0.1013276	0.6368213	0.0875064	0.7231395	0.5437339	0.1693328	0.3756447	0.2607956	0.6092172	0.3557895	0.6100550	0.2579531	0.2992571	0.0231701	0.0556561	0.6410037	0.4829790	0.0002836	0.1705880	0.4736309	0.4017955	0.0269792	0.0489266	0.5511361	0.6845770	0.6288755	0.5354047	0.2507730	0.3273122	0.0605719	0.2338732	0.5761994	0.3298181	0.3671042	0.6279926	0.4738513	0.0024962	0.7316948	0.5847050	0.6195399	0.6729002	0.6130992	0.5681665	0.3384125	0.3792456	0.1887434	0.3941830	0.2852228	0.1875976	0.7231880	0.5988294	0.4256764
0.7223150	0.2419335	0.5229819	0.1179502	0.0801921	0.2885199	0.0000000	0.5814905	0.2173824	0.3682190	0.4285585	0.1124771	0.1767957	0.1990360	0.0911311	0.0416280	0.6596475	0.0777834	0.2546499	0.1854038	0.4069585	0.1293754	0.1151602	0.3905898	0.0182176	0.6549608	0.0456245	0.1689009	0.5841505	0.5101422	0.0123615	0.0325881	0.2052442	0.3921158	0.6488619	0.0297040	0.0000000	0.5554077	0.0816176	0.2159021	0.0122154	0.5779353	0.0591815	0.3421215	0.2534628	0.7091073	0.0922430	0.4589746	0.0999529	0.7014792	0.1167291	0.7687671	0.6790892	0.4852350	0.2557549	0.1146397	0.5376237	0.2528445	0.3731839	0.4097936	0.3379426	0.0470822	0.0925629	0.1617891	0.5726154	0.0210440	0.2976836	0.2691179	0.1054617	0.0376101	0.1315813	0.4820709	0.6234979	0.5746546	0.6754103	0.2871802	0.2620667	0.1028208	0.6172009	0.3566709	0.3457331	0.3235480	0.5969798	0.4293534	0.0058620	0.7367122	0.7514371	0.3445077	0.5645070	0.3346359	0.4750861	0.0369616	0.3103604	0.1082358	0.4389719	0.1174684	0.1617120	0.6397347	0.7444353	0.1990181
0.7281827	0.1564696	0.6066094	0.2779824	0.1214981	0.2470692	0.0000000	0.5119246	0.3323031	0.4025614	0.4325337	0.0723801	0.2244324	0.3284275	0.0423404	0.0475314	0.6209434	0.0471779	0.1935458	0.2322572	0.4917718	0.0000000	0.1359413	0.2813414	0.0277886	0.5042605	0.1320090	0.1769704	0.5944135	0.4739673	0.0581149	0.0305488	0.1660435	0.2706215	0.6556462	0.0626062	0.4107915	0.6537500	0.0524883	0.1812020	0.0079518	0.6654270	0.0263210	0.3356496	0.2673824	0.7266181	0.0914881	0.3970620	0.0869085	0.5673728	0.4146195	0.5750513	0.6865571	0.4977416	0.2792434	0.0601130	0.6176063	0.2649914	0.5834700	0.7667956	0.3295840	0.0273018	0.0594699	0.1192363	0.4606579	0.0023575	0.2991141	0.5207422	0.1151508	0.0302163	0.0382789	0.7691109	0.5940013	0.4406212	0.5572956	0.0441361	0.4550605	0.0680047	0.5258774	0.4642512	0.1453708	0.2442480	0.5970216	0.3156656	0.0010623	0.6667866	0.6449122	0.3779083	0.6384541	0.4366873	0.4813125	0.0326224	0.3600815	0.1724876	0.4008973	0.1157271	0.1477901	0.5849266	0.5071268	0.2143247
