G2	G1	+
G32	G1	-
G41	G2	+
G46	G2	+
G44	G2	-
G43	G2	+
G35	G2	+
G3	G2	-
G32	G2	+
G4	G3	-
G28	G3	-
G5	G4	-
G40	G4	+
G40	G5	-
G6	G5	+
G49	G6	-
G42	G6	-
G9	G6	-
G3	G6	+
G48	G6	+
G8	G7	+
G44	G8	-
G32	G8	-
G1	G8	-
G42	G8	+
G9	G8	+
G43	G8	+
G10	G9	+
G44	G9	+
G50	G9	+
G42	G9	-
G20	G9	-
G43	G9	+
G49	G9	+
G11	G10	-
G4	G11	-
G13	G11	-
G12	G11	+
G13	G12	-
G19	G13	+
G14	G13	+
G47	G13	-
G34	G13	-
G40	G13	+
G5	G13	+
G7	G13	-
G9	G14	+
G16	G14	+
G42	G14	+
G36	G14	+
G15	G14	+
G50	G14	-
G20	G14	-
G49	G14	+
G16	G15	-
G17	G16	+
G18	G17	-
G42	G17	-
G44	G17	-
G50	G17	-
G43	G17	+
G12	G18	+
G19	G18	+
G45	G18	-
G18	G19	+
G46	G19	+
G20	G19	-
G2	G19	+
G42	G19	+
G32	G20	-
G9	G20	-
G50	G20	-
G36	G20	+
G21	G20	-
G1	G21	-
G42	G21	-
G22	G21	-
G32	G21	+
G28	G21	-
G49	G21	-
G26	G22	-
G25	G23	-
G18	G23	+
G14	G24	+
G3	G24	+
G37	G24	+
G25	G24	-
G45	G24	-
G39	G24	+
G18	G25	+
G23	G25	+
G41	G25	-
G26	G25	+
G32	G26	-
G39	G26	-
G3	G26	+
G19	G26	+
G23	G26	+
G18	G26	-
G27	G26	+
G33	G26	+
G32	G27	-
G16	G27	-
G15	G27	-
G4	G27	-
G1	G27	+
G38	G27	-
G28	G27	-
G45	G28	-
G29	G28	-
G1	G28	-
G24	G28	+
G42	G28	+
G30	G29	-
G28	G29	-
G45	G29	+
G43	G30	+
G31	G30	+
G43	G31	-
G42	G31	+
G19	G31	-
G46	G32	-
G45	G32	-
G20	G33	+
G34	G33	+
G44	G34	-
G43	G35	+
G44	G35	-
G20	G36	+
G42	G36	-
G16	G37	-
G41	G37	-
G15	G37	-
G41	G38	-
G40	G39	-
G41	G40	+
G2	G40	+
G42	G41	+
G43	G42	+
G36	G42	+
G35	G42	+
G20	G42	+
G40	G43	-
G44	G43	-
G45	G44	+
G46	G45	-
G34	G46	+
G1	G46	-
G44	G47	-
G48	G47	-
G36	G47	-
G46	G47	+
G28	G47	+
G33	G47	-
G3	G47	-
G43	G47	-
G40	G47	+
G40	G48	+
G49	G48	-
G47	G48	+
G30	G48	+
G28	G49	-
G32	G49	-
G35	G49	+
G50	G49	+
G20	G50	-
G36	G50	-
G30	G50	-
G45	G50	-
G6	G50	-
G46	G51	+
G19	G51	+
G48	G51	+
G20	G51	+
G28	G51	-
G43	G51	-
G44	G51	-
G42	G51	+
G50	G51	+
G49	G51	+
G9	G51	+
G29	G51	+
G33	G51	+
G49	G52	-
G46	G52	-
G29	G52	-
G19	G52	-
G20	G52	+
G43	G52	+
G42	G52	+
G33	G52	+
G9	G52	+
G28	G52	-
G48	G52	-
G50	G52	+
G44	G52	+
G30	G53	+
G50	G53	+
G5	G53	-
G9	G53	-
G39	G53	-
G23	G53	-
G94	G53	-
G20	G53	+
G17	G53	+
G6	G53	+
G41	G53	-
G37	G53	-
G14	G53	-
G8	G53	+
G35	G53	+
G3	G53	-
G25	G53	-
G20	G54	+
G9	G54	+
G94	G54	+
G30	G54	-
G12	G54	-
G5	G54	+
G14	G54	+
G50	G54	+
G25	G54	-
G39	G54	-
G23	G54	-
G35	G54	-
G17	G54	-
G6	G54	-
G29	G54	-
G45	G54	-
G41	G54	-
G37	G54	-
G41	G55	-
G3	G55	-
G35	G55	-
G8	G55	-
G20	G55	-
G9	G55	-
G94	G55	-
G14	G55	-
G39	G55	-
G50	G55	+
G5	G55	+
G25	G55	+
G17	G55	+
G30	G55	+
G23	G55	-
G9	G56	-
G35	G56	-
G41	G56	-
G20	G56	-
G39	G56	-
G37	G56	-
G17	G56	-
G25	G56	+
G50	G56	+
G14	G56	-
G29	G56	+
G8	G56	+
G50	G57	+
G9	G57	+
G35	G57	-
G39	G57	+
G41	G57	+
G14	G57	+
G30	G57	+
G23	G57	+
G6	G57	-
G20	G57	-
G3	G57	+
G37	G57	+
G25	G57	+
G2	G57	-
G35	G58	-
G2	G58	-
G30	G58	-
G20	G58	+
G6	G58	+
G94	G58	+
G9	G58	+
G50	G58	+
G3	G58	+
G37	G58	-
G14	G58	+
G27	G58	+
G25	G58	+
G23	G58	+
G39	G58	-
G41	G58	-
G35	G59	+
G50	G59	-
G2	G59	+
G8	G59	+
G41	G59	+
G28	G59	+
G9	G59	-
G39	G59	+
G27	G59	-
G17	G59	+
G16	G59	+
G44	G60	-
G29	G60	-
G28	G60	+
G33	G60	+
G43	G60	-
G1	G60	+
G32	G60	+
G30	G60	-
G47	G60	+
G9	G60	+
G33	G61	-
G44	G61	-
G32	G61	-
G30	G61	-
G43	G61	+
G9	G61	+
G29	G61	+
G28	G61	-
G47	G61	-
G1	G61	+
G34	G62	-
G17	G62	-
G35	G62	-
G2	G62	-
G41	G62	-
G9	G62	-
G7	G62	+
G39	G62	-
G35	G63	+
G2	G63	+
G39	G63	-
G7	G63	-
G34	G63	+
G41	G63	+
G9	G63	+
G17	G63	-
G9	G64	-
G29	G64	-
G28	G64	-
G42	G64	-
G20	G64	-
G38	G64	-
G50	G64	-
G44	G64	-
G43	G64	-
G21	G64	-
G10	G65	-
G50	G65	-
G18	G65	-
G9	G65	+
G42	G65	+
G20	G65	+
G13	G65	-
G43	G65	+
G44	G65	+
G12	G65	+
G9	G66	+
G17	G66	+
G27	G66	+
G39	G66	-
G2	G66	+
G35	G66	+
G8	G66	-
G28	G66	-
G9	G67	-
G20	G67	-
G46	G67	+
G42	G67	-
G28	G67	-
G36	G67	-
G49	G67	-
G43	G67	+
G12	G68	-
G9	G68	-
G4	G68	-
G39	G68	-
G41	G68	-
G17	G68	+
G35	G68	-
G8	G68	-
G21	G69	+
G42	G69	+
G14	G69	-
G9	G69	+
G10	G69	+
G49	G69	+
G20	G69	+
G50	G69	+
G44	G69	-
G36	G69	-
G48	G70	-
G42	G70	-
G36	G70	-
G13	G70	-
G32	G70	-
G19	G70	-
G6	G70	+
G20	G70	-
G49	G70	-
G38	G71	-
G50	G71	-
G9	G71	-
G42	G71	+
G43	G71	-
G20	G71	-
G17	G71	-
G36	G71	-
G10	G71	+
G39	G72	-
G37	G72	+
G9	G72	+
G8	G72	+
G14	G72	-
G17	G72	-
G41	G72	+
G35	G72	+
G5	G73	+
G47	G73	+
G34	G73	-
G19	G73	-
G40	G73	-
G7	G73	-
G14	G73	-
G39	G74	+
G8	G74	+
G17	G74	-
G9	G74	-
G35	G74	-
G2	G74	+
G41	G74	+
G14	G75	+
G25	G75	-
G27	G75	+
G23	G75	+
G20	G75	+
G30	G75	+
G94	G75	+
G41	G75	+
G12	G75	+
G50	G75	+
G39	G75	+
G15	G76	+
G9	G76	+
G13	G76	+
G5	G76	-
G42	G76	-
G20	G76	-
G50	G76	+
G21	G76	+
G16	G76	-
G45	G77	-
G49	G77	-
G31	G77	+
G35	G77	-
G20	G77	+
G42	G77	+
G46	G77	-
G9	G77	+
G36	G77	+
G14	G78	-
G23	G78	-
G27	G78	-
G6	G78	-
G37	G78	-
G20	G78	-
G94	G78	-
G39	G78	+
G50	G78	+
G25	G78	-
G22	G79	-
G9	G79	-
G12	G79	-
G13	G79	+
G49	G79	+
G30	G79	+
G46	G79	+
G39	G79	-
G9	G80	+
G17	G80	+
G40	G80	+
G21	G80	+
G50	G80	+
G36	G80	-
G20	G80	+
G42	G80	-
G36	G81	+
G35	G81	+
G5	G81	+
G27	G81	+
G20	G81	+
G28	G81	+
G1	G81	+
G29	G81	-
G5	G82	-
G23	G82	+
G10	G82	-
