G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G56A	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
0.2210682	0.8139737	0.1035588	0.6780075	0.7146087	0.3029193	0.2513993	0.4995782	0.4224174	0.5125774	0.7335763	0.5732037	0.5946278	0.2245868	0.4447139	0.6872597	0.4623234	0.4568741	0.3590117	0.0165552	0.0926322	0.3181174	0.5825370	0.7198620	0.2534655	0.2974366	0.2148436	0.4487461	0.6308906	0.4457840	0.7653521	0.1447318	0.3186302	0.6154406	0.6056764	0.6204850	0.3205110	0.4087598	0.3206995	0.2131692	0.2917465	0.7663002	0.5251514	0.6641837	0.1448525	0.5773823	0.6475833	0.7283435	0.4822407	0.4539732	0.6217657	0.4310498	0.0009380	0.2515048	0.0396756	0.0075860	0.0825236	0.7307787	0.3395279	0.0937082	0.4619220	0.3453108	0.4944179	0.0000848	0.5668188	0.4751723	0.6745143	0.1469282	0.6332821	0.0142673	0.1244221	0.2547439	0.3620941	0.6609896	0.2349401	0.2981455	0.5790653	0.0034669	0.0669323	0.6537246	0.6363649	0.4279313	0.2301133	0.1169944	0.4448592	0.7112854	0.2894110	0.4655691	0.2453770	0.2179643	0.3960528	0.0074505	0.5309205	0.3306915	0.7795771	0.1198327	0.5618065	0.6270586	0.0380167	0.1174732
0.1104456	0.2806204	0.1343049	0.6131982	0.2187244	0.2635920	0.3303090	0.3838229	0.3916086	0.4788201	0.7069025	0.5517737	0.4212756	0.6245085	0.1360568	0.6005140	0.3715777	0.4463633	0.2510806	0.0257207	0.0435781	0.4179622	0.7112108	0.5639116	0.2258619	0.2720937	0.4220289	0.3908871	0.6089717	0.4048705	0.5232210	0.2523760	0.2463600	0.0702615	0.7558447	0.5644135	0.4346851	0.5066806	0.3010497	0.2283736	0.1976483	0.6716413	0.5966147	0.7109903	0.5824053	0.5114124	0.7657027	0.7690241	0.4697575	0.4958382	0.6484340	0.6895573	0.0007926	0.3927341	0.0318119	0.0574391	0.1973880	0.7006949	0.0813959	0.4266488	0.4827573	0.4014790	0.5296202	0.0001844	0.6619650	0.4294139	0.6083163	0.3603211	0.7150653	0.0698037	0.0956086	0.3231683	0.2229049	0.7565753	0.1849736	0.2501290	0.4859501	0.0038484	0.1143646	0.6012946	0.5782169	0.4925998	0.2236941	0.1713564	0.5132189	0.7018643	0.2320066	0.5499125	0.3598840	0.2199752	0.3997111	0.1831054	0.4081585	0.4100444	0.6959771	0.1300906	0.5477604	0.6807952	0.0889435	0.0816110
0.3253783	0.6982189	0.0832477	0.6482588	0.5053656	0.2416401	0.2784517	0.4766075	0.2783574	0.5999205	0.6852737	0.6179546	0.6282891	0.1826374	0.5372271	0.6727072	0.3953476	0.5269661	0.2835777	0.0162857	0.0818298	0.3257358	0.7576870	0.5183444	0.4293119	0.3114588	0.2959950	0.3884931	0.6390943	0.3524489	0.6428033	0.1472276	0.3103960	0.4329795	0.6278436	0.5954876	0.2971154	0.4449524	0.3818861	0.2149017	0.1965100	0.5778474	0.7186695	0.7332056	0.1285154	0.4757917	0.8397190	0.7725220	0.4856245	0.5298117	0.6404201	0.4789181	0.0001897	0.1705109	0.0230983	0.0166417	0.0395585	0.5661824	0.2771218	0.1248593	0.5748727	0.3893452	0.4805292	0.0023893	0.5842827	0.4606045	0.6602086	0.0860865	0.7413038	0.0246141	0.1547086	0.2142356	0.3915686	0.6679018	0.2827319	0.3328494	0.6905021	0.0006616	0.0870969	0.6574471	0.6676075	0.5824629	0.2685889	0.1831806	0.5491505	0.6951728	0.2460938	0.5244088	0.2068632	0.2601790	0.3448960	0.0336097	0.5611744	0.3792521	0.6908194	0.1294384	0.4200021	0.4852837	0.0274842	0.1196551
0.3827945	0.6722840	0.1205051	0.3274147	0.5913603	0.3047160	0.2058440	0.3542437	0.3845665	0.6077908	0.5761267	0.7060162	0.6107598	0.2490453	0.4641135	0.7010065	0.4467659	0.4313956	0.3873070	0.0162519	0.0600956	0.3047649	0.6999619	0.6677567	0.3673474	0.3258476	0.2464655	0.3232169	0.7230998	0.3329844	0.8459932	0.0872526	0.2827239	0.4387192	0.6565301	0.6215543	0.2571770	0.4737962	0.3795702	0.2388603	0.1992152	0.6811734	0.6937117	0.6621667	0.1557323	0.4326783	0.7067254	0.6643624	0.6003432	0.4240856	0.5665772	0.4684721	0.0043000	0.2079945	0.0491985	0.0179750	0.0149185	0.6604594	0.3517447	0.1260692	0.4579181	0.2352177	0.4448714	0.0000430	0.6087510	0.2326301	0.7477181	0.0968758	0.7935690	0.0348877	0.1882943	0.2134971	0.2436463	0.6299169	0.2269706	0.3619525	0.6182780	0.0049761	0.1378584	0.6747825	0.6764414	0.5230385	0.2288308	0.2450937	0.5642959	0.8369749	0.3097330	0.3019538	0.2597128	0.2791493	0.5370061	0.0250945	0.4640797	0.3056489	0.6175417	0.1243370	0.6443314	0.4815655	0.0446468	0.0998344
0.2868591	0.6691824	0.1123728	0.6639723	0.2065853	0.2904017	0.2712623	0.4565700	0.3186584	0.4184408	0.7127569	0.6759968	0.8828224	0.2784546	0.5904449	0.6500594	0.3757293	0.5915476	0.4207670	0.0176611	0.1586630	0.4526029	0.5231051	0.6177496	0.2973852	0.2940821	0.4016457	0.3184054	0.6889435	0.3985517	0.6328626	0.1326234	0.3146909	0.4576233	0.6964223	0.5872331	0.2432179	0.4022731	0.3636585	0.3164728	0.2141859	0.6425051	0.5465413	0.6494337	0.1663180	0.4554454	0.5761790	0.7471058	0.5676028	0.4278207	0.6261568	0.4618422	0.0009399	0.3803196	0.0482223	0.0200934	0.0537095	0.5178042	0.0471063	0.2282700	0.3618019	0.2899995	0.5068914	0.0011029	0.5798161	0.3119915	0.6144875	0.1514501	0.6892092	0.0786968	0.1282880	0.1883616	0.3317313	0.6763197	0.2455263	0.2436055	0.6341260	0.0060805	0.0503363	0.7650973	0.5623343	0.5468434	0.2000738	0.1664042	0.4810706	0.7174731	0.3767743	0.4397659	0.2546035	0.2517068	0.4923563	0.0213056	0.2819854	0.3116304	0.8180708	0.0941270	0.7381775	0.6764554	0.0867358	0.1299038
0.3672202	0.7309387	0.1288512	0.6053576	0.4606859	0.1956948	0.1427282	0.5632300	0.2473798	0.5572500	0.7280903	0.6428161	0.7002982	0.1582750	0.5009376	0.7860583	0.4047460	0.4894453	0.2260895	0.0260691	0.0228858	0.2142070	0.7408713	0.5757808	0.3329467	0.3727478	0.2324292	0.3899487	0.6461704	0.3234179	0.6957179	0.1152533	0.3069871	0.4828953	0.6631540	0.5653213	0.2297168	0.4937521	0.3938218	0.1940510	0.1578650	0.6266831	0.5889702	0.7439669	0.1773736	0.5603031	0.6946226	0.6730376	0.4069064	0.5082188	0.5975185	0.4110661	0.0031065	0.2536374	0.0183166	0.0242350	0.0280600	0.5447987	0.3449242	0.1758620	0.5072499	0.2915757	0.3875883	0.0000015	0.7472807	0.3509470	0.7656572	0.1276110	0.7818447	0.0085710	0.1607100	0.2186845	0.3674214	0.7999209	0.3789657	0.3207229	0.5867864	0.0003247	0.1176174	0.6429792	0.5857826	0.4979124	0.2554317	0.1731812	0.4592141	0.6877286	0.3192978	0.5108594	0.1244255	0.3890965	0.2627583	0.0117860	0.5620670	0.3885094	0.6391341	0.1379022	0.4751787	0.5313918	0.0210133	0.0925238
0.3899420	0.6070378	0.1693544	0.6894786	0.4743432	0.3480482	0.1065776	0.4221784	0.3357745	0.5594493	0.7604323	0.7297961	0.7638359	0.1711943	0.5661395	0.6547998	0.3845746	0.5295161	0.3675106	0.0134819	0.1059092	0.3639677	0.7583220	0.6985237	0.3576604	0.3481310	0.2240553	0.3397377	0.7474864	0.3091150	0.7255358	0.1212635	0.2993862	0.4560289	0.4582628	0.5187586	0.3014955	0.3858967	0.3525636	0.2785814	0.1829332	0.6751083	0.6005799	0.6455593	0.1856709	0.5282185	0.7116230	0.5853174	0.5931630	0.4532774	0.5404761	0.3861660	0.0016527	0.2726422	0.0574289	0.0260730	0.0074948	0.6379145	0.2482919	0.1187340	0.5422115	0.2436099	0.4766447	0.0012822	0.6462634	0.3479504	0.7357621	0.0750946	0.7001999	0.0078600	0.1001710	0.2151095	0.4302119	0.6977933	0.3150171	0.2737203	0.6510156	0.0021714	0.0939881	0.5946155	0.6065658	0.5564164	0.2062490	0.2082061	0.4933260	0.8650251	0.2498100	0.4475274	0.2880474	0.2731775	0.4286362	0.0064285	0.4356972	0.3395690	0.6388872	0.2014952	0.4569806	0.5746635	0.0413759	0.0935556
0.4061105	0.6200670	0.1102186	0.5582052	0.5755070	0.2912046	0.2080335	0.2727326	0.3304787	0.5607249	0.6898299	0.6313279	0.7148323	0.2338929	0.5001361	0.6642557	0.3526140	0.3515487	0.4373804	0.0192793	0.0760685	0.3537165	0.8635865	0.5892296	0.3298244	0.3706056	0.4130465	0.3209598	0.7478980	0.4116900	0.6737673	0.0580784	0.3504784	0.5200129	0.4645492	0.6082609	0.1648046	0.3482424	0.4142927	0.2269601	0.1809032	0.4840421	0.6164123	0.6950925	0.2006080	0.4543464	0.6950373	0.6917157	0.4838223	0.4392732	0.5473205	0.3627686	0.0016941	0.4649995	0.0341440	0.0161698	0.0517819	0.6862903	0.2457031	0.2084548	0.6113261	0.2572365	0.5314590	0.0000782	0.6382638	0.4763208	0.6762676	0.0987190	0.6854715	0.0069250	0.1776293	0.2052606	0.3915011	0.6636463	0.2918030	0.1693640	0.6992308	0.0003145	0.0677679	0.6628156	0.5517165	0.5240203	0.1818929	0.1614772	0.5242176	0.7157869	0.4767825	0.2717540	0.2336599	0.1988795	0.4191071	0.0032590	0.4190398	0.3697154	0.7490176	0.1527477	0.6644252	0.5207663	0.1046316	0.1101633
0.4281788	0.5931997	0.1263692	0.5944123	0.5463172	0.3050087	0.2352580	0.8213471	0.1416607	0.5782549	0.7152098	0.6458869	0.5986348	0.2681999	0.5070957	0.6943006	0.3892249	0.4754085	0.3241282	0.0175356	0.0632320	0.3430405	0.6104998	0.5001148	0.3470636	0.2894409	0.2364470	0.3337874	0.6466363	0.3568081	0.8670713	0.0930136	0.2939269	0.3558132	0.6660279	0.6323271	0.2096906	0.4540179	0.3762200	0.2040872	0.1812030	0.6569315	0.6120753	0.6660279	0.1815698	0.4129022	0.7068037	0.6096814	0.6694804	0.4152440	0.4813992	0.5031180	0.0011525	0.3656683	0.0101961	0.0022530	0.0407262	0.6447507	0.3455976	0.1217303	0.4459614	0.2766627	0.5026005	0.0008063	0.6094729	0.2909290	0.6304951	0.0911191	0.6008451	0.0282400	0.1853230	0.3284290	0.3474883	0.8268141	0.2631527	0.4919845	0.5027952	0.0010744	0.1542372	0.7523438	0.6706195	0.4699010	0.1654430	0.1497215	0.4451769	0.5809676	0.4625010	0.4449171	0.1073998	0.1866177	0.5340821	0.0032511	0.5077606	0.3426901	0.7276197	0.1422242	0.6284824	0.6983515	0.0136411	0.1036489
0.4256965	0.6610401	0.1302783	0.6908143	0.5733333	0.2945401	0.1401986	0.4136129	0.3910306	0.2507970	0.6791403	0.7313167	0.8115457	0.2629058	0.6023537	0.6940675	0.3019304	0.5611742	0.3612842	0.0228292	0.0894464	0.3290119	0.7130566	0.5253190	0.5932471	0.3964693	0.3002052	0.3552318	0.7183756	0.4335040	0.6870291	0.0968316	0.3335451	0.5267651	0.6602975	0.5769638	0.2719150	0.6616816	0.3625391	0.2747679	0.1302832	0.6268437	0.7413162	0.7304146	0.2997209	0.4481570	0.6368504	0.6278938	0.4511057	0.3952308	0.6950442	0.3907549	0.0001698	0.2243023	0.0385021	0.0259126	0.0179534	0.6928189	0.3056562	0.1500215	0.5406229	0.4344190	0.5662915	0.0015935	0.5596223	0.3401646	0.6896135	0.1332119	0.6162111	0.0482345	0.1158800	0.2647597	0.3981744	0.7515785	0.2423058	0.2864492	0.5202308	0.0037308	0.1069022	0.6842756	0.6300258	0.5985853	0.2447891	0.2702532	0.5067476	0.7877087	0.1987121	0.4590222	0.2705999	0.2147800	0.3593563	0.0285757	0.4561626	0.3845713	0.7260315	0.1154780	0.5443831	0.4974447	0.0375959	0.1276013
