G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G71A	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
0.0	0.0	0.0	0.0	0.27752163356379755	-0.5509918266907334	0.0	-0.830791997956112	0.36927289729331025	0.0	0.0	0.7586604281245092	0.0	0.0	0.0	-0.8414984543342143	-0.052074144888666296	0.06972221532617845	-0.1585144207234812	0.0	0.0	0.0	0.0	0.0	0.0	0.8183879247199195	0.0	0.0	0.0	0.0	0.9652331848283355	0.0	0.28954250842865875	-0.17179892718900125	0.0	0.0	0.0	0.0	0.0	-0.21993050798097202	0.3484056595297257	-0.33476982482323525	0.0	0.0	0.0	-0.3622028436511755	0.0	-0.6051987533513268	0.0	-0.48762670368887484	0.0	0.0	0.0	0.0	0.0	0.915224145252961	0.0	0.0	-0.39743368975830007	-0.2728961561283162	0.0	0.0	0.0	0.8675270020458337	0.0	0.0	0.0	-0.5633544821091127	0.0	0.0	-0.036242196103557944	-0.27518403586993895	0.0	0.0	0.0	0.08774778831400909	0.8464509374051266	0.0	-0.46646045753732324	0.0	0.0	0.3854739025763015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.03492169235373155	0.0	-0.10587480291724205	0.0	-0.43447456566898046
-0.6587559955660254	0.0	0.0	0.0	0.6956782124678154	0.0	0.0	-0.6385031098034233	0.1133013982730765	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.3932678288101986	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.009941937169060111	0.23850024218810711	0.0	0.0	0.21988562208054485	0.0	0.0	-0.16317504701846897	-0.21111952676437795	-0.8588872705586255	0.0	0.0	-0.7161234333179891	0.0	0.0	0.0	0.0	0.0	0.2514272868565799	0.03472462011713873	0.0	0.0	0.2617718610504577	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.021313712000846863	0.1945403983251474	0.01011160865561267	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5638593874046074	0.0	-0.07973718949601172	0.0	0.0	-0.7639149951282889	-0.45953472680412233	0.0	0.0	0.5945155717010496	0.0	0.0	0.0	0.0	0.0	0.25949209775304183	-0.31875515739935323	-0.8035742794163525	0.0	-0.1478736250410032
0.0	0.0	0.0	0.0	0.4487373051440824	0.0	0.0	-0.5233024330809712	0.0	0.0	0.013419491706754494	0.0	0.020707458846526763	0.3173708906834769	0.4704343306204302	0.0	0.22441969666071532	0.0	-0.3928854295405877	0.0	0.0	0.8106125686984725	-0.8002684165257961	0.0	-0.7545907385647297	0.0	0.0	0.0	0.0	0.0	0.8437839180351292	-0.6944200657308102	-0.2691327413770152	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09595847861410178	0.0	-0.5136395920999348	-0.7046115493867546	-0.31899199412846624	0.0	-0.7431460372172296	-0.16192593081479867	0.0	0.0	-0.032928393621387664	-0.21125833548576312	0.0	0.0	0.0	0.22649637106131323	0.0	-0.49993151102126565	0.0	0.11090235557052586	0.0	0.0	0.0	0.25981598049024607	-0.5061411380302161	0.0	0.0	0.0	-0.2177643126162615	-0.2717552362128517	0.0	0.0	0.0	0.0	0.24270215275550078	-0.42939536201185546	0.18016639743548857	0.0	0.0	0.0	0.0	0.5948265923714975	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.1870913839983075E-5	-0.08699161809421418	0.46857381542771087	-0.001756468211802864	0.0	0.0	0.0	-0.13285857485607266	0.0	-0.10486550244783877
-0.1101233393419534	-0.09794753277674317	0.3818521435550396	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.19845859603121074	0.0	0.0	0.0	-0.09785056370310485	0.0	-0.08656821944038234	0.0	-0.17146185552701354	0.15118957787091625	0.19403725496644456	0.0	-0.22574777905661225	-0.5192378035280854	0.35808135082790726	0.0	0.0	0.0	0.0	0.08197927681068534	0.0	0.0	0.39063201873455067	-0.12508404883556068	0.0	0.0	-0.4449149235151708	0.0	0.0	0.0	0.0	0.0	-0.9943642225116491	0.0	-0.7590275637339801	-0.15483323903754354	0.0	-0.5425663164351135	0.0	0.0	-0.2299888629742779	0.0	0.0	0.0	0.3381051135647626	0.0	-0.19907238848418918	0.0	0.15806668699364457	0.0	0.0	0.24305127588842668	0.0	0.0	0.35971518640297817	-0.4131253768201605	0.28938114626480826	-0.21184373039816584	-0.42670429592275827	0.0	0.0	-0.11478687392412523	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1584013316376845	0.0	0.0	0.0	0.0	-0.9175746126566082	-0.9433174091391265	0.0	0.0	0.0	0.0	0.0	-0.26574198867337706	0.0	-0.09075867142068461	0.11197928770874754	0.0	0.0	0.0
-0.6610732080880553	0.0	0.0	0.0	0.8056653428564329	0.0	0.0	0.0	0.37254718299348244	-0.9816326193977147	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.8557077574077994	-0.22865675309402156	0.0	-0.45802929950878024	0.0	-0.5151474797166884	0.0	0.00629805449045814	0.0	0.0	0.0	0.0	0.0	0.0	-0.11936406529616694	-0.9514387254603207	0.0	-0.48656021990592757	0.0	0.8931617416176012	0.0	0.0	0.0	0.0	0.0	0.0	-0.07541842106729746	0.0	0.0	-0.7343057228717953	0.0	0.0	-0.13747606936813073	0.4251259818262705	0.0	0.0	0.0	0.0	0.0	0.0	-0.4486120843270859	0.0	0.0	-0.01808546316068016	0.9405987530908968	-0.8386309356428683	0.0	0.0	0.0	0.0	0.0	-0.6407269942574203	0.0	0.0	0.0	-0.35157002560941686	0.2297733936237637	0.0	0.0	0.0	0.0	0.06821450065946749	0.0	-0.3170148847066623	0.0	0.528660863991815	-0.8076969990506768	0.0	-0.7893017649184912	0.24740756953494364	0.0	-0.34005235458251004	-0.026324874195449932	0.0	0.0	0.0	-0.19640285372274235	0.0	-0.004317410523071885	-0.12793292346804086	0.0
0.0	-0.5824814352672547	0.0	0.0	0.0	0.0	0.0	0.0	0.028056399238746248	-0.6519194836728275	0.0	0.0	0.0	0.4182058927109289	0.0	0.0	0.0	0.10521128392559626	0.0	0.0	0.3941953683857877	0.0	0.0	0.0	-0.024797191377729177	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.3840296626474349	0.0	0.0	-0.09622683516482988	0.0	0.5141772530707529	0.0	0.0	0.0	0.0	0.0	-0.06991946009630023	0.0	0.0	0.0	0.0	-0.18166432459838688	0.27842129191530984	-0.3153989519734748	0.0	0.0	0.0	0.17515164459380814	0.07852336176883767	0.0	-0.18556247903977263	0.0	-0.35412986893766596	0.0	0.5103808390423343	0.8579153849705543	0.0	0.3889519703749882	0.0	0.0	0.0	0.0	0.0	0.0	0.37598956434191366	-0.10580685291037284	-0.618783641663922	0.0	0.8650135572123252	0.6584240129914395	-0.926812069490552	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.47095630364492536	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2739681372275682	0.0	0.0	0.31747666874619307
0.0	-0.18742762855254114	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.6334493816830218	0.0	0.0	0.0	0.0	0.0	-0.7235017316415906	0.0	0.0	0.0	0.0	0.0	0.0	-0.437667177291587	0.31381949731316805	0.0	0.015678379245420024	0.0	-0.09661002759821713	-0.00263009499758482	0.0	0.967369690735737	-0.6819603117182851	0.0	-0.05970256816703956	-0.18876401358284056	0.0	0.0	0.0	0.8425560156549325	0.21193748126483014	0.0	0.0	-0.12250382173806429	0.0	0.0	0.0	0.0	-0.3351993356421401	-0.2475730695296079	0.0	0.0	-0.05343602083594279	0.0	-0.1463891998736454	0.0	0.0	0.0	0.07300488625741575	0.18909037140186202	0.0	0.0	0.0	0.3516994778047935	0.7735075052324172	-0.8816228983923793	-0.5115764181885554	0.15551449880230572	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.10005192278100361	0.0	0.0	0.7962706661083064	-0.6728862493764609	0.0	0.0	0.0	0.0	-0.44881315866643656	0.36743121350182906	0.0	0.0	0.0	-0.34197761073349303	0.0	-0.3706955047928906	0.0	0.3369929620586239	0.0	-0.4207595051544374	0.005071789356821621	0.0	0.0	0.0	0.0
0.0	-0.2726225752849132	0.0	0.0	0.3812678384336192	-0.41578355827368796	0.0	0.0	0.6960305918878723	0.0	0.0	0.5510002215309361	0.21479990601751447	0.0	0.0	0.0	0.23693545715324876	0.16617102726143934	0.0	0.0	0.0	0.0	0.0	-0.3771615492163187	0.0	0.0	0.05469120039254047	-0.4752741437405348	0.0	0.0	0.0	-0.790331932483241	0.0	0.0	0.0	-0.22837964441552128	0.18646243004348895	0.0	0.0	0.0	0.0	0.0	0.0	-0.21764116524718702	0.0	0.0	0.0	-0.3692074625808557	-0.6791080038528889	-0.18117642309516668	0.0	0.0	0.0	0.0	0.0	0.0	0.23561867158141325	0.0	0.0	0.0	0.18032102225719915	0.0	0.0	0.0	-0.416924643330276	0.3502393410250859	0.0	0.0	0.0	0.15465878996743054	-0.5174291697330773	-0.06985983192983053	0.0	0.0	0.0	0.0	0.0	-0.0537794293604531	-0.6623440582770854	0.0	0.0	0.0	0.0	0.0	0.0	-0.45702653168700635	-0.9143412280827761	-0.7030723372008651	0.0	0.08232286302809394	0.0	0.0	0.17768236250243113	0.48240999446107147	0.04193916564820055	0.0	-0.003909799610626541	0.0	0.0	0.0
-0.9955036439932883	-0.14201425504870713	-0.2065809170071985	0.0	0.8629218999038	-0.2603593282401562	0.0	0.0	0.0	-0.38085948629304767	0.0	0.0	0.0	-0.0781088694492531	0.0	-0.5654644758906215	-0.0019338338784843923	0.3193505680259798	0.0	-0.22336029238067567	0.014581771672617316	0.0	0.0	0.3844790211429858	0.0	0.0	0.0	-0.5096126224379987	-0.011086017359048128	0.0	0.10040488742562587	-0.7406280732247978	0.22238832351353338	0.0	-0.7814433083403856	0.0	0.1754312277700456	0.0	0.711451922144275	0.0	0.0	-0.22390149145001648	-0.4483314866665751	0.0	0.0	0.0	-0.9673485944513232	0.0	0.0	0.0	0.0	0.0	-0.24191736112727735	-0.4618331689724965	0.0	0.0	0.0	0.39316349218687985	0.0	0.0	-0.3181751716472305	-0.1406505850895015	0.0	0.0	0.0	0.0	0.0	-0.5857014522686731	0.0	0.0	-0.050043163588270545	-0.39173191330458007	0.515442414555188	0.0	0.12268529221268187	0.18611629216582515	0.0	0.0	-0.14706919016316533	0.0	0.0	0.0	0.0	0.1705447068701489	0.0	0.0	-0.6154236071743071	0.0	0.0	0.7800883791453092	0.0	-0.4070017218451881	0.04550322006083057	0.0	0.0	0.0	0.0	-0.23392472183331847	0.03531555566543099	0.37436307489590825
-0.8554412829689682	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.6029620037879795	0.0	0.0	0.0	0.0	0.10377238619383405	-0.12868913309648633	0.0	0.0	0.0	0.0	0.0	0.009826993636436049	-0.8256373489275575	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.377639917191118	-0.41446572367500195	0.0	-0.8092004985082895	-0.1341447084762093	0.0	0.0	0.0	0.0	0.0	0.11611656534870984	0.0	0.0	0.0	-0.9638851501513273	-0.05901938024908304	0.0	0.0	0.0	0.0	0.2486476220845364	0.0	0.0	0.0	0.333788964518118	0.0	0.07524175730622384	0.0	-0.43824458629247454	0.0	-0.1025109871110586	-0.16925405333939336	0.0	0.0	0.0	0.0	-0.37157200153769365	0.0	0.2506227665462175	0.0	0.0	0.4341283446377625	0.0	0.0	0.0	0.0	0.0	-0.4676380977034569	0.0	0.0	0.4439435775919596	0.0	0.0	0.0	0.0	0.0	0.0	0.463791106114031	0.5453736913434116	0.0	0.0	0.7460414655562393	0.521687818568629	0.13595378442680184	0.0	0.0	-0.1215464430861175	0.0	0.0
