G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G66A	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
0.9675179	0.7872769	0.4657617	0.0528045	0.4591140	0.0000000	0.9190270	0.4945540	0.7061934	0.4533464	0.6574057	0.7531343	0.2460298	0.0022452	0.0135782	0.0590784	0.0711297	1.0446733	0.0785929	0.6904012	0.2377071	0.3460330	0.9461460	0.1218856	0.7954766	1.0935347	0.2181895	0.1644188	0.6688289	0.9939382	0.0255450	0.0548879	0.9947269	0.0988431	0.4020662	0.0009383	0.5793764	0.9920807	0.0831681	0.9701891	0.6214574	0.6589112	0.7723609	0.2656485	0.6608768	1.0454563	0.3439466	0.5789141	0.7390299	1.0479958	0.4976725	0.0398232	0.8536421	1.0164340	0.7221443	0.1715797	0.5204015	0.0301060	0.8584815	0.7031141	0.9688747	0.1935199	0.2217572	0.4780021	0.5468708	0.3559048	0.0384515	0.2548608	0.8749750	0.4145252	0.0403428	0.9859518	0.0003126	1.1158276	0.9381748	0.2821725	0.0457571	0.1215271	0.1682519	0.4235636	0.1079071	0.7579705	0.4804258	0.3561457	0.7477208	0.6010821	0.9918591	0.8152025	0.9109407	0.8366076	0.5215521	0.4138081	0.7388101	0.0190435	0.0225385	0.4844832	0.6446833	0.9575043	0.5139616	0.2525448
0.8146309	0.3945832	0.5898284	0.0376588	0.4931616	0.0000000	0.8914754	0.4639039	0.7688595	0.5297201	0.7575783	0.6795499	0.4714116	0.0021726	0.0187347	0.0564143	0.0591257	0.9752964	0.0965250	0.6528210	0.2045957	0.3400255	1.0372973	0.1840536	0.8907875	0.9496943	0.2810649	0.2117500	0.5247626	1.0396019	0.0536554	0.0579931	1.0357827	0.1027446	0.9138315	0.5463286	0.4354849	0.9829466	0.0000000	1.0518419	0.5963316	0.7107142	0.7486802	0.2941009	0.5917188	1.0730171	0.2234448	0.5917175	0.8995608	1.0885874	0.5025287	0.0392102	0.9674877	0.6733880	0.6620210	0.1354524	0.3607529	0.1014466	0.9467651	0.8565624	1.1112900	0.2922374	0.0235111	0.4777258	0.5507615	0.2452530	0.0852283	0.2862801	0.9429620	0.5542602	0.0443110	0.9730127	0.0008942	0.4302279	0.9765767	0.3528299	0.0122235	0.1418018	0.1740548	0.4775413	0.0988212	0.8481670	0.5643854	0.4236819	0.7950203	0.3636085	0.8083555	0.8909413	0.9607349	0.8858262	0.4618948	0.3914588	0.8956448	0.0311150	0.0202132	0.4016608	0.7026970	1.0393734	0.5581936	0.2439959
0.9843119	0.4763064	0.6664009	0.0506858	0.4137028	0.0000000	0.9339968	0.5006912	0.7379035	0.6072469	0.7236597	0.7673331	0.5192840	0.0011689	0.0065626	0.0837010	0.0306024	1.0192243	0.1121820	0.6008057	0.1888140	0.0000000	1.0936553	0.1462433	0.8840153	0.9790423	0.0434311	0.0668562	0.6008759	0.9339307	0.0230387	0.0962886	0.9247749	0.1084671	1.0147898	0.4835811	0.2507531	1.0070905	0.0759217	1.0095043	0.7174896	0.7407370	0.8067434	0.2044061	0.6469454	0.9895102	0.2568811	0.5362961	0.9563073	1.0535596	0.5803356	0.0626211	0.8450096	0.4787175	0.6425642	0.1614101	0.3437161	0.1677022	0.9370021	0.3274985	0.9352958	0.3175974	0.0079739	0.4686385	0.5775438	0.3024588	0.0192321	0.2389995	1.0039190	0.5324571	0.0821951	1.1072920	0.0012104	0.3293333	0.5522088	0.3859187	0.0240495	0.0703460	0.5195613	0.5191140	0.1015424	0.9603297	0.5106642	0.4972557	0.7620001	0.2942838	1.0232863	0.9998178	0.9345958	0.8935955	0.4670659	0.3954800	0.7685756	0.0318987	0.0237511	0.4350116	0.6712132	0.9603700	0.4834489	0.2058836
0.8733377	0.4916125	0.6439662	0.0430077	0.3187038	0.0000000	1.0223388	0.5642636	0.7300147	0.5000705	0.7739187	0.7376743	0.4794051	0.0030682	0.0219952	0.0535313	0.0575939	1.0118906	0.1021934	0.5992166	0.1676149	0.3778908	1.0067200	0.1876721	0.8499886	0.8784263	0.2252284	0.2336537	0.5169107	1.0000749	0.0236311	0.0891676	1.0153183	0.1339384	0.9918314	0.7307820	0.0000000	0.9425075	0.2366141	1.0124396	0.6971944	0.7781123	0.9051500	0.2967271	0.6374277	1.0599557	0.1825478	0.5338317	0.9181092	1.0448941	0.5732246	0.0354597	0.9436601	0.3552507	0.6763401	0.0896103	0.2898125	0.3637362	0.9389539	0.4478437	0.9288930	0.4119244	0.0280937	0.4755646	0.6052724	0.1055152	0.0765630	0.2489842	0.9874227	0.6107282	0.0534727	0.9716982	0.0002254	0.3266764	1.0424761	0.3779281	0.0600928	0.1837326	0.1474951	0.3881491	0.2196622	0.8631167	0.4263781	0.0492086	0.8866700	0.0612260	0.8388880	0.9469196	0.7788488	1.0073328	0.4718966	0.4145197	0.7990165	0.0245806	0.0318394	0.4269158	0.5943475	1.0540325	0.4749082	0.2953279
0.7820373	0.3603632	0.6768012	0.0354713	0.4951964	0.0361661	0.9443024	0.5205205	0.7561901	0.5532659	0.8532157	0.7864761	0.6424434	0.0000209	0.0042521	0.0783122	0.0595727	0.9685616	0.1063075	0.0385238	0.0294727	0.2420510	1.0165886	0.9449098	0.8538694	0.8303228	0.5988177	0.3955719	0.0000000	0.0000000	0.0367936	0.0635130	0.4666079	0.0722687	0.9801547	0.5602368	0.2472567	0.9479473	0.3479847	0.9884165	0.6757888	0.6675539	0.8590132	0.3389531	0.6325627	1.0032372	0.3050429	0.5899253	0.8705469	0.9577969	0.6352952	0.0678058	1.0053632	0.4355421	0.5002953	0.1471839	0.6621973	0.2211354	0.8472016	0.6042802	0.9723288	0.2231008	0.0097985	0.4993429	0.5058829	0.2168133	0.1475327	0.5102178	1.0114584	0.6108951	0.5142198	0.8907319	0.0000208	0.9466372	0.7167923	0.0075967	0.1228911	0.0547451	0.2504656	0.3077341	0.3768315	0.8456000	0.3621030	0.0282881	0.7599322	0.2406546	0.8661407	0.8685456	0.9314155	0.7692963	0.4818250	0.6582090	0.9752356	0.0137319	0.0054371	0.7171081	0.6307741	0.9794017	0.5050017	0.2630589
0.9795380	0.5547096	0.5139988	0.0606829	0.4475435	0.0000000	0.9455269	0.4432820	0.7030058	0.4980273	0.7515152	0.6917393	0.5177862	0.0083930	0.0063755	0.0695778	0.0984881	1.1218124	0.0851749	0.6316048	0.2283522	0.3888156	0.9978432	0.1699030	0.8527658	1.0140603	0.3015402	0.2602586	0.6111142	1.0228878	0.0517798	0.0389970	0.8104753	0.0761080	1.0057007	0.4701627	0.3785306	0.9656384	0.3455489	1.0591988	0.4869397	0.8246246	0.7249282	0.2508319	0.5849726	0.8703293	0.5488621	0.8724435	0.0000000	1.0031883	0.5387848	0.0147178	0.9486208	0.7173847	0.6193682	0.1607477	0.3436515	0.4055640	0.9142487	0.5064297	0.6066425	0.1979084	0.0238012	0.4236434	0.5808459	0.1059597	0.1446569	0.2704479	1.0442033	0.5085306	0.0780300	1.0316706	0.0023959	0.4282181	0.8994512	0.0209469	0.0948702	0.0666016	0.1300033	0.2848865	0.1849483	0.8311635	0.3501615	0.0337885	0.3416191	0.3190817	1.0031018	0.8906938	0.9094763	0.8809220	0.5232550	0.3668624	0.8008487	0.0547271	0.0181691	0.3804956	0.6748587	1.0873635	0.4597093	0.6146307
1.0194521	0.8433664	0.4024442	0.0455041	0.4223249	0.3169207	1.0132417	0.5036476	0.7428187	0.6626210	0.7934467	0.7553010	0.1972103	0.0003235	0.0042388	0.0884410	0.1576754	1.0234301	0.3641319	0.6227967	0.2417462	0.2258172	1.1014862	0.9457867	0.8612499	1.0111610	0.7581299	0.5621012	0.5656928	0.9620290	0.0158807	0.0719655	0.8347663	0.1128198	0.4509828	0.0000000	0.5949368	0.9757592	0.0000000	1.1235130	0.5994623	0.6880266	0.6149503	0.2646160	0.6802404	0.9366317	0.3084299	0.5122159	0.7088916	1.0245580	0.3990336	0.0440832	0.9543859	0.9949612	0.6485694	0.1411002	0.4113367	0.2627235	0.9212403	1.0616396	0.9366134	0.1583407	0.1952285	0.6163080	0.0385257	0.4887006	0.0817800	0.2765108	0.2386395	0.4243665	0.0991904	1.0453922	0.0058887	1.0403327	0.7094920	0.2415164	0.0134196	0.1693205	0.2992783	0.8152106	0.2884847	0.8690640	0.4948714	0.1765077	0.7795070	0.6474532	1.0653669	1.0752839	0.9782782	0.7830450	0.5305786	0.3753840	0.8650321	0.0487446	0.0183162	0.3219942	0.6874344	1.0386513	0.5454367	0.2452786
0.8515757	0.5122780	0.5526194	0.0099857	0.4365702	0.0000000	1.0981932	0.4513299	0.6287659	0.5520487	0.7180207	0.6895748	0.5565745	0.0005633	0.0166474	0.0823917	0.0765847	1.0044100	0.0902437	0.5329636	0.1908423	0.3296456	1.1112842	0.1346774	0.8153540	0.9089324	0.2504005	0.1678796	0.5558780	0.9815906	0.0304174	0.0853400	0.9815752	0.0917573	1.0036355	0.6503444	0.2219897	0.0000000	0.2616484	0.9935274	0.6504312	0.9571444	0.6721359	0.2942799	0.6560916	1.0059292	0.2498548	0.6245962	1.1195479	1.0307510	0.5610216	0.0461303	0.9148845	0.5404414	0.6282351	0.2400617	0.3738177	0.5909671	0.9513263	0.1971233	0.9870829	0.3412367	0.0210734	0.4885741	0.5764408	0.1173003	0.0597764	0.2291131	0.9535945	0.4080810	0.0522359	1.0298303	0.0020101	1.0210103	1.0483440	0.4148250	0.3567771	0.2253316	0.1500818	0.3896569	0.1760263	0.9147200	0.4473589	0.4849866	0.8354331	0.2129997	0.8691141	0.8571512	0.8710325	0.8113962	0.4250823	0.4448281	0.8513260	0.0411999	0.0177499	0.4014259	0.7268890	1.0277415	0.4692706	0.1944350
0.9299904	0.5039111	0.5982537	0.0250710	0.4570414	0.0446951	0.9117622	0.2449150	0.1639023	0.4382802	0.0000000	0.5733612	0.4211358	0.0009984	0.0042285	0.0562270	0.0837294	1.0200324	0.1031082	0.6692169	0.2146674	0.3900329	1.0416956	0.2605253	0.0000000	1.0464480	0.2455723	0.2179750	0.6056680	0.9727134	0.0293266	0.0609187	0.8949439	0.1625187	0.9261773	0.5236104	0.4434780	1.0127311	0.2373228	1.0181552	0.6323997	0.7184507	0.7048432	0.2396451	0.6256502	0.9426415	0.2104362	0.5369223	0.9643858	0.9739619	0.5285387	0.2368377	0.7208829	0.5538221	0.8102518	0.2477400	0.4140152	0.7319600	0.8592637	0.4752093	1.1025664	0.2364720	0.0260339	0.5332266	0.4088296	0.1736931	0.1263601	0.2400648	0.7772804	0.5458874	0.0326720	1.0184738	0.5892232	0.2724743	0.9215987	0.3425291	0.5589714	0.2134639	0.2178969	0.3080303	0.3256515	0.9011710	0.4203428	0.4189439	0.6135283	0.3028721	0.8972509	0.9071700	1.0276806	0.9887776	0.4924530	0.6867350	0.7320747	0.0208268	0.3222457	0.3639880	0.7323939	1.0200302	0.0470213	0.3258697
1.0463444	0.6478597	0.4207223	0.0447273	0.4422543	0.1972555	0.9169912	0.4369733	0.7335109	0.6669629	0.8701262	0.7112533	0.3055118	0.0031496	0.0044029	0.0829895	0.1728478	0.9345658	0.3956308	0.6622560	0.2046204	0.2205660	1.0900844	0.9735090	0.8209466	0.8833060	0.7968742	0.4525349	0.5239677	0.9761984	0.0264660	0.0423956	0.9672788	0.1422354	0.4182671	0.0000000	0.4019470	0.0000000	0.0372496	1.0733312	0.6883997	0.9682991	0.8446046	0.3060312	0.6920553	1.0675317	0.3412035	0.5823081	0.6999367	1.0849593	0.5931780	0.0476045	1.0872669	0.9330399	0.6416378	0.3047254	0.3124455	0.3876054	1.0030731	0.0869098	1.0356784	0.2189509	0.1822715	0.4694227	0.0498020	0.4516500	0.0361635	0.2873333	0.2335479	0.3030348	0.1026184	0.9492936	0.0031848	1.0014485	0.5466339	0.3659093	0.5373452	0.1548965	0.3260357	0.8013950	0.2967553	0.7512084	0.5129199	0.2190787	0.7156075	0.6070662	0.8857457	1.0154142	1.0596701	0.6526685	0.5013616	0.4034965	0.8868518	0.0253627	0.0153845	0.3862471	0.6793026	0.1921058	0.5245340	0.2687545
