Time	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G66A	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
500	0.2569391	0.1265483	0.2708770	0.0319620	0.2812589	0.0027534	0.6607769	0.4725969	0.6449604	0.3804272	0.5483500	0.4673018	0.4280529	0.0001301	0.0012054	0.0263394	0.1361041	0.6734481	0.5151553	0.5219419	0.4615939	0.1099315	0.6927921	0.6562281	0.5492178	0.6896368	0.5408285	0.6459402	0.3391621	0.0769263	0.0278573	0.0528667	0.5992217	0.1781796	0.6970268	0.2234840	0.2804596	0.5382468	0.3045494	0.6569553	0.5776195	0.5091870	0.5065543	0.1358823	0.3506227	0.8188062	0.2298145	0.3683267	0.1917561	0.5944840	0.2801369	0.0331831	0.6092271	0.2460994	0.3057065	0.1401390	0.5889893	0.4309468	0.4917245	0.2829281	0.3713365	0.1291574	0.0111198	0.2858175	0.0656982	0.1687180	0.0671241	0.1698081	0.5369112	0.3190894	0.0294135	0.6242120	0.0006613	0.6090126	0.4171407	0.0504671	0.1074191	0.0203783	0.2049567	0.2995748	0.2209932	0.5318911	0.2364457	0.0228231	0.3190997	0.1472123	0.4368451	0.5706216	0.4922779	0.5077009	0.0304357	0.2763705	0.7122819	0.0348832	0.0817124	0.3681460	0.3267003	0.4373100	0.5002984	0.4262184
550	0.3370377	0.4218087	0.2586542	0.0230440	0.2586549	0.0174796	0.6722535	0.3395333	0.5386099	0.4185738	0.6369088	0.4799649	0.4599057	0.0000739	0.0017693	0.0248614	0.0777114	0.5665054	0.2025732	0.2003693	0.4046285	0.1055006	0.6668301	0.6283261	0.5598447	0.5667433	0.6445682	0.2357160	0.3793850	0.4194593	0.0178026	0.0668894	0.6005362	0.1154865	0.6674576	0.2034490	0.2829899	0.5599365	0.2838368	0.5947393	0.4634658	0.5293746	0.4971907	0.1774269	0.3301224	0.6905296	0.2476377	0.4031679	0.4871036	0.6085964	0.2586219	0.0143119	0.5402911	0.3114567	0.4025780	0.0930536	0.2821066	0.4044799	0.4683653	0.2234121	0.5125643	0.1802713	0.0039278	0.3391610	0.1611973	0.1268564	0.0708131	0.2056464	0.6602358	0.3652139	0.0436207	0.7221798	0.0006180	0.5738198	0.4435349	0.1063530	0.1057841	0.0537976	0.1609232	0.2508302	0.2734705	0.5096572	0.2143999	0.0238711	0.4067777	0.2107004	0.5242576	0.6308898	0.5374385	0.6275569	0.0752044	0.2878337	0.6351667	0.0129637	0.0546042	0.3402802	0.3910976	0.4835900	0.4920405	0.3848713
600	0.5375486	0.4522588	0.3454988	0.0573394	0.3234029	0.0211809	0.6508459	0.4075632	0.3892492	0.4810872	0.5831430	0.5852395	0.3431058	0.0003043	0.0017495	0.0653543	0.0525344	0.6478785	0.1281837	0.1455507	0.2797180	0.1553548	0.7126409	0.6254650	0.4986545	0.3944091	0.4365749	0.1195319	0.2210677	0.6233825	0.0410567	0.0365350	0.6052499	0.0796210	0.6195665	0.2166932	0.2872417	0.5802727	0.2031531	0.6370788	0.4006148	0.5179698	0.4136136	0.1753860	0.3562718	0.5968693	0.3010141	0.5185379	0.5369728	0.6778387	0.3135958	0.0106226	0.5653926	0.4795407	0.4541350	0.1148630	0.3323883	0.3682321	0.4997956	0.2391128	0.6018590	0.1367068	0.0131974	0.2860203	0.2583763	0.1771955	0.0967080	0.1310563	0.5798554	0.3142785	0.0304297	0.6300770	0.0000062	0.5843844	0.5060625	0.1085748	0.1088165	0.1577522	0.1493963	0.2438087	0.2661329	0.5519047	0.2221234	0.0213922	0.4843310	0.1854997	0.6141561	0.5187595	0.5745510	0.6225415	0.0768048	0.2341711	0.6331997	0.0327486	0.0948539	0.2424684	0.3888563	0.5065618	0.3674398	0.3358269
650	0.5054268	0.4860947	0.3173444	0.0236691	0.2862916	0.0060980	0.6598448	0.3401036	0.4449863	0.4328204	0.5427933	0.5775391	0.2421435	0.0000340	0.0067645	0.0374811	0.0443787	0.5410399	0.0718358	0.2610052	0.1819105	0.1687990	0.5440707	0.6414548	0.5278358	0.5566053	0.2745296	0.1053206	0.2638365	0.7865963	0.0087623	0.0175173	0.7069741	0.0979753	0.6533816	0.3079443	0.2967867	0.7086495	0.2252286	0.6325979	0.3978581	0.5510598	0.3739906	0.2332270	0.4660998	0.7339302	0.2490017	0.4616121	0.5709188	0.7334445	0.2249060	0.0436587	0.5261203	0.3354961	0.4126047	0.0686180	0.2830534	0.4216548	0.5371484	0.2459994	0.6138602	0.0709533	0.0412680	0.3775640	0.1813435	0.1515475	0.1205586	0.2036244	0.5056576	0.3214059	0.0343808	0.5788736	0.0000421	0.7162384	0.3486361	0.1118253	0.0890101	0.0411611	0.1065432	0.3226742	0.2595760	0.4923663	0.2373787	0.0017192	0.4952412	0.1826711	0.6183634	0.5732505	0.6290994	0.6021233	0.1156737	0.1356298	0.5178413	0.0173799	0.0700125	0.2687163	0.4767938	0.4736876	0.3177479	0.2199596
700	0.6406070	0.5040350	0.2686909	0.0148547	0.2655470	0.0094295	0.5740942	0.3545643	0.5058423	0.3945554	0.4334528	0.4664363	0.1167382	0.0004455	0.0066837	0.0416372	0.0588924	0.7034941	0.1051556	0.3303082	0.1611895	0.2160443	0.6548954	0.5133707	0.5591515	0.5578762	0.2016740	0.1165019	0.3874882	0.6318893	0.0100941	0.0218624	0.5804036	0.1105369	0.6080035	0.3052301	0.2212282	0.7704883	0.1794229	0.5554959	0.4950084	0.4126836	0.4596123	0.2336377	0.3453913	0.6305388	0.1728197	0.3199302	0.6890391	0.5830508	0.2351211	0.0498923	0.6812914	0.3411099	0.4186141	0.0879939	0.3007446	0.3909785	0.5444947	0.2715432	0.5577184	0.0769914	0.0081813	0.3937708	0.2720970	0.1449204	0.0627645	0.1652701	0.6348833	0.3304408	0.0306273	0.7574534	0.0000000	0.5162065	0.5554660	0.1893711	0.0478936	0.0399765	0.1508011	0.2955527	0.3071249	0.5599407	0.1767430	0.0118430	0.4826633	0.1654005	0.5635621	0.6212772	0.7187582	0.5399354	0.1549420	0.2172163	0.5723856	0.0274448	0.0651552	0.3032872	0.5327971	0.7034934	0.3372743	0.1806258
750	0.7723103	0.4868868	0.3682562	0.0202544	0.2885889	0.0083751	0.6493169	0.3168662	0.4542755	0.3267433	0.4661534	0.4207818	0.1151425	0.0009957	0.0017736	0.0463630	0.0348338	0.6343433	0.0824039	0.3051041	0.1765780	0.1977736	0.6630749	0.3240293	0.5648045	0.5843107	0.1561757	0.1029190	0.4671173	0.6675443	0.0640036	0.0205361	0.7233470	0.1212193	0.5368553	0.3506482	0.2272342	0.7659736	0.1002109	0.6105471	0.4191478	0.5465486	0.4702989	0.1161529	0.3773981	0.6349993	0.1577418	0.3378741	0.5401150	0.6690376	0.2554813	0.0269654	0.7137666	0.3543874	0.4008206	0.0791863	0.2520890	0.3124735	0.5542083	0.2197430	0.6853531	0.1915178	0.0076903	0.3929701	0.3209446	0.1784421	0.0607743	0.1943629	0.4922245	0.3245644	0.0270968	0.5993819	0.0000013	0.5841887	0.5672384	0.2196533	0.0151556	0.0900735	0.1177274	0.3104345	0.2772686	0.5030805	0.2634454	0.0215035	0.5169077	0.2674020	0.5408786	0.6595014	0.6264271	0.6018066	0.1812589	0.2205211	0.5378837	0.0285513	0.0250716	0.2449647	0.4361549	0.6076754	0.3543515	0.1723497
800	0.6693770	0.4068022	0.3929598	0.0176782	0.2191293	0.0193990	0.7324967	0.2746196	0.4643218	0.3102705	0.5112236	0.3626216	0.1369402	0.0013399	0.0068256	0.0437308	0.0810238	0.5673792	0.0956865	0.3188176	0.1392770	0.2357765	0.6931501	0.2132471	0.5625809	0.6758954	0.1593731	0.1254254	0.3585328	0.7404146	0.0129361	0.0578584	0.6521921	0.0872709	0.7371265	0.3614241	0.2909338	0.7126484	0.1927133	0.5991661	0.4248736	0.3980521	0.4608143	0.2130087	0.3664783	0.7788315	0.1895441	0.3089418	0.6359109	0.6562923	0.2866944	0.0104493	0.6183137	0.4126554	0.5120277	0.1123657	0.2928368	0.2350427	0.5307757	0.3065811	0.6767601	0.1476447	0.0200082	0.3168350	0.2954519	0.2064559	0.0425060	0.2374451	0.5356078	0.3662734	0.0295729	0.5472192	0.0003201	0.5805497	0.6321047	0.2042428	0.0700597	0.1122978	0.1069054	0.2849526	0.2317770	0.6305288	0.2260300	0.0217135	0.4551022	0.2088670	0.6291755	0.6029615	0.6970005	0.5370681	0.2889541	0.2915807	0.4655119	0.0298505	0.0116638	0.1888679	0.5094919	0.6797556	0.3064882	0.2060576
850	0.5348761	0.3569808	0.3385327	0.0156251	0.2637001	0.0144108	0.5891150	0.4145610	0.4061871	0.2696142	0.3949037	0.4729865	0.2606188	0.0000438	0.0089598	0.0267437	0.0452320	0.5837720	0.0438742	0.5275726	0.1009534	0.2430678	0.7472793	0.1936413	0.6711286	0.5424500	0.1407738	0.1275888	0.3783272	0.7658289	0.0273755	0.0255803	0.6469741	0.0769013	0.5936842	0.3520103	0.2319853	0.6171158	0.1402262	0.6113230	0.4287124	0.3856407	0.3791921	0.1687694	0.3402027	0.6711707	0.2297445	0.3620688	0.6148081	0.6498817	0.2861777	0.0137448	0.6977675	0.2898367	0.5046516	0.1042007	0.2559443	0.2494584	0.4978974	0.2524048	0.6747357	0.2574200	0.0374433	0.2692640	0.4083873	0.2420947	0.0613162	0.1548819	0.4947231	0.3294959	0.0189751	0.5653333	0.0000015	0.6072176	0.6734845	0.2436146	0.0293822	0.0985204	0.1378630	0.2530104	0.2798139	0.4671669	0.1645267	0.0439701	0.6132585	0.1152259	0.4979055	0.5449449	0.5466492	0.6152615	0.3695298	0.2243740	0.4588812	0.0132199	0.0109504	0.2221217	0.4721923	0.5626868	0.3692687	0.2080313
900	0.5340625	0.4439252	0.3884321	0.0311066	0.3088440	0.0159957	0.5050664	0.2927429	0.4361246	0.3458396	0.4866780	0.4531949	0.2333108	0.0015304	0.0074077	0.0340045	0.0706220	0.6194224	0.0637685	0.4294982	0.1310002	0.2658556	0.6661151	0.1115742	0.6109757	0.6259664	0.1481743	0.1730326	0.3814738	0.7518163	0.0177279	0.0469582	0.5609801	0.0873844	0.7093024	0.3153190	0.2828985	0.6828937	0.1912316	0.5737647	0.4963300	0.4320542	0.4290114	0.1472383	0.3093084	0.6356077	0.2101246	0.3418991	0.5642320	0.5743358	0.2747009	0.0084772	0.6321480	0.4746535	0.3682936	0.0815714	0.2997094	0.1862602	0.5896739	0.3590428	0.7063931	0.2049127	0.0191519	0.3679573	0.2211921	0.2165768	0.0591479	0.1033512	0.6410154	0.3753434	0.0502284	0.6045633	0.0011052	0.7225476	0.5594749	0.2506670	0.0511530	0.1068387	0.1091625	0.2327107	0.3802066	0.5257315	0.2286244	0.0446656	0.5989345	0.1769195	0.6040689	0.5621692	0.6260813	0.6553877	0.2559427	0.1996886	0.4925164	0.0265294	0.0042074	0.2110177	0.5151431	0.6708830	0.3233623	0.1898672
950	0.7548808	0.4557557	0.3418399	0.0351466	0.2767204	0.0106284	0.6607694	0.2705788	0.6034426	0.3508093	0.4942427	0.4409784	0.2756795	0.0000000	0.0036231	0.0494402	0.0485421	0.6370272	0.0595498	0.3373899	0.1583518	0.1806665	0.5696946	0.1043505	0.5850225	0.6588255	0.1863432	0.1405243	0.3453759	0.6971600	0.0151180	0.0473037	0.5912228	0.0831305	0.7186890	0.2879537	0.2842246	0.6351800	0.1453356	0.6720313	0.4242080	0.5297651	0.4192439	0.1829324	0.3551273	0.5821165	0.1246471	0.3547740	0.6097135	0.6828457	0.3369071	0.0158678	0.5850034	0.3287844	0.5535773	0.0787263	0.2622246	0.3003544	0.6290058	0.3930672	0.6910875	0.1826705	0.0211716	0.3068432	0.1905967	0.1395451	0.0308296	0.1663632	0.7257671	0.4253463	0.0376327	0.6016795	0.0004150	0.6452446	0.7534548	0.1850862	0.0177238	0.0532494	0.0896959	0.3098505	0.2641427	0.5214551	0.2679370	0.0641176	0.4745337	0.2316938	0.5957984	0.6104639	0.6033010	0.6845721	0.3302461	0.3203323	0.5001655	0.0141577	0.0199367	0.2657250	0.3758013	0.6171279	0.3466952	0.1863410
1000	0.5845994	0.3576299	0.3182771	0.0169585	0.2401966	0.0269944	0.6100960	0.2234458	0.4966540	0.4396039	0.4951442	0.3995890	0.2002669	0.0003003	0.0303284	0.0464005	0.0373406	0.6506305	0.0654875	0.4521438	0.1339048	0.2627883	0.6580844	0.1056642	0.5904983	0.5706276	0.2404733	0.1336112	0.4046145	0.6660555	0.0339008	0.0303555	0.4855009	0.0420016	0.7210103	0.2525910	0.2355487	0.6903839	0.1837818	0.6903965	0.3474955	0.4536016	0.5243890	0.1549950	0.4585537	0.6521996	0.1461310	0.3415713	0.6512052	0.6587619	0.3005302	0.0331628	0.6523445	0.3244551	0.4764072	0.0809342	0.2744208	0.2338818	0.5695747	0.3511891	0.6648927	0.2021524	0.0169364	0.3318917	0.2942765	0.1595973	0.0580518	0.1613936	0.5822781	0.3921301	0.0278727	0.6160089	0.0029610	0.5376551	0.6047116	0.1541591	0.0235321	0.0242370	0.1321289	0.2544791	0.3147029	0.6674255	0.2537636	0.0172682	0.4748375	0.1764313	0.6057823	0.6029415	0.5870870	0.4747395	0.2545579	0.3043712	0.4449514	0.0236064	0.0270384	0.3098109	0.4132623	0.7164552	0.3140987	0.1342245
0	0.5945367	0.3500257	0.3434466	0.0109333	0.2471413	0.0162824	0.6850318	0.2922877	0.5157112	0.3343556	0.4539820	0.5700185	0.3665296	0.0007488	0.0080340	0.0346588	0.0637489	0.6930905	0.0693143	0.4520337	0.1399684	0.2348239	0.5325381	0.1218154	0.6278452	0.7089714	0.1754071	0.1800476	0.4303389	0.8397352	0.0118945	0.0367548	0.5915564	0.0647189	0.6041451	0.3222054	0.3350078	0.6304097	0.1764223	0.5340002	0.3556693	0.5010687	0.5209239	0.2226286	0.3716208	0.5802650	0.1849629	0.4243105	0.7012079	0.7073836	0.3262496	0.0314436	0.5789768	0.3225689	0.3776277	0.1102977	0.2499848	0.1834301	0.4990335	0.3380944	0.6077287	0.1730261	0.0091176	0.3282733	0.1816404	0.0948106	0.0335636	0.1448440	0.4878711	0.2904324	0.0196340	0.5803115	0.0000578	0.5226037	0.5642555	0.2722759	0.0321515	0.1572274	0.1351202	0.1989109	0.2735247	0.5716018	0.3072240	0.0264435	0.4796066	0.2642258	0.5824641	0.5223768	0.6876736	0.6570801	0.2850546	0.3631954	0.5238132	0.0120367	0.0038265	0.2872031	0.4972000	0.5856963	0.3267043	0.1481516
