G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G65A	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
0.3378709	0.2822063	0.6788276	0.2033442	0.3328634	0.0683533	0.5005851	0.1293125	0.3341535	0.1759007	0.7208975	0.4446941	0.6616590	0.2060362	0.2797472	0.4538811	0.4584829	0.2118376	0.1974796	0.1765803	0.3057572	0.5978808	0.3419397	0.5749314	0.1241606	0.3202622	0.3214775	0.1198441	0.4127551	0.4239058	0.3413064	0.2031278	0.6020666	0.3673591	0.1157104	0.6272271	0.8031015	0.3111234	0.8579419	0.2704123	0.2928776	0.1743300	0.1945002	0.1815160	0.4117705	0.5247514	0.3850594	0.0066530	0.1388306	0.5832231	0.6806665	0.0052424	0.3050011	0.3364565	0.6996260	0.5302587	0.6445780	0.0883783	0.3309080	0.2715134	0.5455444	0.2824805	0.0325723	0.0139738	0.5552053	0.6529376	0.5172192	0.2311433	0.5692958	0.2620240	0.0914028	0.3785491	0.5796012	0.0675291	0.0688015	0.7115544	0.4432245	0.1729905	0.2006401	0.0004075	0.3811814	0.3698497	0.4662897	0.0815958	0.2710078	0.6239162	0.6755606	0.2931077	0.2121957	0.1580770	0.4877425	0.1610844	0.4830808	0.5984513	0.0447622	0.2303604	0.4240626	0.2641979	0.5578708	0.5018496
0.2799279	0.0002545	0.7480907	0.0055340	0.4426951	0.1617462	0.5725807	0.4183277	0.0430642	0.6707777	0.4309526	0.5807588	0.6696735	0.3722470	0.0437602	0.0710712	0.8134935	0.3046366	0.3348459	0.3736779	0.3887697	0.7000522	0.0424488	0.1593970	0.5386604	0.0279444	0.0814461	0.0057038	0.6282874	0.1253717	0.1070776	0.1103729	0.3682826	0.3740704	0.1011036	0.6152141	0.6783677	0.5457885	0.6488487	0.2107794	0.4455591	0.6867287	0.0472805	0.0184861	0.6419454	0.6355423	0.5974076	0.3545175	0.0033076	0.8137077	0.3834627	0.0647321	0.5628410	0.6529686	0.5925465	0.1629887	0.6729266	0.0505267	0.3259140	0.2394130	0.6360603	0.1063524	0.1975109	0.0067903	0.1793397	0.5089255	0.4232053	0.1758539	0.7228459	0.0869513	0.1097032	0.2251529	0.6186775	0.6195971	0.1933456	0.4581606	0.5892257	0.2688831	0.0424215	0.0822076	0.1095534	0.5817256	0.2014522	0.2705850	0.0261195	0.2620613	0.6436830	0.0024295	0.5879549	0.1351253	0.0812128	0.1331140	0.2083697	0.7548777	0.0478889	0.4802593	0.5352679	0.4291065	0.5841084	0.6641699
0.2190521	0.3627499	0.6851831	0.2381078	0.1720282	0.3102455	0.5019798	0.0275612	0.2705865	0.1227367	0.7455031	0.3337918	0.6573494	0.3362758	0.2624925	0.0719691	0.6711214	0.2065825	0.0941655	0.1116969	0.2241454	0.5092950	0.5117004	0.6381135	0.3083066	0.0840348	0.1199388	0.0169166	0.5244747	0.1220351	0.1359036	0.1080802	0.6835487	0.1252679	0.1322338	0.5504600	0.5335356	0.2433558	0.6963532	0.0806926	0.5067546	0.4535446	0.0904311	0.0124386	0.4364837	0.5875631	0.5283475	0.0219825	0.1230189	0.6112062	0.7743286	0.2574012	0.4434925	0.6646087	0.6215251	0.4603776	0.7053957	0.0795175	0.1663048	0.2551144	0.6747050	0.5263951	0.0302891	0.0003966	0.1141127	0.5684662	0.7310204	0.0056328	0.6449006	0.2471952	0.1824896	0.3267069	0.5401889	0.0956397	0.0155874	0.6469252	0.5796095	0.0072624	0.0251567	0.0049867	0.2560477	0.3863935	0.3235949	0.1159487	0.3362077	0.0095495	0.6190620	0.2793569	0.3768974	0.0573404	0.3369695	0.0661484	0.5731164	0.6620869	0.0030004	0.0065257	0.4361776	0.1468857	0.4988368	0.4916588
0.4279819	0.2831978	0.5388319	0.2101901	0.1387011	0.3437957	0.4540583	0.3225807	0.0201919	0.6407410	0.6054431	0.6005018	0.4374166	0.2315817	0.0737407	0.2941135	0.7319960	0.3063966	0.2237047	0.4377347	0.5881535	0.6206714	0.5243686	0.3547475	0.6310401	0.3079863	0.0004319	0.5185743	0.1780054	0.0593428	0.1720804	0.2786965	0.6088201	0.3455048	0.1674269	0.5681422	0.4866838	0.4216502	0.5997266	0.2346288	0.4476530	0.2005306	0.0019573	0.0303876	0.5000353	0.6193526	0.4624794	0.0316194	0.0845531	0.6662044	0.6299856	0.0039289	0.5599892	0.5193598	0.8442958	0.4443227	0.7933930	0.2276616	0.3256182	0.0165290	0.6176437	0.5320602	0.0024483	0.0044725	0.2546141	0.4808479	0.4066528	0.0006417	0.0944252	0.0503890	0.3299341	0.6162938	0.6295227	0.1224876	0.0415253	0.4154306	0.5343986	0.0027614	0.0009873	0.1334944	0.0404822	0.5545181	0.2188606	0.2233003	0.1176244	0.2482683	0.7700636	0.1766555	0.4382944	0.0941568	0.7498604	0.1564948	0.1152932	0.4815960	0.0131270	0.0356549	0.5205854	0.3824140	0.4851392	0.4551455
0.3173342	0.0498081	0.5001762	0.3500406	0.2398151	0.2611402	0.5123270	0.0559978	0.3608299	0.1743935	0.6260209	0.6025180	0.4394255	0.0043129	0.2624660	0.0011949	0.1883782	0.1146160	0.0267960	0.1698044	0.1565161	0.3666196	0.5266796	0.6928139	0.1561048	0.1233159	0.4499192	0.0376476	0.5884793	0.0380521	0.1852996	0.2870452	0.5838459	0.2020712	0.1547292	0.5651409	0.5244264	0.5531867	0.5673661	0.1434836	0.5360567	0.6544976	0.0978913	0.0067179	0.1544238	0.5511888	0.7317152	0.0137516	0.1045549	0.5944893	0.4811244	0.0003965	0.2416066	0.5274996	0.7670891	0.5161534	0.6231785	0.1620903	0.1802817	0.1556874	0.4203335	0.4789832	0.0767870	0.0976612	0.4877084	0.4443898	0.4873297	0.0741996	0.1450893	0.2187761	0.1474209	0.4251692	0.3426719	0.0878757	0.0686953	0.4346378	0.6513535	0.2802372	0.2393455	0.0943408	0.2165796	0.2613861	0.5274322	0.4678159	0.0253684	0.1956363	0.6473733	0.2919788	0.5093702	0.0258829	0.3207698	0.0213104	0.3840913	0.6644713	0.0027557	0.3095213	0.5545094	0.3637325	0.4218444	0.6617182
0.1635226	0.1507840	0.7288097	0.0470380	0.5390425	0.1347797	0.6552904	0.0603536	0.0841599	0.3563607	0.5401065	0.4849121	0.6442376	0.0411013	0.2206727	0.0350830	0.5003121	0.2699444	0.0722543	0.1853224	0.2312512	0.3583602	0.3826890	0.5559864	0.3618912	0.0239643	0.0289276	0.0292292	0.3775796	0.0522531	0.1287675	0.2733450	0.6161937	0.2847873	0.2122181	0.5857548	0.4329981	0.7121990	0.4459040	0.4672275	0.2313211	0.7702573	0.0811654	0.0166613	0.3605874	0.7189387	0.4346821	0.0036874	0.5506391	0.1479250	0.6291757	0.2165741	0.3984846	0.4914991	0.5956252	0.4933349	0.7508314	0.0647738	0.1533838	0.0023893	0.6758331	0.1555893	0.0098785	0.0081490	0.3896467	0.6842746	0.5631668	0.1085918	0.3519665	0.3008215	0.3950312	0.4371981	0.5022670	0.0601077	0.0216544	0.4865605	0.6778950	0.0066659	0.0563998	0.2316079	0.5395891	0.4281398	0.7438745	0.0432699	0.2090129	0.0721056	0.6334628	0.0024591	0.4375762	0.1289341	0.2176828	0.1344334	0.1224441	0.8357368	0.0258144	0.1686728	0.5930985	0.0011763	0.2676924	0.2290230
0.3418064	0.1874095	0.5876096	0.0015975	0.4528587	0.1706056	0.5385440	0.3262096	0.0735952	0.3842748	0.7118856	0.5448557	0.8209473	0.3024042	0.2653176	0.1345226	0.6422536	0.4109589	0.5423777	0.2167021	0.5199639	0.3019411	0.5251651	0.1422188	0.5653929	0.2084770	0.0082645	0.5551199	0.1026086	0.0122181	0.0786901	0.1846512	0.1061006	0.7193984	0.3313417	0.5295948	0.5708112	0.2597935	0.6118438	0.0835198	0.6683782	0.6483156	0.3771669	0.0649387	0.5985559	0.4762032	0.6264843	0.0184856	0.2592056	0.4435993	0.5977697	0.0065368	0.6835618	0.6262978	0.6222645	0.8829089	0.6750058	0.1692873	0.0993818	0.0732947	0.6019704	0.6564088	0.0008097	0.2875365	0.4379468	0.5118964	0.1823494	0.0021530	0.2937066	0.3923993	0.5659237	0.1780232	0.6448945	0.1090772	0.4551713	0.4420367	0.5414660	0.0205685	0.3107325	0.2379961	0.7284194	0.6552830	0.2094114	0.0846793	0.3227142	0.2000963	0.7224185	0.0001770	0.4235789	0.0415656	0.0970592	0.0101575	0.1562032	0.6766290	0.4580732	0.1217762	0.5266449	0.4334218	0.5766713	0.5436263
0.0737429	0.0501523	0.7321908	0.1162283	0.1102409	0.3062839	0.5087218	0.0917903	0.1463343	0.1909874	0.3612099	0.5909923	0.4397879	0.3812382	0.2246999	0.0022547	0.6440330	0.2351627	0.1954887	0.0971751	0.2423703	0.3833858	0.2590258	0.1033338	0.7196208	0.1038524	0.0048892	0.0340831	0.6563798	0.1995265	0.2138584	0.2536003	0.4312330	0.3212649	0.2949297	0.6381069	0.6554434	0.4397880	0.5476295	0.2204897	0.5235936	0.5132442	0.0028262	0.0272340	0.5415422	0.6653316	0.7430990	0.0257791	0.1928305	0.5776557	0.7603545	0.0083687	0.3335498	0.6390222	0.6790178	0.4931980	0.5556848	0.0157879	0.3129264	0.1218103	0.1912849	0.0639351	0.0116554	0.0001537	0.2667842	0.3750031	0.7455337	0.0056130	0.3842676	0.0555451	0.1693233	0.2242785	0.3998981	0.0808003	0.3379392	0.6019899	0.6336779	0.2783955	0.0001861	0.2648470	0.4528710	0.4871201	0.1395612	0.2512343	0.2591017	0.1777774	0.6265663	0.2058750	0.2937249	0.4091813	0.0226956	0.0038557	0.0626653	0.5760390	0.0254311	0.5078789	0.6212767	0.5392642	0.4716504	0.4935358
0.1940824	0.2073946	0.7564249	0.0053889	0.3223264	0.2588647	0.4963402	0.2220061	0.2134657	0.1845396	0.6358016	0.4737740	0.4452725	0.5632913	0.3362376	0.4622308	0.6961380	0.3361404	0.2068138	0.2106237	0.2768651	0.6130290	0.6107190	0.3999740	0.5191010	0.2024702	0.0527974	0.1131662	0.4952655	0.2789245	0.3307489	0.2749894	0.5477913	0.3365910	0.1185426	0.6217287	0.5501470	0.2016841	0.6607314	0.0554814	0.6207616	0.5343336	0.1240365	0.1367830	0.4238470	0.6777872	0.7365911	0.0266733	0.0948242	0.7735593	0.5016192	0.0253054	0.2989239	0.3384223	0.3401380	0.6001472	0.5293843	0.3400113	0.1971093	0.0320997	0.6179072	0.2678707	0.1500765	0.1667326	0.5252873	0.7368250	0.6636251	0.0037909	0.4290088	0.0432948	0.4119100	0.3480147	0.5499007	0.0958112	0.1670627	0.6095771	0.6241546	0.0087646	0.0754697	0.1761491	0.7635314	0.5672976	0.1742396	0.0570566	0.1213209	0.3190612	0.7824239	0.0506977	0.7548482	0.4487815	0.5118720	0.0603148	0.3930748	0.5360229	0.0995744	0.0942075	0.5949521	0.6446595	0.4481693	0.7580932
0.1610270	0.2174468	0.5790061	0.0097962	0.4473611	0.2955805	0.7071650	0.3167449	0.1728088	0.2292227	0.7132159	0.2786378	0.7783021	0.2658289	0.0109030	0.0010284	0.5833929	0.4769269	0.1430740	0.2495570	0.2314912	0.5152092	0.1802257	0.8209115	0.1759265	0.2992535	0.0382996	0.4195199	0.3238519	0.2226236	0.2933683	0.4491517	0.3754695	0.4866046	0.4827209	0.6647426	0.4557595	0.1606332	0.6803159	0.0831343	0.6003088	0.6462916	0.0420543	0.1120751	0.3194130	0.6388975	0.4958527	0.0393676	0.3398090	0.5868143	0.6518659	0.0052278	0.5185995	0.6859029	0.7082917	0.5662848	0.5868997	0.1258909	0.4832511	0.1562377	0.3890188	0.3661839	0.1081398	0.1706957	0.4473963	0.7284525	0.3493359	0.0100054	0.1867957	0.1604679	0.1883434	0.3138376	0.4547153	0.6018941	0.0311987	0.5977253	0.5902050	0.4219894	0.0004505	0.1797919	0.6444740	0.3152733	0.1816221	0.0807940	0.0399584	0.4306061	0.6717251	0.2475853	0.5480362	0.2486495	0.6398975	0.0967517	0.6740591	0.7452083	0.3622151	0.0176002	0.6461581	0.6101877	0.4909609	0.3921699
